step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
40,0.0624592,91.508,3542.25,0.127797,119069,0.065338,-3189.82,3281.32,623.004,480.439,-4871.78,578.522,3281.95,-0.629467,0,0
41,0.0496794,1805.57,5256.32,0.115017,148073,0.065338,-2435.13,4240.7,1119.22,649.226,-4801.91,598.333,4241.21,-0.508118,0,0
42,0.0368997,3831.82,7282.56,0.102238,167588,0.065338,-1376.18,5208,1822.25,869.296,-4706.01,638.282,5208.13,-0.129153,0,0
43,0.02412,6026.52,9477.27,0.089458,174483,0.065338,-102.185,6128.7,2679.01,1119.59,-4594.68,693.889,6128.31,0.393039,0,0
44,0.0113403,8219.72,11670.5,0.0766783,167713,0.065338,1248.68,6971.03,3599.83,1373.53,-4481.42,756.746,6970.07,0.961292,0,0
45,-0.00143942,10237.9,13688.7,0.0638986,147476,0.065338,2522.5,7715.45,4478.87,1604.92,-4378.9,817.603,7713.97,1.48283,0,0
46,-0.0142191,11915.2,15365.9,0.0511189,114703,0.065338,3571.37,8343.83,5209.95,1790.66,-4297.39,868.147,8341.92,1.90347,0,0
47,-0.0269988,-3033.41,417.334,0.0383391,275.692,0.065338,-3760.67,727.42,164.46,326.948,-4868.13,616.056,727.267,0.152943,0,0
48,-0.0397786,-3035.25,415.496,0.0255594,-524.179,0.065338,-3770.38,735.133,156.691,333.729,-4877.8,617,735.485,-0.35205,0,0
49,-0.0525583,-3061.88,388.863,0.0127797,-1561.67,0.065338,-3758.87,696.986,146.351,355.066,-4880.81,620.519,697.691,-0.704705,0,0
50,-0.065338,-3084.61,366.137,0,-2003.94,0.065338,-3765.96,681.353,141.195,367.697,-4893.67,618.819,682.256,-0.90247,0,0
51,-0.0781177,2612.61,6063.35,-0.0127797,-113969,0.065338,-691.989,3304.6,2271.67,1118.44,-4775.38,693.284,3306.05,-1.45097,0,0
52,-0.0908974,-3143.48,307.271,-0.0255594,-2598.68,0.065338,-3778.36,634.885,124.022,402.144,-4919.78,615.251,635.829,-0.944251,0,0
