step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
43,-0.0212442,-3630.1,561.935,-0.0930738,3904.71,6,-4659.74,1029.65,654.08,810.87,-6593.43,468.742,1081.05,-51.4042
44,-0.00792648,-3621.8,570.23,-0.0797776,1801.45,51,-4548.04,926.244,663.818,922.766,-6590.15,455.517,991.462,-65.2185
45,0.00700453,-3600.63,591.396,-0.0664813,1238.22,6,-4547.49,946.856,664.362,922.559,-6589.98,455.572,1012.07,-65.2151
46,0.0203202,-3588.68,603.35,-0.053185,548.169,6,-4546.82,958.144,664.995,922.35,-6589.8,455.633,1023.36,-65.2154
47,0.0336372,-3586.35,605.685,-0.0398888,-197.1,6,-4546.14,959.795,665.621,922.177,-6589.63,455.691,1025.01,-65.2193
48,0.0469525,-3593.78,598.247,-0.0265925,-920.231,6,-4545.55,951.771,666.139,922.062,-6589.49,455.737,1017,-65.2251
49,0.0602635,-3611.46,580.573,-0.0132963,-1556.41,6,-4545.15,933.69,666.485,922.004,-6589.4,455.767,998.92,-65.2302
50,0.073569,-3637.31,554.719,0,-2048.08,6,-4545.01,907.7,666.595,921.992,-6589.37,455.777,972.932,-65.232
51,0.0868682,-3666.21,525.823,0.0132963,-2353.17,6,-4545.01,878.804,666.595,921.992,-6589.37,455.777,944.036,-65.232
52,0.100164,-3750.19,441.836,0.0265925,-3351.85,82,-4499.95,749.751,624.964,1006.97,-6595.45,463.564,807.504,-57.7531
53,0.116657,-3792.73,399.298,0.0398888,-3038.11,6,-4499.95,707.213,624.964,1006.97,-6595.45,463.563,764.966,-57.753
54,0.129954,-3830.51,361.516,0.053185,-2635.46,6,-4499.95,669.432,624.964,1006.97,-6595.45,463.563,727.185,-57.753
55,0.14325,-3862.68,329.351,0.0664813,-2201.4,6,-4499.95,637.267,624.964,1006.97,-6595.45,463.563,695.02,-57.753
56,0.156546,-3937.65,254.378,0.0797776,-3504.75,46,-4607.4,669.751,602.854,904.901,-6599.93,484.776,705.367,-35.6159
57,0.169631,-3978.58,213.445,0.0930738,-2722.23,6,-4607.83,629.249,601.826,905.463,-6600.03,484.903,664.73,-35.4811
58,0.182963,-4010.22,181.812,0.10637,-2057.81,6,-4608.24,598.017,600.794,906.041,-6600.11,485.041,633.341,-35.3238
59,0.196298,-4033.84,158.191,0.119666,-1516.27,6,-4608.54,574.704,599.901,906.562,-6600.18,485.169,609.876,-35.1728
60,0.209628,-4053.84,138.191,0.132963,-1108.73,6,-4608.77,554.929,599.148,907.021,-6600.22,485.286,589.963,-35.0337
61,0.222954,-4066.3,125.726,0.146259,-781.847,6,-4608.93,542.624,598.535,907.407,-6600.26,485.387,577.536,-34.9119
62,0.236276,-4074.87,117.164,0.159555,-536.293,6,-4609.04,534.178,598.026,907.736,-6600.28,485.476,568.982,-34.8038
63,0.249594,-4080.73,111.303,0.172851,-354.934,6,-4609.13,528.404,597.597,908.018,-6600.3,485.554,563.111,-34.7074
64,0.262909,-4171.44,20.5948,0.186148,-739.776,52,-4742.32,570.886,571.074,779.385,-6598.71,505.928,574.838,-3.95141
65,0.273533,-4179.45,12.5792,0.199444,-471.46,6,-4742.44,562.988,571.251,779.208,-6598.78,505.877,566.933,-3.94508
66,0.286829,-4188.27,3.76298,0.21274,-340.646,119,-4749.29,561.025,569.304,772.666,-6598.11,506.844,562.943,-1.9182
67,0.2998,-4191.81,0.220889,0.226036,-201.138,6,-4749.45,557.644,569.44,772.29,-6598.11,506.931,559.556,-1.91177
68,0.313097,-4191.12,0.912871,0.239333,-124.752,6,-4749.82,558.7,569.613,771.648,-6598.16,507.086,560.563,-1.86333
69,0.326391,-4192.23,-0.201686,0.252629,-65.7827,29,-4753.23,560.996,568.353,768.653,-6597.66,507.43,561.819,-0.823287
70,0.33947,-4192.78,-0.752134,0.265925,-20.3893,9,-4753.44,560.658,568.033,768.526,-6597.61,507.61,561.385,-0.726796
71,0.352735,-4192.77,-0.742144,0.279221,8.87094,8,-4754.04,561.264,568.303,767.496,-6597.49,507.659,561.874,-0.61013
72,0.365998,-4192.38,-0.352064,0.292518,26.9785,14,-4754.52,562.137,568.147,767.11,-6597.44,507.667,562.72,-0.58317
73,0.379249,-4191.73,0.29536,0.305814,37.4491,7,-4754.38,562.647,568.788,766.767,-6597.39,507.452,563.163,-0.516007
74,0.392528,-4189.39,2.63948,0.31911,30.6912,6,-4754.3,564.906,568.604,767.004,-6597.36,507.457,565.401,-0.495053
75,0.405815,-4187.62,4.41271,0.332406,23.1521,6,-4754.26,566.643,568.423,767.088,-6597.34,507.571,567.145,-0.50226
76,0.419108,-4187.23,4.80125,0.345703,24.4499,7,-4754.23,566.999,568.548,766.887,-6597.3,507.632,567.515,-0.516592
77,0.432406,-4189.81,2.21546,0.358999,4.62501,6,-4754.28,564.47,568.732,766.55,-6597.2,507.63,565.008,-0.537764
78,0.445716,-4189.76,2.27155,0.372295,3.9432,6,-4754.38,564.622,568.744,766.433,-6597.17,507.612,565.184,-0.561418
79,0.459026,-4189.93,2.10185,0.385592,4.23977,15,-4754.06,564.134,568.432,767.088,-6597.23,507.649,564.747,-0.613433
80,0.472353,-4189.86,2.16874,0.398888,6.08668,6,-4753.89,564.033,568.552,767.122,-6597.22,507.655,564.661,-0.627613
81,0.485658,-4189.76,2.2718,0.412184,9.65077,7,-4753.94,564.178,568.422,767.146,-6597.2,507.695,564.796,-0.617952
82,0.498965,-4192.36,-0.332108,0.42548,-4.57948,6,-4753.97,561.61,568.359,767.106,-6597.1,507.662,562.239,-0.628944
83,0.512264,-4192.25,-0.218632,0.438777,0.491495,7,-4753.99,561.743,568.344,767.051,-6597.11,507.727,562.404,-0.660475
84,0.525559,-4192.27,-0.243545,0.452073,6.43382,6,-4753.98,561.707,568.352,767.083,-6597.13,507.714,562.373,-0.666702
85,0.538858,-4191.15,0.881643,0.465369,4.23084,6,-4754.01,562.863,568.134,767.237,-6597.05,507.672,563.541,-0.677502
86,0.552153,-4189.02,3.00882,0.478665,-2.88822,7,-4754.03,565.01,567.992,767.404,-6597.09,507.666,565.705,-0.695307
87,0.565449,-4188.57,3.45577,0.491962,0.774217,6,-4753.96,565.386,568.024,767.43,-6597.1,507.686,566.091,-0.704719
88,0.578741,-4188.52,3.50656,0.505258,6.56987,6,-4753.87,565.346,568.097,767.44,-6597.12,507.714,566.047,-0.701642
89,0.592035,-4188.34,3.69483,0.518554,10.8176,6,-4753.79,565.451,568.174,767.383,-6597.07,507.732,566.143,-0.691365
