step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738722,-3393.75,0,0.664813,9.46441,100,-4199.37,805.62,646.232,1138.91,-6433.48,448.963,1083.69,-278.066
1,0.725316,-3393.85,-0.0932802,0.651648,16.4871,100,-4199.63,805.786,645.645,1139.2,-6433.51,449.036,1083.86,-278.073
2,0.712149,-3393.59,0.165541,0.638484,22.6513,100,-4199.65,806.066,645.647,1139.13,-6433.48,449.048,1084.14,-278.075
3,0.698984,-3390.71,3.03727,0.625319,10.1359,100,-4199.51,808.799,645.719,1139.07,-6433.42,449.119,1086.87,-278.075
4,0.685806,-3390.55,3.20547,0.612155,15.1672,100,-4199.47,808.919,645.753,1139.01,-6433.37,449.142,1086.99,-278.074
5,0.672642,-3390.11,3.64256,0.59899,18.8293,100,-4199.43,809.322,645.812,1138.93,-6433.34,449.17,1087.4,-278.076
6,0.65947,-3389.77,3.97904,0.585825,21.3799,100,-4199.4,809.623,645.829,1138.89,-6433.32,449.206,1087.7,-278.072
7,0.646306,-3389.48,4.27306,0.572661,23.216,100,-4199.38,809.902,645.896,1138.82,-6433.3,449.21,1087.98,-278.076
8,0.633136,-3389.33,4.41709,0.559496,-12.5394,100,-4199.42,810.089,645.837,1138.81,-6433.31,449.247,1088.16,-278.068
9,0.619958,-3389.49,4.26389,0.546331,-10.6428,100,-4199.45,809.958,645.856,1138.75,-6433.32,449.27,1088.03,-278.067
10,0.606793,-3389.61,4.14035,0.533167,-7.95817,100,-4199.48,809.869,645.863,1138.73,-6433.35,449.285,1087.93,-278.065
11,0.593628,-3389.76,3.98896,0.520002,-4.07591,100,-4199.54,809.778,645.875,1138.71,-6433.4,449.281,1087.85,-278.075
12,0.580463,-3389.85,3.89778,0.506838,1.21393,100,-4199.59,809.74,645.88,1138.69,-6433.46,449.291,1087.81,-278.074
13,0.567299,-3389.86,3.89354,0.493673,7.91986,100,-4199.61,809.751,645.933,1138.67,-6433.51,449.292,1087.83,-278.079
14,0.554136,-3391.63,2.12105,0.480508,4.72033,100,-4199.75,808.124,645.748,1138.76,-6433.58,449.324,1086.18,-278.054
15,0.540972,-3392.99,0.760666,0.467344,2.57996,100,-4199.87,806.881,645.717,1138.74,-6433.67,449.339,1084.94,-278.058
16,0.5278,-3393.95,-0.199856,0.454179,0.552314,100,-4199.96,806.011,645.798,1138.59,-6433.7,449.352,1084.03,-278.023
17,0.514629,-3393.91,-0.153679,0.441015,6.32201,100,-4199.99,806.079,645.866,1138.55,-6433.76,449.364,1084.1,-278.022
18,0.501464,-3393.79,-0.0383637,0.42785,10.966,100,-4199.99,806.196,645.98,1138.48,-6433.81,449.371,1084.21,-278.017
19,0.488298,-3391.15,2.60299,0.414685,-4.05076,100,-4199.93,808.783,646.142,1138.41,-6433.85,449.368,1086.79,-278.011
20,0.475132,-3391.18,2.5693,0.401521,-1.38984,100,-4199.91,808.729,646.241,1138.37,-6433.9,449.375,1086.73,-278.001
21,0.461965,-3391.19,2.55813,0.388356,-0.608099,100,-4199.89,808.696,646.345,1138.33,-6433.94,449.374,1086.69,-277.998
22,0.448798,-3391.21,2.54622,0.375191,-1.43264,100,-4199.86,808.65,646.45,1138.29,-6433.97,449.37,1086.64,-277.991
23,0.435631,-3391.24,2.51574,0.362027,-3.31501,100,-4199.83,808.594,646.532,1138.27,-6433.99,449.362,1086.58,-277.987
24,0.422465,-3389.66,4.09633,0.348862,-16.7457,100,-4199.76,810.102,646.641,1138.24,-6433.99,449.348,1088.09,-277.985
25,0.4093,-3388.88,4.87633,0.335698,-24.2673,100,-4199.7,810.824,646.715,1138.25,-6433.99,449.328,1088.8,-277.978
26,0.396137,-3389.18,4.57506,0.322533,-22.2667,100,-4199.68,810.505,646.717,1138.33,-6434.02,449.286,1088.49,-277.987
27,0.382975,-3392.35,1.39811,0.309368,-37.398,100,-4199.77,807.415,646.544,1138.44,-6434.01,449.265,1085.36,-277.948
28,0.369798,-3392.79,0.964503,0.296204,-28.6868,100,-4199.73,806.943,646.515,1138.6,-6434.05,449.203,1084.93,-277.984
29,0.356641,-3393.07,0.681604,0.283039,-12.9122,100,-4199.65,806.58,646.499,1138.83,-6434.1,449.124,1084.63,-278.05
30,0.343489,-3393.17,0.58214,0.269875,11.6364,100,-4199.5,806.333,646.504,1139.15,-6434.19,449.028,1084.49,-278.154
31,0.330344,-3392.63,1.12195,0.25671,50.2215,100,-4199.27,806.641,646.544,1139.64,-6434.34,448.888,1084.99,-278.347
32,0.317214,-3391.6,2.15468,0.243545,106.508,100,-4198.93,807.336,646.686,1140.3,-6434.6,448.679,1086.01,-278.67
33,0.304092,-3392.48,1.27486,0.230381,167.228,100,-4198.6,806.123,646.862,1141.24,-6435.01,448.308,1085.27,-279.146
34,0.290978,-3389.74,4.01158,0.217216,275.649,100,-4197.87,808.125,647.3,1142.6,-6435.62,447.859,1088.02,-279.898
35,0.277903,-3382.55,11.2009,0.204052,402.15,100,-4196.73,814.184,648.055,1144.5,-6436.5,447.206,1095.21,-281.024
36,0.264854,-3376.11,17.643,0.190887,591.027,100,-4195.19,819.077,649.094,1147.25,-6437.78,446.248,1101.7,-282.622
37,0.251847,-3366.85,26.9045,0.177722,823.014,100,-4192.86,826.008,650.594,1151.14,-6439.48,444.896,1110.82,-284.809
38,0.23888,-3354.42,39.3342,0.164558,1092.25,100,-4189.4,834.984,652.687,1156.48,-6441.63,443.061,1122.65,-287.666
39,0.225952,-3338.19,55.5591,0.151393,1386.36,100,-4184.45,846.26,655.329,1163.69,-6444.15,440.673,1137.43,-291.172
40,0.21305,-3318.16,75.5891,0.138228,1685.49,100,-4177.61,859.443,658.615,1173,-6446.95,437.723,1154.69,-295.251
41,0.200163,-3291.11,102.638,0.125064,1946.84,100,-4168.44,877.323,662.312,1184.86,-6449.83,434.226,1177.03,-299.708
42,0.187259,-3263.77,129.984,0.111899,2185.79,100,-4156.77,892.997,666.453,1199.23,-6452.72,430.269,1197.57,-304.57
43,0.174339,-3234.12,159.632,0.0987346,2369.44,100,-4142.85,908.729,670.767,1215.72,-6455.35,426.014,1218.11,-309.384
44,0.161385,-3202.22,191.528,0.08557,2488.04,100,-4127.1,924.877,675.156,1233.73,-6457.61,421.628,1238.88,-313.999
45,0.148385,-3171.91,221.846,0.0724054,2526.52,100,-4110.68,938.773,679.174,1252.48,-6459.5,417.167,1256.82,-318.052
46,0.135315,-3138.66,255.097,0.0592408,2512.17,100,-4093.95,955.29,683.52,1270.67,-6460.96,412.822,1276.87,-321.577
47,0.122202,-3105.66,288.093,0.0460761,2423.59,100,-4077.71,972.056,688.133,1287.52,-6462.04,408.669,1296.52,-324.459
48,0.109035,-3074.64,319.114,0.0329115,2263.84,100,-4063.03,988.396,693.04,1301.89,-6462.79,404.827,1315.1,-326.704
49,0.0958187,-3045.73,348.025,0.0197469,2033.67,100,-4050.68,1004.96,698.469,1312.78,-6463.27,401.333,1333.34,-328.379
50,0.0825531,-3023.07,370.686,0.00658231,1718.26,100,-4041.76,1018.69,704.128,1319.43,-6463.57,398.264,1348.24,-329.548
51,0.0692322,-3002.65,391.102,-0.00658231,1359.47,100,-4036.75,1034.1,710.278,1320.97,-6463.69,395.691,1364.35,-330.243
52,0.0558753,-2984.82,408.928,-0.0197469,926.654,100,-4036.24,1051.41,716.844,1316.92,-6463.68,393.679,1381.96,-330.549
53,0.0424683,-2975.57,418.178,-0.0329115,466.769,100,-4040.66,1065.09,723.317,1307.39,-6463.6,392.226,1395.66,-330.571
54,0.0290305,-2972.52,421.233,-0.0460761,-28.8026,100,-4049.95,1077.43,729.569,1292.48,-6463.43,391.423,1407.71,-330.28
55,0.0155581,-2976.14,417.61,-0.0592408,-544.868,100,-4064.01,1087.87,735.147,1272.76,-6463.2,391.284,1417.62,-329.744
56,0.00206061,-2986.47,407.278,-0.0724054,-1062.82,100,-4082.14,1095.67,739.7,1249.15,-6462.88,391.884,1424.51,-328.843
57,-0.0114567,-3001.36,392.392,-0.08557,-1578.32,100,-4103.2,1101.84,742.986,1222.92,-6462.33,393.234,1429.45,-327.616
58,-0.0249872,-3025.75,368,-0.0987346,-2023.39,100,-4126.05,1100.3,743.823,1196.39,-6461.62,395.352,1426.19,-325.885
59,-0.038489,-3055.69,338.058,-0.111899,-2393.65,100,-4149.24,1093.55,742.281,1170.9,-6460.64,398.218,1417.22,-323.672
60,-0.0519625,-3091.37,302.382,-0.125064,-2675.33,100,-4171.01,1079.64,738.152,1148.45,-6459.37,401.756,1400.53,-320.885
61,-0.0653876,-3128.41,265.345,-0.138228,-2834.6,100,-4190.16,1061.76,731.593,1130.12,-6457.73,405.848,1379.24,-317.486
62,-0.0787538,-3166.07,227.681,-0.151393,-2867.02,100,-4205.81,1039.74,722.766,1116.77,-6455.7,410.344,1353.35,-313.61
63,-0.0920541,-3203.25,190.498,-0.164558,-2775.98,100,-4216.99,1013.74,712.617,1108.67,-6453.38,415.101,1323.23,-309.492
64,-0.105273,-3239.22,154.535,-0.177722,-2577.1,100,-4223.76,984.541,701.722,1105.46,-6450.93,419.99,1289.78,-305.235
65,-0.118411,-3269.82,123.932,-0.190887,-2307.91,100,-4226.58,956.756,691.312,1105.7,-6448.36,424.768,1257.73,-300.97
66,-0.131492,-3300.51,93.2464,-0.204052,-2005.03,100,-4226.67,926.169,681.359,1108.53,-6445.89,429.326,1223.02,-296.854
67,-0.144526,-3324.46,69.2945,-0.217216,-1664.13,100,-4224.53,900.074,672.701,1112.78,-6443.52,433.507,1193.08,-293.006
68,-0.157534,-3341.54,52.2098,-0.230381,-1348.75,100,-4220.95,879.409,665.69,1117.5,-6441.33,437.188,1168.95,-289.537
69,-0.170546,-3357.2,36.5518,-0.243545,-1043.18,100,-4216.97,859.768,659.828,1122.33,-6439.45,440.327,1146.33,-286.563
70,-0.183554,-3369.14,24.6118,-0.25671,-778.24,100,-4212.98,843.844,655.336,1126.7,-6437.89,442.878,1127.97,-284.13
71,-0.196577,-3377.82,15.9273,-0.269875,-559.749,100,-4209.42,831.593,652.001,1130.37,-6436.65,444.863,1113.81,-282.218
72,-0.209623,-3384.01,9.742,-0.283039,-387.325,100,-4206.46,822.447,649.627,1133.28,-6435.7,446.339,1103.23,-280.779
73,-0.222691,-3388.13,5.6176,-0.296204,-256.372,100,-4204.15,816.017,647.983,1135.48,-6435.01,447.395,1095.75,-279.73
74,-0.235782,-3390.91,2.84,-0.309368,-160.011,100,-4202.44,811.53,646.892,1137.06,-6434.51,448.118,1090.53,-278.999
75,-0.248892,-3391.26,2.49685,-0.322533,-99.8467,100,-4201.16,809.905,646.267,1138.16,-6434.16,448.574,1088.41,-278.505
76,-0.262025,-3394.55,-0.794114,-0.335698,-65.8158,100,-4200.4,805.858,645.752,1138.98,-6433.99,448.849,1084.05,-278.195
77,-0.27516,-3395.85,-2.09747,-0.348862,-36.4196,100,-4199.92,804.075,645.454,1139.45,-6433.85,449.018,1082.04,-277.966
78,-0.28831,-3396.18,-2.42414,-0.362027,-13.378,100,-4199.61,803.43,645.3,1139.74,-6433.76,449.106,1081.27,-277.841
79,-0.301463,-3396.1,-2.34926,-0.375191,2.15859,100,-4199.44,803.339,645.228,1139.91,-6433.71,449.131,1081.12,-277.782
80,-0.314621,-3396.06,-2.30702,-0.388356,14.4838,100,-4199.36,803.298,645.199,1140,-6433.69,449.13,1081.05,-277.748
81,-0.327782,-3395.8,-2.04896,-0.401521,24.4341,100,-4199.32,803.523,645.212,1140.03,-6433.67,449.11,1081.26,-277.739
82,-0.340945,-3398.36,-4.60827,-0.414685,12.8564,100,-4199.38,801.015,645.195,1140.08,-6433.71,449.064,1078.76,-277.745
83,-0.354112,-3398.15,-4.39621,-0.42785,19.2685,100,-4199.39,801.245,645.245,1140.05,-6433.71,449.028,1079,-277.76
84,-0.367278,-3397.85,-4.10307,-0.441015,25.1871,100,-4199.41,801.557,645.309,1140,-6433.72,448.992,1079.34,-277.779
85,-0.380443,-3397.49,-3.73529,-0.454179,30.5896,100,-4199.42,801.937,645.383,1139.95,-6433.72,448.959,1079.74,-277.8
86,-0.393609,-3395.65,-1.89949,-0.467344,26.1878,100,-4199.37,803.715,645.41,1139.99,-6433.7,448.931,1081.53,-277.819
87,-0.406784,-3395.28,-1.52367,-0.480508,30.7423,100,-4199.37,804.093,645.497,1139.92,-6433.69,448.907,1081.93,-277.841
88,-0.419949,-3394.85,-1.09468,-0.493673,34.2483,100,-4199.36,804.516,645.583,1139.86,-6433.69,448.888,1082.38,-277.861
89,-0.433114,-3394.38,-0.626728,-0.506838,36.6684,100,-4199.35,804.973,645.664,1139.79,-6433.68,448.874,1082.85,-277.879
90,-0.446279,-3393.07,0.685505,-0.520002,32.0848,100,-4199.42,806.354,645.75,1139.7,-6433.7,448.83,1084.3,-277.942
91,-0.459446,-3392.14,1.61529,-0.533167,29.6302,100,-4199.45,807.309,645.831,1139.63,-6433.71,448.807,1085.29,-277.976
92,-0.472613,-3393.38,0.374621,-0.546331,5.46097,100,-4199.59,806.208,645.859,1139.52,-6433.73,448.758,1084.22,-278.016
93,-0.485788,-3391.69,2.06346,-0.559496,-9.08751,100,-4199.56,807.871,645.838,1139.52,-6433.74,448.819,1085.91,-278.042
94,-0.498961,-3391.04,2.71044,-0.572661,-12.2734,100,-4199.54,808.499,645.845,1139.5,-6433.73,448.847,1086.54,-278.046
95,-0.512129,-3391.18,2.57003,-0.585825,-8.89214,100,-4199.55,808.369,645.828,1139.47,-6433.71,448.862,1086.42,-278.049
96,-0.525295,-3391.27,2.48134,-0.59899,-4.37342,100,-4199.57,808.295,645.804,1139.45,-6433.7,448.88,1086.35,-278.053
97,-0.538462,-3391.29,2.4606,-0.612155,1.44254,100,-4199.58,808.291,645.778,1139.42,-6433.68,448.901,1086.35,-278.057
98,-0.551629,-3394.11,-0.356757,-0.625319,-11.4741,100,-4199.65,805.542,645.683,1139.4,-6433.65,448.919,1083.6,-278.06
99,-0.564803,-3394.22,-0.465717,-0.638484,-4.9399,100,-4199.66,805.446,645.655,1139.36,-6433.63,448.945,1083.51,-278.064
100,-0.577971,-3394.17,-0.41335,-0.651648,2.21895,100,-4199.66,805.499,645.641,1139.31,-6433.59,448.974,1083.57,-278.067
