step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
42,-0.0390619,-3055.72,338.035,-0.111899,2393.72,100,-4149.23,1093.51,742.362,1170.87,-6460.65,398.194,1417.21,-323.701
43,-0.0256368,-3025.75,368.003,-0.0987346,2023.75,100,-4126.12,1100.37,743.905,1196.29,-6461.65,395.338,1426.32,-325.949
44,-0.0121637,-3001.45,392.299,-0.08557,1577.78,100,-4103.17,1101.72,742.961,1222.98,-6462.34,393.233,1429.33,-327.617
45,0.00134433,-2986.47,407.281,-0.0724054,1063.22,100,-4082.2,1095.73,739.803,1249,-6462.86,391.853,1424.66,-328.928
46,0.0148735,-2976.14,417.61,-0.0592408,545.085,100,-4064.03,1087.89,735.198,1272.69,-6463.2,391.279,1417.66,-329.767
47,0.0283899,-2972.56,421.188,-0.0460761,29.323,100,-4050.11,1077.54,729.657,1292.33,-6463.46,391.365,1407.92,-330.379
48,0.0418906,-2975.57,418.182,-0.0329115,-466.867,100,-4040.75,1065.18,723.245,1307.41,-6463.61,392.214,1395.7,-330.52
49,0.0553654,-2984.88,408.877,-0.0197469,-926.169,100,-4036.5,1051.62,716.813,1316.82,-6463.73,393.599,1382.33,-330.708
50,0.0687962,-3002.69,391.062,-0.00658231,-1359.93,100,-4036.73,1034.04,709.983,1321.28,-6463.71,395.72,1364.25,-330.214
51,0.0822053,-3023.07,370.686,0.00658231,-1718.37,100,-4041.75,1018.69,704.022,1319.53,-6463.59,398.277,1348.22,-329.536
52,0.0955629,-3045.73,348.025,0.0197469,-2033.76,100,-4050.67,1004.94,698.427,1312.84,-6463.28,401.34,1333.31,-328.37
53,0.108884,-3074.64,319.114,0.0329115,-2263.93,100,-4063.01,988.373,693.025,1301.92,-6462.79,404.834,1315.06,-326.69
54,0.122149,-3105.66,288.093,0.0460761,-2423.8,100,-4077.7,972.039,688.079,1287.56,-6462.03,408.686,1296.47,-324.434
55,0.135365,-3138.66,255.097,0.0592408,-2512.41,100,-4093.96,955.302,683.418,1270.74,-6460.95,412.842,1276.86,-321.555
56,0.148532,-3171.91,221.845,0.0724054,-2527.11,100,-4110.73,938.824,679.131,1252.45,-6459.5,417.188,1256.89,-318.064
57,0.161644,-3202.23,191.527,0.08557,-2488.13,100,-4127.13,924.905,675.042,1233.79,-6457.62,421.667,1238.85,-313.946
58,0.174715,-3234.12,159.631,0.0987346,-2369.44,100,-4142.91,908.786,670.707,1215.7,-6455.35,426.038,1218.16,-309.372
59,0.187712,-3263.77,129.984,0.111899,-2185.34,100,-4156.82,893.051,666.33,1199.3,-6452.72,430.276,1197.58,-304.526
60,0.200667,-3291.12,102.637,0.125064,-1946.99,100,-4168.46,877.346,662.374,1184.82,-6449.85,434.19,1177.1,-299.754
61,0.213583,-3318.16,75.5871,0.138228,-1685.01,100,-4177.69,859.529,658.443,1173.13,-6446.97,437.707,1154.76,-295.228
62,0.226486,-3338.19,55.5583,0.151393,-1386.21,100,-4184.51,846.32,655.277,1163.7,-6444.16,440.668,1137.48,-291.159
63,0.239377,-3354.42,39.3339,0.164558,-1092.24,100,-4189.44,835.026,652.584,1156.54,-6441.63,443.068,1122.68,-287.651
64,0.252281,-3366.85,26.9042,0.177722,-822.948,100,-4192.87,826.023,650.579,1151.14,-6439.49,444.899,1110.83,-284.803
65,0.265211,-3376.11,17.6429,0.190887,-590.984,100,-4195.2,819.093,649.051,1147.27,-6437.78,446.257,1101.7,-282.612
66,0.278179,-3382.55,11.2008,0.204052,-402.143,100,-4196.74,814.189,648.042,1144.51,-6436.5,447.211,1095.2,-281.014
67,0.291186,-3389.74,4.01154,0.217216,-275.636,100,-4197.87,808.126,647.269,1142.62,-6435.62,447.867,1088.02,-279.894
68,0.304233,-3392.48,1.27485,0.230381,-167.216,100,-4198.58,806.098,646.862,1141.25,-6435,448.317,1085.24,-279.141
69,0.317309,-3391.6,2.15467,0.243545,-106.502,100,-4198.94,807.338,646.668,1140.31,-6434.6,448.684,1086.01,-278.668
70,0.330424,-3392.63,1.12193,0.25671,-50.2265,100,-4199.27,806.638,646.552,1139.63,-6434.34,448.888,1084.99,-278.347
71,0.343542,-3393.17,0.58213,0.269875,-11.6314,100,-4199.5,806.331,646.495,1139.16,-6434.19,449.03,1084.48,-278.152
72,0.356675,-3393.07,0.681599,0.283039,12.9151,100,-4199.64,806.572,646.505,1138.83,-6434.1,449.123,1084.62,-278.049
73,0.369819,-3392.79,0.964495,0.296204,28.6864,100,-4199.72,806.933,646.527,1138.6,-6434.05,449.202,1084.92,-277.983
74,0.38297,-3392.35,1.3981,0.309368,37.3973,100,-4199.77,807.411,646.555,1138.43,-6434.01,449.262,1085.36,-277.95
75,0.396126,-3389.18,4.57505,0.322533,22.2673,100,-4199.67,810.496,646.732,1138.32,-6434.01,449.285,1088.48,-277.988
76,0.409304,-3388.87,4.8842,0.335698,24.2684,100,-4199.7,810.829,646.719,1138.26,-6433.99,449.321,1088.81,-277.981
77,0.422466,-3389.66,4.09631,0.348862,16.7444,100,-4199.76,810.106,646.632,1138.25,-6433.99,449.348,1088.09,-277.988
78,0.435629,-3391.24,2.51573,0.362027,3.31591,100,-4199.83,808.596,646.534,1138.26,-6433.99,449.361,1086.58,-277.987
