step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,-0.217898,-3588.76,24.2569,-0.153264,1197.3,0.064634,-4057.02,468.263,62.2134,179.564,-4912.39,613.588,469.138,-0.875549,0,0
39,-0.205126,-3567.29,45.728,-0.140492,2182.93,0.064634,-4056.8,489.514,62.3019,179.641,-4912.48,613.733,490.393,-0.878732,0,0
40,-0.192354,-3529.08,83.9359,-0.12772,3974.79,0.064634,-4056.18,527.097,62.5813,179.842,-4912.62,614.019,527.981,-0.884478,0,0
41,-0.179582,-3460.83,152.189,-0.114948,7170.69,0.064634,-4054.31,593.485,63.474,180.409,-4912.79,614.598,594.379,-0.894576,0,0
42,-0.16681,-3336.63,276.389,-0.102176,12716.7,0.064634,-4048.73,712.104,66.2539,182.04,-4912.84,615.811,713.017,-0.91262,0,0
43,-0.154038,-3120.81,492.206,-0.0894038,21912.3,0.064634,-4032.65,911.845,74.4433,186.634,-4912.16,618.426,912.789,-0.944264,0,0
44,-0.141266,-2755.93,857.082,-0.0766318,36173.6,0.064634,-3989.95,1234.02,96.4358,198.692,-4909.12,624.038,1235.01,-0.994279,0,0
45,-0.128494,-2171.22,1441.8,-0.0638598,56449,0.064634,-3889.18,1717.96,148.566,227.007,-4900.26,635.51,1719.02,-1.05418,0,0
46,-0.115722,-3446.34,166.671,-0.0510879,1694.45,0.064634,-3983.38,537.035,78.3595,246.964,-4922.9,614.2,539.559,-2.52387,0,0
47,-0.10295,-3425.96,187.057,-0.0383159,1568.8,0.064634,-3976.6,550.638,81.8778,250.172,-4921.37,612.725,553.27,-2.63178,0,0
48,-0.0901779,-3407.08,205.939,-0.0255439,1410.04,0.064634,-3971.69,564.61,85.5362,250.958,-4919.35,611.168,567.341,-2.73088,0,0
49,-0.077406,-2760.87,852.147,-0.012772,15875.3,0.064634,-3760.56,999.692,187.079,345.622,-4912.42,619.155,1002.85,-3.16091,0,0
50,-0.064634,-2584.91,1028.1,0,16366,0.064634,-3688.28,1103.37,225.441,371.269,-4907.46,622.466,1106.6,-3.23675,0,0
51,-0.051862,-2381.01,1232.01,0.012772,16212,0.064634,-3595.2,1214.19,275.383,403.269,-4900.66,626.815,1217.51,-3.32412,0,0
52,-0.0390901,-2187.73,1425.29,0.0255439,14837,0.064634,-3507.78,1320.05,322.668,432.602,-4894,630.957,1323.45,-3.39911,0,0
53,-0.0263181,-2018.92,1594.09,0.0383159,12156.7,0.064634,-3437.73,1418.81,360.755,455.73,-4888.52,634.304,1422.27,-3.45563,0,0
54,-0.0135461,-1891.86,1721.15,0.0510879,8122.06,0.064634,-3398.1,1506.24,382.37,468.695,-4885.37,636.207,1509.73,-3.48645,0,0
55,-0.000774177,-3362.9,250.115,0.0638598,-873.126,0.064634,-3984.32,621.422,101.789,217.524,-4907.33,603.696,622.06,-0.63714,0,0
56,0.0119978,-2209.58,1403.44,0.0766318,-34768.5,0.064634,-3881.06,1671.48,157.972,233.306,-4875.34,603.002,1670.73,0.753499,0,0
57,0.0247698,-3396.01,217.009,0.0894038,-1680.48,0.064634,-4001.56,605.559,96.8563,206.013,-4907.9,603.467,605.185,0.374165,0,0
58,0.0375417,-2941.11,671.909,0.102176,-19266.3,0.064634,-3963.29,1022.18,114.362,236.322,-4914.52,600.545,1021.43,0.75488,0,0
59,0.0503137,-3444.61,168.402,0.114948,-2034.19,0.064634,-4020.88,576.264,88.7708,195.997,-4909.74,604.096,575.624,0.640557,0,0
60,0.0630857,-3470.44,142.572,0.12772,-2028.28,0.064634,-4029.98,559.533,84.462,191.519,-4910.69,604.733,559.02,0.5122,0,0
61,0.0758576,-3395.3,217.718,0.140492,-7307.27,0.064634,-4029.56,634.265,84.6521,191.066,-4910.28,605.005,633.73,0.534902,0,0
62,0.0886296,-3519.33,93.6816,0.153264,-1747.86,0.064634,-4044.98,525.644,76.5454,184.018,-4912.02,606.475,525.661,-0.0171843,0,0
63,0.101402,-3540.62,72.3915,0.166036,-1529.35,0.064634,-4050.45,509.829,73.24,181.249,-4912.41,607.47,510.143,-0.313646,0,0
64,0.114174,-3558.61,54.4051,0.178808,-1294.11,0.064634,-4054.53,495.92,70.4544,179.319,-4912.77,608.462,496.5,-0.580804,0,0
65,0.126945,-3573.85,39.162,0.19158,-1063.56,0.064634,-4057.39,483.537,68.208,178.226,-4913.22,609.401,484.318,-0.780631,0,0
66,0.139717,-3586.28,26.7397,0.204351,-847.997,0.064634,-4059.1,472.826,66.4212,177.614,-4913.42,610.284,473.728,-0.902554,0,0
67,0.152489,-3595.46,17.5514,0.217123,-654.808,0.064634,-4060.04,464.573,64.9776,177.383,-4913.48,611.078,465.536,-0.962708,0,0
68,0.165261,-3602.83,10.1812,0.229895,-443.371,0.064634,-4059.92,457.091,63.9164,177.338,-4912.96,611.781,458.048,-0.95767,0,0
69,0.178033,-3607.87,5.14191,0.242667,-268.847,0.064634,-4059.37,451.5,63.2296,177.532,-4912.47,612.336,452.416,-0.915887,0,0
70,0.190805,-3610.29,2.72863,0.255439,-142.474,0.064634,-4059.39,449.105,63.1884,177.534,-4912.46,612.343,450.02,-0.914714,0,0
71,0.203577,-3611.15,1.86284,0.268211,-73.1669,0.064634,-4059.4,448.249,63.1645,177.536,-4912.45,612.348,449.163,-0.91402,0,0
72,0.216349,-3611.58,1.43505,0.280983,-36.7232,0.064634,-4059.41,447.827,63.1525,177.537,-4912.45,612.35,448.74,-0.913665,0,0
73,0.229121,-3611.9,1.11193,0.293755,-16.1014,0.064634,-4059.41,447.506,63.1455,177.538,-4912.44,612.351,448.42,-0.913459,0,0
74,0.241893,-3612.03,0.980751,0.306527,-5.68488,0.064634,-4059.41,447.377,63.1415,177.538,-4912.44,612.352,448.29,-0.913341,0,0
75,0.254665,-3612.07,0.943078,0.319299,-0.878016,0.064634,-4059.41,447.34,63.1392,177.538,-4912.44,612.352,448.253,-0.913269,0,0
76,0.267437,-3612.07,0.946362,0.332071,1.0856,0.064634,-4059.41,447.344,63.1376,177.538,-4912.44,612.352,448.257,-0.913221,0,0
77,0.280209,-3612.05,0.966089,0.344843,1.91973,0.064634,-4059.41,447.364,63.1364,177.538,-4912.44,612.353,448.277,-0.913185,0,0
78,0.292981,-3612.58,0.436341,0.357615,-2.20496,0.064634,-4059.41,446.836,63.1336,177.539,-4912.44,612.353,447.749,-0.913101,0,0
79,0.305753,-3612.6,0.412552,0.370387,-1.39864,0.064634,-4059.41,446.812,63.1326,177.539,-4912.44,612.353,447.725,-0.913071,0,0
80,0.318525,-3612.61,0.40416,0.383159,0.232026,0.064634,-4059.41,446.804,63.1319,177.539,-4912.44,612.353,447.717,-0.91305,0,0
81,0.331297,-3612.59,0.422161,0.395931,2.72064,0.064634,-4059.41,446.822,63.1316,177.539,-4912.44,612.354,447.735,-0.91304,0,0
82,0.344069,-3612.41,0.603185,0.408703,4.81662,0.064634,-4059.41,447.003,63.1315,177.539,-4912.44,612.354,447.916,-0.913039,0,0
83,0.356841,-3612.61,0.399779,0.421475,1.83741,0.064634,-4059.42,446.8,63.1302,177.539,-4912.44,612.354,447.713,-0.912997,0,0
84,0.369613,-3612.57,0.444604,0.434247,5.13154,0.064634,-4059.42,446.845,63.1298,177.539,-4912.44,612.354,447.758,-0.912985,0,0
85,0.382385,-3613.33,-0.318137,0.447019,7.81589,0.064634,-4057.77,444.435,62.4023,178.281,-4911.57,613.116,445.225,-0.78924,0,0
86,0.395157,-3613.1,-0.0869048,0.459791,8.67227,0.064634,-4057.77,444.666,62.4023,178.282,-4911.57,613.116,445.456,-0.789241,0,0
