step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738375,-3341.01,0,0.664429,-0.569428,0,203,-4207.21,866.199,641.432,1134.4,-6432.91,449.86,1139.53,-273.333
1,0.725065,-3341.02,-0.00586366,0.65114,-0.312748,-0.00586143,28,-4207.21,866.195,641.433,1134.41,-6432.91,449.856,1139.53,-273.333
2,0.711776,-3340.85,0.158679,0.637852,-1.28853,-0.0165008,21,-4207.2,866.347,641.44,1134.41,-6432.9,449.857,1139.68,-273.331
3,0.698487,-3340.87,0.144006,0.624563,-0.921586,-0.0311855,21,-4207.2,866.327,641.434,1134.41,-6432.9,449.861,1139.66,-273.329
4,0.685199,-3340.88,0.134147,0.611275,-0.563777,-0.0410546,21,-4207.2,866.322,641.421,1134.42,-6432.9,449.864,1139.65,-273.329
5,0.67191,-3340.88,0.128989,0.597986,-0.212485,-0.0462123,21,-4207.2,866.316,641.427,1134.42,-6432.9,449.858,1139.65,-273.331
6,0.658622,-3340.88,0.128485,0.584698,0.136481,-0.0467173,21,-4207.2,866.321,641.426,1134.42,-6432.9,449.854,1139.65,-273.332
7,0.645333,-3340.71,0.305716,0.571409,-0.790624,-0.0510636,21,-4207.2,866.498,641.416,1134.43,-6432.9,449.848,1139.83,-273.332
8,0.632045,-3340.71,0.298381,0.55812,-0.31286,-0.0583955,21,-4207.2,866.489,641.428,1134.42,-6432.9,449.846,1139.82,-273.331
9,0.618756,-3340.9,0.109662,0.544832,-1.22274,-0.0685985,36,-4207.2,866.296,641.41,1134.43,-6432.9,449.857,1139.62,-273.329
10,0.605468,-3340.92,0.0958193,0.531543,-0.859551,-0.0824338,21,-4207.2,866.286,641.411,1134.43,-6432.9,449.855,1139.62,-273.329
11,0.592179,-3340.93,0.0868635,0.518255,-0.486496,-0.0913773,21,-4207.21,866.282,641.402,1134.43,-6432.9,449.853,1139.61,-273.33
12,0.57889,-3340.93,0.0829547,0.504966,-0.0993891,-0.0952701,21,-4207.21,866.276,641.405,1134.43,-6432.89,449.852,1139.61,-273.329
13,0.565602,-3340.93,0.0842923,0.491677,0.30415,-0.0939097,32,-4207.2,866.273,641.39,1134.44,-6432.89,449.857,1139.6,-273.327
14,0.552315,-3340.92,0.0911093,0.478389,0.724398,-0.0870757,25,-4207.21,866.286,641.382,1134.44,-6432.89,449.856,1139.61,-273.328
15,0.539026,-3341.12,-0.106275,0.4651,-0.281561,-0.0841333,29,-4207.21,866.095,641.366,1134.45,-6432.88,449.857,1139.42,-273.326
16,0.525738,-3341.26,-0.243621,0.451812,-0.538669,-0.0895832,45,-4207.23,865.97,641.346,1134.45,-6432.88,449.862,1139.29,-273.322
17,0.512449,-3341.26,-0.249174,0.438523,-0.299151,-0.0951499,21,-4207.23,865.969,641.338,1134.45,-6432.88,449.863,1139.29,-273.322
18,0.49916,-3341.09,-0.0816577,0.425235,-1.33834,-0.10603,22,-4207.24,866.149,641.331,1134.45,-6432.88,449.86,1139.47,-273.324
19,0.485872,-3341.11,-0.0972601,0.411946,-1.01495,-0.121666,21,-4207.25,866.136,641.325,1134.45,-6432.88,449.86,1139.46,-273.324
20,0.472583,-3341.12,-0.108775,0.398657,-0.722251,-0.133208,36,-4207.23,866.113,641.318,1134.45,-6432.87,449.869,1139.43,-273.317
21,0.459295,-3341.13,-0.116606,0.385369,-0.461846,-0.141076,21,-4207.24,866.115,641.312,1134.45,-6432.87,449.867,1139.43,-273.319
22,0.446006,-3341.13,-0.121192,0.37208,-0.234083,-0.1457,21,-4207.25,866.116,641.302,1134.45,-6432.87,449.87,1139.44,-273.32
23,0.432718,-3341.14,-0.122964,0.358792,-0.0377839,-0.147506,21,-4207.25,866.114,641.296,1134.45,-6432.87,449.876,1139.43,-273.318
24,0.41943,-3340.97,0.0386726,0.345503,-1.0746,-0.154897,34,-4207.25,866.273,641.286,1134.44,-6432.86,449.881,1139.58,-273.31
25,0.406141,-3340.99,0.0261106,0.332215,-0.821833,-0.167498,21,-4207.25,866.268,641.276,1134.44,-6432.86,449.885,1139.58,-273.309
26,0.392852,-3341,0.0166916,0.318926,-0.600811,-0.17695,21,-4207.26,866.268,641.268,1134.43,-6432.85,449.888,1139.58,-273.309
27,0.379564,-3341.13,-0.117,0.305637,-1.39949,-0.190241,56,-4207.27,866.139,641.247,1134.43,-6432.84,449.895,1139.44,-273.297
28,0.366274,-3341.21,-0.193393,0.292349,-1.75712,-0.211214,21,-4207.29,866.085,641.227,1134.44,-6432.85,449.895,1139.38,-273.299
29,0.352985,-3341.23,-0.216636,0.27906,-1.74163,-0.234461,78,-4207.29,866.057,641.223,1134.43,-6432.84,449.904,1139.35,-273.289
30,0.339696,-3341.26,-0.245593,0.265772,-1.75682,-0.257705,21,-4207.3,866.038,641.209,1134.42,-6432.84,449.908,1139.33,-273.289
31,0.326408,-3341.28,-0.268609,0.252483,-1.69644,-0.28065,21,-4207.31,866.024,641.205,1134.41,-6432.83,449.911,1139.31,-273.287
32,0.31312,-3341.3,-0.290248,0.239194,-1.53602,-0.302127,55,-4207.3,865.996,641.194,1134.41,-6432.82,449.92,1139.27,-273.275
33,0.29983,-3341.32,-0.308595,0.225906,-1.18381,-0.320199,47,-4207.3,865.974,641.196,1134.41,-6432.82,449.923,1139.25,-273.273
34,0.286542,-3341.35,-0.337459,0.212617,-3.24706,-0.349639,51,-4207.3,865.949,641.189,1134.4,-6432.82,449.924,1139.22,-273.268
35,0.273252,-3341.39,-0.373394,0.199329,-2.05593,-0.384873,24,-4207.3,865.915,641.192,1134.41,-6432.82,449.923,1139.19,-273.271
36,0.259963,-3341.4,-0.388607,0.18604,-0.0746091,-0.399029,28,-4207.28,865.88,641.213,1134.42,-6432.83,449.918,1139.16,-273.278
37,0.246675,-3341.38,-0.370252,0.172752,3.07036,-0.379124,63,-4207.27,865.891,641.207,1134.45,-6432.85,449.912,1139.19,-273.302
38,0.233391,-3341.31,-0.299671,0.159463,7.87393,-0.306407,21,-4207.27,865.954,641.2,1134.47,-6432.84,449.911,1139.26,-273.302
39,0.220102,-3341.16,-0.151077,0.146174,14.915,-0.154991,21,-4207.25,866.085,641.181,1134.5,-6432.84,449.908,1139.39,-273.304
40,0.206812,-3340.79,0.222304,0.132886,23.3664,0.099362,98,-4207.21,866.422,641.384,1134.64,-6433.02,449.784,1139.94,-273.523
41,0.193542,-3340.32,0.692498,0.119597,36.5723,0.497612,50,-4207.19,866.873,641.526,1134.75,-6433.15,449.681,1140.56,-273.687
42,0.180266,-3339.72,1.28866,0.106309,53.8156,1.09818,21,-4207.2,867.475,641.528,1134.75,-6433.15,449.674,1141.16,-273.689
43,0.166977,-3338.87,2.14005,0.0930201,74.9334,1.95362,21,-4207.21,868.338,641.532,1134.74,-6433.15,449.661,1142.03,-273.695
44,0.153689,-3337.77,3.2467,0.0797315,95.7096,3.08742,232,-4207.34,869.573,642.448,1135.17,-6433.94,448.985,1144.28,-274.709
45,0.140457,-3336.51,4.49807,0.0664429,119.197,4.51532,21,-4207.34,870.824,642.448,1135.17,-6433.94,448.985,1145.53,-274.709
46,0.127168,-3334.77,6.24018,0.0531543,142.457,6.25383,21,-4207.34,872.567,642.448,1135.17,-6433.94,448.985,1147.28,-274.709
47,0.11388,-3332.75,8.26033,0.0398657,160.315,8.26553,21,-4207.34,874.587,642.448,1135.17,-6433.94,448.985,1149.3,-274.709
48,0.100591,-3330.99,10.0217,0.0265772,152.738,10.3455,228,-4208.74,877.748,645.428,1135.06,-6436.01,446.789,1155.28,-277.53
49,0.0873873,-3328.98,12.0305,0.0132886,147.155,12.3381,21,-4208.74,879.757,645.428,1135.06,-6436.01,446.789,1157.29,-277.53
50,0.0740987,-3327.33,13.6836,0,125.163,14.1475,21,-4208.74,881.41,645.428,1135.06,-6436.01,446.789,1158.94,-277.53
51,0.0608101,-3325.72,15.2882,-0.0132886,88.2775,15.5656,21,-4208.74,883.015,645.428,1135.06,-6436.01,446.789,1160.55,-277.53
52,0.0475215,-3325.06,15.9555,-0.0265772,36.3441,16.3937,218,-4211.66,886.606,648.67,1132.61,-6437.54,444.6,1166.4,-279.794
53,0.03419,-3324.9,16.117,-0.0398657,-12.4997,16.5521,21,-4211.66,886.767,648.67,1132.61,-6437.54,444.6,1166.56,-279.794
54,0.0209014,-3325.38,15.6311,-0.0531543,-59.8171,16.0716,21,-4211.66,886.282,648.671,1132.61,-6437.54,444.6,1166.08,-279.794
55,0.00761275,-3326.45,14.5622,-0.0664429,-99.3027,15.0143,21,-4211.66,885.213,648.673,1132.6,-6437.54,444.6,1165.01,-279.794
56,-0.00567589,-3327.79,13.2178,-0.0797315,-127.791,13.5055,21,-4211.66,883.869,648.675,1132.6,-6437.54,444.6,1163.66,-279.794
57,-0.0189646,-3329.89,11.1178,-0.0930201,-151.05,11.6528,224,-4212.88,882.987,647.364,1130.05,-6436.03,445.735,1160.86,-277.872
58,-0.0324162,-3331.91,9.10438,-0.106309,-149.939,9.65291,21,-4212.92,881.013,647.312,1130.05,-6436.03,445.748,1158.88,-277.868
59,-0.045705,-3333.83,7.18234,-0.119597,-137.831,7.74088,21,-4212.97,879.135,647.252,1130.04,-6436.02,445.763,1157,-277.863
60,-0.0589938,-3335.56,5.45451,-0.132886,-118.84,6.03549,21,-4213.01,877.449,647.195,1130.04,-6436.02,445.778,1155.31,-277.858
61,-0.0722826,-3337.43,3.58387,-0.146174,-107.559,4.53123,249,-4210.07,872.638,643.808,1131.85,-6433.96,448.234,1147.59,-274.955
62,-0.0855887,-3338.69,2.31892,-0.159463,-83.0756,3.2646,21,-4210.07,871.373,643.809,1131.85,-6433.96,448.234,1146.33,-274.955
63,-0.0988772,-3339.65,1.36587,-0.172752,-60.8721,2.30817,21,-4210.06,870.418,643.81,1131.85,-6433.96,448.234,1145.37,-274.955
64,-0.112166,-3340.26,0.753745,-0.18604,-42.5528,1.62098,21,-4210.06,869.804,643.811,1131.85,-6433.96,448.233,1144.76,-274.955
65,-0.125454,-3340.71,0.302624,-0.199329,-29.3395,1.14331,224,-4207.83,867.124,641.956,1133.67,-6433.01,449.546,1140.7,-273.571
66,-0.138711,-3341.08,-0.0679503,-0.212617,-19.6648,0.817709,21,-4207.83,866.753,641.96,1133.67,-6433.01,449.546,1140.32,-273.571
67,-0.152,-3341.23,-0.219727,-0.225906,-11.2911,0.612029,21,-4207.83,866.596,641.968,1133.67,-6433.01,449.547,1140.17,-273.57
68,-0.165289,-3341.34,-0.326202,-0.239194,-5.11421,0.503027,21,-4207.82,866.483,641.977,1133.67,-6433.01,449.547,1140.05,-273.57
69,-0.178578,-3341.38,-0.369311,-0.252483,-0.983096,0.462515,89,-4207.17,865.793,641.502,1134.27,-6432.82,449.865,1139.06,-273.268
70,-0.19185,-3341.37,-0.362703,-0.265772,1.77118,0.467751,44,-4207.13,865.756,641.474,1134.32,-6432.81,449.883,1139.01,-273.254
71,-0.205137,-3341.34,-0.326846,-0.27906,3.48099,0.502648,30,-4207.1,865.762,641.474,1134.34,-6432.8,449.891,1139.01,-273.248
