step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.710373,-8909.86,0,0.639916,-0.0404365,101,-9534.52,624.658,92.3826,201.891,-10267.5,438.68,475.215,149.442
1,0.697574,-8909.85,0.0104241,0.627118,0.126628,101,-9534.52,624.668,92.3826,201.891,-10267.5,438.68,475.226,149.442
2,0.684776,-8909.91,-0.0502833,0.614319,-0.0114063,101,-9534.52,624.607,92.3826,201.891,-10267.5,438.68,475.165,149.442
3,0.671978,-8909.91,-0.0492069,0.601521,0.174444,101,-9534.52,624.608,92.3826,201.891,-10267.5,438.68,475.166,149.442
4,0.659179,-8909.91,-0.0459628,0.588723,0.326556,101,-9534.52,624.612,92.3826,201.891,-10267.5,438.68,475.169,149.442
5,0.646381,-8909.88,-0.0205203,0.575924,0.39767,101,-9534.52,624.637,92.3826,201.891,-10267.5,438.68,475.195,149.442
6,0.633583,-8909.9,-0.0376785,0.563126,0.0292932,101,-9534.52,624.62,92.3826,201.891,-10267.5,438.68,475.178,149.442
7,0.620784,-8909.9,-0.038429,0.550328,0.0509864,101,-9534.52,624.619,92.3826,201.891,-10267.5,438.68,475.177,149.442
8,0.607986,-8909.88,-0.0177035,0.537529,-0.0577041,101,-9534.52,624.64,92.3826,201.891,-10267.5,438.68,475.198,149.442
9,0.595188,-8909.88,-0.0187754,0.524731,-0.276619,101,-9534.52,624.639,92.3826,201.891,-10267.5,438.68,475.197,149.442
10,0.582389,-8909.88,-0.0242126,0.511933,-0.61587,101,-9534.52,624.633,92.3826,201.891,-10267.5,438.68,475.191,149.442
11,0.569591,-8909.89,-0.0319378,0.499134,-0.587639,101,-9534.52,624.626,92.3826,201.891,-10267.5,438.68,475.184,149.442
12,0.556793,-8909.89,-0.0296564,0.486336,-0.610303,101,-9534.52,624.628,92.3826,201.891,-10267.5,438.68,475.186,149.442
13,0.543994,-8909.92,-0.0580553,0.473538,-0.632334,101,-9534.52,624.6,92.3826,201.891,-10267.5,438.68,475.157,149.442
14,0.531196,-8909.91,-0.0460443,0.46074,-0.659689,101,-9534.52,624.612,92.3826,201.891,-10267.5,438.68,475.169,149.442
15,0.518398,-8909.94,-0.0751029,0.447941,-0.64046,101,-9534.52,624.583,92.3826,201.891,-10267.5,438.68,475.14,149.442
16,0.505599,-8909.95,-0.0928818,0.435143,-0.557903,101,-9534.52,624.565,92.3826,201.891,-10267.5,438.68,475.123,149.442
17,0.492801,-8909.96,-0.0976388,0.422345,-0.812042,101,-9534.52,624.56,92.3826,201.891,-10267.5,438.68,475.118,149.442
18,0.480003,-8909.99,-0.130113,0.409546,-0.870154,101,-9534.52,624.528,92.3826,201.891,-10267.5,438.68,475.085,149.442
