step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
1590	201.16	-2368.86	-2233.39	-2369.07	0	0	0	0	0	
1600	213.209	-2374.12	-2230.53	-2374.31	0	0	0	0	0	
1610	226.209	-2380.25	-2227.9	-2380.29	0	0	0	0	0	
1620	236.372	-2385.02	-2225.83	-2385.01	0	0	0	0	0	
1630	246.385	-2389.93	-2224	-2389.92	0	0	0	0	0	
1640	253.811	-2393.45	-2222.51	-2393.48	0	0	0	0	0	
1650	264.166	-2399.09	-2221.18	-2399.11	0	0	0	0	0	
1660	270.869	-2402.48	-2220.06	-2402.55	0	0	0	0	0	
1670	274.837	-2404.33	-2219.23	-2404.34	0	0	0	0	0	
1680	274.898	-2403.67	-2218.54	-2403.68	0	0	0	0	0	
1690	266.628	-2397.46	-2217.9	-2397.47	0	0	0	0	0	
1700	258.078	-2390.85	-2217.05	-2390.81	0	0	0	0	0	
1710	255.352	-2387.93	-2215.95	-2387.83	0	0	0	0	0	
1720	261.017	-2390.26	-2214.47	-2390.14	0	0	0	0	0	
1730	272.175	-2396.63	-2213.32	-2396.51	0	0	0	0	0	
1740	286.289	-2405.92	-2213.11	-2405.78	0	0	0	0	0	
1750	304.204	-2417.79	-2212.92	-2417.66	0	0	0	0	0	
1760	316.66	-2426.15	-2212.89	-2426.04	0	0	0	0	0	
1770	325.346	-2432.05	-2212.94	-2431.94	0	0	0	0	0	
1780	333.762	-2438.14	-2213.36	-2438.06	0	0	0	0	0	
1790	337.939	-2441.62	-2214.03	-2441.58	0	0	0	0	0	
1800	348.227	-2450.31	-2215.78	-2450.26	0	0	0	0	0	
1810	359.972	-2460.13	-2217.7	-2460.1	0	0	0	0	0	
1820	361.542	-2463.12	-2219.63	-2463.12	0	0	0	0	0	
1830	365.862	-2467.84	-2221.44	-2467.85	0	0	0	0	0	
1840	374.026	-2476.13	-2224.24	-2476.17	0	0	0	0	0	
1850	373.649	-2478.33	-2226.69	-2478.34	0	0	0	0	0	
1860	368.43	-2477.48	-2229.35	-2477.51	0	0	0	0	0	
1870	363.606	-2476.97	-2232.1	-2477.15	0	0	0	0	0	
1880	358.431	-2475.88	-2234.48	-2476.22	0	0	0	0	0	
1890	356.004	-2476.47	-2236.71	-2477.17	0	0	0	0	0	
1900	347.321	-2473.32	-2239.41	-2474.3	0	0	0	0	0	
1910	327.46	-2461.76	-2241.23	-2462.67	0	0	0	0	0	
1920	315.222	-2454.66	-2242.36	-2455.54	0	0	0	0	0	
1930	303.974	-2448.94	-2244.22	-2449.98	0	0	0	0	0	
1940	301.212	-2448.5	-2245.64	-2450.02	0	0	0	0	0	
1950	304.356	-2451.9	-2246.92	-2453.63	0	0	0	0	0	
1960	305.157	-2453.95	-2248.44	-2455.52	0	0	0	0	0	
1970	311.472	-2459.67	-2249.9	-2461.64	0	0	0	0	0	
1980	318.25	-2466.96	-2252.63	-2468.76	0	0	0	0	0	
1990	326.044	-2474.55	-2254.97	-2475.18	0	0	0	0	0	
