step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0016418,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000276347,0.0551242,-0.0501681,0.636903,0.498527,1
10,0.245727,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000281292,0.0551282,-0.0501501,0.636903,0.498527,1
20,0.360638,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000313235,0.0551469,-0.0500769,0.636933,0.49856,1
30,0.530218,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000373699,0.0551659,-0.0499677,0.636937,0.49857,1
40,0.671471,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.00039116,0.0551769,-0.0498882,0.636939,0.498584,1
50,0.774442,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000374256,0.0551697,-0.0498357,0.636936,0.498618,1
60,0.863978,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.00037075,0.0551553,-0.0497316,0.636924,0.498659,1
70,0.952013,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000382927,0.0551379,-0.0495662,0.636906,0.498694,1
80,0.98024,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000364224,0.0551312,-0.0494147,0.636874,0.498737,1
90,1.01798,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000332063,0.0551368,-0.0493141,0.636844,0.498769,1
100,1.03219,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000322516,0.0551487,-0.0492152,0.636818,0.498794,1
110,10.1549,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000336429,0.0551642,-0.0489128,0.636772,0.498836,1
120,17.3964,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.00030935,0.0551769,-0.0484169,0.636731,0.498879,1
130,22.4034,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000251209,0.0551743,-0.0478343,0.636693,0.498924,1
140,25.7335,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000213981,0.0551503,-0.047182,0.636664,0.498963,1
150,27.8797,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,0.000170542,0.0551073,-0.0464971,0.63665,0.498985,1
160,29.1145,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,7.68078e-005,0.0550714,-0.0458433,0.636642,0.499,1
170,29.7133,0,0,0,-3.61692e-008,1.89651e-009,0.981818,0,0,0,-3.59411e-006,0.0550525,-0.0452069,0.63664,0.499003,1
