step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,-0.550193,-6259.91,0,-0.637901,-14.613,-0.0877075,-6209.44,-50.4714,142.238,411.343,-7500.02,737.001,448.191,-498.662,0,0
1,-0.537511,-6260.03,-0.115423,-0.625143,-5.56198,-0.0876316,-6209.44,-50.5869,142.238,411.343,-7500.02,737.001,448.075,-498.662,0,0
2,-0.524753,-6260.06,-0.151274,-0.612385,-0.616149,-0.0876316,-6209.44,-50.6227,142.238,411.343,-7500.02,737.001,448.04,-498.662,0,0
3,-0.511995,-6260.04,-0.130811,-0.599627,1.48422,-0.0876316,-6209.44,-50.6023,142.238,411.343,-7500.02,737.001,448.06,-498.662,0,0
4,-0.499237,-6259.97,-0.0517349,-0.586869,2.26553,-0.0876316,-6209.44,-50.5232,142.238,411.343,-7500.02,737.001,448.139,-498.662,0,0
5,-0.486479,-6259.93,-0.0207604,-0.574111,2.71822,-0.0876316,-6209.44,-50.4922,142.238,411.343,-7500.02,737.001,448.17,-498.662,0,0
6,-0.473721,-6259.89,0.0203735,-0.561353,2.28857,-0.0876316,-6209.44,-50.4511,142.238,411.343,-7500.02,737.001,448.211,-498.662,0,0
7,-0.460963,-6259.87,0.0472676,-0.548595,1.91413,-0.0876316,-6209.44,-50.4242,142.238,411.343,-7500.02,737.001,448.238,-498.662,0,0
8,-0.448205,-6259.83,0.0791701,-0.535837,1.37525,-0.0876316,-6209.44,-50.3923,142.238,411.343,-7500.02,737.001,448.27,-498.662,0,0
9,-0.435447,-6259.81,0.104462,-0.523079,0.893,-0.0876316,-6209.44,-50.367,142.238,411.343,-7500.02,737.001,448.295,-498.662,0,0
10,-0.422689,-6259.81,0.103409,-0.510321,0.607354,-0.0876316,-6209.44,-50.368,142.238,411.343,-7500.02,737.001,448.294,-498.662,0,0
11,-0.409931,-6259.86,0.0552897,-0.497563,0.0483744,-0.0876316,-6209.44,-50.4162,142.238,411.343,-7500.02,737.001,448.246,-498.662,0,0
12,-0.397173,-6259.89,0.0215659,-0.484805,-0.517645,-0.0876316,-6209.44,-50.4499,142.238,411.343,-7500.02,737.001,448.212,-498.662,0,0
13,-0.384415,-6259.95,-0.0378289,-0.472047,-1.13985,-0.0876316,-6209.44,-50.5093,142.238,411.343,-7500.02,737.001,448.153,-498.662,0,0
14,-0.371657,-6260,-0.086468,-0.459289,-1.66284,-0.0876316,-6209.44,-50.5579,142.238,411.343,-7500.02,737.001,448.104,-498.662,0,0
15,-0.358899,-6259.99,-0.0806891,-0.446531,-2.20532,-0.0876316,-6209.44,-50.5521,142.238,411.343,-7500.02,737.001,448.11,-498.662,0,0
16,-0.346141,-6260.01,-0.101455,-0.433773,-2.62388,-0.0876316,-6209.44,-50.5729,142.238,411.343,-7500.02,737.001,448.089,-498.662,0,0
17,-0.333383,-6260.02,-0.107287,-0.421015,-3.18245,-0.0876316,-6209.44,-50.5787,142.238,411.343,-7500.02,737.001,448.084,-498.662,0,0
18,-0.320625,-6260.04,-0.131025,-0.408257,-3.70543,-0.0876316,-6209.44,-50.6025,142.238,411.343,-7500.02,737.001,448.06,-498.662,0,0
19,-0.307867,-6260.09,-0.172339,-0.395499,-4.35896,-0.0876316,-6209.44,-50.6438,142.238,411.343,-7500.02,737.001,448.019,-498.662,0,0
20,-0.295109,-6260.15,-0.232394,-0.382741,-4.83896,-0.0876316,-6209.44,-50.7038,142.238,411.343,-7500.02,737.001,447.958,-498.662,0,0
21,-0.282351,-6260.19,-0.276186,-0.369983,-5.22334,-0.0876316,-6209.44,-50.7476,142.238,411.343,-7500.02,737.001,447.915,-498.662,0,0
22,-0.269593,-6260.25,-0.335739,-0.357225,-5.74096,-0.0876316,-6209.44,-50.8072,142.238,411.343,-7500.02,737.001,447.855,-498.662,0,0
23,-0.256835,-6260.31,-0.400275,-0.344467,-5.90707,-0.0876316,-6209.44,-50.8717,142.238,411.343,-7500.02,737.001,447.791,-498.662,0,0
24,-0.244077,-6260.42,-0.50784,-0.331709,-6.0684,-0.0876316,-6209.44,-50.9793,142.238,411.343,-7500.02,737.001,447.683,-498.662,0,0
25,-0.231319,-6260.48,-0.562527,-0.318951,-5.55395,-0.0876316,-6209.44,-51.034,142.238,411.343,-7500.02,737.001,447.628,-498.662,0,0
26,-0.218561,-6260.56,-0.646562,-0.306192,-4.24121,-0.0876316,-6209.44,-51.118,142.238,411.343,-7500.02,737.001,447.544,-498.662,0,0
27,-0.205803,-6260.59,-0.676564,-0.293434,-2.00177,-0.0876316,-6209.44,-51.148,142.238,411.343,-7500.02,737.001,447.514,-498.662,0,0
28,-0.193045,-6260.62,-0.703055,-0.280676,1.37111,-0.0876316,-6209.44,-51.1745,142.238,411.343,-7500.02,737.001,447.488,-498.662,0,0
29,-0.180287,-6260.6,-0.688625,-0.267918,6.18539,-0.0876316,-6209.44,-51.1601,142.238,411.343,-7500.02,737.001,447.502,-498.662,0,0
30,-0.167529,-6260.5,-0.590755,-0.25516,12.8782,-0.0876316,-6209.44,-51.0622,142.238,411.343,-7500.02,737.001,447.6,-498.662,0,0
31,-0.154771,-6260.31,-0.393818,-0.242402,21.616,-0.0876316,-6209.44,-50.8653,142.238,411.343,-7500.02,737.001,447.797,-498.662,0,0
32,-0.142013,-6259.93,-0.0192618,-0.229644,32.5993,-0.0876316,-6209.44,-50.4907,142.238,411.343,-7500.02,737.001,448.172,-498.662,0,0
33,-0.129255,-6259.44,0.469659,-0.216886,46.0568,-0.0876316,-6209.44,-50.0018,142.238,411.343,-7500.02,737.001,448.661,-498.662,0,0
34,-0.116497,-6259.45,0.465734,-0.204128,41.4684,-0.0876316,-6209.08,-50.3716,143.415,411.221,-7500.55,736.837,448.057,-498.428,0,0
35,-0.103746,-6259.1,0.816059,-0.19137,58.2126,-0.087624,-6209.59,-49.507,143.111,412.117,-7501.1,736.285,448.975,-498.482,0,0
36,-0.0910274,-6256.75,3.16688,-0.178612,109.106,-0.0875849,-6209.57,-47.1733,142.801,412.307,-7501.08,736.398,451.283,-498.456,0,0
37,-0.0782719,-6254.94,4.97278,-0.165854,166.572,-0.0875824,-6209.57,-45.3673,142.801,412.307,-7501.08,736.398,453.088,-498.456,0,0
