step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
38,0.223648,-5117.13,-0.509501,0.153358,-4.48919,-0.0702896,-5419.74,302.614,98.4297,323.716,-6581.52,739.635,339.462,-36.8482,0,0
39,0.210868,-5117.06,-0.4372,0.140578,-4.6323,-0.0702896,-5419.74,302.635,98.4292,323.436,-6581.32,739.72,339.486,-36.8512,0,0
40,0.198088,-5117.13,-0.512474,0.127799,-3.4334,-0.0702896,-5419.73,302.603,98.5313,323.366,-6581.31,739.678,339.468,-36.865,0,0
41,0.185308,-5116.78,-0.15732,0.115019,-5.86174,-0.0702896,-5419.79,303.013,98.4398,323.458,-6581.36,739.677,339.877,-36.8641,0,0
42,0.172528,-5116.94,-0.321424,0.102239,-2.26196,-0.0702896,-5420.43,303.492,97.9154,324.002,-6581.89,739.537,340.406,-36.9143,0,0
43,0.159749,-5117.22,-0.602782,0.089459,0.0585882,-0.0702896,-5419.63,302.41,98.5429,323.776,-6581.56,739.606,339.253,-36.8427,0,0
44,0.146969,-5117.16,-0.544959,0.0766792,-2.38425,-0.0702896,-5419.82,302.656,98.3693,323.258,-6581.22,739.774,339.538,-36.8821,0,0
45,0.134189,-5117.39,-0.76793,0.0638993,-0.745731,-0.0702896,-5419.7,302.31,98.4831,323.64,-6581.45,739.628,339.167,-36.857,0,0
46,0.121409,-5117.53,-0.913801,0.0511194,-0.453654,-0.0702896,-5419.75,302.218,98.4951,323.631,-6581.49,739.616,339.081,-36.863,0,0
47,0.108629,-5117.53,-0.911738,0.0383396,2.13337,-0.0702896,-5419.74,302.209,98.4939,323.723,-6581.55,739.59,339.067,-36.8581,0,0
48,0.0958493,-5117.49,-0.868118,0.0255597,4.61385,-0.0702896,-5419.72,302.235,98.5266,323.804,-6581.6,739.551,339.09,-36.8551,0,0
49,0.0830694,-5117.55,-0.929004,0.0127799,6.0317,-0.0702896,-5419.71,302.158,98.5504,323.948,-6581.7,739.493,339.006,-36.8484,0,0
50,0.0702896,-5117.53,-0.906938,0,5.70204,-0.0702896,-5419.67,302.147,98.5836,324.114,-6581.81,739.443,338.984,-36.8371,0,0
51,0.0575097,-5117.41,-0.788851,-0.0127799,4.56539,-0.0702896,-5419.68,302.271,98.6099,324.249,-6581.92,739.384,339.102,-36.8313,0,0
52,0.0447298,-5117.22,-0.605572,-0.0255597,4.01727,-0.0702896,-5419.67,302.444,98.6427,324.416,-6582.05,739.318,339.266,-36.8219,0,0
53,0.03195,-5117.17,-0.555761,-0.0383396,3.63866,-0.0702896,-5419.67,302.492,98.657,324.569,-6582.16,739.264,339.305,-36.8133,0,0
54,0.0191701,-5117.13,-0.515777,-0.0511194,2.52233,-0.0702896,-5419.66,302.525,98.6734,324.645,-6582.21,739.236,339.333,-36.8086,0,0
55,0.00639025,-5117.07,-0.447053,-0.0638993,0.662976,-0.0702896,-5419.64,302.574,98.7006,324.66,-6582.23,739.226,339.38,-36.8059,0,0
56,-0.00638961,-5116.84,-0.22647,-0.0766792,-2.44979,-0.0702896,-5419.65,302.803,98.7035,324.615,-6582.2,739.234,339.611,-36.8078,0,0
57,-0.0191695,-5116.71,-0.0872653,-0.089459,-4.73373,-0.0702896,-5419.64,302.93,98.706,324.547,-6582.15,739.258,339.741,-36.8102,0,0
