step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.737284,-3347.33,0,0.663473,-1.10174,100,-4215.48,868.141,631.119,1130.53,-6427.95,450.823,1142.76,-274.62
1,0.724037,-3347.23,0.108876,0.650335,-0.49103,100,-4215.25,868.025,630.892,1130.73,-6427.83,450.957,1142.36,-274.33
2,0.710905,-3346.84,0.491127,0.637197,-2.70555,100,-4215.23,868.391,630.894,1130.74,-6427.83,450.96,1142.72,-274.326
3,0.697766,-3347.09,0.244272,0.624059,-0.407247,100,-4215.25,868.161,630.613,1131.06,-6427.89,450.959,1142.47,-274.308
4,0.684577,-3346.89,0.441729,0.610921,-1.06001,100,-4215.24,868.35,630.877,1130.75,-6427.83,450.957,1142.68,-274.327
5,0.671491,-3346.76,0.572924,0.597783,-0.564386,100,-4214.93,868.17,631.31,1130.68,-6427.75,450.835,1142.38,-274.206
6,0.65838,-3346.9,0.434175,0.584645,0.476604,100,-4215.21,868.31,630.894,1130.77,-6427.82,450.949,1142.64,-274.328
7,0.645215,-3346.65,0.68308,0.571506,-0.503991,100,-4215.22,868.567,630.851,1130.77,-6427.8,450.963,1142.85,-274.288
8,0.632076,-3346.62,0.714354,0.558368,-0.968957,100,-4215.22,868.595,630.879,1130.79,-6427.83,450.949,1142.93,-274.333
9,0.618939,-3346.88,0.458761,0.54523,-0.941768,100,-4215.04,868.168,630.312,1131.05,-6427.61,451.198,1142.03,-273.859
10,0.605802,-3347.14,0.192509,0.532092,-1.40537,100,-4215.34,868.195,630.732,1130.85,-6427.85,450.934,1142.68,-274.488
11,0.592663,-3346.99,0.348009,0.518954,-1.16021,100,-4215.21,868.224,630.829,1130.78,-6427.79,450.963,1142.53,-274.308
12,0.579526,-3347.23,0.101302,0.505816,-0.897784,100,-4215.07,867.832,630.958,1130.67,-6427.71,451.013,1142.13,-274.302
13,0.566385,-3346.99,0.341045,0.492678,0.623654,100,-4215.24,868.241,630.772,1130.82,-6427.79,450.963,1142.55,-274.312
14,0.553252,-3347.44,-0.101095,0.47954,-0.0567858,100,-4215.43,867.991,630.508,1130.86,-6427.8,451.001,1142.46,-274.466
15,0.540133,-3347.43,-0.0945906,0.466402,-0.660977,100,-4215.27,867.84,630.738,1130.83,-6427.8,450.96,1142.16,-274.316
16,0.526972,-3347.48,-0.1488,0.453264,-0.419726,100,-4215.49,868.01,630.896,1130.5,-6427.83,450.944,1142.5,-274.489
17,0.513836,-3347.58,-0.247951,0.440126,-0.655802,100,-4215.27,867.687,630.726,1130.8,-6427.77,450.976,1141.99,-274.299
18,0.500698,-3347.46,-0.128106,0.426988,0.758181,100,-4215.32,867.902,630.684,1130.77,-6427.77,451,1142.18,-274.281
19,0.48756,-3347.22,0.110002,0.413849,-2.33045,100,-4215.3,868.07,630.672,1130.82,-6427.77,450.978,1142.36,-274.293
20,0.474422,-3347.25,0.0836656,0.400711,-1.67902,100,-4215.29,868.04,630.671,1130.82,-6427.76,450.981,1142.34,-274.295
21,0.461284,-3347.15,0.180996,0.387573,-1.51344,100,-4215.46,868.306,630.53,1130.86,-6427.86,451.016,1142.55,-274.242
22,0.448154,-3347.32,0.0170254,0.374435,-1.04514,100,-4215.08,867.765,630.794,1130.73,-6427.69,451.088,1142.1,-274.331
23,0.435026,-3347.29,0.046957,0.361297,-0.244086,100,-4215.28,867.995,630.603,1130.77,-6427.69,451.043,1142.21,-274.22
24,0.421866,-3347.3,0.0337626,0.348159,-1.34592,100,-4215.37,868.079,630.594,1130.76,-6427.75,451.029,1142.39,-274.314
25,0.40873,-3346.94,0.393933,0.335021,-2.18904,100,-4215.33,868.394,630.57,1130.8,-6427.72,451.016,1142.66,-274.268
26,0.395595,-3347.35,-0.0136104,0.321883,-3.36675,100,-4215.43,868.083,630.759,1130.63,-6427.79,450.969,1142.45,-274.37
27,0.382452,-3347.19,0.143305,0.308745,-2.87049,100,-4215.37,868.175,630.5,1130.79,-6427.7,451.042,1142.42,-274.25
28,0.369319,-3347.49,-0.160114,0.295607,-4.00804,100,-4215.61,868.112,630.461,1130.68,-6427.73,450.989,1142.4,-274.285
29,0.356154,-3347.5,-0.163987,0.282469,-3.97341,100,-4215.4,867.898,630.472,1130.76,-6427.68,451.051,1142.12,-274.226
30,0.34304,-3347.73,-0.391256,0.269331,-4.135,100,-4215.42,867.693,630.545,1130.71,-6427.71,451.037,1141.98,-274.292
31,0.3299,-3347.83,-0.495938,0.256193,-3.22348,100,-4215.17,867.343,630.148,1131.11,-6427.64,451.207,1141.72,-274.378
32,0.31683,-3347.72,-0.386621,0.243054,-2.34381,100,-4215.3,867.578,630.795,1130.61,-6427.68,450.974,1141.86,-274.279
33,0.303623,-3347.88,-0.546758,0.229916,-2.57987,100,-4215.64,867.723,630.758,1130.63,-6427.79,450.752,1142.43,-274.711
34,0.290487,-3347.91,-0.571046,0.216778,3.89589,100,-4215.22,867.318,630.652,1130.74,-6427.63,451.017,1141.53,-274.211
35,0.277337,-3347.72,-0.382742,0.20364,-0.698754,100,-4215.41,867.696,630.396,1130.8,-6427.68,451.071,1141.93,-274.239
36,0.264213,-3347.69,-0.354474,0.190502,5.43476,100,-4215.38,867.69,630.415,1130.85,-6427.71,451.061,1141.95,-274.26
37,0.251078,-3347.56,-0.225913,0.177364,14.7603,100,-4215.34,867.774,630.462,1130.94,-6427.76,451.027,1142.1,-274.326
38,0.237948,-3347.41,-0.072941,0.164226,28.4268,100,-4215.31,867.903,630.54,1131.07,-6427.88,450.952,1142.37,-274.463
39,0.224821,-3346.92,0.414336,0.151088,47.8403,100,-4215.24,868.316,630.691,1131.25,-6428.02,450.841,1142.97,-274.65
40,0.211699,-3345.74,1.5989,0.13795,71.4088,100,-4215.16,869.419,630.931,1131.49,-6428.25,450.671,1144.36,-274.941
41,0.198583,-3344.58,2.75738,0.124812,106.38,100,-4215.11,870.535,631.271,1131.81,-6428.6,450.401,1145.92,-275.383
42,0.185476,-3342.9,4.43125,0.111674,149.792,100,-4215.07,872.169,631.781,1132.23,-6429.08,450.003,1148.16,-275.996
43,0.172379,-3340.61,6.72522,0.0985356,200.432,100,-4215.11,874.505,632.493,1132.7,-6429.73,449.427,1151.34,-276.836
44,0.159289,-3337.63,9.70916,0.0853975,255.121,100,-4215.19,877.562,633.48,1133.22,-6430.55,448.669,1155.48,-277.915
45,0.146205,-3334.4,12.9345,0.0722594,305.56,100,-4215.38,880.979,634.726,1133.74,-6431.54,447.697,1160.22,-279.242
46,0.133123,-3330.15,17.1813,0.0591214,350.326,100,-4215.63,885.48,636.257,1134.22,-6432.65,446.536,1166.25,-280.77
47,0.12004,-3325.39,21.9446,0.0459833,379.193,100,-4216.01,890.618,638.017,1134.58,-6433.83,445.218,1173.04,-282.425
48,0.106949,-3320.39,26.9455,0.0328452,385.554,100,-4216.52,896.126,639.946,1134.72,-6434.99,443.809,1180.23,-284.103
49,0.0938435,-3315.43,31.9073,0.0197071,365.087,100,-4217.19,901.764,641.95,1134.52,-6436.06,442.397,1187.45,-285.685
50,0.0807183,-3311.2,36.1366,0.00656904,314.976,100,-4218.1,906.898,643.888,1133.9,-6436.96,441.078,1193.97,-287.068
51,0.0675698,-3307.2,40.1383,-0.00656904,235.602,100,-4219.21,912.013,645.679,1132.81,-6437.65,439.949,1200.17,-288.152
52,0.0543972,-3304.71,42.6255,-0.0197071,140.124,100,-4220.56,915.85,647.134,1131.27,-6438.06,439.092,1204.7,-288.851
53,0.0412063,-3303.57,43.762,-0.0328452,31.4533,100,-4222.09,918.518,648.17,1129.36,-6438.19,438.566,1207.66,-289.14
54,0.0279979,-3303.9,43.4354,-0.0459833,-80.9429,100,-4223.65,919.754,648.681,1127.27,-6438.02,438.417,1208.74,-288.986
55,0.0147802,-3305.82,41.5132,-0.0591214,-186.965,100,-4225.1,919.282,648.617,1125.19,-6437.57,438.65,1207.7,-288.416
56,0.001558,-3308.89,38.4438,-0.0722594,-276.88,100,-4226.23,917.341,647.95,1123.42,-6436.86,439.256,1204.8,-287.464
57,-0.0116597,-3312.54,34.7928,-0.0853975,-345.798,100,-4226.85,914.31,646.779,1122.12,-6435.94,440.191,1200.5,-286.192
58,-0.0248685,-3317.31,30.0224,-0.0985356,-383.066,100,-4226.93,909.615,645.087,1121.47,-6434.87,441.382,1194.3,-284.689
59,-0.0380598,-3322.43,24.9071,-0.111674,-390.883,100,-4226.39,903.962,643.13,1121.48,-6433.72,442.73,1187.04,-283.073
60,-0.0512324,-3327.34,19.9921,-0.124812,-372.364,100,-4225.35,898.008,641.016,1122.06,-6432.57,444.148,1179.43,-281.421
61,-0.0643869,-3332.41,14.9201,-0.13795,-336.524,100,-4223.95,891.533,638.973,1123.04,-6431.49,445.528,1171.41,-279.881
62,-0.0775258,-3336.51,10.8252,-0.151088,-285.422,100,-4222.37,885.858,637.065,1124.31,-6430.54,446.797,1164.34,-278.484
63,-0.0906519,-3339.89,7.44094,-0.164226,-229.568,100,-4220.79,880.892,635.46,1125.59,-6429.73,447.89,1158.21,-277.319
64,-0.103771,-3342.47,4.86668,-0.177364,-175.415,100,-4219.35,876.884,634.139,1126.81,-6429.09,448.789,1153.25,-276.371
65,-0.116887,-3344.19,3.14099,-0.190502,-128.816,100,-4218.12,873.927,633.158,1127.84,-6428.6,449.482,1149.58,-275.655
66,-0.130005,-3346.02,1.31722,-0.20364,-91.589,100,-4217.18,871.161,632.393,1128.69,-6428.26,450,1146.29,-275.132
67,-0.143124,-3346.6,0.73545,-0.216778,-63.0489,100,-4216.44,869.839,631.904,1129.31,-6428.01,450.366,1144.61,-274.769
68,-0.156248,-3347.21,0.122139,-0.229916,-39.1706,100,-4215.92,868.708,631.533,1129.77,-6427.85,450.624,1143.23,-274.518
69,-0.169373,-3347.53,-0.19741,-0.243054,-21.8667,100,-4215.57,868.036,631.277,1130.11,-6427.75,450.796,1142.39,-274.353
