step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
68,0.303623,-3347.84,-0.508884,0.229916,1.82072,100,-4214.84,866.999,631.634,1130.28,-6427.61,450.86,1141.4,-274.4
69,0.316773,-3347.65,-0.313179,0.243054,2.39828,100,-4215.41,867.762,630.415,1130.75,-6427.66,451.083,1141.97,-274.205
70,0.3299,-3347.75,-0.415886,0.256193,3.89218,100,-4215.54,867.831,629.813,1131.19,-6427.71,451.168,1141.78,-273.951
71,0.343047,-3347.55,-0.217221,0.269331,3.69647,100,-4215.41,867.86,630.448,1130.76,-6427.68,451.059,1142.08,-274.222
72,0.356177,-3347.52,-0.184827,0.282469,3.95471,100,-4215.33,867.813,630.736,1130.79,-6427.83,450.968,1142.33,-274.515
73,0.369322,-3347.45,-0.111234,0.295607,4.1677,100,-4215.38,867.932,630.494,1130.78,-6427.69,451.039,1142.17,-274.235
74,0.382452,-3347.43,-0.0927859,0.308745,3.49757,100,-4216.26,868.832,629.923,1131.09,-6428.16,450.895,1143.7,-274.867
75,0.395576,-3347.04,0.293603,0.321883,1.70209,100,-4215.34,868.3,630.61,1130.76,-6427.72,451.008,1142.58,-274.284
76,0.408733,-3347.1,0.237073,0.335021,2.10722,100,-4215.46,868.36,629.81,1131.15,-6427.66,451.241,1142.41,-274.046
77,0.421869,-3346.91,0.426188,0.348159,2.72453,100,-4215.31,868.402,630.62,1130.8,-6427.73,451.003,1142.68,-274.281
78,0.435009,-3347.25,0.0800302,0.361297,1.37972,100,-4214.82,867.562,631.316,1130.65,-6427.66,450.878,1142.04,-274.481
79,0.448163,-3347.28,0.054075,0.374435,0.640131,100,-4215.33,868.052,630.613,1130.81,-6427.75,450.99,1142.33,-274.282
80,0.461286,-3347.3,0.0360636,0.387573,0.901239,100,-4215.44,868.143,630.202,1131.06,-6427.77,451.073,1142.2,-274.059
81,0.474427,-3347.25,0.0837073,0.400711,1.67895,100,-4215.31,868.055,630.666,1130.81,-6427.76,450.979,1142.35,-274.292
82,0.48756,-3347.6,-0.268986,0.413849,0.426101,100,-4215.48,867.875,630.309,1131.13,-6427.88,450.964,1142.66,-274.786
83,0.500725,-3347.23,0.104934,0.426988,2.76541,100,-4215.28,868.048,630.687,1130.78,-6427.74,450.998,1142.33,-274.286
84,0.513836,-3347.51,-0.174812,0.440126,0.805629,100,-4215.16,867.65,631.273,1130.47,-6427.77,450.872,1142.18,-274.528
85,0.52697,-3347.57,-0.234718,0.453264,1.22561,100,-4215.29,867.722,630.729,1130.81,-6427.79,450.961,1142.04,-274.314
86,0.540112,-3347.33,0.00264194,0.466402,0.137217,100,-4214.71,867.376,630.858,1130.8,-6427.5,451.129,1141.18,-273.8
87,0.553243,-3346.98,0.35583,0.47954,-1.58776,100,-4215.23,868.253,630.795,1130.81,-6427.79,450.953,1142.57,-274.316
