step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.710382,-8936.24,0,0.639916,0.0951565,101,-9582.38,646.148,90.5203,201.571,-10315.2,440.731,463.971,182.177
1,0.697601,-8936.16,0.0764932,0.627118,0.131646,101,-9582.38,646.224,90.5202,201.571,-10315.2,440.731,464.048,182.177
2,0.684803,-8936.22,0.0157227,0.614319,-0.0092097,101,-9582.38,646.163,90.5202,201.571,-10315.2,440.731,463.987,182.177
3,0.672005,-8936.22,0.0168166,0.601521,0.175146,101,-9582.38,646.165,90.5202,201.571,-10315.2,440.731,463.988,182.177
4,0.659206,-8936.21,0.0303965,0.588723,0.306152,101,-9582.38,646.178,90.5202,201.571,-10315.2,440.731,464.001,182.177
5,0.646408,-8936.2,0.0350898,0.575924,0.421601,101,-9582.38,646.183,90.5202,201.571,-10315.2,440.731,464.006,182.177
6,0.63361,-8936.21,0.0285821,0.563126,0.0314174,101,-9582.38,646.176,90.5202,201.571,-10315.2,440.731,464,182.177
7,0.620811,-8936.21,0.0292465,0.550328,0.0686864,101,-9582.38,646.177,90.5202,201.571,-10315.2,440.731,464,182.177
8,0.608013,-8936.19,0.0503311,0.537529,-0.0361276,101,-9582.38,646.198,90.5202,201.571,-10315.2,440.731,464.021,182.177
9,0.595215,-8936.19,0.0497117,0.524731,-0.129807,101,-9582.38,646.197,90.5202,201.571,-10315.2,440.731,464.021,182.177
10,0.582416,-8936.18,0.0526359,0.511933,-0.514061,101,-9582.38,646.2,90.5202,201.571,-10315.2,440.731,464.024,182.177
11,0.569618,-8936.19,0.0463017,0.499134,-0.471958,101,-9582.38,646.194,90.5202,201.571,-10315.2,440.731,464.017,182.177
12,0.55682,-8936.21,0.0283027,0.486336,-0.683255,101,-9582.38,646.176,90.5202,201.571,-10315.2,440.731,463.999,182.177
13,0.544021,-8936.24,-0.00119734,0.473538,-0.719972,101,-9582.38,646.147,90.5202,201.571,-10315.2,440.731,463.97,182.177
14,0.531223,-8936.23,0.00957313,0.46074,-0.76487,101,-9582.38,646.157,90.5202,201.571,-10315.2,440.731,463.981,182.177
15,0.518425,-8936.27,-0.0314234,0.447941,-0.795486,101,-9582.38,646.116,90.5202,201.571,-10315.2,440.731,463.94,182.177
16,0.505626,-8936.27,-0.0306047,0.435143,-0.685096,101,-9582.38,646.117,90.5202,201.571,-10315.2,440.731,463.94,182.177
17,0.492828,-8936.28,-0.0401204,0.422345,-0.822966,101,-9582.38,646.108,90.5202,201.571,-10315.2,440.731,463.931,182.177
18,0.48003,-8936.32,-0.0799517,0.409546,-1.06408,101,-9582.38,646.068,90.5202,201.571,-10315.2,440.731,463.891,182.177
19,0.467231,-8936.31,-0.0730743,0.396748,-1.15639,101,-9582.38,646.075,90.5202,201.571,-10315.2,440.731,463.898,182.177
20,0.454433,-8936.34,-0.0982763,0.38395,-1.2463,101,-9582.38,646.049,90.5202,201.571,-10315.2,440.731,463.873,182.177
21,0.441635,-8936.34,-0.106351,0.371151,-1.52396,101,-9582.38,646.041,90.5202,201.571,-10315.2,440.731,463.865,182.177
22,0.428836,-8936.36,-0.126807,0.358353,-1.68508,101,-9582.38,646.021,90.5202,201.571,-10315.2,440.731,463.844,182.177
23,0.416038,-8936.4,-0.161046,0.345555,-2.01161,101,-9582.38,645.987,90.5202,201.571,-10315.2,440.731,463.81,182.177
24,0.40324,-8936.47,-0.231394,0.332756,-2.5837,101,-9582.38,645.916,90.5202,201.571,-10315.2,440.731,463.74,182.177
25,0.390442,-8936.52,-0.279116,0.319958,-3.29807,101,-9582.38,645.869,90.5202,201.571,-10315.2,440.731,463.692,182.177
26,0.377643,-8936.58,-0.345408,0.30716,-3.86515,101,-9582.38,645.802,90.5202,201.571,-10315.2,440.731,463.626,182.177
27,0.364845,-8936.65,-0.408409,0.294361,-4.35633,101,-9582.38,645.739,90.5202,201.571,-10315.2,440.731,463.563,182.177
28,0.352047,-8936.66,-0.427772,0.281563,-5.10004,101,-9582.38,645.72,90.5202,201.571,-10315.2,440.731,463.543,182.177
29,0.339248,-8936.75,-0.517758,0.268765,-5.60535,101,-9582.38,645.63,90.5202,201.571,-10315.2,440.731,463.453,182.177
30,0.32645,-8936.83,-0.59105,0.255966,-5.81143,101,-9582.38,645.557,90.5202,201.571,-10315.2,440.731,463.38,182.177
31,0.313652,-8936.9,-0.665205,0.243168,-5.7078,101,-9582.38,645.483,90.5202,201.571,-10315.2,440.731,463.306,182.177
32,0.300853,-8936.91,-0.674578,0.23037,-5.39042,101,-9582.38,645.473,90.5202,201.571,-10315.2,440.731,463.296,182.177
33,0.288055,-8936.97,-0.734048,0.217571,-3.68452,101,-9582.38,645.414,90.5202,201.571,-10315.2,440.731,463.237,182.177
34,0.275257,-8937,-0.762901,0.204773,-0.392601,101,-9582.38,645.385,90.5202,201.571,-10315.2,440.731,463.208,182.177
35,0.262458,-8937.01,-0.77268,0.191975,5.83773,101,-9582.38,645.375,90.5202,201.571,-10315.2,440.731,463.198,182.177
36,0.24966,-8936.89,-0.652484,0.179176,17.3438,101,-9582.38,645.495,90.5202,201.571,-10315.2,440.731,463.319,182.177
37,0.236862,-8936.55,-0.31221,0.166378,37.6906,101,-9582.38,645.836,90.5202,201.571,-10315.2,440.731,463.659,182.177
38,0.224063,-8935.86,0.374379,0.15358,72.7233,101,-9582.38,646.522,90.5202,201.571,-10315.2,440.731,464.345,182.177
39,0.211265,-8934.56,1.67312,0.140782,132.171,101,-9582.38,647.821,90.5202,201.571,-10315.2,440.731,465.644,182.177
40,0.198467,-8935.62,0.61943,0.127983,46.1311,101,-9582.22,646.601,90.5696,200.807,-10314.7,441.057,464.528,182.073
41,0.18571,-8935.13,1.1111,0.115185,46.9806,101,-9581.8,646.67,90.547,200.168,-10314.4,441.925,464.505,182.165
42,0.172912,-8934.37,1.86213,0.102387,45.3682,101,-9582.03,647.651,89.811,199.762,-10314.2,442.628,465.091,182.56
