step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0212526,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,5.46624e-006,0.0557158,-0.0409264,0.636596,0.503209,1
10,2.5609,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,1.87736e-005,0.0557269,-0.0409218,0.636596,0.503209,1
20,2.52491,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,9.13256e-007,0.0556951,-0.0409006,0.636596,0.503209,1
30,3.40157,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-7.55248e-005,0.0556265,-0.0409201,0.636596,0.503209,1
40,3.77589,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000129952,0.05557,-0.0409493,0.636596,0.503209,1
50,3.69887,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000140219,0.0555795,-0.0409785,0.636596,0.503209,1
60,3.43948,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000140373,0.055596,-0.0409722,0.636612,0.503215,1
70,3.50799,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000157168,0.0555884,-0.0409633,0.636619,0.503217,1
80,3.12392,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000189586,0.055562,-0.0409577,0.636797,0.503269,1
90,3.08219,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000224479,0.0555579,-0.0409719,0.636815,0.503274,1
100,2.8826,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000240011,0.0555635,-0.040982,0.636859,0.503283,1
110,11.7182,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000252122,0.055562,-0.040985,0.636861,0.503283,1
120,18.6756,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000279687,0.055531,-0.0409485,0.63705,0.503306,1
130,22.7479,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000311872,0.0555003,-0.0408896,0.637202,0.503317,1
140,25.3541,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000359702,0.055491,-0.0408453,0.637202,0.503317,1
150,26.7017,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000450674,0.0555055,-0.0408538,0.637366,0.503314,1
160,27.1668,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000500752,0.0555124,-0.0408595,0.637445,0.50331,1
170,27.2394,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000448434,0.0555027,-0.0408256,0.637576,0.503298,1
180,26.8993,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000393838,0.0554809,-0.0407889,0.637619,0.503292,1
190,26.2191,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000403711,0.0554503,-0.0408218,0.637777,0.503265,1
200,25.7901,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000380811,0.0553988,-0.040923,0.637918,0.503236,1
210,33.5893,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000296074,0.0553274,-0.0410827,0.638061,0.503202,1
220,38.9549,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000240742,0.0552716,-0.0413009,0.63819,0.503166,1
230,41.6609,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000235999,0.0552403,-0.0415389,0.638245,0.503148,1
240,42.2486,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000253267,0.0552116,-0.0417706,0.638422,0.503085,1
250,42.6269,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000343619,0.0551697,-0.0420421,0.638588,0.503021,1
260,41.4968,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000476544,0.0551524,-0.0424495,0.638775,0.502942,1
270,40.1147,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000509991,0.0551546,-0.0429162,0.63896,0.502859,1
280,39.2628,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000377507,0.0551514,-0.0432902,0.639226,0.502732,1
290,37.2185,0,0,0,-1.88296e-008,-2.43837e-009,0.981818,0,0,0,-0.000181529,0.0550875,-0.0435283,0.63954,0.502576,1
