step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0217717,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000590337,0.0554686,-0.0315847,0.635452,0.502004,1
10,2.72444,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.00055126,0.0554814,-0.0315883,0.635677,0.502173,1
20,2.98268,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000493369,0.0554861,-0.0316431,0.635943,0.502362,1
30,3.69942,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000456943,0.0555297,-0.0317742,0.636054,0.502434,1
40,4.39644,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000464996,0.0555539,-0.0318377,0.636252,0.502554,1
50,4.31351,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000456444,0.0555644,-0.0318624,0.636435,0.502659,1
60,4.41519,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000422254,0.0555687,-0.0319883,0.636551,0.502721,1
70,4.69239,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.00036415,0.0556048,-0.0322416,0.636707,0.502799,1
80,4.46905,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000302151,0.0556105,-0.0324489,0.636912,0.502895,1
90,4.50131,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000264672,0.0556065,-0.032543,0.637102,0.502976,1
100,4.38201,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000285393,0.0556243,-0.032604,0.637293,0.503051,1
110,13.7267,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000312086,0.0556749,-0.0327757,0.637591,0.50316,1
120,20.6889,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000249231,0.0556907,-0.0330685,0.637926,0.503274,1
130,25.4438,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-0.000132359,0.0556931,-0.0334361,0.638236,0.503371,1
140,28.3776,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-7.87823e-005,0.0557049,-0.0338623,0.638545,0.50346,1
150,30.1114,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,-4.6286e-005,0.055715,-0.0343357,0.638829,0.503534,1
160,31.0553,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,3.8905e-005,0.0557214,-0.0347993,0.639079,0.503592,1
170,31.3747,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000139735,0.0557585,-0.0352849,0.639299,0.503637,1
180,31.5009,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000214283,0.0557987,-0.0358775,0.639469,0.503665,1
190,31.432,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000282098,0.0558064,-0.0365601,0.639614,0.503685,1
200,31.1425,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000343212,0.0557795,-0.0372148,0.639687,0.503692,1
210,40.0447,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000379327,0.0557389,-0.0379018,0.6397,0.503693,1
220,45.8258,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.000399855,0.0557198,-0.0387593,0.6397,0.503693,1
230,49.1151,0,0,0,-2.31645e-008,5.4186e-010,0.981818,0,0,0,0.00039209,0.0557166,-0.0397731,0.6397,0.503693,1
