step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00179512,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000412218,0.0552813,-0.0459355,0.636777,0.499583,1
10,0.272843,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000403707,0.0552784,-0.0459124,0.636791,0.499562,1
20,0.335758,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000381808,0.0552572,-0.0458483,0.636802,0.49955,1
30,0.436893,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000346966,0.055228,-0.0457689,0.63682,0.499527,1
40,0.558501,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000320225,0.0552233,-0.0457514,0.636839,0.499503,1
50,0.579231,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000305993,0.0552322,-0.0457726,0.636862,0.499472,1
60,0.606681,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000300481,0.0552222,-0.0457418,0.636889,0.499437,1
70,0.623271,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000299694,0.055204,-0.0456437,0.636925,0.499394,1
80,0.58695,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000307903,0.0552042,-0.0455773,0.636959,0.499355,1
90,0.575081,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000313608,0.0552147,-0.0455756,0.636991,0.499317,1
100,0.54305,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000315967,0.0552169,-0.0455764,0.63703,0.499275,1
110,9.01516,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000340123,0.0552169,-0.0454783,0.637117,0.499182,1
120,15.7067,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000398355,0.0552428,-0.0452892,0.637231,0.49906,1
130,19.9396,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000429402,0.0552684,-0.0450356,0.637367,0.498916,1
140,22.4022,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000415708,0.0552554,-0.0447232,0.637496,0.498782,1
150,23.7721,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000428006,0.0552356,-0.0444193,0.637601,0.498672,1
160,24.2907,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000494125,0.0552244,-0.0441755,0.637718,0.498552,1
170,24.1284,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000556182,0.0551711,-0.0438928,0.637822,0.498448,1
180,23.9172,0,0,0,-3.6982e-008,9.21163e-009,0.981818,0,0,0,0.000584719,0.0550842,-0.0434625,0.637883,0.498389,1
