step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
3820	214.988	-2437.66	-2292.87	-2437.66	0	0	0	0	0	
3830	231.302	-2446.91	-2291.13	-2446.91	0	0	0	0	0	
3840	238.209	-2453.56	-2293.13	-2453.56	0	0	0	0	0	
3850	241.056	-2458.12	-2295.78	-2458.12	0	0	0	0	0	
3860	242.48	-2462.62	-2299.32	-2462.62	0	0	0	0	0	
3870	238.943	-2463.52	-2302.59	-2463.52	0	0	0	0	0	
3880	240.268	-2466.93	-2305.12	-2466.93	0	0	0	0	0	
3890	248.454	-2476.98	-2309.65	-2476.98	0	0	0	0	0	
3900	251.633	-2484.72	-2315.25	-2484.72	0	0	0	0	0	
3910	257.248	-2494.44	-2321.19	-2494.44	0	0	0	0	0	
3920	256.89	-2499.94	-2326.94	-2499.94	0	0	0	0	0	
3930	253.296	-2503.41	-2332.82	-2503.41	0	0	0	0	0	
3940	248.922	-2505	-2337.36	-2505	0	0	0	0	0	
3950	238.168	-2500.28	-2339.88	-2500.28	0	0	0	0	0	
3960	226.781	-2491.99	-2339.26	-2491.99	0	0	0	0	0	
3970	208.307	-2475.95	-2335.66	-2475.95	0	0	0	0	0	
3980	208.4	-2469.22	-2328.86	-2469.22	0	0	0	0	0	
3990	215.977	-2468.37	-2322.92	-2468.37	0	0	0	0	0	
4000	218.031	-2465.27	-2318.43	-2465.27	0	0	0	0	0	
4010	225.681	-2465.52	-2313.53	-2465.52	0	0	0	0	0	
4020	233.973	-2468.02	-2310.44	-2468.02	0	0	0	0	0	
4030	233.575	-2466.35	-2309.05	-2466.35	0	0	0	0	0	
4040	242.831	-2471.47	-2307.93	-2471.47	0	0	0	0	0	
4050	246.705	-2475.57	-2309.42	-2475.57	0	0	0	0	0	
4060	235.848	-2469.81	-2310.97	-2469.81	0	0	0	0	0	
4070	222.575	-2458.38	-2308.49	-2458.38	0	0	0	0	0	
4080	220.036	-2452.41	-2304.22	-2452.41	0	0	0	0	0	
4090	227.297	-2453.77	-2300.69	-2453.77	0	0	0	0	0	
4100	241.832	-2462	-2299.13	-2462	0	0	0	0	0	
4110	241.862	-2460.78	-2297.89	-2460.78	0	0	0	0	0	
4120	242.03	-2459.89	-2296.89	-2459.89	0	0	0	0	0	
4130	236.793	-2455.17	-2295.69	-2455.17	0	0	0	0	0	
4140	225.443	-2444.12	-2292.29	-2444.12	0	0	0	0	0	
4150	228.776	-2441.16	-2287.09	-2441.16	0	0	0	0	0	
4160	242.792	-2448.06	-2284.54	-2448.06	0	0	0	0	0	
4170	251.409	-2455.03	-2285.72	-2455.03	0	0	0	0	0	
4180	261.557	-2464.52	-2288.36	-2464.52	0	0	0	0	0	
4190	264.035	-2470.4	-2292.58	-2470.4	0	0	0	0	0	
4200	258.003	-2470.14	-2296.39	-2470.14	0	0	0	0	0	
4210	254.412	-2468.45	-2297.11	-2468.45	0	0	0	0	0	
4220	251.728	-2467.07	-2297.54	-2467.07	0	0	0	0	0	
4230	253.169	-2468.16	-2297.66	-2468.16	0	0	0	0	0	
4240	252.982	-2467.53	-2297.15	-2467.53	0	0	0	0	0	
4250	252.093	-2466.43	-2296.65	-2466.43	0	0	0	0	0	
4260	258.581	-2472.09	-2297.95	-2472.09	0	0	0	0	0	
4270	250.332	-2467.61	-2299.02	-2467.61	0	0	0	0	0	
4280	244.974	-2462.49	-2297.5	-2462.49	0	0	0	0	0	
4290	251.525	-2466.12	-2296.72	-2466.12	0	0	0	0	0	
4300	255.734	-2469.92	-2297.69	-2469.92	0	0	0	0	0	
4310	251.955	-2466.45	-2296.76	-2466.45	0	0	0	0	0	
4320	240.137	-2455.31	-2293.59	-2455.31	0	0	0	0	0	
4330	233.176	-2444.82	-2287.78	-2444.82	0	0	0	0	0	
4340	240.805	-2443.98	-2281.8	-2443.98	0	0	0	0	0	
4350	265.827	-2459.99	-2280.96	-2459.99	0	0	0	0	0	
4360	270.426	-2465.81	-2283.69	-2465.81	0	0	0	0	0	
4370	283.066	-2479.4	-2288.76	-2479.4	0	0	0	0	0	
4380	263.711	-2470.98	-2293.38	-2470.98	0	0	0	0	0	
4390	237.15	-2450.07	-2290.35	-2450.07	0	0	0	0	0	
4400	228.621	-2437.66	-2283.69	-2437.66	0	0	0	0	0	
4410	218.116	-2420.58	-2273.69	-2420.58	0	0	0	0	0	
4420	229.74	-2417.73	-2263.01	-2417.73	0	0	0	0	0	
4430	239.27	-2417.37	-2256.23	-2417.37	0	0	0	0	0	
4440	237.282	-2409.87	-2250.07	-2409.87	0	0	0	0	0	
4450	271.259	-2429.57	-2246.88	-2429.57	0	0	0	0	0	
4460	299.802	-2454.46	-2252.55	-2454.46	0	0	0	0	0	
4470	298.999	-2463.78	-2262.41	-2463.78	0	0	0	0	0	
4480	290.263	-2465.52	-2270.03	-2465.52	0	0	0	0	0	
4490	288.253	-2470.46	-2276.33	-2470.46	0	0	0	0	0	
4500	285.378	-2474.83	-2282.64	-2474.83	0	0	0	0	0	
4510	285.518	-2479.4	-2287.11	-2479.4	0	0	0	0	0	
4520	259.506	-2462.77	-2288	-2462.77	0	0	0	0	0	
4530	240.481	-2444.86	-2282.9	-2444.86	0	0	0	0	0	
4540	245.876	-2441.14	-2275.54	-2441.14	0	0	0	0	0	
4550	260.51	-2446.23	-2270.78	-2446.23	0	0	0	0	0	
4560	275.066	-2455.56	-2270.31	-2455.56	0	0	0	0	0	
4570	275.182	-2457.47	-2272.14	-2457.47	0	0	0	0	0	
4580	274.506	-2458.08	-2273.21	-2458.08	0	0	0	0	0	
4590	283.647	-2466.76	-2275.74	-2466.76	0	0	0	0	0	
4600	292.029	-2476.72	-2280.04	-2476.72	0	0	0	0	0	
4610	295.095	-2483.51	-2284.78	-2483.51	0	0	0	0	0	
4620	305.182	-2495.6	-2290.07	-2495.6	0	0	0	0	0	
4630	312.442	-2508.99	-2298.57	-2508.99	0	0	0	0	0	
4640	308.054	-2514.18	-2306.71	-2514.18	0	0	0	0	0	
4650	285.189	-2504.87	-2312.8	-2504.87	0	0	0	0	0	
4660	268.609	-2492.69	-2311.79	-2492.69	0	0	0	0	0	
4670	270.983	-2492.46	-2309.96	-2492.46	0	0	0	0	0	
4680	272.385	-2492.62	-2309.18	-2492.62	0	0	0	0	0	
4690	266.082	-2486.14	-2306.94	-2486.14	0	0	0	0	0	
4700	269.999	-2486.63	-2304.79	-2486.63	0	0	0	0	0	
4710	273.781	-2487.32	-2302.94	-2487.32	0	0	0	0	0	
4720	275.446	-2487.18	-2301.68	-2487.18	0	0	0	0	0	
4730	267.2	-2479.11	-2299.16	-2479.11	0	0	0	0	0	
4740	281.466	-2485.73	-2296.17	-2485.73	0	0	0	0	0	
4750	291.342	-2493.52	-2297.31	-2493.52	0	0	0	0	0	
4760	289.661	-2494.18	-2299.1	-2494.18	0	0	0	0	0	
4770	278.781	-2487.5	-2299.75	-2487.5	0	0	0	0	0	
4780	267.835	-2478.22	-2297.84	-2478.22	0	0	0	0	0	
4790	264.295	-2471.24	-2293.24	-2471.24	0	0	0	0	0	
4800	244.916	-2452.27	-2287.33	-2452.27	0	0	0	0	0	
4810	231.634	-2431.14	-2275.14	-2431.14	0	0	0	0	0	
4820	251.781	-2431.99	-2262.42	-2431.99	0	0	0	0	0	
4830	281.288	-2447.26	-2257.82	-2447.26	0	0	0	0	0	
4840	288.614	-2452.14	-2257.76	-2452.14	0	0	0	0	0	
4850	266.356	-2434.5	-2255.12	-2434.5	0	0	0	0	0	
4860	258.203	-2423.21	-2249.32	-2423.21	0	0	0	0	0	
4870	250.023	-2408.66	-2240.28	-2408.66	0	0	0	0	0	
4880	257.23	-2404.24	-2231	-2404.24	0	0	0	0	0	
4890	277.642	-2412.52	-2225.53	-2412.52	0	0	0	0	0	
4900	290.289	-2419.87	-2224.37	-2419.87	0	0	0	0	0	
4910	292.754	-2421.37	-2224.21	-2421.37	0	0	0	0	0	
4920	307.223	-2432.05	-2225.14	-2432.05	0	0	0	0	0	
4930	316.016	-2442.69	-2229.87	-2442.69	0	0	0	0	0	
4940	311.622	-2445.49	-2235.62	-2445.49	0	0	0	0	0	
4950	320.642	-2456.4	-2240.45	-2456.4	0	0	0	0	0	
4960	339.692	-2478.64	-2249.86	-2478.64	0	0	0	0	0	
4970	338.737	-2489.16	-2261.03	-2489.16	0	0	0	0	0	
4980	324.873	-2489.89	-2271.09	-2489.89	0	0	0	0	0	
4990	301.778	-2480.15	-2276.91	-2480.15	0	0	0	0	0	
5000	282.473	-2466.69	-2276.46	-2466.69	0	0	0	0	0	
5010	260.977	-2451.13	-2275.37	-2451.13	0	0	0	0	0	
5020	256.889	-2447.09	-2274.08	-2447.09	0	0	0	0	0	
5030	263.575	-2450.43	-2272.92	-2450.43	0	0	0	0	0	
5040	267.627	-2452.49	-2272.25	-2452.49	0	0	0	0	0	
5050	254.133	-2442.11	-2270.96	-2442.11	0	0	0	0	0	
5060	252.959	-2439.71	-2269.35	-2439.71	0	0	0	0	0	
5070	266.611	-2447.74	-2268.19	-2447.74	0	0	0	0	0	
5080	269.604	-2448.27	-2266.69	-2448.27	0	0	0	0	0	
5090	269.052	-2446.38	-2265.18	-2446.38	0	0	0	0	0	
5100	270.577	-2446.19	-2263.97	-2446.19	0	0	0	0	0	
5110	277.203	-2450.77	-2264.08	-2450.77	0	0	0	0	0	
5120	267.616	-2443.82	-2263.59	-2443.82	0	0	0	0	0	
5130	269.899	-2444.12	-2262.35	-2444.12	0	0	0	0	0	
5140	308.156	-2469.63	-2262.09	-2469.63	0	0	0	0	0	
5150	345.187	-2495.8	-2263.32	-2495.8	0	0	0	0	0	
5160	338.303	-2492.38	-2264.54	-2492.38	0	0	0	0	0	
5170	322.71	-2483.14	-2265.8	-2483.14	0	0	0	0	0	
5180	331.649	-2490.13	-2266.77	-2490.13	0	0	0	0	0	
5190	324.794	-2486.55	-2267.81	-2486.55	0	0	0	0	0	
5200	331.716	-2491.9	-2268.49	-2491.9	0	0	0	0	0	
5210	341.84	-2500.62	-2270.4	-2500.62	0	0	0	0	0	
5220	335.133	-2496.89	-2271.18	-2496.89	0	0	0	0	0	
5230	317.598	-2485.95	-2272.06	-2485.95	0	0	0	0	0	
5240	277.271	-2458.11	-2271.38	-2458.11	0	0	0	0	0	
5250	237.444	-2429.89	-2269.97	-2429.89	0	0	0	0	0	
5260	225.451	-2419.38	-2267.54	-2419.38	0	0	0	0	0	
5270	232.023	-2421.61	-2265.34	-2421.61	0	0	0	0	0	
5280	239.902	-2425	-2263.44	-2425	0	0	0	0	0	
5290	257.379	-2434.68	-2261.35	-2434.68	0	0	0	0	0	
5300	288.745	-2455.32	-2260.86	-2455.32	0	0	0	0	0	
5310	307.411	-2467.82	-2260.79	-2467.82	0	0	0	0	0	
5320	314.12	-2473.15	-2261.6	-2473.15	0	0	0	0	0	
5330	294.636	-2460.56	-2262.13	-2460.56	0	0	0	0	0	
5340	260.652	-2436.73	-2261.19	-2436.73	0	0	0	0	0	
5350	267.071	-2439.08	-2259.21	-2439.08	0	0	0	0	0	
5360	274.902	-2443.88	-2258.74	-2443.88	0	0	0	0	0	
5370	263.328	-2434.67	-2257.32	-2434.67	0	0	0	0	0	
5380	264.482	-2434.61	-2256.49	-2434.61	0	0	0	0	0	
5390	268.176	-2435.57	-2254.96	-2435.57	0	0	0	0	0	
5400	272.85	-2437.63	-2253.87	-2437.63	0	0	0	0	0	
5410	278.72	-2440.23	-2252.52	-2440.23	0	0	0	0	0	
5420	271.647	-2434.89	-2251.94	-2434.89	0	0	0	0	0	
5430	295.45	-2450.45	-2251.47	-2450.45	0	0	0	0	0	
5440	310.57	-2460.93	-2251.77	-2460.93	0	0	0	0	0	
5450	288.82	-2446.49	-2251.97	-2446.49	0	0	0	0	0	
5460	292.787	-2448.26	-2251.07	-2448.26	0	0	0	0	0	
5470	308.147	-2459.15	-2251.62	-2459.15	0	0	0	0	0	
5480	297.127	-2451.7	-2251.59	-2451.7	0	0	0	0	0	
5490	276.564	-2437	-2250.74	-2437	0	0	0	0	0	
5500	249.643	-2418.49	-2250.36	-2418.49	0	0	0	0	0	
5510	240.768	-2410.16	-2248.01	-2410.16	0	0	0	0	0	
5520	236.392	-2405.47	-2246.27	-2405.47	0	0	0	0	0	
5530	234.726	-2401.77	-2243.69	-2401.77	0	0	0	0	0	
5540	265.418	-2421.27	-2242.52	-2421.27	0	0	0	0	0	
5550	317.428	-2455.99	-2242.21	-2455.99	0	0	0	0	0	
5560	326.752	-2463.05	-2242.99	-2463.05	0	0	0	0	0	
5570	311.667	-2452.75	-2242.85	-2452.75	0	0	0	0	0	
5580	298.499	-2444.49	-2243.46	-2444.49	0	0	0	0	0	
5590	282.735	-2434.01	-2243.6	-2434.01	0	0	0	0	0	
5600	274.865	-2428.05	-2242.93	-2428.05	0	0	0	0	0	
5610	279.853	-2430.27	-2241.79	-2430.27	0	0	0	0	0	
5620	303.015	-2445.64	-2241.57	-2445.64	0	0	0	0	0	
5630	342.956	-2473.5	-2242.53	-2473.5	0	0	0	0	0	
5640	363.688	-2488.93	-2244	-2488.93	0	0	0	0	0	
5650	325.542	-2464.79	-2245.54	-2464.79	0	0	0	0	0	
5660	257.879	-2418.72	-2245.05	-2418.72	0	0	0	0	0	
5670	237.079	-2402.85	-2243.18	-2402.85	0	0	0	0	0	
5680	254.084	-2412.25	-2241.13	-2412.25	0	0	0	0	0	
5690	286.496	-2433.34	-2240.4	-2433.34	0	0	0	0	0	
5700	293.747	-2438.39	-2240.56	-2438.39	0	0	0	0	0	
5710	302.488	-2444.3	-2240.58	-2444.3	0	0	0	0	0	
5720	341.776	-2471.23	-2241.06	-2471.23	0	0	0	0	0	
5730	347.91	-2476.88	-2242.57	-2476.88	0	0	0	0	0	
5740	332.238	-2467.78	-2244.03	-2467.78	0	0	0	0	0	
5750	305.094	-2449.97	-2244.5	-2449.97	0	0	0	0	0	
5760	304.779	-2450.17	-2244.91	-2450.17	0	0	0	0	0	
5770	296.789	-2444.38	-2244.5	-2444.38	0	0	0	0	0	
5780	297.765	-2444.67	-2244.13	-2444.67	0	0	0	0	0	
5790	319.586	-2460.38	-2245.15	-2460.38	0	0	0	0	0	
5800	321.27	-2462.02	-2245.65	-2462.02	0	0	0	0	0	
5810	302.509	-2449.27	-2245.54	-2449.27	0	0	0	0	0	
5820	268.433	-2425.39	-2244.6	-2425.39	0	0	0	0	0	
5830	236.638	-2402.4	-2243.03	-2402.4	0	0	0	0	0	
5840	212.131	-2383.73	-2240.86	-2383.73	0	0	0	0	0	
5850	223.156	-2388.13	-2237.84	-2388.13	0	0	0	0	0	
5860	283.578	-2426.92	-2235.94	-2426.92	0	0	0	0	0	
5870	344.432	-2468.33	-2236.36	-2468.33	0	0	0	0	0	
5880	366.48	-2485.72	-2238.91	-2485.72	0	0	0	0	0	
5890	360.059	-2483.67	-2241.18	-2483.67	0	0	0	0	0	
5900	326.793	-2462.91	-2242.82	-2462.91	0	0	0	0	0	
5910	287.739	-2437	-2243.21	-2437	0	0	0	0	0	
5920	260.487	-2417.72	-2242.29	-2417.72	0	0	0	0	0	
5930	259.889	-2415.65	-2240.62	-2415.65	0	0	0	0	0	
5940	305.785	-2445.99	-2240.05	-2445.99	0	0	0	0	0	
5950	341.164	-2470.87	-2241.11	-2470.87	0	0	0	0	0	
5960	313.166	-2452.93	-2242.02	-2452.93	0	0	0	0	0	
5970	271.072	-2424.63	-2242.07	-2424.63	0	0	0	0	0	
5980	251.641	-2410.01	-2240.53	-2410.01	0	0	0	0	0	
5990	255.988	-2411.61	-2239.21	-2411.61	0	0	0	0	0	
6000	264.882	-2415.76	-2237.37	-2415.76	0	0	0	0	0	
6010	278.674	-2424.73	-2237.05	-2424.73	0	0	0	0	0	
6020	290.852	-2432.18	-2236.29	-2432.18	0	0	0	0	0	
6030	286.44	-2428.7	-2235.79	-2428.7	0	0	0	0	0	
6040	278.996	-2423.34	-2235.44	-2423.34	0	0	0	0	0	
6050	261.727	-2411.17	-2234.9	-2411.17	0	0	0	0	0	
6060	244.188	-2397.88	-2233.43	-2397.88	0	0	0	0	0	
6070	254.527	-2402.7	-2231.28	-2402.7	0	0	0	0	0	
6080	286.56	-2423.12	-2230.13	-2423.12	0	0	0	0	0	
6090	298.328	-2430.97	-2230.05	-2430.97	0	0	0	0	0	
6100	325.357	-2449.69	-2230.57	-2449.69	0	0	0	0	0	
6110	375.188	-2485.52	-2232.84	-2485.52	0	0	0	0	0	
6120	380.181	-2491.59	-2235.55	-2491.59	0	0	0	0	0	
6130	349.501	-2473.21	-2237.83	-2473.21	0	0	0	0	0	
6140	314.484	-2450.49	-2238.69	-2450.49	0	0	0	0	0	
6150	301.954	-2442.81	-2239.45	-2442.81	0	0	0	0	0	
6160	303.676	-2443.91	-2239.4	-2443.91	0	0	0	0	0	
6170	292.283	-2435.93	-2239.08	-2435.93	0	0	0	0	0	
6180	275.64	-2424.07	-2238.43	-2424.07	0	0	0	0	0	
6190	286.012	-2430.84	-2238.22	-2430.84	0	0	0	0	0	
6200	299.71	-2439.92	-2238.07	-2439.92	0	0	0	0	0	
6210	313.269	-2448.95	-2237.97	-2448.95	0	0	0	0	0	
6220	348.832	-2473.87	-2238.94	-2473.87	0	0	0	0	0	
6230	380.436	-2497.63	-2241.42	-2497.63	0	0	0	0	0	
6240	364.502	-2489.52	-2244.04	-2489.52	0	0	0	0	0	
6250	339.367	-2474.07	-2245.51	-2474.07	0	0	0	0	0	
6260	312.821	-2456.48	-2245.8	-2456.48	0	0	0	0	0	
6270	318.801	-2461.67	-2246.97	-2461.67	0	0	0	0	0	
6280	331.707	-2471.33	-2247.93	-2471.33	0	0	0	0	0	
6290	295.064	-2447.1	-2248.39	-2447.1	0	0	0	0	0	
6300	280.149	-2436.51	-2247.83	-2436.51	0	0	0	0	0	
6310	294.813	-2446.34	-2247.79	-2446.34	0	0	0	0	0	
6320	296.479	-2446.56	-2246.89	-2446.56	0	0	0	0	0	
6330	289.931	-2442.53	-2247.27	-2442.53	0	0	0	0	0	
6340	264.99	-2424.54	-2246.08	-2424.54	0	0	0	0	0	
6350	247.829	-2411.36	-2244.45	-2411.36	0	0	0	0	0	
6360	269.787	-2425.02	-2243.32	-2425.02	0	0	0	0	0	
6370	271.272	-2425.25	-2242.55	-2425.25	0	0	0	0	0	
6380	271.968	-2424.85	-2241.68	-2424.85	0	0	0	0	0	
6390	270.568	-2423.15	-2240.93	-2423.15	0	0	0	0	0	
6400	245.059	-2404.66	-2239.62	-2404.66	0	0	0	0	0	
6410	224.752	-2388.28	-2236.91	-2388.28	0	0	0	0	0	
6420	226.355	-2386.56	-2234.12	-2386.56	0	0	0	0	0	
6430	247.167	-2397.97	-2231.51	-2397.97	0	0	0	0	0	
6440	300.626	-2433.22	-2230.75	-2433.22	0	0	0	0	0	
6450	331.533	-2454.4	-2231.12	-2454.4	0	0	0	0	0	
6460	320.099	-2448.06	-2232.48	-2448.06	0	0	0	0	0	
6470	320.847	-2449.06	-2232.98	-2449.06	0	0	0	0	0	
6480	322.131	-2450.83	-2233.89	-2450.83	0	0	0	0	0	
6490	302.944	-2438.4	-2234.38	-2438.4	0	0	0	0	0	
6500	310.031	-2443.57	-2234.77	-2443.57	0	0	0	0	0	
6510	321.528	-2452.38	-2235.84	-2452.38	0	0	0	0	0	
6520	333.88	-2461.7	-2236.84	-2461.7	0	0	0	0	0	
6530	364.716	-2483.82	-2238.19	-2483.82	0	0	0	0	0	
6540	354.44	-2478.98	-2240.28	-2478.98	0	0	0	0	0	
6550	317.118	-2454.89	-2241.32	-2454.89	0	0	0	0	0	
6560	296.04	-2440.7	-2241.32	-2440.7	0	0	0	0	0	
6570	250.379	-2409.86	-2241.24	-2409.86	0	0	0	0	0	
6580	203.486	-2376.15	-2239.11	-2376.15	0	0	0	0	0	
6590	240.214	-2398.43	-2236.65	-2398.43	0	0	0	0	0	
6600	289.177	-2429.8	-2235.04	-2429.8	0	0	0	0	0	
6610	321.812	-2452.15	-2235.41	-2452.15	0	0	0	0	0	
6620	344.267	-2468.54	-2236.69	-2468.54	0	0	0	0	0	
6630	327.741	-2458.47	-2237.74	-2458.47	0	0	0	0	0	
6640	311.254	-2448.12	-2238.5	-2448.12	0	0	0	0	0	
6650	319.181	-2454.2	-2239.24	-2454.2	0	0	0	0	0	
6660	311.72	-2450.08	-2240.14	-2450.08	0	0	0	0	0	
6670	326.328	-2460.39	-2240.62	-2460.39	0	0	0	0	0	
6680	343.046	-2472.08	-2241.04	-2472.08	0	0	0	0	0	
6690	334.611	-2468.03	-2242.67	-2468.03	0	0	0	0	0	
6700	317.463	-2457.52	-2243.72	-2457.52	0	0	0	0	0	
6710	304.431	-2449.27	-2244.24	-2449.27	0	0	0	0	0	
6720	289.71	-2439.55	-2244.44	-2439.55	0	0	0	0	0	
6730	285.017	-2435.78	-2243.83	-2435.78	0	0	0	0	0	
6740	283.592	-2434.53	-2243.54	-2434.53	0	0	0	0	0	
6750	279.215	-2429.84	-2241.79	-2429.84	0	0	0	0	0	
6760	292.563	-2438.3	-2241.27	-2438.3	0	0	0	0	0	
6770	306.203	-2447.58	-2241.36	-2447.58	0	0	0	0	0	
6780	317.555	-2455.59	-2241.73	-2455.59	0	0	0	0	0	
6790	335.441	-2469.02	-2243.11	-2469.02	0	0	0	0	0	
6800	330.143	-2466.89	-2244.54	-2466.89	0	0	0	0	0	
6810	321.996	-2462.53	-2245.68	-2462.53	0	0	0	0	0	
6820	335.567	-2472.65	-2246.65	-2472.65	0	0	0	0	0	
6830	337.584	-2475.67	-2248.31	-2475.67	0	0	0	0	0	
6840	316.964	-2462.49	-2249.03	-2462.49	0	0	0	0	0	
6850	326.661	-2469.06	-2249.06	-2469.06	0	0	0	0	0	
6860	337.889	-2477.26	-2249.7	-2477.26	0	0	0	0	0	
6870	315.522	-2463.13	-2250.63	-2463.13	0	0	0	0	0	
6880	291.35	-2446.66	-2250.44	-2446.66	0	0	0	0	0	
6890	281.185	-2438.93	-2249.55	-2438.93	0	0	0	0	0	
6900	286.976	-2441.73	-2248.46	-2441.73	0	0	0	0	0	
6910	284.95	-2440.17	-2248.26	-2440.17	0	0	0	0	0	
6920	273.029	-2430.46	-2246.58	-2430.46	0	0	0	0	0	
6930	271.938	-2429.3	-2246.15	-2429.3	0	0	0	0	0	
6940	294.787	-2444.19	-2245.65	-2444.19	0	0	0	0	0	
6950	311.039	-2455.41	-2245.94	-2455.41	0	0	0	0	0	
6960	328.129	-2467.64	-2246.65	-2467.64	0	0	0	0	0	
6970	290.253	-2443.37	-2247.9	-2443.37	0	0	0	0	0	
6980	248.8	-2414.31	-2246.75	-2414.31	0	0	0	0	0	
6990	269.463	-2426.85	-2245.37	-2426.85	0	0	0	0	0	
7000	273.965	-2429.33	-2244.82	-2429.33	0	0	0	0	0	
7010	263.556	-2421.04	-2243.54	-2421.04	0	0	0	0	0	
7020	281.242	-2431.46	-2242.05	-2431.46	0	0	0	0	0	
7030	283.289	-2433.12	-2242.33	-2433.12	0	0	0	0	0	
7040	273.371	-2425.78	-2241.67	-2425.78	0	0	0	0	0	
7050	276.879	-2427.7	-2241.23	-2427.7	0	0	0	0	0	
7060	271.913	-2423.56	-2240.44	-2423.56	0	0	0	0	0	
7070	266.698	-2418.07	-2238.45	-2418.07	0	0	0	0	0	
7080	243.164	-2400.92	-2237.16	-2400.92	0	0	0	0	0	
7090	226.746	-2388.32	-2235.61	-2388.32	0	0	0	0	0	
7100	256.395	-2406.02	-2233.34	-2406.02	0	0	0	0	0	
7110	301.417	-2435.51	-2232.51	-2435.51	0	0	0	0	0	
7120	318.849	-2447.52	-2232.79	-2447.52	0	0	0	0	0	
7130	309.228	-2442.35	-2234.09	-2442.35	0	0	0	0	0	
7140	285.157	-2426.57	-2234.53	-2426.57	0	0	0	0	0	
7150	282.221	-2424.29	-2234.22	-2424.29	0	0	0	0	0	
7160	298.104	-2434.88	-2234.12	-2434.88	0	0	0	0	0	
7170	283.529	-2424.32	-2233.37	-2424.32	0	0	0	0	0	
7180	270.726	-2415.25	-2232.92	-2415.25	0	0	0	0	0	
7190	309.972	-2440.81	-2232.05	-2440.81	0	0	0	0	0	
7200	349.434	-2468.92	-2233.59	-2468.92	0	0	0	0	0	
7210	356.082	-2475.09	-2235.28	-2475.09	0	0	0	0	0	
7220	351.274	-2473.81	-2237.23	-2473.81	0	0	0	0	0	
7230	341.928	-2468.9	-2238.62	-2468.9	0	0	0	0	0	
7240	310.831	-2448.91	-2239.57	-2448.91	0	0	0	0	0	
7250	282.5	-2428.95	-2238.7	-2428.95	0	0	0	0	0	
7260	264.583	-2416.74	-2238.55	-2416.74	0	0	0	0	0	
7270	272.439	-2420.69	-2237.21	-2420.69	0	0	0	0	0	
7280	302.133	-2440.2	-2236.72	-2440.2	0	0	0	0	0	
7290	292.305	-2433.6	-2236.74	-2433.6	0	0	0	0	0	
7300	262.769	-2412.62	-2235.65	-2412.62	0	0	0	0	0	
7310	256.116	-2407.01	-2234.52	-2407.01	0	0	0	0	0	
7320	283.302	-2424.99	-2234.2	-2424.99	0	0	0	0	0	
7330	338.15	-2462.05	-2234.32	-2462.05	0	0	0	0	0	
7340	336.77	-2461.75	-2234.95	-2461.75	0	0	0	0	0	
7350	320.051	-2451.97	-2236.42	-2451.97	0	0	0	0	0	
7360	314.734	-2448.79	-2236.83	-2448.79	0	0	0	0	0	
7370	300.28	-2439.8	-2237.57	-2439.8	0	0	0	0	0	
7380	289.296	-2431.8	-2236.96	-2431.8	0	0	0	0	0	
7390	310.454	-2446.38	-2237.3	-2446.38	0	0	0	0	0	
7400	318.801	-2451.7	-2236.99	-2451.7	0	0	0	0	0	
7410	299.868	-2438.77	-2236.81	-2438.77	0	0	0	0	0	
7420	284.402	-2428.62	-2237.09	-2428.62	0	0	0	0	0	
7430	292.387	-2432.95	-2236.04	-2432.95	0	0	0	0	0	
7440	301.866	-2439.15	-2235.86	-2439.15	0	0	0	0	0	
7450	306.654	-2442.91	-2236.39	-2442.91	0	0	0	0	0	
7460	288.414	-2430.26	-2236.02	-2430.26	0	0	0	0	0	
7470	288.542	-2429.9	-2235.57	-2429.9	0	0	0	0	0	
7480	316.398	-2449.42	-2236.34	-2449.42	0	0	0	0	0	
7490	333.359	-2462.16	-2237.65	-2462.16	0	0	0	0	0	
7500	343.491	-2470.06	-2238.72	-2470.06	0	0	0	0	0	
7510	311.677	-2450.16	-2240.25	-2450.16	0	0	0	0	0	
7520	275.094	-2425.43	-2240.17	-2425.43	0	0	0	0	0	
7530	273.794	-2423.52	-2239.13	-2423.52	0	0	0	0	0	
7540	289.756	-2434.09	-2238.95	-2434.09	0	0	0	0	0	
7550	302.921	-2442.45	-2238.44	-2442.45	0	0	0	0	0	
7560	314.823	-2450.48	-2238.46	-2450.48	0	0	0	0	0	
7570	314.127	-2450.31	-2238.75	-2450.31	0	0	0	0	0	
7580	300.269	-2441.44	-2239.22	-2441.44	0	0	0	0	0	
7590	252.546	-2408.11	-2238.03	-2408.11	0	0	0	0	0	
7600	249.482	-2404.16	-2236.14	-2404.16	0	0	0	0	0	
7610	277.009	-2420.46	-2233.9	-2420.46	0	0	0	0	0	
7620	296.305	-2433.4	-2233.85	-2433.4	0	0	0	0	0	
7630	319.247	-2448.9	-2233.9	-2448.9	0	0	0	0	0	
7640	316.519	-2448.09	-2234.93	-2448.09	0	0	0	0	0	
7650	302.918	-2439.33	-2235.32	-2439.33	0	0	0	0	0	
7660	306.73	-2442.07	-2235.5	-2442.07	0	0	0	0	0	
7670	287.708	-2429.81	-2236.05	-2429.81	0	0	0	0	0	
7680	248.597	-2402.08	-2234.65	-2402.08	0	0	0	0	0	
7690	230.544	-2387.41	-2232.15	-2387.41	0	0	0	0	0	
