step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2]
600,27.3541,0,0,0,0.0958935,0.221149,-0.016502,-0.00435791,0.0613168,-0.0129945
610,30.6592,0,0,0,0.0958935,0.221149,-0.016502,-0.00425269,0.0618704,-0.0128223
620,33.4905,0,0,0,0.0958935,0.221149,-0.016502,-0.00408333,0.0624548,-0.0125933
630,36.2164,0,0,0,0.0958935,0.221149,-0.016502,-0.00392475,0.0630966,-0.0124264
640,38.2605,0,0,0,0.0958935,0.221149,-0.016502,-0.00389784,0.0637789,-0.0123666
650,40.0165,0,0,0,0.0958935,0.221149,-0.016502,-0.0039965,0.0644392,-0.0123796
660,41.2183,0,0,0,0.0958935,0.221149,-0.016502,-0.00409899,0.0650373,-0.0124498
670,41.7368,0,0,0,0.0958935,0.221149,-0.016502,-0.00412025,0.0655751,-0.0125782
680,41.7551,0,0,0,0.0958935,0.221149,-0.016502,-0.00409413,0.0660974,-0.012711
690,41.4698,0,0,0,0.0958935,0.221149,-0.016502,-0.00404607,0.0666025,-0.0128412
700,40.5153,0,0,0,0.0958935,0.221149,-0.016502,-0.00396461,0.0670653,-0.0130452
710,41.5216,0,0,0,0.0958935,0.221149,-0.016502,-0.00384257,0.0674381,-0.0133855
720,41.674,0,0,0,0.0958935,0.221149,-0.016502,-0.00371059,0.0677134,-0.0137514
730,41.4976,0,0,0,0.0958935,0.221149,-0.016502,-0.00356021,0.0679177,-0.0140201
740,40.9746,0,0,0,0.0958935,0.221149,-0.016502,-0.00340614,0.0681478,-0.0142005
750,40.2334,0,0,0,0.0958935,0.221149,-0.016502,-0.0032975,0.0684422,-0.0144128
760,39.3656,0,0,0,0.0958935,0.221149,-0.016502,-0.00327658,0.0687686,-0.0146521
770,38.6261,0,0,0,0.0958935,0.221149,-0.016502,-0.00328513,0.0690058,-0.0148298
780,38.0435,0,0,0,0.0958935,0.221149,-0.016502,-0.00325221,0.0691064,-0.0148741
790,37.7528,0,0,0,0.0958935,0.221149,-0.016502,-0.00314104,0.0691136,-0.014834
800,37.7821,0,0,0,0.0958935,0.221149,-0.016502,-0.00299537,0.0691471,-0.0147258
810,40.1085,0,0,0,0.0958935,0.221149,-0.016502,-0.00286226,0.0691914,-0.0145496
820,41.8939,0,0,0,0.0958935,0.221149,-0.016502,-0.00278318,0.0691536,-0.0142961
830,43.4691,0,0,0,0.0958935,0.221149,-0.016502,-0.002734,0.0689564,-0.0140031
840,44.258,0,0,0,0.0958935,0.221149,-0.016502,-0.0026805,0.0686799,-0.0136204
850,44.7722,0,0,0,0.0958935,0.221149,-0.016502,-0.00260781,0.0683979,-0.0131298
860,45.211,0,0,0,0.0958935,0.221149,-0.016502,-0.00256683,0.0681395,-0.0125888
870,45.3713,0,0,0,0.0958935,0.221149,-0.016502,-0.00257149,0.0678251,-0.0121074
880,45.474,0,0,0,0.0958935,0.221149,-0.016502,-0.00258528,0.0674255,-0.0116276
890,45.5768,0,0,0,0.0958935,0.221149,-0.016502,-0.00255536,0.0669598,-0.0110588
900,45.4633,0,0,0,0.0958935,0.221149,-0.016502,-0.00250421,0.0664958,-0.0104077
910,47.1297,0,0,0,0.0958935,0.221149,-0.016502,-0.00246076,0.0660052,-0.00979098
920,48.2282,0,0,0,0.0958935,0.221149,-0.016502,-0.00244449,0.0654668,-0.00918914
930,48.8484,0,0,0,0.0958935,0.221149,-0.016502,-0.00245915,0.0648521,-0.0085242
940,49.5426,0,0,0,0.0958935,0.221149,-0.016502,-0.0025103,0.0641654,-0.00780757
950,50.7378,0,0,0,0.0958935,0.221149,-0.016502,-0.00257331,0.0634207,-0.0071742
960,51.9036,0,0,0,0.0958935,0.221149,-0.016502,-0.00265185,0.0626983,-0.00658373
970,53.4413,0,0,0,0.0958935,0.221149,-0.016502,-0.0027841,0.0620228,-0.00590638
980,54.4261,0,0,0,0.0958935,0.221149,-0.016502,-0.00298909,0.0613506,-0.00516755
990,55.7367,0,0,0,0.0958935,0.221149,-0.016502,-0.00322208,0.0605941,-0.00454999
1000,56.9302,0,0,0,0.0958935,0.221149,-0.016502,-0.00342676,0.0597423,-0.00401977
1010,59.5562,0,0,0,0.0958935,0.221149,-0.016502,-0.00359207,0.0588344,-0.00338849
1020,61.1027,0,0,0,0.0958935,0.221149,-0.016502,-0.00373795,0.0579167,-0.00265425
1030,61.9801,0,0,0,0.0958935,0.221149,-0.016502,-0.00388024,0.0569852,-0.00202228
1040,62.1151,0,0,0,0.0958935,0.221149,-0.016502,-0.00401923,0.0560283,-0.0015198
1050,61.7639,0,0,0,0.0958935,0.221149,-0.016502,-0.00414891,0.0550637,-0.000983369
1060,60.8883,0,0,0,0.0958935,0.221149,-0.016502,-0.00423733,0.0540971,-0.000380915
1070,58.9493,0,0,0,0.0958935,0.221149,-0.016502,-0.0042918,0.0531384,0.000163121
1080,57.4549,0,0,0,0.0958935,0.221149,-0.016502,-0.00437295,0.0522066,0.00067087
1090,56.1275,0,0,0,0.0958935,0.221149,-0.016502,-0.00452575,0.0513062,0.00133011
1100,55.0754,0,0,0,0.0958935,0.221149,-0.016502,-0.00468806,0.0503775,0.00212916
1110,56.8354,0,0,0,0.0958935,0.221149,-0.016502,-0.00483378,0.0494146,0.00286241
1120,58.1927,0,0,0,0.0958935,0.221149,-0.016502,-0.00501461,0.0484622,0.00347134
1130,59.5605,0,0,0,0.0958935,0.221149,-0.016502,-0.00526271,0.0475715,0.00418091
1140,60.9879,0,0,0,0.0958935,0.221149,-0.016502,-0.00549618,0.0467134,0.00507851
1150,62.477,0,0,0,0.0958935,0.221149,-0.016502,-0.00570967,0.0458884,0.00601521
1160,63.5621,0,0,0,0.0958935,0.221149,-0.016502,-0.00597242,0.0450714,0.00684113
1170,64.9952,0,0,0,0.0958935,0.221149,-0.016502,-0.00629066,0.0442618,0.00763471
1180,65.8437,0,0,0,0.0958935,0.221149,-0.016502,-0.00652262,0.0434389,0.00846323
1190,66.5762,0,0,0,0.0958935,0.221149,-0.016502,-0.00662793,0.0426687,0.00936371
1200,66.5134,0,0,0,0.0958935,0.221149,-0.016502,-0.00669311,0.0419725,0.0102961
1210,67.1228,0,0,0,0.0958935,0.221149,-0.016502,-0.00680974,0.0413178,0.0112215
1220,66.6439,0,0,0,0.0958935,0.221149,-0.016502,-0.00692048,0.0405982,0.0119894
1230,65.2114,0,0,0,0.0958935,0.221149,-0.016502,-0.00697998,0.0399051,0.0126018
1240,63.2066,0,0,0,0.0958935,0.221149,-0.016502,-0.00697552,0.0393799,0.0132066
1250,61.8829,0,0,0,0.0958935,0.221149,-0.016502,-0.00694755,0.039065,0.013987
1260,60.2061,0,0,0,0.0958935,0.221149,-0.016502,-0.00693023,0.0387944,0.0148187
1270,59.0848,0,0,0,0.0958935,0.221149,-0.016502,-0.00699676,0.0384952,0.0155435
1280,58.9995,0,0,0,0.0958935,0.221149,-0.016502,-0.00712826,0.0381448,0.0161563
1290,58.0403,0,0,0,0.0958935,0.221149,-0.016502,-0.00726301,0.0378002,0.0168761
1300,57.234,0,0,0,0.0958935,0.221149,-0.016502,-0.00734425,0.0374999,0.0177251
1310,58.6232,0,0,0,0.0958935,0.221149,-0.016502,-0.00741566,0.0373117,0.0186241
1320,58.9775,0,0,0,0.0958935,0.221149,-0.016502,-0.00748838,0.0371381,0.0194515
1330,59.5323,0,0,0,0.0958935,0.221149,-0.016502,-0.00751738,0.0368806,0.0202131
1340,59.891,0,0,0,0.0958935,0.221149,-0.016502,-0.00741642,0.0365481,0.02085
1350,59.087,0,0,0,0.0958935,0.221149,-0.016502,-0.00720419,0.0363391,0.021474
1360,59.4068,0,0,0,0.0958935,0.221149,-0.016502,-0.00694894,0.0362956,0.0222789
1370,60.8018,0,0,0,0.0958935,0.221149,-0.016502,-0.00671049,0.0362678,0.0233581
1380,63.2052,0,0,0,0.0958935,0.221149,-0.016502,-0.00647939,0.0361111,0.0243562
1390,67.2884,0,0,0,0.0958935,0.221149,-0.016502,-0.00622208,0.0359957,0.0250019
1400,69.7937,0,0,0,0.0958935,0.221149,-0.016502,-0.00593382,0.0361342,0.0254592
1410,73.062,0,0,0,0.0958935,0.221149,-0.016502,-0.0057065,0.0365747,0.0261839
1420,75.8327,0,0,0,0.0958935,0.221149,-0.016502,-0.0056125,0.037276,0.0271718
1430,77.9288,0,0,0,0.0958935,0.221149,-0.016502,-0.00551654,0.038201,0.0280799
1440,82.7982,0,0,0,0.0958935,0.221149,-0.016502,-0.00520744,0.0392317,0.0287039
1450,89.4272,0,0,0,0.0958935,0.221149,-0.016502,-0.00465432,0.0402514,0.0292508
1460,94.2188,0,0,0,0.0958935,0.221149,-0.016502,-0.00402084,0.0412918,0.0299234
1470,98.029,0,0,0,0.0958935,0.221149,-0.016502,-0.00341472,0.0423948,0.0307516
1480,98.1365,0,0,0,0.0958935,0.221149,-0.016502,-0.00282194,0.0435116,0.0315979
1490,96.9434,0,0,0,0.0958935,0.221149,-0.016502,-0.00212788,0.0445016,0.032279
1500,98.6098,0,0,0,0.0958935,0.221149,-0.016502,-0.00135368,0.0453207,0.0326573
1510,101.321,0,0,0,0.0958935,0.221149,-0.016502,-0.000661097,0.0460171,0.0328009
1520,103.162,0,0,0,0.0958935,0.221149,-0.016502,-0.000184419,0.0466897,0.0329685
1530,103.174,0,0,0,0.0958935,0.221149,-0.016502,0.00019708,0.047345,0.0332618
1540,100.335,0,0,0,0.0958935,0.221149,-0.016502,0.000638278,0.0480161,0.0335048
1550,97.34,0,0,0,0.0958935,0.221149,-0.016502,0.00117359,0.0486941,0.0334484
1560,94.7616,0,0,0,0.0958935,0.221149,-0.016502,0.00166697,0.0493459,0.033162
1570,92.0132,0,0,0,0.0958935,0.221149,-0.016502,0.00203903,0.0499501,0.0328355
1580,91.9231,0,0,0,0.0958935,0.221149,-0.016502,0.00233798,0.0506428,0.0325695
1590,91.5195,0,0,0,0.0958935,0.221149,-0.016502,0.0027383,0.0514966,0.0322172
1600,90.766,0,0,0,0.0958935,0.221149,-0.016502,0.00325454,0.0524607,0.0317113
1610,91.6657,0,0,0,0.0958935,0.221149,-0.016502,0.00373926,0.0534166,0.0310042
1620,92.6038,0,0,0,0.0958935,0.221149,-0.016502,0.00403983,0.0543766,0.0301563
1630,94.0981,0,0,0,0.0958935,0.221149,-0.016502,0.00421517,0.0554092,0.0292103
1640,96.6137,0,0,0,0.0958935,0.221149,-0.016502,0.00439461,0.0565392,0.0283236
1650,98.2404,0,0,0,0.0958935,0.221149,-0.016502,0.00466435,0.0576356,0.0273952
1660,97.9731,0,0,0,0.0958935,0.221149,-0.016502,0.00499544,0.0586435,0.0262018
1670,98.2763,0,0,0,0.0958935,0.221149,-0.016502,0.00532956,0.0596519,0.024586
1680,97.2822,0,0,0,0.0958935,0.221149,-0.016502,0.00563815,0.06071,0.0228527
1690,95.4111,0,0,0,0.0958935,0.221149,-0.016502,0.00601909,0.0616933,0.0212838
1700,94.1264,0,0,0,0.0958935,0.221149,-0.016502,0.00655058,0.0625495,0.0199213
1710,94.6984,0,0,0,0.0958935,0.221149,-0.016502,0.00708974,0.0633337,0.0184892
1720,97.2995,0,0,0,0.0958935,0.221149,-0.016502,0.00733208,0.0640299,0.016947
1730,101.17,0,0,0,0.0958935,0.221149,-0.016502,0.00721806,0.0645627,0.015422
1740,103.207,0,0,0,0.0958935,0.221149,-0.016502,0.00705146,0.0650089,0.0141064
1750,104.326,0,0,0,0.0958935,0.221149,-0.016502,0.00708996,0.065528,0.0129187
1760,104.796,0,0,0,0.0958935,0.221149,-0.016502,0.00726391,0.0661256,0.0117319
1770,103.589,0,0,0,0.0958935,0.221149,-0.016502,0.00736744,0.066653,0.0103901
1780,103.568,0,0,0,0.0958935,0.221149,-0.016502,0.00737459,0.0670233,0.00894681
1790,102.179,0,0,0,0.0958935,0.221149,-0.016502,0.00737277,0.0673603,0.00754185
1800,101.157,0,0,0,0.0958935,0.221149,-0.016502,0.00744411,0.0678115,0.00637118
1810,102.859,0,0,0,0.0958935,0.221149,-0.016502,0.00757768,0.0683686,0.00536864
1820,102.584,0,0,0,0.0958935,0.221149,-0.016502,0.00770753,0.0688932,0.00436171
1830,100.411,0,0,0,0.0958935,0.221149,-0.016502,0.00766952,0.0693489,0.00323727
1840,96.5032,0,0,0,0.0958935,0.221149,-0.016502,0.00743029,0.0697721,0.00215164
1850,92.157,0,0,0,0.0958935,0.221149,-0.016502,0.00713869,0.0702013,0.00122081
1860,91.4425,0,0,0,0.0958935,0.221149,-0.016502,0.00694062,0.0705704,0.000405472
1870,92.4893,0,0,0,0.0958935,0.221149,-0.016502,0.00668401,0.0707907,-0.000466885
1880,95.1898,0,0,0,0.0958935,0.221149,-0.016502,0.00619403,0.0708037,-0.00143178
1890,98.7539,0,0,0,0.0958935,0.221149,-0.016502,0.00548947,0.0706654,-0.00244782
1900,101.328,0,0,0,0.0958935,0.221149,-0.016502,0.00473507,0.0703758,-0.00345963
1910,104.096,0,0,0,0.0958935,0.221149,-0.016502,0.00396317,0.069948,-0.00443755
1920,105.167,0,0,0,0.0958935,0.221149,-0.016502,0.00321297,0.0694503,-0.00528584
1930,106.476,0,0,0,0.0958935,0.221149,-0.016502,0.0025083,0.0689969,-0.00603026
1940,109.04,0,0,0,0.0958935,0.221149,-0.016502,0.00184636,0.0685334,-0.00688643
1950,113.996,0,0,0,0.0958935,0.221149,-0.016502,0.00117672,0.0680344,-0.00796929
1960,117.908,0,0,0,0.0958935,0.221149,-0.016502,0.000580343,0.0675235,-0.00902462
1970,118.788,0,0,0,0.0958935,0.221149,-0.016502,0.000106654,0.067079,-0.00973691
1980,119.36,0,0,0,0.0958935,0.221149,-0.016502,-0.000279173,0.0667053,-0.0102092
1990,119.657,0,0,0,0.0958935,0.221149,-0.016502,-0.000711148,0.0664333,-0.0108129
2000,120.865,0,0,0,0.0958935,0.221149,-0.016502,-0.00123398,0.0661594,-0.01164
2010,124.788,0,0,0,0.0958935,0.221149,-0.016502,-0.00182723,0.0657985,-0.0123699
2020,127.262,0,0,0,0.0958935,0.221149,-0.016502,-0.00240152,0.0653595,-0.0128086
2030,128.378,0,0,0,0.0958935,0.221149,-0.016502,-0.00292515,0.0650122,-0.0131278
2040,131.015,0,0,0,0.0958935,0.221149,-0.016502,-0.0034433,0.0647704,-0.0135424
2050,131.011,0,0,0,0.0958935,0.221149,-0.016502,-0.00406749,0.0644453,-0.0139892
2060,131.13,0,0,0,0.0958935,0.221149,-0.016502,-0.00481817,0.0637391,-0.0143838
2070,131.686,0,0,0,0.0958935,0.221149,-0.016502,-0.00561791,0.0626782,-0.0147854
2080,131.44,0,0,0,0.0958935,0.221149,-0.016502,-0.00643044,0.0615302,-0.0152712
2090,130.869,0,0,0,0.0958935,0.221149,-0.016502,-0.00732494,0.0605308,-0.0157628
2100,128.066,0,0,0,0.0958935,0.221149,-0.016502,-0.00825845,0.0596288,-0.0162437
2110,125.497,0,0,0,0.0958935,0.221149,-0.016502,-0.00902391,0.0586983,-0.0168224
2120,125.219,0,0,0,0.0958935,0.221149,-0.016502,-0.00950238,0.0576317,-0.0175398
2130,124.832,0,0,0,0.0958935,0.221149,-0.016502,-0.00978066,0.0565466,-0.0181852
2140,123.902,0,0,0,0.0958935,0.221149,-0.016502,-0.00999788,0.0557055,-0.0185809
2150,121.997,0,0,0,0.0958935,0.221149,-0.016502,-0.0102299,0.0552527,-0.018789
2160,118.479,0,0,0,0.0958935,0.221149,-0.016502,-0.0105708,0.054936,-0.0190037
2170,117.121,0,0,0,0.0958935,0.221149,-0.016502,-0.0110394,0.0544483,-0.0192663
2180,118.395,0,0,0,0.0958935,0.221149,-0.016502,-0.0115896,0.0537528,-0.01949
2190,120.024,0,0,0,0.0958935,0.221149,-0.016502,-0.0121815,0.0530771,-0.0195556
2200,124.328,0,0,0,0.0958935,0.221149,-0.016502,-0.0128107,0.0525602,-0.0194356
2210,128.201,0,0,0,0.0958935,0.221149,-0.016502,-0.01333,0.0521173,-0.0192441
2220,128.434,0,0,0,0.0958935,0.221149,-0.016502,-0.0136557,0.0515182,-0.0191786
2230,126.008,0,0,0,0.0958935,0.221149,-0.016502,-0.0138914,0.0506829,-0.0192486
2240,120.242,0,0,0,0.0958935,0.221149,-0.016502,-0.0142112,0.0497446,-0.0192584
2250,115.671,0,0,0,0.0958935,0.221149,-0.016502,-0.0145707,0.0488643,-0.0191018
2260,116.647,0,0,0,0.0958935,0.221149,-0.016502,-0.0149067,0.0480302,-0.0189517
2270,118.046,0,0,0,0.0958935,0.221149,-0.016502,-0.015231,0.0470931,-0.0189919
2280,121.674,0,0,0,0.0958935,0.221149,-0.016502,-0.0155529,0.0459598,-0.0191584
2290,124.202,0,0,0,0.0958935,0.221149,-0.016502,-0.0157466,0.0447426,-0.0192912
2300,123.616,0,0,0,0.0958935,0.221149,-0.016502,-0.0158225,0.0437171,-0.0193883
2310,122.78,0,0,0,0.0958935,0.221149,-0.016502,-0.0158752,0.0430641,-0.019546
2320,118.609,0,0,0,0.0958935,0.221149,-0.016502,-0.0158959,0.0427737,-0.0197657
2330,114.269,0,0,0,0.0958935,0.221149,-0.016502,-0.0157971,0.0425991,-0.0200377
2340,114.788,0,0,0,0.0958935,0.221149,-0.016502,-0.0157646,0.0423022,-0.0204223
2350,120.213,0,0,0,0.0958935,0.221149,-0.016502,-0.0159913,0.0419138,-0.0209524
2360,126.464,0,0,0,0.0958935,0.221149,-0.016502,-0.0163241,0.0418019,-0.0214887
2370,132.265,0,0,0,0.0958935,0.221149,-0.016502,-0.016502,0.0421063,-0.0219737
2380,134.125,0,0,0,0.0958935,0.221149,-0.016502,-0.0166266,0.0425415,-0.0225398
2390,133.691,0,0,0,0.0958935,0.221149,-0.016502,-0.0168237,0.0427471,-0.0233508
2400,131.74,0,0,0,0.0958935,0.221149,-0.016502,-0.0169345,0.0428211,-0.0243146
2410,131.896,0,0,0,0.0958935,0.221149,-0.016502,-0.0168297,0.0430011,-0.0252608
2420,134.41,0,0,0,0.0958935,0.221149,-0.016502,-0.0166619,0.0433843,-0.0261222
2430,138.224,0,0,0,0.0958935,0.221149,-0.016502,-0.0164984,0.0437666,-0.0270746
2440,144.92,0,0,0,0.0958935,0.221149,-0.016502,-0.0162255,0.0439854,-0.0282717
2450,153.081,0,0,0,0.0958935,0.221149,-0.016502,-0.0158595,0.0439337,-0.0297328
2460,158.962,0,0,0,0.0958935,0.221149,-0.016502,-0.0154898,0.0437678,-0.0313103
2470,159.938,0,0,0,0.0958935,0.221149,-0.016502,-0.0149941,0.0436968,-0.0329471
2480,158.706,0,0,0,0.0958935,0.221149,-0.016502,-0.0142466,0.0439196,-0.0346299
2490,155.196,0,0,0,0.0958935,0.221149,-0.016502,-0.0134035,0.0443063,-0.036387
2500,152.67,0,0,0,0.0958935,0.221149,-0.016502,-0.0126737,0.0446551,-0.0382072
2510,154.795,0,0,0,0.0958935,0.221149,-0.016502,-0.0120664,0.0449092,-0.0401798
2520,158.48,0,0,0,0.0958935,0.221149,-0.016502,-0.011476,0.0452663,-0.0423211
2530,162.762,0,0,0,0.0958935,0.221149,-0.016502,-0.0108425,0.0458404,-0.0445294
2540,168.44,0,0,0,0.0958935,0.221149,-0.016502,-0.010125,0.04666,-0.0466063
2550,170.808,0,0,0,0.0958935,0.221149,-0.016502,-0.00937377,0.0476367,-0.0485532
2560,169.933,0,0,0,0.0958935,0.221149,-0.016502,-0.00868101,0.048586,-0.0504885
2570,166.943,0,0,0,0.0958935,0.221149,-0.016502,-0.00801849,0.0493792,-0.052483
2580,161.95,0,0,0,0.0958935,0.221149,-0.016502,-0.00718561,0.0501569,-0.0544244
2590,156.715,0,0,0,0.0958935,0.221149,-0.016502,-0.00614536,0.0511153,-0.0562562
2600,152.428,0,0,0,0.0958935,0.221149,-0.016502,-0.00510373,0.052175,-0.0580132
2610,153.109,0,0,0,0.0958935,0.221149,-0.016502,-0.00422587,0.0530822,-0.0597733
2620,155.054,0,0,0,0.0958935,0.221149,-0.016502,-0.00341633,0.0536752,-0.0615082
2630,156.351,0,0,0,0.0958935,0.221149,-0.016502,-0.00258185,0.0540378,-0.0632116
2640,154.413,0,0,0,0.0958935,0.221149,-0.016502,-0.00176831,0.0542851,-0.0648873
2650,152.385,0,0,0,0.0958935,0.221149,-0.016502,-0.00103302,0.0544769,-0.0665295
2660,151.616,0,0,0,0.0958935,0.221149,-0.016502,-0.000311409,0.0545502,-0.0680788
2670,151.542,0,0,0,0.0958935,0.221149,-0.016502,0.000426377,0.0545201,-0.069576
2680,152.089,0,0,0,0.0958935,0.221149,-0.016502,0.00116704,0.054406,-0.0711341
2690,152.867,0,0,0,0.0958935,0.221149,-0.016502,0.00189263,0.054379,-0.0727964
2700,151.934,0,0,0,0.0958935,0.221149,-0.016502,0.00262852,0.0546038,-0.0744187
2710,150.265,0,0,0,0.0958935,0.221149,-0.016502,0.00337401,0.0551862,-0.0759139
2720,146.006,0,0,0,0.0958935,0.221149,-0.016502,0.00411549,0.0559533,-0.0774272
2730,142.301,0,0,0,0.0958935,0.221149,-0.016502,0.00478527,0.0568041,-0.0791322
2740,142.632,0,0,0,0.0958935,0.221149,-0.016502,0.00538029,0.0576991,-0.0809549
2750,145.98,0,0,0,0.0958935,0.221149,-0.016502,0.00600459,0.0587397,-0.0826357
2760,149.53,0,0,0,0.0958935,0.221149,-0.016502,0.00679035,0.0598622,-0.0840091
2770,149.244,0,0,0,0.0958935,0.221149,-0.016502,0.00767703,0.0609225,-0.0850829
2780,146.62,0,0,0,0.0958935,0.221149,-0.016502,0.00851913,0.0616531,-0.0860426
