step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,259.965,0.499461,-0.499459,-546.721,-3.85198e-005,1.24588e-005,0.0501503,-0.0507121,0.00129625,-0.428652,-0.679924,0.169716,2.34575,-0.0518201,0.000709142,0.0708078,0.610466,0.629944,1
3520,283.304,0.498303,-0.498299,-575.566,-7.90643e-005,2.16623e-005,0.0502902,-0.0507124,0.00129633,-0.4284,-0.64877,0.0511252,2.45906,-0.0526608,0.000415837,0.0698983,0.610039,0.629167,1
3530,332.23,0.497313,-0.497305,-620.028,-0.000112519,2.27136e-005,0.0504338,-0.0507128,0.00129645,-0.428149,-0.510937,-0.00436612,2.38316,-0.0535494,0.000420088,0.0691559,0.609565,0.628421,1
3540,346.44,0.497215,-0.4972,-634.345,-0.000142486,2.1979e-005,0.0505766,-0.0507135,0.00129656,-0.427896,-0.490946,-0.0195712,2.40468,-0.0544827,0.000405226,0.0693034,0.609082,0.628037,1
3550,359.559,0.496951,-0.496929,-646.519,-0.000170777,2.04293e-005,0.0507209,-0.0507143,0.00129667,-0.427643,-0.454375,-0.0323413,2.4313,-0.0553294,0.000483096,0.0692862,0.608491,0.627633,1
3560,347.855,0.496253,-0.496229,-638.646,-0.000199839,1.70767e-005,0.0508692,-0.0507152,0.00129676,-0.427389,-0.530281,-0.0845624,2.55015,-0.0556631,0.000977205,0.0688397,0.608242,0.627601,1
3570,305.405,0.495367,-0.49534,-603.186,-0.000228152,1.08393e-005,0.0510206,-0.0507163,0.00129683,-0.427134,-0.373569,-0.146573,2.46058,-0.0558811,0.00132977,0.0682058,0.608242,0.627601,1
3580,272.132,0.495502,-0.495472,-575.21,-0.000248135,1.67887e-006,0.0511684,-0.0507175,0.00129686,-0.426879,-0.296052,-0.159643,2.49332,-0.0561337,0.000846043,0.0685932,0.608242,0.627601,1
3590,277.315,0.495982,-0.495947,-579.659,-0.000263731,-8.11297e-006,0.0513176,-0.0507187,0.00129685,-0.426622,-0.230855,-0.167985,2.50323,-0.0564433,-0.000128577,0.0693247,0.60822,0.627624,1
3600,298.709,0.495944,-0.495906,-597.559,-0.000271345,-1.69299e-005,0.0514632,-0.0507201,0.00129678,-0.426366,-0.0698932,-0.13951,2.39912,-0.0564661,-0.000949075,0.0695404,0.608329,0.627732,1
3610,343.191,0.494655,-0.494612,-634.846,-0.000275061,-2.66991e-005,0.0516068,-0.0507214,0.00129668,-0.426108,0.0271057,-0.335352,2.58686,-0.0567268,-0.00138317,0.0685039,0.608356,0.627728,1
