step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,344.288,0.499291,0.499288,-617.831,4.46862e-007,1.6595e-005,-0.0500409,-0.0549405,-0.00296541,0.559695,0.0086155,0.260232,-0.645982,-0.0561778,-0.00423052,0.0604073,0.614037,0.63495,1
3520,349.587,0.499086,0.49908,-624.465,3.63709e-006,3.02912e-005,-0.0500746,-0.0549405,-0.00296529,0.559445,0.0877396,0.203532,-0.501515,-0.0568436,-0.00440192,0.0603648,0.613966,0.634372,1
3530,351.184,0.499218,0.499215,-627.501,8.73013e-006,4.20588e-005,-0.0501042,-0.0549404,-0.00296511,0.559194,0.0835797,0.191138,-0.486397,-0.0564185,-0.00376863,0.0599793,0.613986,0.633967,1
3540,345.117,0.499197,0.499196,-622.913,8.88012e-006,5.09637e-005,-0.0501255,-0.0549404,-0.00296488,0.558944,-0.00347881,0.14435,-0.346892,-0.0558772,-0.00243538,0.0597475,0.613986,0.633967,1
3550,345.361,0.498787,0.498783,-622.999,8.62997e-006,5.94101e-005,-0.050146,-0.0549403,-0.0029646,0.558693,-0.0042789,0.138697,-0.33973,-0.0556349,-0.000938443,0.0599105,0.614349,0.633882,1
3560,326.865,0.49854,0.498529,-608.144,8.27033e-006,6.75158e-005,-0.050166,-0.0549403,-0.00296428,0.558442,-0.00851989,0.132743,-0.333534,-0.0558137,0.000234607,0.0599134,0.614869,0.633788,1
3570,305.591,0.49875,0.498733,-591.538,7.74259e-006,7.22907e-005,-0.0501902,-0.0549402,-0.00296393,0.558191,-0.00807922,0.0352489,-0.464646,-0.0561934,0.000934081,0.059458,0.615171,0.63385,1
3580,310.894,0.499199,0.499174,-596.386,7.25482e-006,7.40671e-005,-0.050218,-0.0549402,-0.00296357,0.55794,-0.00868153,0.0242803,-0.469903,-0.0568673,0.0015578,0.058766,0.615252,0.633909,1
3590,306.357,0.499201,0.49917,-592.613,6.80384e-006,7.51822e-005,-0.0502464,-0.0549402,-0.00296319,0.557689,-0.00588452,0.0133152,-0.48005,-0.0571932,0.00206951,0.0585188,0.615325,0.634011,1
3600,307.869,0.49899,0.498957,-594.062,6.44516e-006,7.57046e-005,-0.0502754,-0.0549401,-0.00296281,0.557438,-0.00684058,0.00436378,-0.494521,-0.0574254,0.00223565,0.0584813,0.615578,0.634475,1
3610,305.506,0.49905,0.499017,-593.654,6.0722e-006,7.56971e-005,-0.0503053,-0.0549401,-0.00296244,0.557186,-0.00509054,-0.00457957,-0.504458,-0.0576068,0.00213771,0.0581693,0.6157,0.634796,1
3620,305.008,0.499686,0.499654,-593.961,5.76987e-006,7.51944e-005,-0.0503356,-0.0549401,-0.00296206,0.556935,-0.00522497,-0.011853,-0.510238,-0.057667,0.00205782,0.0572812,0.6157,0.634796,1
3630,303.185,0.50032,0.500292,-592.54,5.5487e-006,7.43358e-005,-0.050366,-0.0549401,-0.00296168,0.556683,-0.00191897,-0.0162367,-0.509803,-0.0570225,0.00194096,0.056391,0.6157,0.634796,1
3640,337.773,0.500836,0.500811,-621.395,5.44437e-006,7.33302e-005,-0.0503964,-0.05494,-0.00296132,0.556431,-0.00195231,-0.0174553,-0.508819,-0.0564867,0.00181512,0.0556205,0.615695,0.634822,1
3650,364.951,0.501036,0.50101,-644.088,5.36866e-006,7.22133e-005,-0.0504266,-0.05494,-0.00296095,0.556179,-0.000767193,-0.020193,-0.50035,-0.0564464,0.00193416,0.0551689,0.615695,0.634822,1
3660,386.99,0.501117,0.501087,-662.434,5.24334e-006,7.0907e-005,-0.0504562,-0.05494,-0.00296059,0.555927,-0.00363306,-0.0238059,-0.494252,-0.0569036,0.00211081,0.0548397,0.615681,0.634843,1
3670,390.45,0.500667,0.500639,-665.386,5.01343e-006,6.9361e-005,-0.0504854,-0.0549399,-0.00296024,0.555675,-0.00391115,-0.0278053,-0.485527,-0.0570824,0.00191958,0.0550356,0.615615,0.634901,1
3680,361.174,0.499951,0.499929,-640.809,4.71785e-006,6.76013e-005,-0.0505144,-0.0549399,-0.0029599,0.555422,-0.00585246,-0.0314468,-0.484531,-0.0569651,0.00121514,0.0554929,0.615471,0.634949,1
3690,332.32,0.499082,0.49907,-616.846,5.68531e-006,6.49713e-005,-0.0505452,-0.0549399,-0.00295957,0.555169,0.0813976,-0.0774703,-0.61576,-0.0563491,0.00018142,0.0560994,0.615471,0.634949,1
3700,312.775,0.498679,0.498674,-600.266,1.07216e-005,6.00369e-005,-0.0505823,-0.0549399,-0.00295925,0.554917,0.0881409,-0.0891088,-0.629677,-0.0559983,-0.000919186,0.0562428,0.61534,0.634934,1
3710,309.051,0.498292,0.498289,-597.14,1.62595e-005,5.2961e-005,-0.0506181,-0.0549398,-0.00295897,0.554664,0.0957048,-0.191067,-0.503827,-0.056054,-0.00179664,0.0563745,0.615037,0.634831,1
3720,288.143,0.497827,0.497825,-579.894,2.2108e-005,4.11459e-005,-0.0506486,-0.0549397,-0.00295873,0.55441,0.0999968,-0.204998,-0.517441,-0.0563259,-0.00218437,0.0565857,0.615037,0.634831,1
3730,275.599,0.496998,0.496996,-569.295,2.81954e-005,2.8555e-005,-0.0506797,-0.0549396,-0.00295856,0.554157,0.103394,-0.216285,-0.523923,-0.0561086,-0.0020668,0.0571615,0.615037,0.634831,1
3740,258.163,0.496272,0.496269,-554.834,3.43687e-005,1.54079e-005,-0.0507113,-0.0549394,-0.00295845,0.553904,0.104024,-0.223861,-0.536043,-0.0560122,-0.001635,0.0576348,0.615037,0.634831,1
3750,264.72,0.495295,0.495287,-560.33,4.06914e-005,1.91833e-006,-0.0507435,-0.0549392,-0.00295841,0.55365,0.107464,-0.228024,-0.54154,-0.0564237,-0.000723319,0.0583626,0.615037,0.634831,1
3760,270.652,0.494147,0.494129,-565.243,4.71112e-005,-1.18209e-005,-0.0507761,-0.054939,-0.00295843,0.553396,0.10807,-0.232689,-0.549582,-0.0570915,0.000729053,0.0592673,0.614343,0.634756,1
3770,270.058,0.49251,0.49248,-566.106,5.18717e-005,-2.67189e-005,-0.0508116,-0.0549388,-0.00295853,0.553142,0.0249963,-0.279516,-0.68096,-0.0567441,0.00215316,0.0606621,0.6139,0.634817,1
3780,275.371,0.490855,0.490822,-571.443,5.32489e-005,-4.36778e-005,-0.0508525,-0.0549385,-0.0029587,0.552888,0.0218235,-0.289747,-0.689912,-0.0554446,0.00271226,0.0620665,0.613459,0.634931,1
3790,258.645,0.489391,0.489361,-558.157,5.45763e-005,-6.13727e-005,-0.0508938,-0.0549382,-0.00295896,0.552634,0.0226335,-0.303899,-0.699061,-0.0541804,0.00241014,0.0632726,0.612871,0.635032,1
3800,266.49,0.488741,0.488717,-566.025,5.5962e-005,-7.99603e-005,-0.0509361,-0.0549379,-0.00295932,0.552379,0.024773,-0.318651,-0.715152,-0.0536356,0.00169695,0.063662,0.612196,0.635084,1
3810,269.488,0.48843,0.488411,-569.181,5.75901e-005,-9.92999e-005,-0.050979,-0.0549377,-0.00295976,0.552124,0.029147,-0.32895,-0.725661,-0.0532353,0.00108005,0.0637138,0.61181,0.635079,1
3820,278.181,0.488372,0.488354,-576.84,5.93892e-005,-0.000119113,-0.0510227,-0.0549374,-0.00296031,0.551869,0.0315803,-0.333957,-0.736311,-0.0530496,0.000698118,0.063515,0.611562,0.635045,1
3830,280.098,0.488323,0.488309,-578.573,6.13484e-005,-0.000139036,-0.0510667,-0.0549371,-0.00296096,0.551614,0.0328274,-0.333495,-0.739856,-0.0537526,0.000442339,0.0633049,0.611562,0.635045,1
3840,286.216,0.488422,0.488411,-583.656,6.32007e-005,-0.000158876,-0.0511111,-0.0549368,-0.0029617,0.551359,0.0295939,-0.33121,-0.745947,-0.0552563,0.000313767,0.0629476,0.611562,0.635045,1
3850,278.784,0.488415,0.4884,-577.381,6.48802e-005,-0.000178559,-0.0511557,-0.0549364,-0.00296254,0.551103,0.0256638,-0.328798,-0.750415,-0.056525,0.00061319,0.0627033,0.611562,0.635045,1
3860,271.661,0.488391,0.488368,-571.167,6.62055e-005,-0.000198089,-0.0512006,-0.0549361,-0.00296349,0.550847,0.019434,-0.325222,-0.753902,-0.0568716,0.00136816,0.0624796,0.611519,0.634893,1
3870,255.045,0.488322,0.488295,-557.467,6.71703e-005,-0.000217318,-0.0512455,-0.0549358,-0.00296452,0.550591,0.0112242,-0.319233,-0.749429,-0.0563217,0.00200145,0.0622959,0.611419,0.634614,1
3880,235.809,0.488322,0.488298,-541.584,6.74548e-005,-0.00023616,-0.05129,-0.0549354,-0.00296566,0.550335,-0.000687739,-0.31199,-0.742757,-0.0554564,0.00183876,0.0620367,0.61129,0.634266,1
3890,223.837,0.488224,0.488208,-532.124,6.71632e-005,-0.000254548,-0.051334,-0.0549351,-0.00296688,0.550078,-0.00925688,-0.304881,-0.732921,-0.0553663,0.000987178,0.0618701,0.611165,0.633885,1
3900,210.697,0.487895,0.487882,-521.95,6.64679e-005,-0.000272603,-0.0513776,-0.0549348,-0.0029682,0.549821,-0.0121742,-0.300692,-0.728133,-0.0559626,0.000380069,0.0619392,0.611012,0.633369,1
3910,225.845,0.487073,0.48706,-535.91,6.57033e-005,-0.000290495,-0.0514209,-0.0549344,-0.00296961,0.549564,-0.015178,-0.299614,-0.726194,-0.0561845,0.000418744,0.0625044,0.61085,0.632774,1
3920,255.146,0.485945,0.48593,-562.039,6.45773e-005,-0.000308354,-0.0514644,-0.0549341,-0.00297111,0.549307,-0.0222424,-0.298354,-0.728221,-0.0553696,0.000720673,0.0633768,0.610677,0.632151,1
3930,287.923,0.484915,0.484901,-591.261,6.29331e-005,-0.000326034,-0.0515078,-0.0549338,-0.00297269,0.54905,-0.0343059,-0.294083,-0.729332,-0.0545332,0.000690427,0.0641484,0.610526,0.631656,1
3940,304.319,0.484381,0.484368,-606.069,6.05868e-005,-0.00034344,-0.0515515,-0.0549335,-0.00297437,0.548792,-0.0419319,-0.289481,-0.731873,-0.0544239,0.000460769,0.0644237,0.61045,0.631458,1
3950,314.966,0.48425,0.484237,-615.099,5.80272e-005,-0.000360642,-0.0515952,-0.0549332,-0.00297613,0.548534,-0.0439685,-0.28766,-0.735577,-0.0550052,0.000477053,0.0642969,0.61045,0.631458,1
3960,309.735,0.484057,0.48404,-610.512,5.54972e-005,-0.000377726,-0.0516391,-0.0549329,-0.00297797,0.548276,-0.0394252,-0.283927,-0.73275,-0.0552588,0.00106334,0.0642356,0.61045,0.631458,1
3970,318.362,0.483916,0.483892,-617.924,5.32015e-005,-0.000394419,-0.0516826,-0.0549326,-0.0029799,0.548018,-0.0392066,-0.274874,-0.725786,-0.0549506,0.00180772,0.0641258,0.61045,0.631458,1
3980,315.917,0.484102,0.484074,-616.106,5.08395e-005,-0.000410403,-0.0517255,-0.0549324,-0.00298192,0.547759,-0.0394915,-0.26003,-0.711314,-0.0541219,0.00219822,0.0636857,0.61045,0.631458,1
3990,301.564,0.484728,0.484703,-604.051,4.83251e-005,-0.000425464,-0.0517675,-0.0549321,-0.00298401,0.547501,-0.0461211,-0.245741,-0.69946,-0.0536518,0.00177529,0.0627974,0.61045,0.631458,1
4000,297.823,0.485214,0.485199,-600.895,4.54405e-005,-0.000439839,-0.051809,-0.0549319,-0.00298617,0.547242,-0.0492903,-0.236962,-0.688401,-0.054002,0.000650352,0.0620423,0.61045,0.631458,1
4010,303.054,0.485414,0.485409,-605.095,3.89113e-005,-0.000451943,-0.0518438,-0.0549317,-0.0029884,0.546982,-0.128928,-0.19066,-0.54811,-0.0555187,-0.000761698,0.0615736,0.61045,0.631458,1
4020,321.279,0.485397,0.485392,-620.234,3.15138e-005,-0.000463139,-0.0518761,-0.0549315,-0.00299069,0.546723,-0.117927,-0.183488,-0.529524,-0.0568733,-0.00183978,0.0613316,0.61045,0.631458,1
4030,308.037,0.485719,0.485713,-609.263,2.4736e-005,-0.000471358,-0.0519108,-0.0549314,-0.00299303,0.546464,-0.109501,-0.0818295,-0.64985,-0.0573326,-0.00236746,0.0607506,0.61045,0.631458,1
4040,312.873,0.486175,0.486169,-613.325,1.8523e-005,-0.000475705,-0.0519493,-0.0549313,-0.0029954,0.546204,-0.0992067,-0.0637656,-0.642045,-0.0571638,-0.00223271,0.0600346,0.610387,0.631559,1
4050,317.605,0.486585,0.486576,-617.506,8.38778e-006,-0.000476549,-0.0519943,-0.0549312,-0.00299778,0.545944,-0.18317,0.00107772,-0.777134,-0.0574438,-0.00160572,0.0593679,0.610445,0.631701,1
4060,330.748,0.486681,0.486668,-628.512,-2.52905e-006,-0.000476063,-0.0520407,-0.0549312,-0.00300016,0.545684,-0.183036,0.0147252,-0.778623,-0.0574858,-0.000535295,0.0590164,0.610611,0.632028,1
4070,340.793,0.486985,0.486969,-637.716,-1.13171e-005,-0.000473567,-0.0520838,-0.0549312,-0.00300254,0.545424,-0.103596,0.0730602,-0.653579,-0.0571098,0.00038458,0.058455,0.610884,0.632478,1
4080,349.732,0.48719,0.487172,-646.819,-1.75075e-005,-0.000468921,-0.0521228,-0.0549313,-0.00300489,0.545163,-0.103544,0.0827684,-0.654541,-0.0565441,0.000828232,0.0579915,0.611114,0.632788,1
4090,359.975,0.487057,0.48704,-656.173,-2.37264e-005,-0.000463741,-0.0521622,-0.0549314,-0.00300723,0.544903,-0.104379,0.0903439,-0.66844,-0.0563633,0.000740355,0.0578625,0.611276,0.632952,1
4100,336.548,0.485974,0.485962,-636.762,-2.98688e-005,-0.000458221,-0.0522024,-0.0549315,-0.00300953,0.544642,-0.102352,0.0936511,-0.678767,-0.0558726,0.000297874,0.0586793,0.611276,0.632952,1
4110,328.721,0.484889,0.484882,-630.191,-3.60968e-005,-0.000452646,-0.0522433,-0.0549317,-0.00301181,0.544381,-0.106426,0.0935217,-0.691586,-0.0552118,-0.000449664,0.0594987,0.611298,0.632937,1
4120,333.152,0.484119,0.484114,-633.826,-4.08961e-005,-0.00044602,-0.0522875,-0.0549319,-0.00301406,0.544119,-0.0315827,0.142992,-0.829625,-0.0548294,-0.000829512,0.0600051,0.611658,0.632712,1
