step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
0	8.48765e-005	-836.326	-836.326	-836.326	0	0	0	1	1	
10	0.0118031	-836.29	-836.28	-836.29	0	0	0	0	0	
20	0.0135555	-836.296	-836.284	-836.296	0	0	0	0	0	
30	0.0143878	-836.301	-836.289	-836.301	0	0	0	0	0	
40	0.0154155	-836.306	-836.294	-836.306	0	0	0	0	0	
50	0.0135845	-836.357	-836.346	-836.357	0	0	0	0	0	
60	0.012831	-836.361	-836.35	-836.361	0	0	0	0	0	
70	0.0120187	-836.364	-836.354	-836.364	0	0	0	0	0	
80	0.0109162	-836.367	-836.358	-836.367	0	0	0	0	0	
90	0.00909005	-836.369	-836.361	-836.369	0	0	0	0	0	
100	0.00823427	-836.371	-836.364	-836.371	0	0	0	0	0	
110	6.87372	-835.999	-830.341	-835.999	0	0	0	0	0	
120	13.1528	-835.178	-824.351	-835.178	0	0	0	0	0	
130	17.5345	-834.327	-819.893	-834.327	0	0	0	0	0	
140	19.709	-832.688	-816.465	-832.688	0	0	0	0	0	
150	21.097	-830.82	-813.454	-830.82	0	0	0	0	0	
160	22.0487	-829.054	-810.904	-829.054	0	0	0	0	0	
170	22.1391	-826.711	-808.487	-826.711	0	0	0	0	0	
180	21.7767	-823.98	-806.054	-823.98	0	0	0	0	0	
190	22.0277	-821.623	-803.491	-821.623	0	0	0	0	0	
200	21.3665	-818.57	-800.983	-818.57	0	0	0	0	0	
210	29.9353	-815.183	-790.542	-815.183	0	0	0	0	0	
220	36.1299	-812.097	-782.357	-812.097	0	0	0	0	0	
230	39.4014	-808.037	-775.605	-808.037	0	0	0	0	0	
240	41.2842	-803.487	-769.505	-803.487	0	0	0	0	0	
250	42.5206	-798.929	-763.928	-798.929	0	0	0	0	0	
260	42.1729	-793.229	-758.515	-793.229	0	0	0	0	0	
270	42.3686	-787.906	-753.031	-787.906	0	0	0	0	0	
280	42.9065	-782.953	-747.635	-782.953	0	0	0	0	0	
290	43.6433	-778.449	-742.525	-778.449	0	0	0	0	0	
300	45.0077	-774.595	-737.547	-774.595	0	0	0	0	0	
310	58.2968	-773.749	-725.763	-773.749	0	0	0	0	0	
320	68.2216	-773.721	-717.566	-773.721	0	0	0	0	0	
330	74.6716	-773.36	-711.895	-773.36	0	0	0	0	0	
340	80.1847	-774.035	-708.032	-774.035	0	0	0	0	0	
350	80.9427	-771.902	-705.275	-771.902	0	0	0	0	0	
360	82.4309	-770.753	-702.902	-770.753	0	0	0	0	0	
370	82.3723	-768.405	-700.601	-768.405	0	0	0	0	0	
380	81.2084	-765.023	-698.177	-765.023	0	0	0	0	0	
390	78.9953	-760.177	-695.153	-760.177	0	0	0	0	0	
400	77.751	-755.53	-691.531	-755.53	0	0	0	0	0	
410	85.1637	-749.984	-679.883	-749.984	0	0	0	0	0	
420	90.1579	-744.194	-669.982	-744.194	0	0	0	0	0	
430	93.2774	-738.097	-661.317	-738.097	0	0	0	0	0	
440	92.7381	-729.405	-653.069	-729.405	0	0	0	0	0	
450	95.5581	-723.711	-645.054	-723.711	0	0	0	0	0	
460	95.4495	-716.313	-637.745	-716.313	0	0	0	0	0	
470	94.5519	-708.028	-630.198	-708.028	0	0	0	0	0	
480	92.7869	-698.373	-621.997	-698.373	0	0	0	0	0	
490	92.787	-690.029	-613.652	-690.029	0	0	0	0	0	
500	89.5211	-678.418	-604.73	-678.418	0	0	0	0	0	
510	98.1267	-668.402	-587.63	-668.402	0	0	0	0	0	
520	105.914	-660.07	-572.888	-660.07	0	0	0	0	0	
530	111.92	-652.1	-559.975	-652.1	0	0	0	0	0	
540	125.074	-652.702	-549.748	-652.702	0	0	0	0	0	
550	133.927	-653.571	-543.331	-653.571	0	0	0	0	0	
560	139.241	-653.583	-538.969	-653.583	0	0	0	0	0	
570	145.562	-656.018	-536.2	-656.018	0	0	0	0	0	
580	156.596	-665.22	-536.32	-665.22	0	0	0	0	0	
590	161.594	-672	-538.986	-672	0	0	0	0	0	
600	167.581	-681.191	-543.249	-681.191	0	0	0	0	0	
610	179.784	-688.94	-540.953	-688.94	0	0	0	0	0	
620	185.326	-694.319	-541.771	-694.319	0	0	0	0	0	
630	192.031	-702.319	-544.251	-702.319	0	0	0	0	0	
640	194.089	-708.168	-548.406	-708.168	0	0	0	0	0	
650	196.146	-714.413	-552.957	-714.413	0	0	0	0	0	
660	198.271	-721.377	-558.172	-721.377	0	0	0	0	0	
670	201.22	-729.85	-564.218	-729.85	0	0	0	0	0	
680	197.205	-732.652	-570.325	-732.652	0	0	0	0	0	
690	195.116	-735.699	-575.091	-735.699	0	0	0	0	0	
700	197.307	-742.45	-580.039	-742.45	0	0	0	0	0	
710	202.554	-743.989	-577.259	-743.989	0	0	0	0	0	
720	210.215	-748.948	-575.912	-748.948	0	0	0	0	0	
730	213.528	-752.645	-576.882	-752.645	0	0	0	0	0	
740	208.282	-748.514	-577.069	-748.514	0	0	0	0	0	
750	206.256	-746.249	-576.472	-746.249	0	0	0	0	0	
760	203.52	-742.599	-575.074	-742.599	0	0	0	0	0	
770	195.629	-733.379	-572.35	-733.379	0	0	0	0	0	
780	186.54	-720.468	-566.92	-720.468	0	0	0	0	0	
790	178.246	-705.376	-558.655	-705.376	0	0	0	0	0	
800	167.775	-685.761	-547.66	-685.761	0	0	0	0	0	
810	172.718	-668.528	-526.358	-668.528	0	0	0	0	0	
820	171.082	-646.662	-505.838	-646.662	0	0	0	0	0	
830	165.914	-620.457	-483.887	-620.457	0	0	0	0	0	
840	168.052	-600.17	-461.84	-600.17	0	0	0	0	0	
850	164.477	-574.397	-439.01	-574.397	0	0	0	0	0	
860	169.394	-555.571	-416.137	-555.571	0	0	0	0	0	
870	178.491	-542.795	-395.872	-542.795	0	0	0	0	0	
880	187.667	-532.167	-377.692	-532.167	0	0	0	0	0	
890	206.586	-534.455	-364.406	-534.455	0	0	0	0	0	
900	218.037	-534.949	-355.475	-534.949	0	0	0	0	0	
910	241.321	-541.514	-342.874	-541.514	0	0	0	0	0	
920	261.74	-551.87	-336.422	-551.87	0	0	0	0	0	
930	288.14	-574.408	-337.23	-574.408	0	0	0	0	0	
940	310.872	-601.678	-345.788	-601.678	0	0	0	0	0	
950	321.801	-625.068	-360.182	-625.068	0	0	0	0	0	
960	321.633	-640.845	-376.098	-640.845	0	0	0	0	0	
970	319.648	-654.494	-391.38	-654.494	0	0	0	0	0	
980	322.326	-672.89	-407.572	-672.89	0	0	0	0	0	
990	306.463	-673.486	-421.225	-673.486	0	0	0	0	0	
1000	292.759	-670.963	-429.982	-670.963	0	0	0	0	0	
1010	293.918	-671.647	-429.712	-671.647	0	0	0	0	0	
1020	290.192	-668.229	-429.361	-668.229	0	0	0	0	0	
1030	283.364	-662.096	-428.849	-662.096	0	0	0	0	0	
1040	273.332	-653.054	-428.064	-653.054	0	0	0	0	0	
1050	255.954	-637.355	-426.67	-637.355	0	0	0	0	0	
1060	248.08	-629.007	-424.803	-629.007	0	0	0	0	0	
1070	246.082	-625.218	-422.659	-625.218	0	0	0	0	0	
1080	249.029	-625.463	-420.478	-625.463	0	0	0	0	0	
1090	261.957	-634.521	-418.895	-634.521	0	0	0	0	0	
1100	267.596	-637.916	-417.648	-637.916	0	0	0	0	0	
1110	268.182	-637.178	-416.428	-637.178	0	0	0	0	0	
1120	262.132	-630.606	-414.836	-630.606	0	0	0	0	0	
1130	243.203	-613.214	-413.024	-613.214	0	0	0	0	0	
1140	227.939	-597.877	-410.252	-597.877	0	0	0	0	0	
1150	218.797	-587.232	-407.133	-587.232	0	0	0	0	0	
1160	204.49	-571.865	-403.541	-571.865	0	0	0	0	0	
1170	204.721	-568.123	-399.609	-568.123	0	0	0	0	0	
1180	203.842	-563.678	-395.888	-563.678	0	0	0	0	0	
1190	209.567	-564.612	-392.109	-564.612	0	0	0	0	0	
1200	238.27	-584.981	-388.852	-584.981	0	0	0	0	0	
1210	261.63	-601.904	-386.546	-601.904	0	0	0	0	0	
1220	288.327	-622.553	-385.221	-622.553	0	0	0	0	0	
1230	319.336	-648.131	-385.274	-648.131	0	0	0	0	0	
1240	333.489	-660.985	-386.478	-660.985	0	0	0	0	0	
1250	343.272	-670.55	-387.99	-670.55	0	0	0	0	0	
1260	346.955	-675.358	-389.766	-675.358	0	0	0	0	0	
1270	332.031	-664.774	-391.467	-664.774	0	0	0	0	0	
1280	310.095	-647.489	-392.239	-647.489	0	0	0	0	0	
1290	299.805	-639.308	-392.528	-639.308	0	0	0	0	0	
1300	284.287	-626.162	-392.155	-626.162	0	0	0	0	0	
1310	267.782	-611.629	-391.208	-611.629	0	0	0	0	0	
1320	263.145	-606.38	-389.776	-606.38	0	0	0	0	0	
1330	250.478	-594.231	-388.054	-594.231	0	0	0	0	0	
1340	237.487	-581.164	-385.679	-581.164	0	0	0	0	0	
