step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
0,-0.589777,-3438.28,0,-0.66353,-0.658036,-0.0737532,-4224.4,786.118,602.847,1147.58,-6430.86,456.034,1056.43,-270.31,0,0
1,-0.576506,-3438.27,0.0167971,-0.650259,3.26624,-0.0737532,-4224.34,786.077,602.851,1147.62,-6430.86,456.041,1056.39,-270.314,0,0
2,-0.563236,-3438.2,0.0859971,-0.636989,7.12126,-0.0737532,-4224.34,786.146,602.851,1147.62,-6430.86,456.041,1056.46,-270.314,0,0
3,-0.549965,-3436.76,1.52342,-0.623718,1.20586,-0.0737532,-4224.34,787.583,602.851,1147.62,-6430.86,456.041,1057.9,-270.314,0,0
4,-0.536694,-3436.2,2.08483,-0.610448,1.43124,-0.0737532,-4224.33,788.134,602.856,1147.63,-6430.86,456.044,1058.45,-270.312,0,0
5,-0.523424,-3436.15,2.12969,-0.597177,5.23697,-0.0737532,-4224.33,788.175,602.857,1147.63,-6430.86,456.045,1058.49,-270.312,0,0
6,-0.510153,-3436.06,2.2214,-0.583906,8.49851,-0.0737532,-4224.32,788.263,602.859,1147.63,-6430.86,456.045,1058.57,-270.311,0,0
7,-0.496883,-3435.93,2.3532,-0.570636,11.2993,-0.0737532,-4224.32,788.392,602.86,1147.64,-6430.86,456.046,1058.7,-270.31,0,0
8,-0.483612,-3435.76,2.51991,-0.557365,13.7907,-0.0737532,-4224.32,788.556,602.861,1147.64,-6430.86,456.047,1058.87,-270.31,0,0
9,-0.470341,-3435.73,2.54822,-0.544095,-11.0567,-0.0737532,-4224.32,788.584,602.861,1147.64,-6430.86,456.047,1058.89,-270.31,0,0
10,-0.457071,-3436.39,1.89283,-0.530824,-13.5729,-0.0737532,-4224.32,787.928,602.861,1147.64,-6430.86,456.047,1058.24,-270.31,0,0
11,-0.4438,-3436.7,1.57999,-0.517553,-13.069,-0.0737532,-4224.32,787.614,602.862,1147.64,-6430.86,456.047,1057.92,-270.309,0,0
12,-0.43053,-3437.87,0.414437,-0.504283,-18.772,-0.0737532,-4224.32,786.448,602.862,1147.64,-6430.86,456.048,1056.76,-270.309,0,0
13,-0.417259,-3438.11,0.174957,-0.491012,-17.2689,-0.0737532,-4224.31,786.208,602.862,1147.64,-6430.86,456.048,1056.52,-270.309,0,0
14,-0.403988,-3438.33,-0.0470404,-0.477742,-15.4841,-0.0737532,-4224.16,785.827,602.765,1147.84,-6430.79,456.037,1056.01,-270.186,0,0
15,-0.390718,-3438.52,-0.238853,-0.464471,-13.3875,-0.0737532,-4224.15,785.63,602.767,1147.83,-6430.79,456.039,1055.81,-270.184,0,0
16,-0.377447,-3439.65,-1.36849,-0.4512,-17.8807,-0.0737532,-4224.15,784.496,602.769,1147.83,-6430.79,456.041,1054.68,-270.182,0,0
17,-0.364177,-3439.88,-1.59364,-0.43793,-16.0435,-0.0737532,-4224.14,784.264,602.772,1147.83,-6430.78,456.043,1054.44,-270.18,0,0
18,-0.350906,-3440.08,-1.79423,-0.424659,-14.1881,-0.0737532,-4224.13,784.057,602.774,1147.83,-6430.78,456.045,1054.23,-270.178,0,0
19,-0.337635,-3438.93,-0.652838,-0.411389,-21.7531,-0.0737532,-4224.13,785.198,602.774,1147.83,-6430.78,456.045,1055.37,-270.177,0,0
20,-0.324365,-3438.69,-0.406826,-0.398118,-22.7354,-0.0737532,-4223.98,785.294,602.692,1147.88,-6430.68,456.127,1055.36,-270.069,0,0
21,-0.311094,-3438.97,-0.685706,-0.384847,-19.1967,-0.0737532,-4223.98,785.014,602.692,1147.88,-6430.68,456.127,1055.08,-270.069,0,0
22,-0.297824,-3439.19,-0.912308,-0.371577,-14.7407,-0.0737532,-4223.98,784.786,602.693,1147.88,-6430.68,456.127,1054.85,-270.069,0,0
23,-0.284553,-3439.35,-1.06913,-0.358306,-8.50428,-0.0737532,-4223.98,784.628,602.693,1147.88,-6430.68,456.127,1054.7,-270.069,0,0
24,-0.271282,-3439.5,-1.21936,-0.345036,0.224658,-0.0737532,-4223.98,784.478,602.693,1147.88,-6430.68,456.127,1054.55,-270.069,0,0
25,-0.258012,-3437.65,0.632154,-0.331765,1.74785,-0.0737532,-4223.98,786.327,602.693,1147.89,-6430.68,456.127,1056.4,-270.069,0,0
26,-0.244741,-3437.49,0.796443,-0.318494,24.5164,-0.0737532,-4223.98,786.491,602.694,1147.89,-6430.68,456.127,1056.56,-270.069,0,0
27,-0.231471,-3437.71,0.567313,-0.305224,52.8366,-0.0737532,-4223.98,786.261,602.694,1147.89,-6430.68,456.127,1056.33,-270.069,0,0
28,-0.2182,-3436.92,1.36667,-0.291953,100.669,-0.0737532,-4223.98,787.061,602.694,1147.89,-6430.68,456.127,1057.13,-270.069,0,0
29,-0.204929,-3435.13,3.15002,-0.278683,172.556,-0.0737532,-4223.98,788.844,602.694,1147.89,-6430.68,456.127,1058.91,-270.069,0,0
30,-0.191659,-3432.54,5.74271,-0.265412,258.062,-0.0737532,-4229.33,796.793,607.127,1140.78,-6431.63,454.389,1068.45,-271.662,0,0
31,-0.178388,-3428.23,10.0486,-0.252141,396.946,-0.0737532,-4229.33,801.099,607.127,1140.78,-6431.63,454.389,1072.76,-271.662,0,0
32,-0.165118,-3421.75,16.5292,-0.238871,590.195,-0.0737532,-4229.33,807.58,607.126,1140.78,-6431.63,454.389,1079.24,-271.662,0,0
33,-0.151847,-3412.25,26.0291,-0.2256,854.954,-0.0737532,-4229.33,817.08,607.126,1140.78,-6431.63,454.389,1088.74,-271.662,0,0
34,-0.138576,-3400.58,37.6978,-0.21233,1196.12,-0.0737532,-4229.33,828.749,607.126,1140.78,-6431.63,454.389,1100.41,-271.662,0,0
35,-0.125306,-3388.32,49.9607,-0.199059,1194.24,-0.0737532,-4247.77,859.445,627.495,1117.19,-6437.42,444.974,1139.71,-280.265,0,0
36,-0.112035,-3370.5,67.7772,-0.185788,1607.61,-0.0737532,-4247.23,876.727,628.291,1116.71,-6437.23,444.998,1156.95,-280.225,0,0
37,-0.0987646,-3346.31,91.9678,-0.172518,2109.04,-0.0737532,-4246.71,900.396,629.05,1116.26,-6437.04,445.022,1180.58,-280.187,0,0
38,-0.085494,-3314.55,123.732,-0.159247,2682.89,-0.0737532,-4246.01,931.459,630.042,1115.69,-6436.79,445.055,1211.6,-280.139,0,0
39,-0.0722234,-3274.85,163.435,-0.145977,3294.03,-0.0737532,-4245.08,970.238,631.31,1114.98,-6436.47,445.101,1250.32,-280.078,0,0
40,-0.0589528,-3226.5,211.784,-0.132706,3879.52,-0.0737532,-4243.89,1017.39,632.896,1114.13,-6436.07,445.163,1297.39,-280.004,0,0
41,-0.0456822,-3170.25,268.03,-0.119435,4354.87,-0.0737532,-4242.45,1072.19,634.725,1113.2,-6435.61,445.24,1352.11,-279.919,0,0
42,-0.0324116,-3225.88,212.397,-0.106165,1678.16,-0.0737532,-4224.32,998.438,665.74,1143.77,-6453.11,419.277,1302.41,-303.976,0,0
43,-0.019141,-3205.08,233.198,-0.0928942,1418.74,-0.0737532,-4211.63,1006.55,665.442,1161.13,-6454.72,416.517,1313.16,-306.611,0,0
44,-0.00587044,-3186.99,251.295,-0.0796236,1233.53,-0.0737532,-4211.61,1024.63,665.45,1161.12,-6454.71,416.521,1331.23,-306.602,0,0
45,0.00740016,-3174.5,263.782,-0.066353,918.261,-0.0737532,-4211.56,1037.06,665.471,1161.11,-6454.67,416.531,1343.64,-306.578,0,0
46,0.0206708,-3164.85,273.429,-0.0530824,522.274,-0.0737532,-4211.53,1046.68,665.481,1161.1,-6454.65,416.536,1353.25,-306.568,0,0
47,0.0339414,-3160.89,277.397,-0.0398118,70.0542,-0.0737532,-4211.53,1050.65,665.481,1161.1,-6454.65,416.536,1357.22,-306.568,0,0
48,0.047212,-3174.15,264.136,-0.0265412,-476.664,-0.0737532,-4159.27,985.124,643.59,1243.49,-6458.79,412.434,1298.55,-313.423,0,0
49,0.0604826,-3182.87,255.412,-0.0132706,-828.861,-0.0737532,-4156.18,973.311,637.77,1251.24,-6458.85,413.665,1286.72,-313.412,0,0
50,0.0737532,-3197.3,240.985,0,-1072.35,-0.0737532,-4156.2,958.907,637.76,1251.23,-6458.85,413.662,1272.32,-313.411,0,0
51,0.0870238,-3210.72,227.564,0.0132706,-1216.79,-0.0737532,-4156.23,945.512,637.747,1251.22,-6458.85,413.657,1258.92,-313.41,0,0
52,0.100294,-3227.21,211.073,0.0265412,-1253.56,-0.0737532,-4156.28,929.072,637.724,1251.2,-6458.86,413.65,1242.48,-313.408,0,0
53,0.113565,-3243.63,194.647,0.0398118,-1210.02,-0.0737532,-4156.34,912.709,637.694,1251.18,-6458.86,413.64,1226.11,-313.406,0,0
54,0.126836,-3259.06,179.22,0.0530824,-1106.83,-0.0737532,-4156.41,897.351,637.662,1251.16,-6458.86,413.629,1210.75,-313.403,0,0
55,0.140106,-3272.85,165.433,0.066353,-966.71,-0.0737532,-4156.48,883.632,637.63,1251.14,-6458.87,413.618,1197.03,-313.401,0,0
56,0.153377,-3282.86,155.421,0.0796236,-823,-0.0737532,-4156.54,873.683,637.6,1251.12,-6458.87,413.608,1187.08,-313.398,0,0
57,0.166647,-3292.73,145.548,0.0928942,-666.111,-0.0737532,-4156.6,863.868,637.573,1251.1,-6458.87,413.599,1177.26,-313.396,0,0
58,0.179918,-3300.59,137.689,0.106165,-520.939,-0.0737532,-4156.65,856.059,637.55,1251.08,-6458.88,413.591,1169.45,-313.394,0,0
59,0.193189,-3306.64,131.641,0.119435,-393.89,-0.0737532,-4156.69,850.052,637.531,1251.07,-6458.88,413.584,1163.44,-313.392,0,0
60,0.206459,-3311.14,127.143,0.132706,-287.42,-0.0737532,-4156.73,845.587,637.516,1251.06,-6458.88,413.579,1158.98,-313.391,0,0
61,0.21973,-3316.32,121.957,0.145977,-215.266,-0.0737532,-4156.75,840.427,637.504,1251.05,-6458.88,413.574,1153.82,-313.39,0,0
62,0.233,-3318.72,119.562,0.159247,-148.542,-0.0737532,-4156.77,838.052,637.494,1251.04,-6458.88,413.571,1151.44,-313.389,0,0
63,0.246271,-3320.34,117.946,0.172518,-97.3195,-0.0737532,-4156.79,836.451,637.487,1251.04,-6458.88,413.568,1149.84,-313.388,0,0
64,0.259542,-3321.36,116.924,0.185788,-58.6061,-0.0737532,-4156.8,835.441,637.482,1251.03,-6458.88,413.567,1148.83,-313.388,0,0
65,0.272812,-3321.93,116.348,0.199059,-29.6161,-0.0737532,-4156.81,834.874,637.478,1251.03,-6458.88,413.565,1148.26,-313.387,0,0
66,0.286083,-3322.18,116.105,0.21233,-7.97501,-0.0737532,-4156.81,834.638,637.475,1251.03,-6458.88,413.564,1148.03,-313.387,0,0
67,0.299353,-3322.41,115.868,0.2256,-19.0688,-0.0737532,-4156.82,834.404,637.473,1251.03,-6458.88,413.563,1147.79,-313.387,0,0
68,0.312624,-3322.57,115.715,0.238871,-7.20943,-0.0737532,-4156.82,834.256,637.471,1251.03,-6458.88,413.562,1147.64,-313.387,0,0
69,0.325895,-3322.6,115.681,0.252141,1.64477,-0.0737532,-4156.83,834.227,637.469,1251.02,-6458.88,413.562,1147.61,-313.386,0,0
70,0.339165,-3438.94,-0.655837,0.265412,2.07807,-0.0737532,-4224.52,785.582,602.296,1147.65,-6430.71,456.249,1055.76,-270.173,0,0
71,0.352436,-3438.75,-0.468796,0.278683,12.079,-0.0737532,-4224.54,785.785,602.414,1147.46,-6430.69,456.279,1055.93,-270.149,0,0
