step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0170386,1.02008,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-6.25153e-005,0.0557396,-0.0367369,0.635969,0.50327,1
10,2.1917,1.02009,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-8.01263e-005,0.0557158,-0.0367469,0.636083,0.503312,1
20,2.54324,1.02012,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-8.94219e-005,0.0556567,-0.0367823,0.636219,0.503354,1
30,3.16893,1.02021,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-5.56693e-005,0.0555921,-0.0368773,0.636221,0.503354,1
40,3.3667,1.0203,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-9.93638e-005,0.0555933,-0.036963,0.63638,0.50339,1
50,3.22668,1.02037,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000173072,0.0556281,-0.0370307,0.636573,0.503426,1
60,3.01039,1.02043,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000184663,0.0556526,-0.0370925,0.636823,0.503465,1
70,3.13857,1.02052,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000142765,0.0556556,-0.0371826,0.637002,0.503488,1
80,2.90058,1.02061,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000161796,0.0556583,-0.0372744,0.63723,0.503509,1
90,2.84018,1.0207,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000205807,0.0556537,-0.0373659,0.637428,0.50352,1
100,2.69089,1.02079,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000216479,0.0556407,-0.0374493,0.637583,0.503522,1
110,11.6282,1.02091,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000210993,0.0556043,-0.0375813,0.637841,0.503516,1
120,18.4235,1.02106,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000257891,0.0555717,-0.037732,0.638142,0.503501,1
130,22.7015,1.02123,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000264756,0.0555572,-0.0378957,0.638406,0.503478,1
140,25.4105,1.02144,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000203327,0.0555413,-0.0381074,0.638707,0.503444,1
150,26.8807,1.0217,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000223482,0.05553,-0.0383696,0.639033,0.503398,1
160,27.5064,1.02193,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000346487,0.055567,-0.0386,0.639305,0.503352,1
170,27.612,1.02213,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000360692,0.0556006,-0.0387973,0.639534,0.503305,1
180,27.448,1.02238,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000232283,0.0555539,-0.0390471,0.639744,0.503257,1
190,26.7417,1.02271,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000118385,0.0554704,-0.0393903,0.6399,0.503215,1
200,26.1612,1.02309,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-3.07451e-005,0.0554277,-0.0397724,0.640013,0.503182,1
210,34.2748,1.02355,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,9.63311e-005,0.0554014,-0.0402298,0.640104,0.503152,1
220,39.5086,1.02414,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000181293,0.0553548,-0.0408209,0.640127,0.503144,1
230,42.5385,1.02481,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000127488,0.0553326,-0.0414924,0.640127,0.503144,1
240,43.5255,1.0255,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,4.60701e-005,0.0553528,-0.0421821,0.640127,0.503144,1
250,43.9225,1.02625,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-1.2052e-005,0.0553725,-0.0429332,0.640127,0.503144,1
260,43.4393,1.02713,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-7.97197e-005,0.0553472,-0.0438162,0.640127,0.503144,1
270,42.4697,1.02804,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000147359,0.0553095,-0.0447344,0.640131,0.503142,1
280,42.0029,1.02888,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-2.318e-005,0.0552893,-0.0455774,0.640139,0.503138,1
290,41.1707,1.02969,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000283459,0.0552761,-0.0463884,0.640139,0.503138,1
300,40.9224,1.03065,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000589978,0.05523,-0.047348,0.640139,0.503138,1
310,50.39,1.03174,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000729658,0.0552125,-0.0484457,0.640139,0.503138,1
320,55.6959,1.03284,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000861108,0.0552413,-0.0495458,0.640139,0.503138,1
330,59.6518,1.03395,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000961243,0.0552363,-0.0506507,0.640139,0.503138,1
340,62.7751,1.03522,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000946418,0.0551292,-0.0519343,0.640139,0.503138,1
350,65.9682,1.03649,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000860285,0.0550329,-0.0532053,0.640139,0.503138,1
360,69.4544,1.03765,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.00093355,0.0549981,-0.0543736,0.640139,0.503138,1
370,74.4348,1.03889,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000923499,0.0550538,-0.0556076,0.640139,0.503138,1
380,78.5602,1.04031,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.00071631,0.0551651,-0.0570266,0.640139,0.503138,1
390,83.9153,1.04152,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000463061,0.0552694,-0.0582335,0.640139,0.503138,1
400,87.132,1.0424,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000343345,0.0552932,-0.059114,0.640139,0.503138,1
410,98.0672,1.04322,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000189879,0.0553739,-0.0599351,0.640216,0.503073,1
420,105.848,1.0442,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000121809,0.0555354,-0.0608995,0.640251,0.503043,1
430,112.533,1.04493,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000189156,0.0556675,-0.0616315,0.640283,0.503015,1
440,116.364,1.04526,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000265443,0.0556663,-0.0619562,0.640406,0.502903,1
450,120.771,1.04541,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000166787,0.0556392,-0.0621054,0.640475,0.502838,1
460,123.027,1.04562,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,8.03023e-005,0.0555828,-0.0623189,0.640531,0.502785,1
470,124.647,1.04556,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,1.9693e-005,0.0554644,-0.0622744,0.640643,0.502673,1
480,126.34,1.04514,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000118279,0.0553096,-0.0618562,0.640705,0.502609,1
490,125.835,1.04463,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000331646,0.0552675,-0.061352,0.640732,0.50258,1
500,125.499,1.04416,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000338834,0.0552744,-0.0608729,0.64084,0.502462,1
510,133.734,1.04337,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-9.05992e-005,0.0551782,-0.0600902,0.64096,0.502324,1
520,138.378,1.04238,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000183642,0.055008,-0.059106,0.64105,0.502215,1
530,139.268,1.0416,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000303338,0.0550023,-0.0583256,0.641221,0.502002,1
540,138.149,1.04098,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000339208,0.0551011,-0.0577038,0.641422,0.501739,1
550,137.809,1.04007,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000242535,0.055075,-0.0567939,0.641553,0.501557,1
560,137.123,1.0389,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-5.51909e-005,0.0550115,-0.0556236,0.641678,0.501369,1
570,137.562,1.03795,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000297801,0.0551275,-0.0546699,0.641806,0.501168,1
580,138.8,1.0374,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000247724,0.0552644,-0.0541129,0.641881,0.501036,1
590,139.508,1.03684,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000128238,0.0552274,-0.0535548,0.641968,0.500872,1
600,141.161,1.03604,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000122942,0.0551945,-0.0527519,0.642088,0.500633,1
610,151.361,1.03526,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-1.74395e-005,0.0552314,-0.0519672,0.642198,0.500411,1
620,156.838,1.03467,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000181175,0.0551338,-0.0513848,0.642307,0.500175,1
630,161.674,1.034,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000154678,0.0549409,-0.0507261,0.642437,0.499883,1
640,165.421,1.03314,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-5.60267e-005,0.0550143,-0.0498522,0.64255,0.499614,1
650,169.488,1.03232,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-9.38579e-005,0.0552792,-0.0490231,0.642615,0.499449,1
660,171.401,1.03158,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000107569,0.0553904,-0.0482774,0.642615,0.499449,1
670,172.752,1.03059,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000318219,0.0553263,-0.047289,0.642615,0.499449,1
680,169.559,1.02936,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000443685,0.0553756,-0.0460501,0.642615,0.499449,1
690,169.107,1.02824,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000225575,0.0554072,-0.0449327,0.642615,0.499449,1
700,168.649,1.02726,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000136034,0.055205,-0.0439558,0.642615,0.499449,1
710,178.63,1.02594,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000379472,0.0548827,-0.0426559,0.642615,0.499449,1
720,187.841,1.02416,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000551866,0.0547774,-0.0408725,0.642615,0.499449,1
730,194.05,1.02232,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000431374,0.0547,-0.0390358,0.642615,0.499449,1
740,199.612,1.02069,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000418769,0.054502,-0.0374127,0.642615,0.499449,1
750,204.745,1.01907,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000561078,0.0544509,-0.035798,0.642615,0.499449,1
760,211.969,1.01736,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000647277,0.054738,-0.034071,0.642615,0.499449,1
770,217.263,1.01579,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000757172,0.0548306,-0.0324907,0.642615,0.499449,1
780,222.776,1.01445,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00114492,0.0546608,-0.0311588,0.642615,0.499449,1
790,227.326,1.01318,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00155878,0.0547577,-0.0298836,0.642615,0.499449,1
800,228.188,1.01191,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00173645,0.0551786,-0.0285885,0.642615,0.499449,1
810,237.568,1.01081,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00185055,0.0552372,-0.0274756,0.642615,0.499449,1
820,241.583,1.0099,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00212321,0.0549863,-0.0265769,0.642615,0.499449,1
830,238.429,1.00906,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00227297,0.0548974,-0.0257497,0.642615,0.499449,1
840,233.76,1.00837,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00210779,0.0549317,-0.0250507,0.642615,0.499449,1
850,221.74,1.00804,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00184617,0.054687,-0.0247368,0.642615,0.499449,1
860,208.402,1.00798,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.001644,0.0544344,-0.0246888,0.642613,0.499424,1
870,197.356,1.00789,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00134583,0.0544139,-0.0246002,0.64259,0.49923,1
880,187.945,1.00779,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.0009743,0.0544636,-0.024496,0.642554,0.498984,1
890,181.93,1.00796,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000651055,0.0544349,-0.0246747,0.642515,0.498775,1
900,181.947,1.00843,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000326858,0.054589,-0.0251332,0.642468,0.498558,1
910,184.755,1.00902,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,5.66659e-005,0.0548939,-0.0257082,0.642396,0.498249,1
920,186.817,1.00968,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000330131,0.0552237,-0.0263481,0.642361,0.49813,1
930,183.119,1.0104,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000258321,0.0555214,-0.0270563,0.642361,0.49813,1
940,185.446,1.01103,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-7.17618e-005,0.05584,-0.0276659,0.642358,0.498106,1
950,194.689,1.0115,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000253957,0.0561503,-0.0281176,0.642337,0.497891,1
960,213.731,1.01195,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,1.80749e-005,0.0564626,-0.028554,0.642329,0.497752,1
970,230.202,1.01242,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000282843,0.0566443,-0.0290205,0.642313,0.497473,1
980,248.12,1.01276,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.00015453,0.0566524,-0.0293586,0.642297,0.497304,1
990,253.867,1.01289,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,4.68813e-006,0.0565853,-0.0294907,0.642297,0.497304,1
1000,254.815,1.01297,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000185612,0.056498,-0.0295799,0.64213,0.497416,1
1010,237.295,1.01303,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000239561,0.0563029,-0.0296444,0.641797,0.497561,1
1020,221.93,1.01302,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00011062,0.0559544,-0.0296575,0.641673,0.497671,1
1030,209.328,1.01287,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000536559,0.0555242,-0.0295256,0.641464,0.497888,1
1040,204.013,1.01271,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000888957,0.0550074,-0.0293996,0.641319,0.498027,1
1050,209.076,1.01257,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00136414,0.05456,-0.0292768,0.641303,0.498052,1
1060,225.655,1.01267,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.0018064,0.0543772,-0.0293889,0.641254,0.498151,1
1070,251.698,1.01294,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00186507,0.0544316,-0.0296533,0.641192,0.498328,1
1080,284.936,1.01329,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00180123,0.0543355,-0.0300163,0.641144,0.498521,1
1090,309.713,1.01336,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00199472,0.054122,-0.0300887,0.641135,0.498586,1
1100,313.425,1.01319,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00204999,0.0539825,-0.0299345,0.641135,0.498586,1
1110,315.553,1.01262,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00152404,0.0539182,-0.0293641,0.641135,0.498586,1
1120,299.008,1.01166,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.0010075,0.0536897,-0.0284117,0.641135,0.498586,1
1130,294.726,1.01023,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00080218,0.0537125,-0.0269804,0.641135,0.498586,1
1140,291.827,1.00872,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00036151,0.0540941,-0.0254541,0.641135,0.498586,1
1150,290.893,1.00709,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000403777,0.0545177,-0.0237944,0.641135,0.498586,1
1160,289.234,1.0054,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000822251,0.0548118,-0.022088,0.641135,0.498586,1
1170,288.738,1.00378,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000984158,0.0554686,-0.0204308,0.641135,0.498586,1
1180,282.809,1.00251,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.00113713,0.0562006,-0.0191152,0.641135,0.498586,1
1190,282.817,1.00133,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000999921,0.0565613,-0.0179154,0.641135,0.498586,1
1200,283.361,1.00009,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,0.000418709,0.0568116,-0.0166535,0.641133,0.498588,1
1210,284.625,0.998976,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000182562,0.0574411,-0.0155047,0.641094,0.498607,1
1220,294.333,0.998152,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.000842128,0.0578932,-0.0146529,0.640937,0.498611,1
1230,305.537,0.997518,0,0,0,-3.03442e-008,1.62558e-009,0.981818,0,0,0,-0.00181823,0.0577513,-0.0140254,0.640937,0.498611,1
