step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00128853,1.03303,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000350567,0.0552157,-0.0497338,0.636513,0.49892,1
10,0.20098,1.03301,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000354689,0.0552109,-0.0497202,0.636488,0.498919,1
20,0.302384,1.03295,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000375058,0.0552042,-0.0496523,0.636463,0.498918,1
30,0.471469,1.03284,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000409586,0.0551932,-0.0495505,0.636463,0.498918,1
40,0.636125,1.03279,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000426269,0.0551901,-0.0494953,0.636463,0.498918,1
50,0.756687,1.03278,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000423661,0.0551896,-0.0494835,0.636463,0.498918,1
60,0.843714,1.03271,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000424852,0.055191,-0.0494175,0.636463,0.498918,1
70,0.933798,1.03257,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000430848,0.0551881,-0.0492807,0.636463,0.498918,1
80,0.965779,1.03245,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000419638,0.0551864,-0.0491598,0.636463,0.498918,1
90,1.00131,1.03239,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000398122,0.0551834,-0.0490974,0.636463,0.498918,1
100,1.00563,1.03233,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000387328,0.0551777,-0.0490351,0.636463,0.498918,1
110,10.1186,1.0321,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000382118,0.0551531,-0.0488035,0.636463,0.498918,1
120,17.3162,1.03171,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000353902,0.0551261,-0.048417,0.636463,0.498918,1
130,22.2767,1.03126,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000306672,0.0551158,-0.0479645,0.636463,0.498918,1
140,25.4993,1.03074,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000268789,0.0551154,-0.0474465,0.636463,0.498918,1
150,27.5096,1.03019,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000240548,0.0551057,-0.0468998,0.636463,0.498918,1
160,28.6679,1.02969,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000208303,0.0550958,-0.0463926,0.636463,0.498918,1
170,29.2267,1.02918,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.00018459,0.0550893,-0.0458858,0.636463,0.498918,1
180,29.4512,1.02857,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000177599,0.0550747,-0.0452804,0.636463,0.498918,1
190,29.423,1.02791,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.00016357,0.0550502,-0.0446138,0.636463,0.498918,1
200,29.3113,1.0273,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,0.000123692,0.0550305,-0.0440068,0.636463,0.498918,1
210,38.4822,1.0267,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,7.57541e-005,0.0550102,-0.0434051,0.636463,0.498918,1
220,44.6388,1.02598,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,3.76432e-005,0.054972,-0.042683,0.636463,0.498918,1
230,48.5851,1.02514,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-1.70201e-005,0.05493,-0.0418512,0.636463,0.498918,1
240,51.0214,1.0243,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000101387,0.0549072,-0.041013,0.636463,0.498918,1
250,52.27,1.02348,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000182649,0.0548959,-0.0401905,0.636463,0.498918,1
260,52.7398,1.02262,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000246543,0.0548618,-0.039333,0.636463,0.498918,1
270,52.5319,1.02174,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000313312,0.0548159,-0.0384527,0.636463,0.498918,1
280,51.9105,1.02089,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000372476,0.0547838,-0.0376008,0.636463,0.498918,1
290,50.9662,1.02003,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000419674,0.0547645,-0.0367396,0.636463,0.498918,1
300,49.9053,1.01911,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000477666,0.0547331,-0.0358171,0.636463,0.498918,1
310,57.7764,1.01813,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000546022,0.0547192,-0.0348406,0.636463,0.498918,1
320,62.5077,1.01717,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000576113,0.054731,-0.0338821,0.636463,0.498918,1
330,64.9245,1.0162,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000562788,0.0547266,-0.0329058,0.636463,0.498918,1
340,65.9444,1.01512,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000532996,0.0546728,-0.0318313,0.636463,0.498918,1
350,66.2307,1.01399,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000511472,0.054631,-0.0306998,0.636463,0.498918,1
360,66.0453,1.01289,0,0,0,-2.96669e-008,5.14767e-009,0.981818,0,0,0,-0.000505106,0.0546085,-0.0295969,0.636463,0.498918,1
