step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0205762,1.02385,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,1.91232e-005,0.0557352,-0.0405184,0.636651,0.503265,1
10,2.38802,1.02384,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,2.08596e-005,0.0557411,-0.0405003,0.636651,0.503265,1
20,2.39622,1.0238,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,8.07098e-007,0.0557045,-0.0404642,0.636651,0.503265,1
30,3.00084,1.02381,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-8.92058e-005,0.0556277,-0.0404812,0.636651,0.503265,1
40,3.45734,1.02385,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000143824,0.0555747,-0.0405188,0.636651,0.503265,1
50,3.4145,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000151694,0.0555943,-0.0405541,0.636651,0.503265,1
60,3.16533,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000135843,0.0556199,-0.0405546,0.636651,0.503265,1
70,3.277,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000153645,0.0556039,-0.0405517,0.636651,0.503265,1
80,2.94389,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000191804,0.0555638,-0.0405525,0.636651,0.503265,1
90,2.86986,1.0239,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.00023804,0.0555501,-0.0405746,0.636651,0.503265,1
100,2.70302,1.02392,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000257459,0.0555543,-0.0405963,0.636651,0.503265,1
110,11.5997,1.02394,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000271456,0.0555534,-0.040617,0.636651,0.503265,1
120,18.554,1.02392,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000284203,0.055529,-0.0405991,0.636651,0.503265,1
130,22.7569,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000308139,0.0555056,-0.0405517,0.636651,0.503265,1
140,25.3305,1.02384,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000356497,0.0554968,-0.0405202,0.636651,0.503265,1
150,26.5672,1.02388,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000445494,0.0554986,-0.0405606,0.636651,0.503265,1
160,27.1468,1.02395,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000481351,0.055492,-0.0406276,0.636651,0.503265,1
170,27.133,1.02399,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000430751,0.055479,-0.0406654,0.636651,0.503265,1
180,26.7653,1.02401,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000384164,0.0554619,-0.0406854,0.636675,0.503273,1
190,26.1808,1.02408,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000389734,0.0554364,-0.0407572,0.636675,0.503273,1
200,25.5639,1.02421,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.0003629,0.0553948,-0.0408962,0.636675,0.503273,1
210,33.6503,1.02443,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000280855,0.0553421,-0.0411147,0.636697,0.503278,1
220,38.9876,1.02473,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000210329,0.0552951,-0.0414215,0.636718,0.503282,1
230,41.6655,1.02508,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000166474,0.0552547,-0.0417697,0.636718,0.503282,1
240,42.6912,1.02543,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000171758,0.055218,-0.0421199,0.636724,0.503282,1
250,42.9988,1.02582,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000279379,0.0551849,-0.0425135,0.636776,0.503284,1
260,42.4244,1.02635,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000434509,0.0551674,-0.043049,0.636786,0.503283,1
270,41.2138,1.02697,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000444664,0.0551559,-0.0436701,0.6368,0.503283,1
280,40.6955,1.02754,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-0.000268889,0.0551505,-0.0442442,0.636958,0.503269,1
290,39.3135,1.02801,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,-2.22536e-005,0.0551218,-0.0447175,0.63709,0.503254,1
300,38.809,1.02855,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000125272,0.0550575,-0.0452621,0.637096,0.503253,1
310,47.355,1.02924,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000213037,0.0549527,-0.0459518,0.637096,0.503253,1
320,51.9564,1.03,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000334223,0.0548788,-0.0467149,0.637096,0.503253,1
330,55.0392,1.03075,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000520217,0.0548207,-0.0474712,0.637096,0.503253,1
340,57.6398,1.03166,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000606039,0.0547113,-0.048392,0.637096,0.503253,1
350,61.167,1.03262,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000671962,0.0545172,-0.0493643,0.637096,0.503253,1
360,65.2591,1.03353,0,0,0,-3.2918e-008,1.62558e-009,0.981818,0,0,0,0.000723,0.0544018,-0.0502745,0.637096,0.503253,1
