step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0161149,1.02109,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-1.43349e-005,0.0557836,-0.0377425,0.636604,0.503514,1
10,2.27674,1.02111,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-4.67739e-005,0.0557629,-0.0377715,0.636637,0.503527,1
20,2.5873,1.02116,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-6.51851e-005,0.0557038,-0.0378173,0.636673,0.503539,1
30,3.32067,1.0212,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-2.77295e-005,0.055629,-0.0378611,0.636673,0.503539,1
40,3.42329,1.02124,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-8.88247e-005,0.0556177,-0.0379038,0.636841,0.503579,1
50,3.24521,1.0213,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000175279,0.055655,-0.0379663,0.636989,0.50361,1
60,3.11274,1.02137,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000180937,0.0556782,-0.0380343,0.637062,0.503623,1
70,3.12966,1.02144,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000139244,0.0556632,-0.0381007,0.637233,0.503648,1
80,2.85733,1.0215,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000164546,0.0556529,-0.038167,0.637414,0.503667,1
90,2.8094,1.02158,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000209867,0.0556539,-0.0382411,0.637555,0.503676,1
100,2.62862,1.02164,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000233636,0.0556497,-0.0383053,0.637723,0.50368,1
110,11.578,1.02172,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000246711,0.0556222,-0.0383849,0.637911,0.503677,1
120,18.3411,1.02181,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000281535,0.0555901,-0.0384791,0.638169,0.503664,1
130,22.5357,1.02192,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000291147,0.0555548,-0.0385924,0.638355,0.503645,1
140,25.159,1.02205,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000277306,0.0555215,-0.0387224,0.638593,0.503614,1
150,26.6655,1.02219,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000303461,0.0555243,-0.0388669,0.638833,0.503574,1
160,27.0954,1.02235,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000396797,0.0555729,-0.0390205,0.63909,0.503523,1
170,27.2052,1.02252,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000430562,0.0555932,-0.0391869,0.639301,0.503473,1
180,27.0049,1.0227,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000330638,0.0555425,-0.0393684,0.639452,0.503432,1
190,26.1818,1.0229,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00020627,0.0554745,-0.0395805,0.639626,0.503381,1
200,25.5894,1.02316,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000146622,0.0554329,-0.0398393,0.639788,0.503327,1
210,33.5585,1.02352,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-8.09318e-005,0.055387,-0.040202,0.639872,0.503297,1
220,38.6602,1.02401,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,1.02613e-005,0.0553246,-0.0406932,0.63991,0.503281,1
230,41.5693,1.02457,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-1.01604e-005,0.0552973,-0.0412549,0.639977,0.503252,1
240,42.386,1.02514,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000112477,0.0553061,-0.0418335,0.640019,0.503232,1
250,42.6917,1.02578,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000185038,0.0553044,-0.0424677,0.640052,0.503216,1
260,42.1693,1.02652,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000238073,0.0552762,-0.043209,0.640118,0.50318,1
270,40.9756,1.0273,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000320823,0.055267,-0.0439897,0.640259,0.503098,1
280,40.5793,1.02804,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000225262,0.0552675,-0.0447393,0.640365,0.503034,1
290,39.1042,1.02878,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,6.68482e-005,0.0552288,-0.0454797,0.640495,0.502951,1
300,39.1509,1.02956,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000384681,0.0551225,-0.0462699,0.640547,0.502917,1
310,47.5713,1.03042,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000573195,0.0550402,-0.0471336,0.640547,0.502917,1
320,53.3031,1.03139,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000721669,0.0550452,-0.048098,0.640547,0.502917,1
330,57.0311,1.03245,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.00075282,0.055067,-0.0491652,0.640547,0.502917,1
340,60.2522,1.03361,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000757047,0.0549702,-0.0503286,0.640547,0.502917,1
350,64.1529,1.03474,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000811092,0.0548324,-0.0514703,0.640547,0.502917,1
360,69.0452,1.03587,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000931906,0.0547845,-0.0526023,0.640547,0.502917,1
370,74.5369,1.03709,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000846135,0.0548705,-0.0538187,0.640547,0.502917,1
380,81.8684,1.03841,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000620775,0.0549776,-0.0551402,0.640547,0.502917,1
390,86.975,1.03954,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000365948,0.0550444,-0.0562668,0.640547,0.502917,1
400,92.383,1.04037,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000245817,0.0550736,-0.0570893,0.640547,0.502917,1
410,102.803,1.04112,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000143047,0.0551877,-0.0578421,0.640547,0.502917,1
420,110.655,1.04197,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,7.45258e-005,0.0553916,-0.058676,0.640733,0.502738,1
430,116.45,1.04257,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,2.42527e-005,0.0556043,-0.0592708,0.640906,0.502567,1
440,120.995,1.04283,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,8.71618e-005,0.0556779,-0.0595199,0.640986,0.502486,1
450,125.068,1.04294,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,9.38286e-005,0.0556045,-0.0596418,0.641113,0.502354,1
460,127.843,1.04299,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,5.65102e-005,0.0554342,-0.0596994,0.641277,0.502177,1
470,128.797,1.04276,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-4.28564e-005,0.0553253,-0.0594732,0.641371,0.502072,1
480,130.26,1.0423,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000232533,0.0553058,-0.0590106,0.641415,0.502021,1
490,129.257,1.04179,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000505851,0.0553097,-0.0584984,0.641465,0.501961,1
500,128.991,1.04119,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000492042,0.0552124,-0.0579098,0.641511,0.501903,1
510,136.336,1.04035,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00016481,0.0550295,-0.0570744,0.641578,0.501814,1
520,140.624,1.0394,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000123739,0.0548546,-0.0561284,0.641692,0.501655,1
530,140.03,1.03864,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.00022909,0.0548236,-0.0553691,0.641818,0.501471,1
540,138.475,1.03802,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000340622,0.0548893,-0.0547503,0.64196,0.501251,1
550,136.062,1.03721,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000310133,0.0549049,-0.0539332,0.642098,0.501024,1
560,135,1.0362,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,2.77953e-005,0.0548647,-0.0529243,0.642182,0.500872,1
570,135.112,1.03537,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000147352,0.0549223,-0.0520961,0.642235,0.500767,1
580,134.903,1.03485,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-1.09241e-005,0.0550493,-0.0515663,0.642299,0.500624,1
590,136.486,1.03433,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,9.51878e-005,0.0550748,-0.0510489,0.642354,0.500489,1
600,135.753,1.03368,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,4.30991e-005,0.0550294,-0.0503956,0.642398,0.500367,1
610,146.328,1.03306,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000140087,0.0550036,-0.0497766,0.642457,0.500189,1
620,150.293,1.03255,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000391284,0.0549575,-0.0492697,0.64254,0.499941,1
630,154.098,1.03196,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000473156,0.0548982,-0.0486835,0.642626,0.499668,1
640,158.43,1.03124,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000337637,0.0550274,-0.0479515,0.642704,0.4994,1
650,163.73,1.03057,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000301124,0.0552849,-0.0472634,0.642751,0.499237,1
660,168.217,1.0299,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000320438,0.0554228,-0.046588,0.642751,0.499237,1
670,172.034,1.02897,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000168699,0.0553823,-0.0456628,0.642751,0.499237,1
680,168.555,1.02783,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-5.02862e-005,0.0554132,-0.0445172,0.642751,0.499237,1
690,169.716,1.02682,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,2.96698e-005,0.0554776,-0.0435047,0.642755,0.499212,1
700,166.546,1.02595,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000101975,0.0553772,-0.0426326,0.642755,0.499212,1
710,176.371,1.0248,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000155178,0.0550561,-0.0415023,0.642755,0.499212,1
720,182.974,1.02322,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000441734,0.0547946,-0.0399371,0.642755,0.499212,1
730,187.003,1.02161,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000343967,0.0545865,-0.0383286,0.642756,0.499187,1
740,193.333,1.0202,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000293365,0.0543513,-0.0369348,0.642756,0.499187,1
750,198.211,1.01883,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00041704,0.0542155,-0.0355726,0.642756,0.499187,1
760,205.56,1.01731,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.0004333,0.0544317,-0.0340317,0.642756,0.499187,1
770,213.443,1.01588,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000451527,0.0546353,-0.0325939,0.642756,0.499187,1
780,219.16,1.01474,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000897861,0.054616,-0.0314546,0.642756,0.499187,1
790,225.85,1.01374,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00138613,0.0546691,-0.0304499,0.642756,0.499187,1
800,228.04,1.01269,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00159344,0.0550256,-0.0293697,0.642756,0.499187,1
810,237.084,1.01169,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.0017926,0.0552186,-0.028364,0.642756,0.499187,1
820,242.662,1.01082,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.0022253,0.0551463,-0.0274985,0.642756,0.499187,1
830,242.343,1.01006,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00252354,0.0550773,-0.0267392,0.642756,0.499187,1
840,240.433,1.00946,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00251173,0.0551119,-0.0261284,0.642756,0.499187,1
850,232.667,1.00917,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00234724,0.0550031,-0.0258477,0.642756,0.499187,1
860,218.949,1.00912,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00218837,0.0549027,-0.025802,0.642756,0.499187,1
870,208.909,1.0091,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00192507,0.0548452,-0.0257934,0.64274,0.498981,1
880,198.811,1.00908,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00159013,0.0547135,-0.0257784,0.642714,0.498726,1
890,192.879,1.00923,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00122385,0.054527,-0.0259374,0.642683,0.498482,1
900,192.797,1.0096,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000784633,0.0546111,-0.0263035,0.642643,0.498223,1
910,199.254,1.01021,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000229784,0.0548438,-0.0269047,0.642605,0.497997,1
920,205.209,1.01106,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000183125,0.0551279,-0.0277372,0.642555,0.497741,1
930,203.609,1.01205,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000289616,0.0554902,-0.0287058,0.642511,0.497542,1
940,200.777,1.01298,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,0.000174021,0.0558967,-0.0296139,0.642511,0.497542,1
950,203.264,1.01389,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,1.89381e-005,0.0562337,-0.0305111,0.642494,0.49741,1
960,210.647,1.01492,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-7.96006e-005,0.0566726,-0.0315227,0.642456,0.497172,1
970,223.796,1.01602,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-9.13197e-005,0.0570111,-0.0326016,0.642429,0.496958,1
980,238.934,1.01695,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000173834,0.0569231,-0.0335387,0.642411,0.49678,1
990,248.75,1.01767,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000375036,0.0566399,-0.034277,0.642408,0.496755,1
1000,257.921,1.01835,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000573284,0.056647,-0.0349501,0.641985,0.496835,1
1010,251.37,1.01893,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.000752869,0.0567231,-0.0355265,0.642012,0.496977,1
1020,237.759,1.01933,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00104808,0.0563493,-0.0359551,0.642007,0.497052,1
1030,224.919,1.01953,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00125749,0.0556959,-0.0361889,0.641935,0.497218,1
1040,212.303,1.01965,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.0012888,0.0551464,-0.0363398,0.641872,0.4973,1
1050,204.072,1.01964,0,0,0,-5.18831e-008,2.43837e-009,0.981818,0,0,0,-0.00138691,0.0546869,-0.0363576,0.641548,0.497694,1
