step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00119083,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000391843,0.0552271,-0.04994750.636169,0.499116,1
10,0.181699,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000394974,0.055229,-0.04993320.636169,0.499116,1
20,0.25326,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000407999,0.0552351,-0.04987630.636169,0.499116,1
30,0.401845,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000434098,0.0552345,-0.04979750.636169,0.499116,1
40,0.565065,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000450551,0.0552373,-0.04975070.636169,0.499116,1
50,0.668433,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000446141,0.0552328,-0.04972370.636169,0.499116,1
60,0.763461,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000436175,0.0552264,-0.04964730.636169,0.499116,1
70,0.854087,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000433205,0.0552191,-0.04952150.636169,0.499116,1
80,0.882915,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000421644,0.0552152,-0.0494120.636169,0.499116,1
90,0.926536,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.00040246,0.055211,-0.04934340.636169,0.499116,1
100,0.935036,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000396288,0.0552099,-0.04927090.636169,0.499116,1
110,10.0082,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000407912,0.0551992,-0.04903080.636169,0.499116,1
120,17.2702,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.00039309,0.0551795,-0.04863780.636169,0.499116,1
130,22.27,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000340831,0.0551661,-0.04817410.636169,0.499116,1
140,25.5408,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.0002908,0.0551637,-0.04764770.636169,0.499116,1
150,27.5998,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000255498,0.0551491,-0.04709430.636169,0.499116,1
160,28.764,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000224823,0.0551296,-0.04656210.636169,0.499116,1
170,29.3206,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000208079,0.0551143,-0.04601770.636169,0.499116,1
180,29.5645,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000201247,0.0550947,-0.04540110.636169,0.499116,1
190,29.5269,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000177599,0.0550723,-0.04475840.636169,0.499116,1
200,29.438,0,0,0,-2.00488e-008,5.4186e-010,0.981818,0.000132207,0.0550607,-0.04417050.636169,0.499116,1
210,38.6172,0,0,0,-2.00488e-008,5.4186e-010,0.981818,9.06237e-005,0.0550478,-0.04355610.636169,0.499116,1
220,44.7759,0,0,0,-2.00488e-008,5.4186e-010,0.981818,7.25565e-005,0.0550142,-0.04281020.636169,0.499116,1
230,48.6843,0,0,0,-2.00488e-008,5.4186e-010,0.981818,5.00751e-005,0.0549734,-0.041970.636169,0.499116,1
240,51.1019,0,0,0,-2.00488e-008,5.4186e-010,0.981818,-1.37239e-005,0.0549434,-0.04112390.636169,0.499116,1
250,52.3078,0,0,0,-2.00488e-008,5.4186e-010,0.981818,-0.000101544,0.0549256,-0.04027120.636169,0.499116,1
260,52.7442,0,0,0,-2.00488e-008,5.4186e-010,0.981818,-0.000159489,0.0548983,-0.03937590.636169,0.499116,1
