step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0170272,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-4.56472e-005,0.0557196,-0.03694630.635598,0.503107,1
10,2.22027,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-7.15457e-005,0.0556916,-0.03695760.63574,0.503173,1
20,2.41354,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-8.54015e-005,0.055631,-0.03699350.635859,0.503222,1
30,3.20312,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-5.66059e-005,0.0555631,-0.03709440.635859,0.503222,1
40,3.31812,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000101327,0.0555734,-0.03719140.636011,0.503273,1
50,3.2697,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000174534,0.0556136,-0.03726590.636191,0.503327,1
60,3.10119,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000176564,0.0556412,-0.03732240.636378,0.503377,1
70,3.19862,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000131588,0.055642,-0.03740610.636544,0.503417,1
80,2.96668,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000151628,0.0556462,-0.03749710.636764,0.503464,1
90,2.9058,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000195934,0.0556443,-0.03759280.636938,0.503495,1
100,2.74234,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.00020064,0.0556397,-0.03768370.637076,0.503514,1
110,11.7031,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000187906,0.0556143,-0.0378310.637315,0.50354,1
120,18.5224,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000230858,0.0555912,-0.03799550.637589,0.503561,1
130,22.8467,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000245002,0.0555775,-0.03816980.637827,0.503572,1
140,25.6449,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000188025,0.0555587,-0.03839930.638084,0.503576,1
150,27.1464,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.00020153,0.0555405,-0.03869090.63835,0.503574,1
160,27.8406,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000317883,0.0555789,-0.03895090.638571,0.503565,1
170,27.8605,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000339663,0.055622,-0.03916940.638751,0.503553,1
180,27.7458,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000215479,0.0555848,-0.03943150.638911,0.503537,1
190,27.0435,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-9.12235e-005,0.0555067,-0.03979050.639036,0.503522,1
200,26.4533,0,0,0,-3.15634e-008,7.04419e-009,0.981818,6.56207e-006,0.0554679,-0.04019920.639193,0.503498,1
210,34.6984,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000137437,0.0554457,-0.04068790.639213,0.503494,1
220,39.8644,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000229454,0.0553987,-0.04129990.639213,0.503494,1
230,42.8244,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000188113,0.0553696,-0.04197690.639213,0.503494,1
240,44.0738,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000115299,0.0553813,-0.0426570.639213,0.503494,1
250,44.2648,0,0,0,-3.15634e-008,7.04419e-009,0.981818,6.64136e-005,0.0554083,-0.04338670.639213,0.503494,1
260,43.8925,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-3.36725e-007,0.0553933,-0.04425440.639213,0.503494,1
270,42.9756,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-6.82892e-005,0.0553583,-0.04517150.639213,0.503494,1
280,42.0889,0,0,0,-3.15634e-008,7.04419e-009,0.981818,6.32798e-005,0.0553369,-0.04600770.639213,0.503494,1
290,41.3483,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000385404,0.0553302,-0.04678490.639213,0.503494,1
300,40.8076,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000686285,0.055276,-0.04769550.639213,0.503494,1
310,49.7236,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000822872,0.0552573,-0.04875430.639213,0.503494,1
320,55.0103,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000958196,0.0553034,-0.04983610.639213,0.503494,1
330,58.3974,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00107015,0.0553145,-0.05091860.639213,0.503494,1
340,61.1613,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00106806,0.0551867,-0.05216420.639213,0.503494,1
350,64.2148,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00101879,0.0550797,-0.05338150.639213,0.503494,1
360,67.3139,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00109365,0.0550456,-0.05448260.639213,0.503494,1
370,72.4671,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00107269,0.0551006,-0.0556530.639213,0.503494,1
380,76.7894,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000877491,0.0551956,-0.05706150.639213,0.503494,1
390,82.5294,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000656521,0.0553155,-0.05828230.639213,0.503494,1
400,86.4369,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00051349,0.055368,-0.05913460.639213,0.503494,1
410,98.0282,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000342844,0.0554715,-0.05988640.639213,0.503494,1
420,106.99,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000271796,0.0556072,-0.06081020.639213,0.503494,1
430,113.778,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000338448,0.055724,-0.06153350.639213,0.503494,1
440,118.4,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000389908,0.0557363,-0.06185130.639213,0.503494,1
450,123.321,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.00029022,0.0557344,-0.0619720.639213,0.503494,1
460,125.564,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000188525,0.0556639,-0.06214830.639213,0.503494,1
470,127.311,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000123528,0.0555527,-0.06207310.639213,0.503494,1
480,129.138,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-3.74032e-005,0.0554122,-0.06163570.639213,0.503494,1
490,127.892,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.00029233,0.055362,-0.06112860.639213,0.503494,1
500,127.745,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-0.000342445,0.0553403,-0.06069310.639268,0.503452,1
510,135.407,0,0,0,-3.15634e-008,7.04419e-009,0.981818,-7.48195e-005,0.0552572,-0.05997620.639367,0.503372,1
520,139.255,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000208899,0.055098,-0.05901360.639394,0.50335,1
530,139.929,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000328214,0.0550881,-0.05824050.639594,0.503176,1
540,138.785,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000380489,0.0551984,-0.05769120.639833,0.502958,1
550,137.984,0,0,0,-3.15634e-008,7.04419e-009,0.981818,0.000313317,0.0552174,-0.05688870.639965,0.502829,1
560,137.739,0,0,0,-3.15634e-008,7.04419e-009,0.981818,1.30468e-005,0.0551771,-0.05578580.640127,0.502663,1
