step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
1810	316.704	-1335.46	-1003.67	-1335.46	0	0	0	0	0	
1820	338.968	-1360.41	-1005.3	-1360.41	0	0	0	0	0	
1830	375.922	-1401.97	-1008.14	-1401.97	0	0	0	0	0	
1840	377.757	-1408.18	-1012.43	-1408.18	0	0	0	0	0	
1850	366.525	-1400.38	-1016.4	-1400.38	0	0	0	0	0	
1860	348.678	-1384.77	-1019.49	-1384.77	0	0	0	0	0	
1870	320.311	-1357.05	-1021.48	-1357.05	0	0	0	0	0	
1880	295.237	-1331.16	-1021.86	-1331.16	0	0	0	0	0	
1890	271.582	-1305.43	-1020.91	-1305.43	0	0	0	0	0	
1900	262.33	-1293.89	-1019.07	-1293.89	0	0	0	0	0	
1910	277.635	-1308.28	-1017.42	-1308.28	0	0	0	0	0	
1920	265.964	-1294.39	-1015.76	-1294.39	0	0	0	0	0	
1930	257.243	-1283.42	-1013.93	-1283.42	0	0	0	0	0	
1940	256.489	-1280.21	-1011.51	-1280.21	0	0	0	0	0	
1950	258.324	-1279.79	-1009.16	-1279.79	0	0	0	0	0	
1960	275.742	-1296.34	-1007.46	-1296.34	0	0	0	0	0	
1970	308.883	-1330.52	-1006.93	-1330.52	0	0	0	0	0	
1980	325.408	-1348.98	-1008.08	-1348.98	0	0	0	0	0	
1990	326.813	-1351.69	-1009.31	-1351.69	0	0	0	0	0	
2000	342.468	-1369.66	-1010.89	-1369.66	0	0	0	0	0	
2010	352.346	-1382.25	-1013.12	-1382.25	0	0	0	0	0	
2020	371.641	-1405.87	-1016.52	-1405.87	0	0	0	0	0	
2030	399.709	-1439.74	-1020.99	-1439.74	0	0	0	0	0	
2040	399.734	-1445.07	-1026.29	-1445.07	0	0	0	0	0	
2050	389.543	-1439.75	-1031.65	-1439.75	0	0	0	0	0	
2060	357.986	-1411.06	-1036.02	-1411.06	0	0	0	0	0	
2070	309.835	-1362.3	-1037.71	-1362.3	0	0	0	0	0	
2080	290.576	-1342.33	-1037.92	-1342.33	0	0	0	0	0	
2090	302.384	-1354.22	-1037.43	-1354.22	0	0	0	0	0	
2100	312.167	-1365.04	-1038.01	-1365.04	0	0	0	0	0	
2110	289.438	-1341.46	-1038.23	-1341.46	0	0	0	0	0	
2120	275.026	-1325.4	-1037.27	-1325.4	0	0	0	0	0	
2130	286.358	-1336.29	-1036.29	-1336.29	0	0	0	0	0	
2140	313.705	-1364.7	-1036.05	-1364.7	0	0	0	0	0	
2150	360.48	-1415.6	-1037.95	-1415.6	0	0	0	0	0	
2160	378.036	-1437.57	-1041.53	-1437.57	0	0	0	0	0	
2170	370.807	-1433.73	-1045.27	-1433.73	0	0	0	0	0	
2180	347.962	-1412.85	-1048.32	-1412.85	0	0	0	0	0	
2190	316.756	-1381.96	-1050.12	-1381.96	0	0	0	0	0	
2200	289.011	-1353.01	-1050.24	-1353.01	0	0	0	0	0	
2210	265.413	-1327.15	-1049.09	-1327.15	0	0	0	0	0	
2220	249.551	-1308.31	-1046.87	-1308.31	0	0	0	0	0	
2230	229.351	-1284.24	-1043.96	-1284.24	0	0	0	0	0	
2240	214.427	-1264.52	-1039.88	-1264.52	0	0	0	0	0	
2250	205.995	-1251.15	-1035.35	-1251.15	0	0	0	0	0	
2260	198.495	-1238.24	-1030.29	-1238.24	0	0	0	0	0	
2270	192.98	-1226.91	-1024.74	-1226.91	0	0	0	0	0	
2280	214.855	-1244.62	-1019.54	-1244.62	0	0	0	0	0	
2290	253.612	-1281.76	-1016.07	-1281.76	0	0	0	0	0	
2300	265.797	-1292.49	-1014.03	-1292.49	0	0	0	0	0	
2310	268.849	-1294.11	-1012.45	-1294.11	0	0	0	0	0	
2320	269.709	-1293.29	-1010.74	-1293.29	0	0	0	0	0	
2330	248.13	-1268.63	-1008.68	-1268.63	0	0	0	0	0	
2340	234.988	-1251.88	-1005.7	-1251.88	0	0	0	0	0	
2350	229.868	-1242.64	-1001.82	-1242.64	0	0	0	0	0	
2360	253.601	-1264.51	-998.828	-1264.51	0	0	0	0	0	
2370	277.145	-1287.18	-996.836	-1287.18	0	0	0	0	0	
2380	309.136	-1320.31	-996.446	-1320.31	0	0	0	0	0	
2390	310.628	-1322.62	-997.2	-1322.62	0	0	0	0	0	
2400	296.792	-1308.09	-997.16	-1308.09	0	0	0	0	0	
2410	294.105	-1304.77	-996.658	-1304.77	0	0	0	0	0	
2420	308.699	-1319.84	-996.434	-1319.84	0	0	0	0	0	
2430	326.985	-1339.97	-997.414	-1339.97	0	0	0	0	0	
2440	352.746	-1368.69	-999.144	-1368.69	0	0	0	0	0	
2450	355.139	-1374.16	-1002.1	-1374.16	0	0	0	0	0	
2460	328.425	-1348.61	-1004.54	-1348.61	0	0	0	0	0	
2470	283.032	-1301.46	-1004.95	-1301.46	0	0	0	0	0	
2480	263.67	-1279.71	-1003.48	-1279.71	0	0	0	0	0	
2490	311.053	-1328.62	-1002.75	-1328.62	0	0	0	0	0	
2500	361.333	-1382.99	-1004.44	-1382.99	0	0	0	0	0	
2510	397.212	-1424.72	-1008.59	-1424.72	0	0	0	0	0	
2520	394.268	-1427.22	-1014.17	-1427.22	0	0	0	0	0	
2530	333.242	-1366.82	-1017.71	-1366.82	0	0	0	0	0	
2540	312.651	-1346.55	-1019.01	-1346.55	0	0	0	0	0	
2550	322.664	-1357.72	-1019.69	-1357.72	0	0	0	0	0	
2560	347.814	-1385.85	-1021.47	-1385.85	0	0	0	0	0	
2570	360.843	-1402.45	-1024.42	-1402.45	0	0	0	0	0	
2580	366.044	-1411.08	-1027.6	-1411.08	0	0	0	0	0	
2590	339.899	-1386.62	-1030.53	-1386.62	0	0	0	0	0	
2600	328.854	-1376.78	-1032.26	-1376.78	0	0	0	0	0	
2610	325.509	-1374.67	-1033.66	-1374.67	0	0	0	0	0	
2620	345.002	-1396.81	-1035.38	-1396.81	0	0	0	0	0	
2630	357.417	-1412.58	-1038.14	-1412.58	0	0	0	0	0	
2640	363.702	-1422.44	-1041.42	-1422.44	0	0	0	0	0	
2650	334.775	-1394.6	-1043.88	-1394.6	0	0	0	0	0	
2660	304.781	-1364.33	-1045.03	-1364.33	0	0	0	0	0	
2670	279.987	-1338.08	-1044.76	-1338.08	0	0	0	0	0	
2680	267.363	-1323.24	-1043.14	-1323.24	0	0	0	0	0	
2690	261.322	-1315.09	-1041.32	-1315.09	0	0	0	0	0	
2700	263.142	-1314.88	-1039.21	-1314.88	0	0	0	0	0	
2710	265.998	-1315.97	-1037.3	-1315.97	0	0	0	0	0	
2720	265.913	-1314.14	-1035.56	-1314.14	0	0	0	0	0	
2730	261.873	-1308.11	-1033.76	-1308.11	0	0	0	0	0	
2740	263.709	-1307.94	-1031.67	-1307.94	0	0	0	0	0	
2750	293.757	-1338.35	-1030.6	-1338.35	0	0	0	0	0	
2760	307.695	-1353	-1030.65	-1353	0	0	0	0	0	
2770	322.643	-1369.99	-1031.98	-1369.99	0	0	0	0	0	
2780	297.712	-1344.59	-1032.7	-1344.59	0	0	0	0	0	
2790	261.207	-1305.74	-1032.09	-1305.74	0	0	0	0	0	
2800	242.835	-1283.97	-1029.57	-1283.97	0	0	0	0	0	
2810	243.977	-1282.38	-1026.79	-1282.38	0	0	0	0	0	
2820	239.81	-1274.86	-1023.63	-1274.86	0	0	0	0	0	
2830	243.77	-1275.7	-1020.32	-1275.7	0	0	0	0	0	
2840	251.751	-1281.12	-1017.38	-1281.12	0	0	0	0	0	
2850	269.138	-1297.2	-1015.24	-1297.2	0	0	0	0	0	
2860	273.358	-1299.79	-1013.42	-1299.79	0	0	0	0	0	
2870	285.779	-1311.98	-1012.59	-1311.98	0	0	0	0	0	
2880	275.722	-1300.43	-1011.58	-1300.43	0	0	0	0	0	
2890	246.527	-1267.69	-1009.42	-1267.69	0	0	0	0	0	
2900	255.498	-1274.76	-1007.1	-1274.76	0	0	0	0	0	
2910	251.099	-1267.47	-1004.41	-1267.47	0	0	0	0	0	
2920	240.643	-1253.83	-1001.73	-1253.83	0	0	0	0	0	
2930	232.497	-1241.8	-998.228	-1241.8	0	0	0	0	0	
