"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-52.200000	-1857.588936	-2417.726049	560.137113	87.106753	768.165433	-3391.081875	118.083639	319.751267	240.385846	0.000000	0.000000
-52.000000	-1859.294568	-2419.638723	560.344155	87.106754	766.252758	-3391.081875	118.083639	319.737176	240.606979	0.000000	0.000000
-51.800000	-1860.993158	-2421.545638	560.552481	87.106752	764.345844	-3391.081875	118.083639	319.724532	240.827949	0.000000	0.000000
-51.600000	-1862.684730	-2423.446787	560.762057	87.106754	762.444694	-3391.081875	118.083639	319.713313	241.048743	0.000000	0.000000
-51.400000	-1864.369321	-2425.342175	560.972853	87.106754	760.549307	-3391.081875	118.083639	319.703496	241.269357	0.000000	0.000000
-51.200000	-1866.046990	-2427.231834	561.184844	87.106752	758.659649	-3391.081875	118.083639	319.695059	241.489785	0.000000	0.000000
-51.000000	-1867.717701	-2429.115692	561.397991	87.106755	756.775788	-3391.081875	118.083639	319.687982	241.710009	0.000000	0.000000
-50.800000	-1869.381591	-2430.993871	561.612280	87.106754	754.897611	-3391.081875	118.083639	319.682243	241.930036	0.000000	0.000000
-50.600000	-1871.038658	-2432.866336	561.827678	87.106748	753.025150	-3391.081875	118.083639	319.677822	242.149856	0.000000	0.000000
-50.400000	-1872.688890	-2434.733043	562.044153	87.106752	751.158440	-3391.081875	118.083639	319.674703	242.369450	0.000000	0.000000
-50.200000	-1874.332363	-2436.594047	562.261684	87.106755	749.297433	-3391.081875	118.083639	319.672865	242.588819	0.000000	0.000000
-50.000000	-1875.969117	-2438.449364	562.480247	87.106756	747.442116	-3391.081875	118.083639	319.672289	242.807958	0.000000	0.000000
-49.800000	-1877.599191	-2440.299009	562.699818	87.106751	745.592475	-3391.081875	118.083639	319.672957	243.026861	0.000000	0.000000
-49.600000	-1879.222561	-2442.142925	562.920364	87.106751	743.748559	-3391.081875	118.083639	319.674854	243.245510	0.000000	0.000000
-49.400000	-1880.839321	-2443.981192	563.141872	87.106751	741.910292	-3391.081875	118.083639	319.677963	243.463908	0.000000	0.000000
-49.200000	-1882.449408	-2445.813711	563.364303	87.106755	740.077770	-3391.081875	118.083639	319.682269	243.682034	0.000000	0.000000
-49.000000	-1884.052984	-2447.640638	563.587653	87.106759	738.250838	-3391.081875	118.083639	319.687754	243.899899	0.000000	0.000000
