step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.711866,-7875.77,0,0.640279,-0.366356,22,-8432.41,556.637,85.1641,207.021,-9195.94,471.342,437.926,118.711
1,0.698993,-7873.23,2.54764,0.627473,0.00334719,67,-8431.7,558.469,87.0208,204.836,-9194.92,471.364,439.887,118.582
2,0.686143,-7875.88,-0.109342,0.614668,1.45841,43,-8432.95,557.065,85.3706,207.024,-9196.18,470.836,438.758,118.307
3,0.673386,-7869.11,6.66437,0.601862,30.4632,19,-8432.84,563.734,86.2862,206.16,-9196,470.714,445.429,118.305
4,0.660562,-7868.47,7.30513,0.589057,28.0955,20,-8431.3,562.828,88.3547,204.626,-9195.09,470.814,444.679,118.148
5,0.64775,-7866.86,8.9172,0.576251,25.2827,20,-8429.13,562.27,89.692,204.137,-9194.2,471.245,444.33,117.939
6,0.63496,-7876.02,-0.249747,0.563446,1.41626,42,-8432.83,556.808,85.7798,206.999,-9196.56,470.95,438.682,118.126
7,0.62215,-7867.49,8.28449,0.55064,18.2986,53,-8432.07,564.578,85.3343,209.562,-9197.56,470.597,446.214,118.364
8,0.609397,-7875.89,-0.113877,0.537834,0.227613,34,-8433.17,557.284,85.2467,207.321,-9196.7,470.963,439.155,118.128
9,0.596557,-7867.79,7.98163,0.525029,-2.39526,12,-8431.96,564.171,88.8435,206.494,-9197.45,470.153,445.581,118.59
10,0.583675,-7876.15,-0.374838,0.512223,-1.58334,82,-8432.89,556.742,85.5513,207.207,-9196.34,470.689,438.668,118.074
11,0.570928,-7867.77,8.00092,0.499418,-21.1737,13,-8431.14,563.37,87.1982,207.262,-9195.28,469.675,444.848,118.522
12,0.558143,-7866.94,8.83845,0.486612,-19.1839,32,-8426.73,559.798,88.8905,208.255,-9192.7,468.818,440.835,118.963
13,0.545243,-7865.07,10.7039,0.473806,-20.0556,12,-8424.05,558.983,89.129,208.763,-9190.81,468.864,439.874,119.109
14,0.532364,-7876,-0.230437,0.461001,-3.00095,43,-8432.55,556.542,85.8428,207.093,-9195.99,470.504,438.538,118.004
15,0.519713,-7869,6.77699,0.448195,-21.1724,23,-8431.76,562.759,85.8853,207.627,-9196.04,470.776,444.898,117.86
16,0.506939,-7868.66,7.1152,0.43539,-7.22003,12,-8429.73,561.066,87.1307,208.152,-9196.27,471.265,443.34,117.726
17,0.494111,-7876.13,-0.360585,0.422584,-0.94436,65,-8432.63,556.493,85.8275,207.407,-9196.45,470.59,438.573,117.92
18,0.48127,-7869.48,6.29127,0.409779,14.8111,11,-8432.95,563.467,85.5143,206.951,-9196,470.581,445.419,118.047
19,0.468471,-7868.99,6.78763,0.396973,24.1791,18,-8433.13,564.143,85.1282,206.419,-9195.27,470.596,445.9,118.244
20,0.455652,-7868.07,7.7028,0.384167,29.1747,18,-8433.09,565.018,84.6781,205.957,-9194.37,470.646,446.529,118.49
21,0.442815,-7875.66,0.112195,0.371362,1.92332,41,-8431.91,556.252,86.4616,206.866,-9195.82,470.579,438.277,117.975
22,0.429908,-7868.48,7.29163,0.358556,22.5602,15,-8431.58,563.097,86.7995,206.653,-9195.68,470.649,445.091,118.006
23,0.417045,-7867.87,7.90718,0.345751,14.8904,14,-8430.83,562.966,87.0017,206.991,-9195.59,470.764,444.94,118.026
24,0.404236,-7875.72,0.056557,0.332945,-1.76187,78,-8430.99,555.273,87.1717,206.923,-9195.76,470.676,437.412,117.861
25,0.391523,-7868.15,7.6244,0.32014,-6.8079,11,-8431.29,563.136,86.6963,206.958,-9195.91,470.966,445.239,117.897
26,0.37877,-7868.09,7.68265,0.307334,-17.007,17,-8431.28,563.187,86.2424,207.045,-9195.93,471.36,445.241,117.946
