step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.568692,-7875.77,0,-0.640279,0.366357,22,-8432.41,556.637,85.1641,207.021,-9195.94,471.342,437.926,118.711
1,-0.555954,-7875.23,0.547507,-0.627473,-0.0263691,94,-8434.5,559.277,84.3913,206.567,-9196.28,470.82,440.92,118.357
2,-0.543185,-7868.59,7.18313,-0.614668,28.4309,17,-8434.52,565.932,84.9245,206.413,-9196.48,470.62,447.542,118.39
3,-0.530344,-7868.11,7.65968,-0.601862,33.4534,12,-8433.84,565.725,86.746,205.91,-9196.75,470.255,447.264,118.461
4,-0.517461,-7867.19,8.58154,-0.589057,36.6025,13,-8433.21,566.016,87.9099,205.562,-9196.78,470.099,447.521,118.495
5,-0.504613,-7866.42,9.35875,-0.576251,29.0691,13,-8430.7,564.282,90.9955,204.842,-9196.42,469.889,445.74,118.542
6,-0.491721,-7864.73,11.0471,-0.563446,23.1545,18,-8427.66,562.932,93.2588,204.781,-9195.64,469.946,444.423,118.508
7,-0.47889,-7875.85,-0.0767414,-0.55064,0.57807,31,-8432.83,556.975,85.5765,207.088,-9196.45,470.958,438.767,118.208
8,-0.46632,-7867.45,8.32347,-0.537834,7.81089,16,-8431.78,564.33,88.2641,206.178,-9196.94,470.714,445.812,118.517
9,-0.453548,-7865.52,10.2516,-0.525029,-2.27891,11,-8429.81,564.284,89.5719,205.546,-9196.09,471.171,445.622,118.661
10,-0.440815,-7863.95,11.8267,-0.512223,-8.76032,15,-8425.78,561.835,89.5429,205.215,-9193.44,472.9,442.978,118.856
11,-0.428216,-7876.08,-0.304123,-0.499418,-3.74377,54,-8433.45,557.376,85.2116,206.928,-9196.72,471.123,438.995,118.381
12,-0.415043,-7876.21,-0.440504,-0.486612,-2.77199,94,-8433.18,556.961,85.3087,207.276,-9196.38,470.619,438.813,118.147
13,-0.402308,-7868.04,7.73893,-0.473806,-35.5763,15,-8433.2,565.161,85.3179,207.29,-9196.4,470.593,447.07,118.09
14,-0.389502,-7868.87,6.90174,-0.461001,-18.8389,39,-8430.47,561.594,86.7997,207.252,-9195.34,470.824,443.782,117.813
15,-0.376677,-7876.12,-0.342222,-0.448195,-4.58444,44,-8432.56,556.444,85.8383,207.147,-9196.28,470.733,438.493,117.951
16,-0.363872,-7869.39,6.38581,-0.43539,-9.48022,12,-8431.49,562.105,86.6748,206.728,-9195.99,471.09,444.168,117.937
17,-0.351018,-7869.32,6.45466,-0.422584,-2.23089,49,-8425.23,555.913,87.9889,208.034,-9191.99,470.73,437.197,118.716
18,-0.338093,-7875.89,-0.1154,-0.409779,-1.30669,38,-8433.13,557.24,85.4254,206.921,-9196.13,470.653,439.19,118.051
