step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0117493,1.02739,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-1.51396e-005,0.0557774,-0.0440528,0.637022,0.502763,1
10,1.47299,1.02737,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,2.63865e-005,0.0557152,-0.0440411,0.637022,0.502763,1
20,1.80089,1.0273,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,1.26276e-005,0.0556149,-0.0439787,0.637022,0.502763,1
30,2.33738,1.02721,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-6.28021e-005,0.0555271,-0.0438893,0.637022,0.502763,1
40,2.95412,1.02715,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000137809,0.0554759,-0.0438284,0.637022,0.502763,1
50,3.20892,1.0271,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000117081,0.0554813,-0.0437859,0.637022,0.502763,1
60,3.25895,1.02701,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000129375,0.0555165,-0.0436881,0.637022,0.502763,1
70,3.36853,1.02686,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000193278,0.0555107,-0.0435451,0.637022,0.502763,1
80,3.21666,1.02675,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000245626,0.0554763,-0.04343,0.637022,0.502763,1
90,3.07704,1.02669,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000240004,0.0554491,-0.0433737,0.637022,0.502763,1
100,2.86879,1.02663,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000256214,0.0554335,-0.0433143,0.637022,0.502763,1
110,11.9678,1.02645,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000297109,0.0554216,-0.0431335,0.637022,0.502763,1
120,18.8051,1.02615,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000319633,0.0554289,-0.0428334,0.63704,0.502766,1
130,23.071,1.02585,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000334066,0.0554378,-0.0425328,0.637041,0.502766,1
140,25.5546,1.02558,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00041424,0.0554451,-0.0422658,0.637043,0.502766,1
150,26.7574,1.02532,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000488014,0.0554523,-0.0419985,0.637076,0.502766,1
160,27.0839,1.02503,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000517186,0.0554298,-0.0417152,0.637136,0.502762,1
170,27.0179,1.02473,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000547196,0.0553827,-0.0414184,0.637191,0.502756,1
180,26.6088,1.02442,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000607119,0.0553568,-0.0411016,0.637248,0.502746,1
190,26.0042,1.02413,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000629696,0.0553327,-0.0408112,0.637321,0.502729,1
200,25.596,1.02392,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000593237,0.0552885,-0.0406045,0.637436,0.502696,1
210,34.0235,1.02375,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000567841,0.0552501,-0.0404437,0.637585,0.502648,1
220,39.3228,1.02356,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000577968,0.0551922,-0.04025,0.637741,0.50259,1
230,42.5489,1.02331,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000575398,0.0550785,-0.0400128,0.637912,0.502518,1
240,43.8723,1.02309,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000561208,0.0549743,-0.0397983,0.638131,0.502416,1
250,43.9636,1.02298,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000654122,0.0549299,-0.0396844,0.638404,0.502281,1
260,43.5973,1.02297,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000796925,0.0549021,-0.0396723,0.63869,0.502131,1
270,42.545,1.02296,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000867069,0.054889,-0.0396686,0.638973,0.501974,1
280,41.1684,1.02291,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00080525,0.0548823,-0.0396157,0.639354,0.501753,1
290,40.335,1.02283,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000726204,0.0548227,-0.0395442,0.63976,0.501511,1
300,39.5052,1.02277,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000630311,0.0547014,-0.0394866,0.640081,0.501311,1
310,47.9102,1.02269,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000585757,0.0545587,-0.0394143,0.640313,0.501159,1
320,53.7766,1.02262,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00057017,0.0543994,-0.0393576,0.6406,0.500963,1
330,57.6588,1.02262,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000627131,0.0542663,-0.0393602,0.640854,0.500782,1
340,61.3223,1.02267,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000665026,0.0541573,-0.0394202,0.641003,0.500667,1
350,66.0283,1.0227,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00074155,0.0540325,-0.039456,0.641091,0.500593,1
360,70.4845,1.02268,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000765444,0.053923,-0.0394439,0.641091,0.500593,1
370,75.9744,1.02264,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000853397,0.0538539,-0.0394073,0.641091,0.500593,1
380,80.4024,1.02265,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000952367,0.0537583,-0.0394219,0.641091,0.500593,1
390,85.753,1.02264,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00105961,0.0537618,-0.0394042,0.641091,0.500593,1
400,89.2816,1.02252,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00106353,0.0539471,-0.0392749,0.641091,0.500593,1
410,102.267,1.02228,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.00108787,0.0541483,-0.0390252,0.641091,0.500593,1
420,110.859,1.02194,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000993956,0.0542924,-0.0386796,0.641115,0.500552,1
430,116.158,1.02141,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000836486,0.0545148,-0.0381355,0.641115,0.500552,1
440,117.849,1.02079,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000697974,0.0547115,-0.0375067,0.641179,0.500411,1
450,118.789,1.02026,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000672923,0.0548419,-0.036964,0.641271,0.500195,1
460,118.315,1.01979,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000552988,0.0550549,-0.0364798,0.641334,0.50003,1
470,116.654,1.01916,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000441799,0.0552779,-0.0358412,0.641411,0.499808,1
480,115.603,1.01841,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000413054,0.0552541,-0.0350931,0.641488,0.499568,1
490,114.221,1.01764,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000433755,0.0551281,-0.0343289,0.641517,0.499456,1
500,113.358,1.01687,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-0.000293027,0.0550664,-0.0335626,0.641538,0.499352,1
510,122.781,1.01604,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,-4.27774e-005,0.0550154,-0.032731,0.641573,0.499197,1
520,129.024,1.01524,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,0.000239738,0.054924,-0.0319334,0.641601,0.499096,1
530,132.67,1.01451,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,0.000479184,0.0548942,-0.0312059,0.64161,0.499073,1
540,135.4,1.0138,0,0,0,-2.04552e-008,8.39884e-009,0.981818,0,0,0,0.000744131,0.0548447,-0.0304972,0.641666,0.498944,1
