step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.00182059,1.03375,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000259243,0.055198,-0.0504587,0.636113,0.499652,1
10,0.282756,1.03374,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000265711,0.0552053,-0.0504494,0.636113,0.499652,1
20,0.380622,1.03369,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00030373,0.0552236,-0.0503935,0.636137,0.499658,1
30,0.593887,1.03359,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000366645,0.0552308,-0.0502984,0.636137,0.499658,1
40,0.737679,1.0335,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000385978,0.0552287,-0.050208,0.63615,0.499652,1
50,0.865609,1.03344,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000368343,0.0552329,-0.0501406,0.636163,0.499638,1
60,0.949552,1.03333,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000366833,0.0552445,-0.0500384,0.636163,0.499638,1
70,1.02732,1.03318,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000381045,0.0552436,-0.0498883,0.636169,0.499614,1
80,1.05779,1.03304,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000364362,0.0552384,-0.0497413,0.63617,0.499589,1
90,1.109,1.03293,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000330941,0.0552362,-0.0496324,0.63617,0.499589,1
100,1.12842,1.03282,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000319793,0.055231,-0.0495218,0.63617,0.499589,1
110,10.3183,1.03251,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000329796,0.0552094,-0.0492149,0.636165,0.499564,1
120,17.625,1.03202,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000304789,0.0551966,-0.0487263,0.636162,0.499539,1
130,22.6771,1.03147,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000257141,0.0551988,-0.0481708,0.636162,0.499539,1
140,26.0437,1.03086,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000236536,0.0551957,-0.0475602,0.636162,0.499514,1
150,28.1819,1.03021,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000207988,0.0551779,-0.0469087,0.636163,0.499489,1
160,29.4374,1.02956,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000126275,0.0551555,-0.0462638,0.636163,0.499489,1
170,30.096,1.02894,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,5.33949e-005,0.0551332,-0.0456406,0.636163,0.499489,1
180,30.3768,1.02829,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,3.90599e-005,0.0551081,-0.0449911,0.636163,0.499489,1
190,30.3711,1.02761,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,3.05134e-005,0.0550787,-0.0443115,0.636163,0.499489,1
200,30.2335,1.02696,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-1.2985e-005,0.0550619,-0.0436662,0.636185,0.499422,1
210,39.3538,1.02632,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-5.73249e-005,0.0550587,-0.0430203,0.636185,0.499422,1
220,45.4307,1.02559,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-9.37553e-005,0.0550344,-0.0422923,0.636214,0.499352,1
230,49.3089,1.02479,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000169199,0.0549861,-0.0414917,0.636239,0.499295,1
240,51.6338,1.02401,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000275237,0.0549501,-0.0407183,0.636279,0.499214,1
250,52.8787,1.02329,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000362293,0.054917,-0.0399965,0.636319,0.499136,1
260,53.3596,1.02255,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000435145,0.0548484,-0.0392611,0.636366,0.499049,1
270,53.2181,1.02179,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000515231,0.0547816,-0.038501,0.636418,0.498957,1
280,52.6778,1.02109,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000563012,0.0547535,-0.0378006,0.63647,0.498868,1
290,51.6931,1.02045,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000573126,0.0547306,-0.0371585,0.636535,0.498763,1
300,50.5092,1.0198,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000606098,0.0546863,-0.0365108,0.63661,0.498647,1
310,58.2381,1.01909,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000691785,0.0546614,-0.0357999,0.636685,0.498534,1
320,62.5712,1.01836,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000766482,0.0546533,-0.0350765,0.636772,0.498407,1
330,64.5725,1.01762,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000794995,0.0546191,-0.0343389,0.636878,0.498258,1
340,65.1417,1.01684,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000805923,0.054553,-0.033558,0.636984,0.498112,1
350,64.9663,1.01602,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000826112,0.0545018,-0.0327372,0.637073,0.497992,1
360,64.3446,1.01522,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.00082543,0.0544523,-0.0319404,0.637155,0.497885,1
370,63.7337,1.01437,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.00078408,0.054383,-0.0310945,0.637235,0.497782,1
380,63.5137,1.01341,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000701354,0.0543012,-0.0301359,0.637303,0.497697,1
390,63.6088,1.01236,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000619935,0.0542355,-0.029092,0.637342,0.49765,1
400,64.3986,1.01135,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000566012,0.0541691,-0.0280771,0.637342,0.49765,1
410,74.6995,1.01024,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.00050327,0.0541139,-0.0269731,0.637342,0.49765,1
420,82.5307,1.00896,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000375046,0.0540816,-0.0256945,0.637342,0.49765,1
430,88.4624,1.00756,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000235987,0.0540591,-0.0242932,0.637342,0.49765,1
440,93.3892,1.00619,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-0.000136075,0.0540224,-0.0229241,0.637342,0.49765,1
450,97.1946,1.00482,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,-4.08893e-005,0.0540105,-0.021547,0.637342,0.49765,1
460,100.456,1.00342,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,7.65561e-005,0.0540069,-0.0201429,0.637342,0.49765,1
470,102.347,1.00202,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000204454,0.0539849,-0.0187467,0.637342,0.49765,1
480,103.203,1.00074,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000389515,0.0539858,-0.0174659,0.637342,0.49765,1
490,102.494,0.999525,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000643057,0.0540658,-0.0162436,0.637403,0.497588,1
500,100.765,0.998344,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.000906346,0.0541515,-0.015056,0.637503,0.497488,1
510,107.845,0.997162,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00118332,0.0542059,-0.0138689,0.637589,0.497405,1
520,112.26,0.996017,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00147666,0.0542875,-0.0127172,0.637715,0.497284,1
530,115.958,0.994861,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00168197,0.0544246,-0.0115514,0.637882,0.497125,1
540,120.106,0.993715,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00177678,0.0545387,-0.010397,0.638039,0.496979,1
550,124.816,0.992641,0,0,0,-4.59227e-008,4.33488e-009,0.981818,0,0,0,0.00191735,0.054613,-0.0093176,0.63817,0.496859,1
