step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0167306,1.02609,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,0.000136199,0.0557396,-0.0427584,0.636872,0.503236,1
10,1.99223,1.0261,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,6.80405e-005,0.0557397,-0.0427663,0.636872,0.503236,1
20,2.35623,1.02609,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-4.24742e-005,0.0556876,-0.0427564,0.636872,0.503236,1
30,2.81753,1.02606,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.00011694,0.0556034,-0.0427318,0.636872,0.503236,1
40,3.53245,1.02602,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000114765,0.0555452,-0.0426925,0.636872,0.503236,1
50,3.80917,1.02598,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000113413,0.0555507,-0.0426594,0.636872,0.503236,1
60,3.65882,1.02592,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000127053,0.0555717,-0.0425968,0.636872,0.503236,1
70,3.81851,1.02584,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000160885,0.0555819,-0.042518,0.636872,0.503236,1
80,3.58644,1.02579,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000207284,0.0555592,-0.0424626,0.636872,0.503236,1
90,3.35842,1.02577,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000248677,0.0555266,-0.0424445,0.636872,0.503236,1
100,3.13714,1.02572,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000252094,0.0555054,-0.0424038,0.636872,0.503236,1
110,12.1684,1.0256,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000258707,0.0554992,-0.0422835,0.636872,0.503236,1
120,18.9017,1.02543,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000304732,0.0554924,-0.0421097,0.636872,0.503236,1
130,23.1716,1.02527,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000355292,0.0554976,-0.0419489,0.636872,0.503236,1
140,25.6525,1.02513,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000389809,0.0555083,-0.0418035,0.636872,0.503236,1
150,26.7586,1.025,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000459953,0.0555084,-0.041674,0.636872,0.503236,1
160,27.123,1.02485,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000520763,0.0554858,-0.0415275,0.636872,0.503236,1
170,27.1166,1.02467,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000516264,0.0554464,-0.0413512,0.636872,0.503236,1
180,26.7147,1.0245,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000508535,0.0554043,-0.0411805,0.636872,0.503236,1
190,26.0703,1.02439,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000553651,0.0553903,-0.0410707,0.636872,0.503236,1
200,25.7688,1.02435,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000574013,0.0553884,-0.0410315,0.636889,0.503237,1
210,34.0948,1.02435,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000494391,0.0553469,-0.0410369,0.636897,0.503237,1
220,39.3715,1.02435,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000382189,0.0552803,-0.0410372,0.636905,0.503237,1
230,42.5196,1.02432,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000349967,0.0552274,-0.041013,0.636966,0.503234,1
240,43.62,1.02434,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000420092,0.0551706,-0.0410303,0.637101,0.503221,1
250,43.544,1.02445,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000530851,0.0551099,-0.0411487,0.637243,0.5032,1
260,43.3748,1.02466,0,0,0,-2.85831e-008,-1.08372e-009,0.981818,0,0,0,-0.000653918,0.0551076,-0.0413538,0.63737,0.503178,1
