step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,342.646,0.497782,0.497781,-1377.31,-3.43359e-005,-9.16161e-005,-0.280702,0.0455881,0.00238758,0.476655,-0.120045,-0.341024,-2.6934,0.0446474,0.00224789,-0.0211268,0.622227,0.640582,1
3520,337.282,0.495294,0.495291,-1372.22,-6.07786e-005,-0.000173477,-0.28137,0.0455879,0.00238691,0.475249,-0.0923956,-0.319122,-2.69431,0.0445131,0.00125815,-0.0200418,0.621914,0.640626,1
3530,325.623,0.492486,0.492479,-1360.15,-6.63789e-005,-0.000232104,-0.282081,0.0455875,0.00238588,0.473841,0.0148247,-0.165338,-2.99696,0.0444609,2.47613e-005,-0.018638,0.621914,0.640626,1
3540,306.824,0.489992,0.489979,-1340.15,-5.732e-005,-0.000268878,-0.282829,0.0455872,0.00238462,0.472429,0.058508,-0.131961,-3.04317,0.0443505,-0.000896724,-0.0175506,0.621918,0.640602,1
3550,313.039,0.487768,0.487749,-1346.97,-3.70765e-005,-0.00029773,-0.283591,0.045587,0.0023832,0.471012,0.106187,-0.101181,-3.10855,0.0441944,-0.00169603,-0.0167369,0.621918,0.640602,1
3560,317.401,0.485318,0.485294,-1351.45,-3.61406e-006,-0.000318985,-0.28437,0.0455869,0.00238166,0.469593,0.16677,-0.0701348,-3.18551,0.0442065,-0.00225351,-0.0157017,0.621918,0.640602,1
3570,320.16,0.482818,0.482792,-1354.47,4.68834e-005,-0.000332493,-0.285169,0.045587,0.00238002,0.468169,0.242482,-0.0395098,-3.2557,0.0442673,-0.00243865,-0.0146231,0.621918,0.640602,1
3580,332.067,0.481016,0.480992,-1367.01,0.000116454,-0.000339217,-0.285981,0.0455874,0.00237834,0.466741,0.316883,-0.0164615,-3.30061,0.0443845,-0.00228131,-0.0142508,0.621918,0.640602,1
3590,331.659,0.480079,0.480055,-1366.62,0.000201932,-0.000341419,-0.286802,0.0455882,0.00237664,0.465309,0.367984,-0.00242718,-3.31851,0.0441646,-0.00213977,-0.0147465,0.622111,0.640426,1
3600,319.867,0.479307,0.479286,-1354.33,0.000296211,-0.000340691,-0.287625,0.0455894,0.00237493,0.463873,0.388602,0.00826494,-3.33124,0.0434687,-0.00158771,-0.0154129,0.622158,0.640316,1
