step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0160284,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-5.04901e-005,0.0557162,-0.0373987,0.636056,0.503032,1
10,2.24218,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-8.45097e-005,0.0556887,-0.0374132,0.636166,0.503073,1
20,2.521,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000102979,0.0556274,-0.0374454,0.636334,0.503122,1
30,3.30473,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-7.10761e-005,0.0555576,-0.0375072,0.636358,0.503128,1
40,3.43469,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000116036,0.0555717,-0.0375743,0.636501,0.503157,1
50,3.38088,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000196514,0.0556089,-0.0376432,0.636676,0.503185,1
60,3.08005,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000201523,0.0556283,-0.037706,0.636884,0.503212,1
70,3.17288,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000153536,0.0556205,-0.037776,0.63711,0.503234,1
80,2.85314,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000166782,0.0556135,-0.0378487,0.637334,0.503248,1
90,2.81263,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000213629,0.0555999,-0.0379259,0.637513,0.503251,1
100,2.65592,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000235596,0.0555974,-0.0379919,0.63767,0.503247,1
110,11.5556,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000249025,0.0555846,-0.0380767,0.637932,0.503232,1
120,18.3311,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000297977,0.0555595,-0.0381642,0.638229,0.503205,1
130,22.5792,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000311198,0.0555261,-0.0382646,0.63851,0.50317,1
140,25.1579,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000263818,0.0554965,-0.0384086,0.638819,0.503122,1
150,26.5966,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000270335,0.0554791,-0.0385966,0.639136,0.503065,1
160,27.2289,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000372153,0.0555176,-0.038769,0.639417,0.503007,1
170,27.1652,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000410576,0.0555542,-0.0389184,0.639644,0.502951,1
180,27.2091,0,0,0,-5.70308e-008,6.23139e-009,0.981818,0,0,0,-0.000305675,0.0555117,-0.0391023,0.639831,0.502899,1
