step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,316.96,0.501645,-0.501644,-1348.73,4.84004e-005,0.000158481,0.100586,0.0455523,0.00101613,-0.533815,0.162851,0.567722,2.28125,0.045245,2.35593e-006,-0.0321704,0.622281,0.640557,1
3520,321.013,0.502851,-0.502849,-1352.83,8.18656e-005,0.000296988,0.101145,0.0455527,0.00101727,-0.53331,0.0379516,0.566717,2.14635,0.0447057,-0.000149424,-0.0304613,0.62169,0.640709,1
3530,325.154,0.503367,-0.503363,-1358.47,8.92579e-005,0.000435202,0.101677,0.0455531,0.0010191,-0.532803,0.0222932,0.550062,2.1412,0.0437886,-3.11116e-006,-0.0294407,0.621295,0.640637,1
3540,304.515,0.504317,-0.504309,-1336.91,9.97207e-005,0.000568756,0.102198,0.0455536,0.00102161,-0.532294,0.114704,0.518814,1.99951,0.0426928,0.000210163,-0.0279849,0.621038,0.640448,1
3550,298.702,0.506288,-0.506276,-1331.07,0.000118203,0.000697352,0.102699,0.0455541,0.00102477,-0.531781,0.00321749,0.52482,2.08159,0.0420873,0.000802714,-0.0255054,0.62045,0.639893,1
3560,285.919,0.50849,-0.508474,-1319.62,0.00011783,0.000825747,0.103209,0.0455547,0.00102858,-0.531267,-0.00671596,0.511692,2.03175,0.0416249,0.00138921,-0.0227921,0.620124,0.639484,1
3570,268.878,0.510177,-0.510163,-1302.41,0.000109102,0.000966438,0.103686,0.0455553,0.00103305,-0.530749,-0.0529031,0.594458,1.8632,0.0417456,0.00140719,-0.0205867,0.620085,0.639326,1
3580,282.684,0.511677,-0.511668,-1317.16,5.59658e-005,0.00109019,0.104207,0.0455557,0.00103821,-0.53023,-0.310576,0.439392,2.22639,0.0424284,0.00087377,-0.0185617,0.619994,0.639103,1
3590,293.504,0.513466,-0.513461,-1328.83,-3.38379e-005,0.00119146,0.104735,0.0455558,0.00104393,-0.529707,-0.351797,0.349477,1.95322,0.04345,0.000414225,-0.0162458,0.619812,0.638675,1
3600,284.939,0.515285,-0.515279,-1320.44,-0.000129891,0.00126931,0.105202,0.0455554,0.00105009,-0.529182,-0.42832,0.274738,1.80149,0.043448,6.76408e-006,-0.0139031,0.619726,0.638452,1
3610,295.344,0.516588,-0.516578,-1331.94,-0.000233335,0.0013248,0.105657,0.0455545,0.00105659,-0.528655,-0.395888,0.144125,1.90655,0.0427727,-0.000486797,-0.0120773,0.619637,0.638251,1
3620,313.22,0.517597,-0.517584,-1351.1,-0.000331208,0.00135713,0.106127,0.0455531,0.0010633,-0.528126,-0.393643,0.118464,1.88391,0.0424135,-0.0010106,-0.0105422,0.619637,0.638251,1
3630,331.336,0.518791,-0.51878,-1370.25,-0.000428652,0.0013845,0.10659,0.0455512,0.00107015,-0.527594,-0.392548,0.10342,1.85674,0.0431762,-0.00113365,-0.00881344,0.619637,0.638251,1
3640,356.717,0.519824,-0.519818,-1397.01,-0.000515144,0.00143532,0.106998,0.0455488,0.0010772,-0.52706,-0.325619,0.209214,1.61462,0.0441328,-0.000952844,-0.00724175,0.619637,0.638251,1
3650,358.909,0.520132,-0.520128,-1399.34,-0.000577335,0.00148274,0.107377,0.0455461,0.0010845,-0.526524,-0.228278,0.185727,1.5036,0.0447473,-0.000626699,-0.00639587,0.619615,0.638239,1
3660,338.005,0.520124,-0.520123,-1376.96,-0.000635433,0.00152896,0.107749,0.045543,0.00109203,-0.525986,-0.239483,0.189227,1.50302,0.0448659,4.9888e-005,-0.00586353,0.619338,0.638134,1
3670,313.233,0.520563,-0.520562,-1350.99,-0.000695852,0.00157681,0.108122,0.0455397,0.00109979,-0.525446,-0.247935,0.197017,1.50831,0.0448137,0.00107364,-0.00488429,0.619095,0.638046,1
3680,319.035,0.521241,-0.52124,-1357.25,-0.000753617,0.00161274,0.108513,0.0455361,0.00110778,-0.524905,-0.221392,0.101031,1.6415,0.0447525,0.00168113,-0.00366479,0.618819,0.63792,1
3690,337.023,0.521343,-0.521343,-1376.4,-0.000809322,0.00163722,0.108923,0.0455322,0.0011159,-0.524361,-0.228453,0.0954502,1.66713,0.0450533,0.00137328,-0.00301879,0.618819,0.63792,1
3700,325.313,0.520953,-0.520953,-1363.98,-0.000866787,0.00165956,0.10934,0.045528,0.00112415,-0.523816,-0.235021,0.0841652,1.69512,0.0456752,0.00061272,-0.00286267,0.618819,0.63792,1
3710,295.824,0.521053,-0.521051,-1332.5,-0.000938139,0.00166465,0.109739,0.0455235,0.00113247,-0.523268,-0.306108,-0.00501219,1.58383,0.0460417,0.000123125,-0.00221654,0.618819,0.63792,1
3720,273.563,0.521971,-0.52197,-1308.79,-0.00101441,0.00166144,0.11013,0.0455186,0.00114079,-0.522718,-0.310241,-0.0217976,1.57645,0.045847,-6.60237e-005,-0.000748436,0.618574,0.637598,1
3730,265.23,0.523006,-0.523005,-1300.4,-0.00109215,0.00165349,0.110519,0.0455133,0.00114908,-0.522167,-0.31756,-0.0426717,1.55896,0.045482,-3.54943e-005,0.000838057,0.617985,0.636788,1
3740,290.102,0.523652,-0.523651,-1331.05,-0.00118584,0.00163761,0.110919,0.0455076,0.00115731,-0.521613,-0.428496,-0.0827264,1.66009,0.0454105,0.000315626,0.00203805,0.617362,0.635897,1
3750,302.834,0.524167,-0.524167,-1349.4,-0.00128101,0.00160569,0.111292,0.0455015,0.00116543,-0.521058,-0.366849,-0.169532,1.39689,0.0452868,0.000662544,0.00310958,0.617072,0.635464,1
3760,272.668,0.52506,-0.525059,-1318.22,-0.00137262,0.00156273,0.111636,0.0454948,0.00117335,-0.5205,-0.371774,-0.177227,1.38339,0.0449786,0.000468569,0.0045588,0.616928,0.635279,1
3770,257.478,0.526367,-0.526364,-1302.37,-0.00144857,0.0014998,0.112006,0.0454878,0.00118101,-0.519941,-0.300074,-0.261099,1.49004,0.0448856,-0.000233294,0.00642335,0.616928,0.635279,1
3780,245.313,0.527774,-0.527771,-1289.6,-0.00152645,0.00143861,0.11238,0.0454803,0.00118835,-0.51938,-0.394147,-0.123712,1.48231,0.0456965,-0.000701475,0.00839089,0.616928,0.635279,1
3790,229.065,0.528898,-0.528893,-1272.34,-0.00161455,0.00141309,0.11273,0.0454725,0.00119547,-0.518817,-0.310137,-0.0773421,1.33278,0.0467611,-0.000869966,0.0100753,0.616928,0.635279,1
3800,227.705,0.529823,-0.529814,-1270.85,-0.00170665,0.00138584,0.113069,0.0454642,0.00120248,-0.518253,-0.402388,-0.176061,1.29882,0.0473318,-0.00109963,0.0115614,0.616885,0.63515,1
3810,245.679,0.530711,-0.530702,-1290.15,-0.0018056,0.0013431,0.113389,0.0454554,0.0012093,-0.517687,-0.39655,-0.169091,1.27864,0.0468598,-0.00159396,0.0130154,0.616763,0.634832,1
