step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
3510,322.542,0.497308,0.497308,-1357.02,-6.51027e-005,-0.000110216,-0.140785,0.0444334,0.00034998,0.465718,-0.314832,-0.462662,-3.10277,0.0438487,0.00015713,-0.0315899,0.622275,0.640491,1
3520,315.876,0.495783,0.495782,-1350.17,-0.000142387,-0.000225178,-0.141563,0.0444329,0.000349142,0.465012,-0.307717,-0.464993,-3.17381,0.0434612,0.000405907,-0.0307698,0.622093,0.641093,1
3530,296.554,0.494941,0.494937,-1331.89,-0.000205479,-0.000333915,-0.14238,0.044432,0.000347739,0.464302,-0.218963,-0.423618,-3.37166,0.0424717,0.00062353,-0.0306355,0.622184,0.641267,1
3540,276.657,0.49305,0.49304,-1311.18,-0.000255152,-0.000435068,-0.143226,0.0444309,0.000345809,0.463588,-0.17802,-0.334026,-3.5532,0.0413382,0.000847758,-0.0294522,0.622179,0.641523,1
3550,302.596,0.489613,0.4896,-1339.19,-0.000293482,-0.000516009,-0.144112,0.0444295,0.000343429,0.46287,-0.118616,-0.31181,-3.59969,0.0409044,0.0010326,-0.0267305,0.622179,0.641523,1
3560,306.525,0.48594,0.485929,-1343.25,-0.000314356,-0.000590241,-0.14501,0.044428,0.000340661,0.462147,-0.0504986,-0.286655,-3.64358,0.0411557,0.000875335,-0.0237822,0.622179,0.641523,1
3570,294.543,0.482919,0.482911,-1330.47,-0.000319816,-0.000657759,-0.145917,0.0444264,0.000337538,0.46142,0.00228073,-0.257905,-3.67074,0.0417441,0.000516025,-0.0214917,0.622179,0.641523,1
3580,314.629,0.480144,0.480142,-1351.99,-0.000315516,-0.000718016,-0.146827,0.0444248,0.000334095,0.460688,0.0282222,-0.229032,-3.66955,0.0428202,0.000503457,-0.019454,0.622179,0.641523,1
3590,314.974,0.477228,0.477228,-1352.18,-0.000285543,-0.000758796,-0.147717,0.0444233,0.000330392,0.459951,0.155783,-0.136207,-3.56429,0.0440341,0.000908824,-0.0172763,0.621777,0.641553,1
3600,304.117,0.474339,0.474339,-1340.91,-0.000247321,-0.000791353,-0.1486,0.0444219,0.000326516,0.45921,0.153177,-0.128017,-3.56715,0.0442834,0.0010653,-0.0151284,0.621054,0.641258,1
3610,316.044,0.471574,0.471574,-1355.43,-0.000209244,-0.000822595,-0.149487,0.0444208,0.000322481,0.458465,0.15513,-0.124163,-3.59297,0.0436462,0.000488587,-0.0131083,0.6208,0.641055,1
