step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
0	2.03719e-005	-1647.14	-1647.14	-1647.14	0	0	0	1	1	
10	0.00339787	-1647.14	-1647.14	-1647.14	0	0	0	0	0	
20	0.00444556	-1647.14	-1647.14	-1647.14	0	0	0	0	0	
30	0.00554853	-1647.15	-1647.14	-1647.15	0	0	0	0	0	
40	0.00604547	-1647.15	-1647.14	-1647.15	0	0	0	0	0	
50	0.00607548	-1647.15	-1647.15	-1647.15	0	0	0	0	0	
60	0.00574947	-1647.15	-1647.15	-1647.15	0	0	0	0	0	
70	0.00538502	-1647.16	-1647.15	-1647.16	0	0	0	0	0	
80	0.00471064	-1647.16	-1647.15	-1647.16	0	0	0	0	0	
90	0.00378215	-1647.16	-1647.15	-1647.16	0	0	0	0	0	
100	0.00303461	-1647.16	-1647.16	-1647.16	0	0	0	0	0	
110	6.77041	-1646.85	-1639.76	-1646.85	0	0	0	0	0	
120	13.2299	-1646.02	-1632.16	-1646.02	0	0	0	0	0	
130	16.9896	-1644.21	-1626.41	-1644.21	0	0	0	0	0	
140	18.9845	-1641.46	-1621.57	-1641.46	0	0	0	0	0	
150	20.0715	-1638.54	-1617.51	-1638.54	0	0	0	0	0	
160	20.4203	-1635.11	-1613.71	-1635.11	0	0	0	0	0	
170	20.61	-1631.71	-1610.12	-1631.71	0	0	0	0	0	
180	20.9343	-1628.49	-1606.56	-1628.49	0	0	0	0	0	
190	21.5463	-1625.64	-1603.07	-1625.64	0	0	0	0	0	
200	22.69	-1623.77	-1600	-1623.77	0	0	0	0	0	
210	33.2107	-1622.3	-1587.51	-1622.3	0	0	0	0	0	
220	40.3435	-1620.85	-1578.58	-1620.85	0	0	0	0	0	
230	43.9778	-1617.82	-1571.75	-1617.82	0	0	0	0	0	
240	45.0416	-1613.04	-1565.86	-1613.04	0	0	0	0	0	
250	44.3043	-1606.32	-1559.91	-1606.32	0	0	0	0	0	
260	42.9215	-1598.55	-1553.58	-1598.55	0	0	0	0	0	
270	41.132	-1589.71	-1546.62	-1589.71	0	0	0	0	0	
280	38.6651	-1579.26	-1538.75	-1579.26	0	0	0	0	0	
290	36.9735	-1568.88	-1530.14	-1568.88	0	0	0	0	0	
300	34.5612	-1556.91	-1520.7	-1556.91	0	0	0	0	0	
310	41.9845	-1544.9	-1500.92	-1544.9	0	0	0	0	0	
320	47.356	-1533.05	-1483.44	-1533.05	0	0	0	0	0	
330	52.4926	-1523.02	-1468.03	-1523.02	0	0	0	0	0	
340	56.7355	-1513.8	-1454.36	-1513.8	0	0	0	0	0	
350	57.8829	-1502.66	-1442.02	-1502.66	0	0	0	0	0	
360	57.6421	-1489.95	-1429.56	-1489.95	0	0	0	0	0	
370	57.2759	-1476.94	-1416.94	-1476.94	0	0	0	0	0	
380	58.5742	-1465.54	-1404.18	-1465.54	0	0	0	0	0	
390	59.6704	-1454.7	-1392.19	-1454.7	0	0	0	0	0	
400	63.4545	-1447.39	-1380.91	-1447.39	0	0	0	0	0	
410	73.9291	-1438.2	-1360.75	-1438.2	0	0	0	0	0	
420	82.7729	-1431.23	-1344.51	-1431.23	0	0	0	0	0	
430	90.2961	-1425.48	-1330.88	-1425.48	0	0	0	0	0	
440	103.02	-1429.18	-1321.25	-1429.18	0	0	0	0	0	
450	120.237	-1443.27	-1317.3	-1443.27	0	0	0	0	0	
460	140.854	-1469.07	-1321.5	-1469.07	0	0	0	0	0	
470	148.543	-1486.59	-1330.98	-1486.59	0	0	0	0	0	
480	151.146	-1501.68	-1343.33	-1501.68	0	0	0	0	0	
490	145.371	-1506.86	-1354.56	-1506.86	0	0	0	0	0	
500	136.545	-1506.29	-1363.25	-1506.29	0	0	0	0	0	
510	138.266	-1503.38	-1358.53	-1503.38	0	0	0	0	0	
520	136.196	-1496.11	-1353.42	-1496.11	0	0	0	0	0	
530	136.73	-1491.36	-1348.11	-1491.36	0	0	0	0	0	
540	141.345	-1491.45	-1343.37	-1491.45	0	0	0	0	0	
550	156.977	-1507.04	-1342.59	-1507.04	0	0	0	0	0	
560	167.478	-1522.56	-1347.1	-1522.56	0	0	0	0	0	
570	181.565	-1547.11	-1356.9	-1547.11	0	0	0	0	0	
580	181.054	-1558.9	-1369.23	-1558.9	0	0	0	0	0	
590	177.377	-1566.86	-1381.03	-1566.86	0	0	0	0	0	
600	166.3	-1564.06	-1389.84	-1564.06	0	0	0	0	0	
610	161.368	-1552.83	-1383.77	-1552.83	0	0	0	0	0	
620	150.934	-1532.76	-1374.64	-1532.76	0	0	0	0	0	
630	139.465	-1507.34	-1361.23	-1507.34	0	0	0	0	0	
640	129.864	-1479.35	-1343.3	-1479.35	0	0	0	0	0	
