step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
39,0.0736387,-2806.17,0.950336,0.140348,42.1549,0.0667096,-3171.2,365.031,87.2762,352.041,-4258.76,648.24,363.462,1.56801,0,0
40,0.0608798,-2805.33,1.79231,0.127589,52.6859,0.0667096,-3171.2,365.873,87.2758,352.041,-4258.76,648.24,364.305,1.56801,0,0
41,0.0481208,-2804.57,2.55195,0.11483,66.4429,0.0667097,-3171.2,366.632,87.2755,352.041,-4258.76,648.241,365.064,1.56801,0,0
42,0.0353618,-2803.64,3.48452,0.102072,79.3852,0.0667097,-3171.2,367.565,87.2747,352.041,-4258.76,648.242,365.997,1.56801,0,0
43,0.0226029,-2802.56,4.56129,0.0893126,88.4356,0.0667097,-3171.2,368.642,87.2736,352.041,-4258.76,648.243,367.074,1.56802,0,0
44,0.00984387,-2801.41,5.70773,0.0765536,89.6212,0.0667098,-3171.2,369.789,87.2673,352.04,-4258.76,648.251,368.221,1.56805,0,0
45,-0.00291543,-2800.9,6.2168,0.0637947,65.7647,0.0667101,-3168.91,368.002,88.2922,363.549,-4263.59,642.846,366.723,1.27957,0,0
46,-0.0156218,-2800.53,6.59336,0.0510358,43.8713,0.0666576,-3168.91,368.381,88.2899,363.557,-4263.6,642.841,367.102,1.27955,0,0
47,-0.0283809,-2800.14,6.98137,0.0382768,15.7596,0.0666577,-3168.91,368.771,88.2883,363.563,-4263.6,642.838,367.492,1.27953,0,0
48,-0.0411399,-2800.15,6.97112,0.0255179,-16.6815,0.0666578,-3168.91,368.762,88.2878,363.565,-4263.6,642.837,367.482,1.27953,0,0
49,-0.0538989,-2800.6,6.52029,0.0127589,-47.1708,0.0666578,-3168.56,367.956,88.3312,364.563,-4264.03,642.576,366.624,1.33229,0,0
50,-0.0667514,-2801.27,5.85214,0,-69.2411,0.0667514,-3168.56,367.288,88.331,364.563,-4264.03,642.576,365.956,1.33227,0,0
51,-0.0795104,-2802.35,4.76956,-0.0127589,-84.1858,0.0667514,-3168.56,366.204,88.3299,364.564,-4264.03,642.577,364.872,1.33215,0,0
