0,-0.030668,0
0,-0.030664,0
0,-0.030646,0
0,-0.030629,0
0,-0.030610,0
0,-0.030577,0
0,-0.030486,0
0,-0.030305,0
0,-0.030080,0
0,-0.029938,0
0,-0.029950,0
0,-0.030012,0
0,-0.029948,0
0,-0.029747,0
0,-0.029583,0
0,-0.029526,0
0,-0.029455,0
0,-0.029307,0
0,-0.029193,0
0,-0.029174,0
0,-0.029158,0
0,-0.029084,0
0,-0.029010,0
0,-0.028970,0
0,-0.028908,0
0,-0.028827,0
0,-0.028789,0
0,-0.028780,0
0,-0.028724,0
0,-0.028630,0
0,-0.028555,0
0,-0.028516,0
0,-0.028497,0
0,-0.028503,0
0,-0.028544,0
0,-0.028628,0
0,-0.028781,0
0,-0.028989,0
0,-0.029173,0
0,-0.029292,0
0,-0.029421,0
0,-0.029641,0
0,-0.029907,0
0,-0.030120,0
0,-0.030303,0
0,-0.030551,0
0,-0.030860,0
0,-0.031122,0
0,-0.031305,0
0,-0.031503,0
0,-0.031761,0
0,-0.032015,0
0,-0.032223,0
0,-0.032440,0
0,-0.032700,0
0,-0.032955,0
0,-0.033176,0
0,-0.033413,0
0,-0.033686,0
0,-0.033959,0
0,-0.034230,0
0,-0.034539,0
0,-0.034884,0
0,-0.035231,0
0,-0.035587,0
0,-0.035983,0
0,-0.036394,0
0,-0.036781,0
0,-0.037160,0
0,-0.037563,0
0,-0.037988,0
0,-0.038428,0
0,-0.038891,0
0,-0.039370,0
0,-0.039849,0
0,-0.040338,0
0,-0.040852,0
0,-0.041363,0
0,-0.041848,0
0,-0.042345,0
0,-0.042886,0
0,-0.043446,0
0,-0.043985,0
0,-0.044509,0
0,-0.045056,0
0,-0.045643,0
0,-0.046265,0
0,-0.046896,0
0,-0.047501,0
0,-0.048090,0
0,-0.048708,0
0,-0.049352,0
0,-0.049957,0
0,-0.050527,0
0,-0.051170,0
0,-0.051908,0
0,-0.052612,0
0,-0.053224,0
0,-0.053850,0
0,-0.054554,0
0,-0.055269,0
0,-0.055965,0
0,-0.056689,0
0,-0.057407,0
0,-0.058044,0
0,-0.058662,0
0,-0.059367,0
0,-0.060078,0
0,-0.060671,0
0,-0.061265,0
0,-0.062043,0
0,-0.062913,0
0,-0.063654,0
0,-0.064306,0
0,-0.065074,0
0,-0.065942,0
0,-0.066748,0
0,-0.067502,0
0,-0.068321,0
0,-0.069180,0
0,-0.070009,0
0,-0.070873,0
0,-0.071834,0
0,-0.072806,0
0,-0.073722,0
0,-0.074654,0
0,-0.075659,0
0,-0.076677,0
0,-0.077665,0
0,-0.078658,0
0,-0.079677,0
0,-0.080724,0
0,-0.081813,0
0,-0.082939,0
0,-0.084073,0
0,-0.085237,0
0,-0.086481,0
0,-0.087776,0
0,-0.089055,0
0,-0.090340,0
0,-0.091702,0
0,-0.093127,0
0,-0.094533,0
0,-0.095910,0
0,-0.097327,0
0,-0.098812,0
0,-0.100311,0
0,-0.101764,0
0,-0.103163,0
0,-0.104537,0
0,-0.105937,0
0,-0.107415,0
0,-0.108973,0
0,-0.110543,0
0,-0.112076,0
0,-0.113609,0
0,-0.115187,0
0,-0.116765,0
0,-0.118276,0
0,-0.119761,0
0,-0.121297,0
0,-0.122863,0
0,-0.124414,0
0,-0.126003,0
0,-0.127701,0
0,-0.129444,0
0,-0.131139,0
0,-0.132792,0
0,-0.134368,0
0,-0.135753,0
0,-0.136937,0
0,-0.138046,0
0,-0.139096,0
0,-0.140011,0
0,-0.140849,0
0,-0.141744,0
0,-0.142647,0
0,-0.143395,0
0,-0.143976,0
0,-0.144483,0
0,-0.144911,0
0,-0.145191,0
0,-0.145317,0
0,-0.145315,0
0,-0.145230,0
0,-0.145164,0
0,-0.145172,0
0,-0.145148,0
0,-0.144994,0
0,-0.144773,0
0,-0.144545,0
0,-0.144218,0
