step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Klapan_Z,Solvent_Z,G,v_theor,v_pract
2.2995e-011,546.335,-7099,-6145.07,1,1,-0.0505131,0.28091,-760.918,0.195927,0.195932
2.3e-011,522.175,-7058.55,-6146.8,1,1,-0.0507829,0.274096,-761.786,0.19212,0.192125
2.3005e-011,506.463,-7032.55,-6148.24,1,1,-0.0511008,0.267426,-762.637,0.188309,0.188314
2.301e-011,466.974,-6962.8,-6147.44,1,1,-0.0512312,0.261092,-763.471,0.184494,0.184498
2.3015e-011,489.563,-7000.7,-6145.9,1,1,-0.050958,0.255188,-764.288,0.180674,0.180679
2.302e-011,489.027,-6999.25,-6145.38,1,1,-0.0502725,0.249655,-765.088,0.176851,0.176855
2.3025e-011,487.821,-6996.18,-6144.42,1,1,-0.0493895,0.24433,-765.871,0.173023,0.173028
2.303e-011,449.924,-6926.72,-6141.14,1,1,-0.0486443,0.239049,-766.636,0.169192,0.169196
2.3035e-011,535.175,-7075.56,-6141.12,1,1,-0.0483603,0.233743,-767.385,0.165357,0.165361
2.304e-011,459.928,-6943.83,-6140.78,1,1,-0.0486657,0.228418,-768.116,0.161518,0.161522
2.3045e-011,491.861,-6996.38,-6137.57,1,1,-0.0492666,0.223058,-768.83,0.157676,0.157679
2.305e-011,550.223,-7100.98,-6140.26,1,1,-0.0495292,0.217656,-769.527,0.15383,0.153833
2.3055e-011,512.436,-7038.57,-6143.83,1,1,-0.04892,0.212223,-770.206,0.149981,0.149984
2.306e-011,499.465,-7018.39,-6146.3,1,1,-0.047329,0.206765,-770.869,0.146128,0.146131
2.3065e-011,488.185,-7002.17,-6149.77,1,1,-0.0450332,0.201315,-771.514,0.142272,0.142275
2.307e-011,485.187,-6997.71,-6150.55,1,1,-0.0424574,0.195954,-772.142,0.138413,0.138416
2.3075e-011,474.287,-6978.03,-6149.9,1,1,-0.0400124,0.190861,-772.753,0.134551,0.134553
2.308e-011,514.443,-7047.47,-6149.22,1,1,-0.0380546,0.186408,-773.346,0.130685,0.130688
2.3085e-011,499.043,-7023.72,-6152.37,1,1,-0.0367799,0.183315,-773.922,0.126817,0.126819
2.309e-011,488.504,-7004.36,-6151.41,1,1,-0.0361685,0.182726,-774.481,0.122946,0.122948
2.3095e-011,446.362,-6928.6,-6149.23,1,1,-0.0361471,0.185858,-775.022,0.119072,0.119074
2.31e-011,490.713,-7002.35,-6145.54,1,1,-0.0366328,0.193202,-775.546,0.115196,0.115198
2.3105e-011,481.758,-6985.84,-6144.66,1,1,-0.0373991,0.204111,-776.053,0.111317,0.111319
2.311e-011,576.8,-7155.76,-6148.64,1,1,-0.0380578,0.217349,-776.542,0.107435,0.107437
2.3115e-011,481.398,-6992.25,-6151.71,1,1,-0.0382585,0.231836,-777.014,0.103552,0.103553
2.312e-011,509.247,-7041.08,-6151.91,1,1,-0.0379316,0.246981,-777.469,0.0996653,0.0996667
2.3125e-011,424.206,-6889.05,-6148.37,1,1,-0.0373241,0.262452,-777.906,0.0957769,0.0957782
2.313e-011,571.962,-7147.87,-6149.2,1,1,-0.0367251,0.278084,-778.326,0.0918863,0.0918875
2.3135e-011,474.389,-6979.89,-6151.58,1,1,-0.0362222,0.293699,-778.728,0.0879936,0.0879947
2.314e-011,501.887,-7027.23,-6150.91,1,1,-0.0357501,0.309268,-779.113,0.084099,0.0841
2.3145e-011,465.017,-6960.24,-6148.29,1,1,-0.0351965,0.324777,-779.481,0.0802025,0.0802034
2.315e-011,521.135,-7059.24,-6149.32,1,1,-0.0343739,0.340232,-779.831,0.0763042,0.0763051
2.3155e-011,483.951,-6995.01,-6150.01,1,1,-0.0330632,0.355608,-780.164,0.0724042,0.072405
2.316e-011,501.109,-7025.93,-6150.97,1,1,-0.0311801,0.370921,-780.479,0.0685026,0.0685033
2.3165e-011,474.838,-6977.02,-6147.93,1,1,-0.0288207,0.386176,-780.777,0.0645995,0.0646001
2.317e-011,549.203,-7108.6,-6149.67,1,1,-0.026171,0.401391,-781.057,0.0606949,0.0606954
2.3175e-011,515.713,-7053.24,-6152.78,1,1,-0.0234613,0.416535,-781.32,0.0567889,0.0567894
2.318e-011,484.702,-7000.13,-6153.82,1,1,-0.0208942,0.431623,-781.565,0.0528817,0.0528821
2.3185e-011,452.816,-6940.75,-6150.11,1,1,-0.0185885,0.446686,-781.793,0.0489733,0.0489737
2.319e-011,516.23,-7049.95,-6148.59,1,1,-0.0166275,0.461749,-782.003,0.0450638,0.0450641
2.3195e-011,519.522,-7057.75,-6150.64,1,1,-0.0150915,0.47678,-782.196,0.0411533,0.0411536
2.32e-011,525.455,-7071.39,-6153.92,1,1,-0.0139132,0.491767,-782.372,0.0372419,0.0372421
2.3205e-011,492.971,-7015.06,-6154.31,1,1,-0.0128561,0.50671,-782.529,0.0333296,0.0333298
2.321e-011,485.437,-7001.6,-6154,1,1,-0.0117299,0.521621,-782.67,0.0294166,0.0294168
2.3215e-011,478.973,-6988.46,-6152.16,1,1,-0.0104695,0.536496,-782.793,0.025503,0.0255031
2.322e-011,548.91,-7111.72,-6153.3,1,1,-0.00893495,0.551306,-782.898,0.0215887,0.0215888
2.3225e-011,500.331,-7029.24,-6155.64,1,1,-0.00701516,0.565967,-782.986,0.017674,0.0176741
2.323e-011,505.528,-7038.59,-6155.92,1,1,-0.00500461,0.580457,-783.056,0.0137589,0.0137589
2.3235e-011,434.881,-6913.89,-6154.56,1,1,-0.00347122,0.594823,-783.109,0.00984348,0.0098435
2.324e-011,492.937,-7009.04,-6148.35,1,1,-0.00278637,0.609206,-783.144,0.00592784,0.00592785
2.3245e-011,511.13,-7043.63,-6151.18,1,1,-0.00295117,0.623691,-783.162,0.00201207,0.00201207
2.325e-011,468.892,-6968.73,-6150.02,2,1,-0.00362137,-0.626732,-783.162,-0.00190375,-0.00190375
2.3255e-011,509.35,-7042.57,-6153.22,2,1,-0.00418983,-0.612112,-783.145,-0.00581952,-0.00581952
2.326e-011,475.156,-6982,-6152.36,2,1,-0.00411588,-0.597512,-783.11,-0.00973517,-0.00973515
2.3265e-011,515.422,-7052.27,-6152.32,2,1,-0.00336411,-0.582931,-783.058,-0.0136506,-0.0136506
2.327e-011,494.116,-7015.64,-6152.89,2,1,-0.0023511,-0.56838,-782.988,-0.0175657,-0.0175657
2.3275e-011,510.148,-7043.89,-6153.15,2,1,-0.00156626,-0.553847,-782.901,-0.0214804,-0.0214804
2.328e-011,454.236,-6944.75,-6151.64,2,1,-0.00135379,-0.539328,-782.796,-0.0253947,-0.0253946
2.3285e-011,547.035,-7106.43,-6151.28,2,1,-0.00183689,-0.524795,-782.673,-0.0293084,-0.0293082
2.329e-011,522.349,-7068.2,-6156.15,2,1,-0.0028787,-0.510281,-782.534,-0.0332214,-0.0332212
2.3295e-011,459.422,-6957.28,-6155.1,2,1,-0.00413215,-0.495786,-782.376,-0.0371337,-0.0371335
2.33e-011,472.884,-6977.16,-6151.48,2,1,-0.00523264,-0.481264,-782.201,-0.0410451,-0.0410449
2.3305e-011,550.699,-7114.34,-6152.8,2,1,-0.00599723,-0.46672,-782.009,-0.0449557,-0.0449554
2.331e-011,494.111,-7018.61,-6155.87,2,1,-0.0064785,-0.452192,-781.799,-0.0488652,-0.0488648
2.3315e-011,492.244,-7013.9,-6154.42,2,1,-0.0068447,-0.437657,-781.572,-0.0527736,-0.0527732
2.332e-011,487.394,-7004.94,-6153.93,2,1,-0.00722057,-0.423097,-781.327,-0.0566809,-0.0566804
2.3325e-011,528.553,-7077.37,-6154.49,2,1,-0.00764023,-0.408513,-781.064,-0.0605869,-0.0605863
2.333e-011,461.433,-6960.4,-6154.71,2,1,-0.00808064,-0.393913,-780.785,-0.0644915,-0.0644909
2.3335e-011,536.2,-7090.33,-6154.1,2,1,-0.00849363,-0.37927,-780.487,-0.0683947,-0.068394
2.334e-011,482.369,-6997.94,-6155.7,2,1,-0.00880785,-0.364598,-780.173,-0.0722963,-0.0722956
2.3345e-011,530.617,-7082.9,-6156.41,2,1,-0.0089613,-0.349885,-779.84,-0.0761964,-0.0761955
2.335e-011,480.252,-6995.13,-6156.59,2,1,-0.00894739,-0.335138,-779.491,-0.0800947,-0.0800938
2.3355e-011,537.698,-7097.36,-6158.52,2,1,-0.00875565,-0.320351,-779.124,-0.0839913,-0.0839902
2.336e-011,471.004,-6980.94,-6158.54,2,1,-0.00828378,-0.305554,-778.739,-0.0878859,-0.0878848
2.3365e-011,517.198,-7061.74,-6158.69,2,1,-0.00741324,-0.290769,-778.337,-0.0917786,-0.0917774
2.337e-011,446.776,-6936.33,-6156.24,2,1,-0.00613553,-0.276094,-777.918,-0.0956693,-0.0956679
2.3375e-011,475.926,-6985.03,-6154.04,2,1,-0.00451093,-0.261665,-777.481,-0.0995578,-0.0995563
2.338e-011,475.716,-6980.86,-6150.23,2,1,-0.00259965,-0.24778,-777.027,-0.103444,-0.103443
2.3385e-011,531.576,-7079.13,-6150.98,2,1,-0.000434311,-0.234911,-776.556,-0.107328,-0.107326
2.339e-011,482.696,-6994.83,-6152.02,2,1,0.00208537,-0.223704,-776.067,-0.11121,-0.111208
2.3395e-011,484.267,-6997.28,-6151.73,2,1,0.00522862,-0.214751,-775.56,-0.115089,-0.115087
2.34e-011,523.359,-7067.43,-6153.62,2,1,0.00918865,-0.208337,-775.037,-0.118965,-0.118963
2.3405e-011,479.526,-6991.11,-6153.84,2,1,0.0138512,-0.204233,-774.496,-0.122839,-0.122837
2.341e-011,529.495,-7079.17,-6154.64,2,1,0.0188462,-0.201823,-773.938,-0.12671,-0.126708
2.3415e-011,455.997,-6951.22,-6155.03,2,1,0.0237674,-0.200464,-773.362,-0.130578,-0.130576
2.342e-011,498.406,-7023.19,-6152.95,2,1,0.0283447,-0.199676,-772.769,-0.134444,-0.134441
2.3425e-011,484.775,-6998.87,-6152.43,2,1,0.0324106,-0.199162,-772.159,-0.138306,-0.138303
2.343e-011,503.976,-7032.94,-6152.97,2,1,0.0358988,-0.198751,-771.532,-0.142165,-0.142162
2.3435e-011,467.032,-6970.88,-6155.42,2,1,0.0389144,-0.19834,-770.887,-0.146021,-0.146018
2.344e-011,472.35,-6978.21,-6153.46,2,1,0.0418117,-0.197854,-770.225,-0.149874,-0.149871
2.3445e-011,500.206,-7025.14,-6151.76,2,1,0.0450224,-0.197209,-769.546,-0.153724,-0.15372
2.345e-011,546.943,-7110.81,-6155.83,2,1,0.0486025,-0.196266,-768.849,-0.157569,-0.157566
2.3455e-011,481.024,-6995.91,-6156.02,2,1,0.0522189,-0.194824,-768.136,-0.161412,-0.161408
2.346e-011,494.767,-7019.82,-6155.93,2,1,0.055707,-0.192812,-767.405,-0.165251,-0.165247
2.3465e-011,465.062,-6964.7,-6152.68,2,1,0.0590987,-0.190382,-766.657,-0.169086,-0.169082
2.347e-011,507.855,-7038.85,-6152.11,2,1,0.0621066,-0.187731,-765.892,-0.172917,-0.172913
2.3475e-011,483.312,-6994.71,-6150.82,2,1,0.0643576,-0.184988,-765.11,-0.176745,-0.17674
2.348e-011,517.618,-7056.94,-6153.15,2,1,0.0661844,-0.182204,-764.31,-0.180568,-0.180564
2.3485e-011,456.958,-6948.94,-6151.07,2,1,0.0684108,-0.179413,-763.494,-0.184388,-0.184383
2.349e-011,530.582,-7077.5,-6151.08,2,1,0.0714402,-0.176642,-762.66,-0.188203,-0.188198
2.3495e-011,467.748,-6967.36,-6150.65,2,1,0.0751998,-0.173958,-761.81,-0.192015,-0.192009
2.35e-011,514.646,-7048.79,-6150.19,2,1,0.079616,-0.171471,-760.942,-0.195821,-0.195816
2.3505e-011,467.116,-6966.82,-6151.21,2,1,0.0842569,-0.169373,-760.058,-0.199624,-0.199618
2.351e-011,548.584,-7111.6,-6153.75,2,1,0.0880063,-0.167905,-759.156,-0.203422,-0.203416
2.3515e-011,491.073,-7013.77,-6156.33,2,1,0.0897563,-0.167329,-758.237,-0.207215,-0.207209
2.352e-011,469.088,-6974.3,-6155.25,2,1,0.0892912,-0.167934,-757.302,-0.211004,-0.210998
2.3525e-011,458.495,-6951.64,-6151.09,2,1,0.0873073,-0.170029,-756.349,-0.214788,-0.214782
2.353e-011,469.467,-6968.45,-6148.73,2,1,0.0849486,-0.173872,-755.38,-0.218568,-0.218561
2.3535e-011,485.03,-6994.28,-6147.4,2,1,0.0833729,-0.179572,-754.393,-0.222342,-0.222335
2.354e-011,478.153,-6981.68,-6146.81,2,1,0.0833642,-0.187013,-753.39,-0.226112,-0.226104
2.3545e-011,538.391,-7088.78,-6148.72,2,1,0.0850667,-0.19591,-752.37,-0.229876,-0.229868
2.355e-011,481.267,-6989.54,-6149.23,2,1,0.0878574,-0.205953,-751.333,-0.233635,-0.233627
2.3555e-011,512.566,-7043.75,-6148.79,2,1,0.0905489,-0.216877,-750.279,-0.237389,-0.237381
2.356e-011,507.663,-7036.62,-6150.21,2,1,0.0921563,-0.228399,-749.209,-0.241138,-0.24113
2.3565e-011,478.652,-6987.12,-6151.37,2,1,0.0925842,-0.24029,-748.122,-0.244881,-0.244873
2.357e-011,477.529,-6985.15,-6151.36,2,1,0.092308,-0.2524,-747.018,-0.248619,-0.24861
2.3575e-011,481.47,-6996.07,-6155.41,2,1,0.091729,-0.264632,-745.897,-0.252352,-0.252342
2.358e-011,507.526,-7042.4,-6156.24,2,1,0.0912139,-0.276913,-744.76,-0.256078,-0.256069
2.3585e-011,492.668,-7017.88,-6157.66,2,1,0.0911992,-0.289194,-743.606,-0.259799,-0.259789
2.359e-011,472.942,-6982.32,-6156.54,2,1,0.0917015,-0.301457,-742.435,-0.263514,-0.263504
2.3595e-011,502.136,-7031.68,-6154.93,2,1,0.0922316,-0.313708,-741.248,-0.267223,-0.267213
2.36e-011,533.473,-7088.78,-6157.31,2,1,0.0924351,-0.325926,-740.044,-0.270927,-0.270916
2.3605e-011,512.241,-7054.25,-6159.85,2,1,0.0923025,-0.338097,-738.823,-0.274624,-0.274613
2.361e-011,524.136,-7077.39,-6162.22,2,1,0.0918724,-0.350229,-737.586,-0.278315,-0.278304
2.3615e-011,459.443,-6963.35,-6161.14,2,1,0.0913244,-0.362326,-736.333,-0.282,-0.281988
2.362e-011,522.082,-7071.66,-6160.08,2,1,0.0911602,-0.374413,-735.063,-0.285678,-0.285666
2.3625e-011,522.033,-7072.44,-6160.94,2,1,0.0917252,-0.38647,-733.776,-0.28935,-0.289338
2.363e-011,469.65,-6982.08,-6162.05,2,1,0.09286,-0.398489,-732.474,-0.293016,-0.293003
2.3635e-011,451.805,-6946.6,-6157.73,2,1,0.0943265,-0.410496,-731.154,-0.296675,-0.296662
2.364e-011,485.037,-7004.07,-6157.17,2,1,0.0960718,-0.422501,-729.819,-0.300327,-0.300314
2.3645e-011,484.745,-7000.96,-6154.57,2,1,0.0979953,-0.434468,-728.467,-0.303973,-0.30396
2.365e-011,462.908,-6961.34,-6153.08,2,1,0.0999221,-0.446385,-727.099,-0.307612,-0.307598
2.3655e-011,568.76,-7147.25,-6154.17,2,1,0.101687,-0.458242,-725.714,-0.311244,-0.31123
2.366e-011,490.262,-7014.45,-6158.42,2,1,0.103103,-0.470029,-724.314,-0.314869,-0.314855
2.3665e-011,497.101,-7025.59,-6157.63,2,1,0.104072,-0.481837,-722.897,-0.318487,-0.318472
2.367e-011,442.968,-6927.97,-6154.53,2,1,0.104633,-0.493752,-721.464,-0.322098,-0.322083
2.3675e-011,514.567,-7052.18,-6153.72,2,1,0.104874,-0.50579,-720.015,-0.325702,-0.325686
2.368e-011,476.517,-6984.91,-6152.89,2,1,0.105008,-0.517885,-718.549,-0.329298,-0.329282
2.3685e-011,513.239,-7049.65,-6153.51,2,1,0.105385,-0.530001,-717.068,-0.332887,-0.332871
2.369e-011,464.402,-6963.14,-6152.27,2,1,0.106062,-0.542108,-715.571,-0.336469,-0.336452
2.3695e-011,484.439,-6996.63,-6150.77,2,1,0.106559,-0.554224,-714.057,-0.340043,-0.340026
2.37e-011,476.524,-6979.64,-6147.61,2,1,0.106402,-0.566365,-712.528,-0.34361,-0.343592
2.3705e-011,504.631,-7028.83,-6147.72,2,1,0.10557,-0.578535,-710.983,-0.347168,-0.34715
2.371e-011,491.797,-7005.53,-6146.83,2,1,0.104166,-0.590712,-709.421,-0.350719,-0.350701
2.3715e-011,536.159,-7086.15,-6149.99,2,1,0.102288,-0.602895,-707.844,-0.354262,-0.354244
2.372e-011,474.574,-6978.64,-6150.02,2,1,0.100486,-0.61507,-706.251,-0.357798,-0.357778
2.3725e-011,499.625,-7021.31,-6148.94,2,1,0.0993477,-0.627264,-704.643,-0.361325,-0.361305
2.373e-011,470.36,-6968.72,-6147.45,1,1,0.0985741,0.625643,-703.018,-0.364844,-0.364824
2.3735e-011,484.635,-6991.38,-6145.18,1,1,0.097405,0.613398,-701.378,-0.368355,-0.368335
2.374e-011,485.325,-6991.33,-6143.93,1,1,0.0956042,0.601123,-699.722,-0.371858,-0.371837
2.3745e-011,512.139,-7037.77,-6143.55,1,1,0.0933073,0.588821,-698.05,-0.375352,-0.375331
2.375e-011,522.474,-7057.07,-6144.81,1,1,0.0905599,0.576504,-696.363,-0.378838,-0.378817
2.3755e-011,524.573,-7063.34,-6147.42,1,1,0.0875739,0.564178,-694.66,-0.382316,-0.382294
2.376e-011,474.567,-6975.73,-6147.11,1,1,0.0849118,0.551842,-692.942,-0.385785,-0.385762
2.3765e-011,492.415,-7005.53,-6145.75,1,1,0.0828821,0.539471,-691.208,-0.389245,-0.389222
2.377e-011,501.126,-7020.29,-6145.3,1,1,0.0810923,0.527065,-689.459,-0.392697,-0.392674
2.3775e-011,513.238,-7043.61,-6147.47,1,1,0.0788517,0.51463,-687.694,-0.39614,-0.396116
2.378e-011,471.811,-6970.06,-6146.26,1,1,0.0757634,0.50217,-685.914,-0.399574,-0.39955
2.3785e-011,499.547,-7017.57,-6145.34,1,1,0.0718637,0.489665,-684.119,-0.402999,-0.402974
2.379e-011,481.73,-6984.65,-6143.52,1,1,0.0673687,0.477124,-682.308,-0.406415,-0.40639
2.3795e-011,526.468,-7064.04,-6144.8,1,1,0.0624086,0.464545,-680.482,-0.409822,-0.409796
2.38e-011,495.095,-7009.01,-6144.55,1,1,0.057106,0.451946,-678.641,-0.41322,-0.413194
2.3805e-011,526.409,-7065.72,-6146.58,1,1,0.0517605,0.439325,-676.784,-0.416608,-0.416582
2.381e-011,432.676,-6899.94,-6144.46,1,1,0.0467129,0.426692,-674.913,-0.419988,-0.419961
2.3815e-011,481.02,-6979.89,-6140.01,1,1,0.0420048,0.414007,-673.026,-0.423358,-0.42333
2.382e-011,477.451,-6971.99,-6138.33,1,1,0.0375606,0.401281,-671.125,-0.426718,-0.42669
2.3825e-011,514.022,-7035.06,-6137.55,1,1,0.0334335,0.388516,-669.208,-0.430069,-0.43004
2.383e-011,477.674,-6971.33,-6137.29,1,1,0.0296462,0.375718,-667.276,-0.43341,-0.433381
2.3835e-011,506.818,-7020.79,-6135.86,1,1,0.0260604,0.362868,-665.33,-0.436741,-0.436712
2.384e-011,443.36,-6908.75,-6134.62,1,1,0.022609,0.349962,-663.368,-0.440063,-0.440033
2.3845e-011,566.499,-7123.16,-6134.02,1,1,0.0193107,0.336945,-661.392,-0.443375,-0.443345
2.385e-011,489.54,-6993.66,-6138.9,1,1,0.0160708,0.32383,-659.401,-0.446677,-0.446646
2.3855e-011,499.853,-7009.62,-6136.85,1,1,0.0127087,0.310676,-657.395,-0.449969,-0.449938
2.386e-011,483.841,-6982.27,-6137.47,1,1,0.00915884,0.297613,-655.374,-0.453251,-0.453219
2.3865e-011,505.46,-7019.02,-6136.46,1,1,0.00544303,0.284779,-653.339,-0.456523,-0.45649
2.387e-011,480.941,-6976.24,-6136.5,1,1,0.00158401,0.272352,-651.289,-0.459784,-0.459751
2.3875e-011,481.318,-6974.64,-6134.23,1,1,-0.00236158,0.260662,-649.225,-0.463036,-0.463002
2.388e-011,495.858,-7000.06,-6134.27,1,1,-0.0063047,0.250318,-647.146,-0.466277,-0.466243
2.3885e-011,477.645,-6966.1,-6132.11,1,1,-0.0102188,0.242186,-645.052,-0.469507,-0.469473
2.389e-011,529.649,-7059.81,-6135.02,1,1,-0.0140728,0.237016,-642.945,-0.472727,-0.472692
2.3895e-011,491.623,-6992.93,-6134.53,1,1,-0.017673,0.235048,-640.822,-0.475937,-0.475901
2.39e-011,545.512,-7090.16,-6137.67,1,1,-0.0208289,0.235884,-638.686,-0.479135,-0.479099
2.3905e-011,476.742,-6970.69,-6138.28,1,1,-0.0234986,0.238706,-636.535,-0.482323,-0.482287
2.391e-011,506.639,-7023.49,-6138.87,1,1,-0.0257229,0.242681,-634.37,-0.485501,-0.485463
2.3915e-011,499.327,-7009.99,-6138.15,1,1,-0.0276007,0.247227,-632.19,-0.488667,-0.488629
2.392e-011,525.888,-7057.98,-6139.76,1,1,-0.0293283,0.252034,-629.997,-0.491823,-0.491784
2.3925e-011,507.828,-7027.79,-6141.1,1,1,-0.0310271,0.25694,-627.79,-0.494967,-0.494928
2.393e-011,474.302,-6969.21,-6141.06,1,1,-0.0326876,0.261866,-625.568,-0.4981,-0.498061
2.3935e-011,460.74,-6941.74,-6137.26,1,1,-0.0343238,0.266775,-623.332,-0.501223,-0.501183
2.394e-011,503.849,-7016.3,-6136.56,1,1,-0.0360198,0.27165,-621.083,-0.504334,-0.504293
2.3945e-011,520.275,-7045.7,-6137.28,1,1,-0.0379388,0.276472,-618.819,-0.507433,-0.507392
2.395e-011,483.737,-6982.47,-6137.84,1,1,-0.0403677,0.281232,-616.542,-0.510522,-0.51048
2.3955e-011,503.651,-7014.86,-6135.47,1,1,-0.0435635,0.285933,-614.251,-0.513599,-0.513557
2.396e-011,513.955,-7035.5,-6138.11,1,1,-0.0475709,0.290575,-611.946,-0.516664,-0.516622
2.3965e-011,482.453,-6979.18,-6136.79,1,1,-0.052226,0.295156,-609.628,-0.519718,-0.519675
2.397e-011,499.516,-7008.98,-6136.8,1,1,-0.0572641,0.299684,-607.296,-0.522761,-0.522717
2.3975e-011,468.072,-6952.83,-6135.55,1,1,-0.062423,0.304163,-604.95,-0.525791,-0.525747
2.398e-011,487.938,-6984.69,-6132.73,1,1,-0.0675238,0.3086,-602.591,-0.52881,-0.528765
2.3985e-011,473.488,-6958.24,-6131.51,1,1,-0.0725297,0.312998,-600.218,-0.531817,-0.531771
2.399e-011,499.864,-7002.17,-6129.39,1,1,-0.0775433,0.317361,-597.832,-0.534812,-0.534766
2.3995e-011,519.842,-7038.94,-6131.27,1,1,-0.082647,0.321686,-595.433,-0.537795,-0.537749
2.4e-011,476.373,-6963.52,-6131.75,1,1,-0.0878426,0.325972,-593.02,-0.540767,-0.540719
2.4005e-011,484.083,-6976.2,-6130.97,1,1,-0.093034,0.330224,-590.594,-0.543726,-0.543677
2.401e-011,516.007,-7032.41,-6131.44,1,1,-0.0980259,0.334437,-588.154,-0.546673,-0.546624
2.4015e-011,533.733,-7066.55,-6134.63,1,1,-0.102687,0.338594,-585.702,-0.549607,-0.549558
2.402e-011,480.083,-6973.19,-6134.95,1,1,-0.107113,0.34267,-583.236,-0.55253,-0.55248
2.4025e-011,485.06,-6980.94,-6134,1,1,-0.111577,0.346629,-580.758,-0.555439,-0.555389
2.403e-011,453.761,-6923.99,-6131.7,1,1,-0.116243,0.350398,-578.266,-0.558337,-0.558286
2.4035e-011,513.539,-7027.96,-6131.3,1,1,-0.120937,0.353896,-575.762,-0.561222,-0.56117
2.404e-011,498.285,-7001.18,-6131.15,1,1,-0.125261,0.357059,-573.244,-0.564095,-0.564042
2.4045e-011,520.336,-7042.29,-6133.76,1,1,-0.128971,0.35987,-570.714,-0.566955,-0.566901
2.405e-011,471.743,-6955.12,-6131.44,1,1,-0.132056,0.362399,-568.171,-0.569802,-0.569748
2.4055e-011,483.94,-6975.55,-6130.56,1,1,-0.13452,0.364784,-565.615,-0.572636,-0.572582
2.406e-011,489.216,-6982.29,-6128.1,1,1,-0.136394,0.367118,-563.047,-0.575458,-0.575403
2.4065e-011,505.042,-7011.55,-6129.72,1,1,-0.137948,0.369427,-560.466,-0.578267,-0.578211
2.407e-011,495.539,-6993.92,-6128.68,1,1,-0.139436,0.371716,-557.872,-0.581063,-0.581006
2.4075e-011,479.769,-6965.95,-6128.25,1,1,-0.140781,0.373992,-555.266,-0.583845,-0.583788
2.408e-011,510.425,-7018.44,-6127.22,1,1,-0.141925,0.376256,-552.648,-0.586615,-0.586558
2.4085e-011,492.921,-6988.59,-6127.93,1,1,-0.14318,0.378501,-550.017,-0.589372,-0.589314
2.409e-011,494.594,-6990.81,-6127.22,1,1,-0.144794,0.380727,-547.374,-0.592115,-0.592056
2.4095e-011,477.537,-6960.08,-6126.28,1,1,-0.146551,0.382933,-544.719,-0.594846,-0.594786
2.41e-011,472.955,-6950.16,-6124.36,1,1,-0.14814,0.38512,-542.051,-0.597562,-0.597502
2.4105e-011,526.962,-7044.81,-6124.71,1,1,-0.149373,0.38729,-539.372,-0.600266,-0.600205
2.411e-011,469.508,-6945.14,-6125.36,1,1,-0.149945,0.389439,-536.68,-0.602956,-0.602895
2.4115e-011,479.645,-6960.03,-6122.55,1,1,-0.149664,0.391569,-533.976,-0.605633,-0.605571
2.412e-011,463.44,-6929.45,-6120.26,1,1,-0.148845,0.393681,-531.26,-0.608296,-0.608233
2.4125e-011,503.579,-6998.75,-6119.48,1,1,-0.148021,0.395775,-528.533,-0.610945,-0.610882
2.413e-011,439.346,-6883.75,-6116.63,1,1,-0.147385,0.39785,-525.794,-0.613581,-0.613517
2.4135e-011,535.7,-7050.57,-6115.21,1,1,-0.146798,0.399908,-523.042,-0.616203,-0.616138
2.414e-011,509.66,-7010.6,-6120.71,1,1,-0.146077,0.401943,-520.28,-0.618812,-0.618746
2.4145e-011,507.882,-7011.06,-6124.28,1,1,-0.144929,0.403954,-517.505,-0.621406,-0.62134
2.415e-011,506.652,-7010.16,-6125.53,1,1,-0.142903,0.405941,-514.719,-0.623987,-0.62392
2.4155e-011,503.739,-7006.65,-6127.1,1,1,-0.13976,0.407903,-511.922,-0.626553,-0.626485
2.416e-011,469.839,-6945.92,-6125.56,1,1,-0.135755,0.409841,-509.112,-0.629106,-0.629037
2.4165e-011,457.055,-6921.11,-6123.07,1,1,-0.131453,0.411758,-506.292,-0.631644,-0.631575
2.417e-011,492.994,-6979.79,-6119,1,1,-0.127255,0.413655,-503.46,-0.634169,-0.634099
2.4175e-011,519.938,-7029.62,-6121.78,1,1,-0.123128,0.41553,-500.617,-0.636679,-0.636608
2.418e-011,509.936,-7011.93,-6121.56,1,1,-0.118817,0.41738,-497.763,-0.639175,-0.639104
2.4185e-011,506.118,-7006.69,-6122.98,1,1,-0.114162,0.419206,-494.898,-0.641657,-0.641585
2.419e-011,498.722,-6996.93,-6126.14,1,1,-0.109171,0.421008,-492.021,-0.644124,-0.644051
2.4195e-011,525.138,-7046.78,-6129.86,1,1,-0.103968,0.422787,-489.134,-0.646577,-0.646503
2.42e-011,499.507,-7004.07,-6131.91,1,1,-0.0988277,0.42454,-486.236,-0.649015,-0.648941
2.4205e-011,456.329,-6927.35,-6130.58,1,1,-0.0940942,0.426272,-483.327,-0.651439,-0.651364
2.421e-011,478.786,-6963.27,-6127.29,1,1,-0.089934,0.427984,-480.406,-0.653848,-0.653773
2.4215e-011,538.309,-7067.61,-6127.69,1,1,-0.0862672,0.429677,-477.476,-0.656243,-0.656167
2.422e-011,511.683,-7023.62,-6130.2,1,1,-0.0828926,0.431348,-474.534,-0.658623,-0.658546
2.4225e-011,473.205,-6957.36,-6131.12,1,1,-0.079577,0.432998,-471.582,-0.660988,-0.660911
2.423e-011,471.196,-6952.01,-6129.28,1,1,-0.0761389,0.434634,-468.62,-0.663339,-0.66326
