step,T,Epot,Efull,
1.4312e-010,301.144,-9442.76,-4447.54,
1.4314e-010,301.569,-9459.77,-4457.51,
1.4316e-010,299.339,-9465.58,-4500.32,
1.4318e-010,301.041,-9487.27,-4493.77,
1.432e-010,295.662,-9393.47,-4489.19,
1.4322e-010,288.795,-9238.61,-4448.23,
1.4324e-010,296.139,-9387.44,-4475.26,
1.4326e-010,294.024,-9347.97,-4470.86,
1.4328e-010,305.543,-9536.52,-4468.35,
1.433e-010,303.663,-9526.73,-4489.73,
1.4332e-010,303.163,-9514.68,-4485.98,
1.4334e-010,301.548,-9434.79,-4432.88,
1.4336e-010,297.011,-9368.93,-4442.26,
1.4338e-010,306.564,-9545.29,-4460.18,
1.434e-010,301.98,-9478.95,-4469.87,
1.4342e-010,301.921,-9491.62,-4483.52,
1.4344e-010,299.309,-9430.09,-4465.32,
1.4346e-010,293.606,-9338.07,-4467.9,
1.4348e-010,298.242,-9366.09,-4419.01,
1.435e-010,302.198,-9450.27,-4437.58,
1.4352e-010,300.658,-9475.95,-4488.8,
1.4354e-010,300.343,-9447.24,-4465.32,
1.4356e-010,292.001,-9302.1,-4458.54,
1.4358e-010,305.649,-9577.36,-4507.43,
1.436e-010,291.474,-9308.9,-4474.09,
1.4362e-010,299.036,-9427.27,-4467.02,
1.4364e-010,298.562,-9451.07,-4498.69,
1.4366e-010,307.435,-9603.73,-4504.17,
1.4368e-010,302.186,-9522.65,-4510.15,
1.437e-010,299.921,-9460,-4485.07,
1.4372e-010,300.908,-9497.4,-4506.1,
1.4374e-010,291.242,-9271.92,-4440.97,
1.4376e-010,298.912,-9400.08,-4441.9,
1.4378e-010,295.921,-9375.58,-4467.01,
1.438e-010,294.744,-9292.61,-4403.57,
1.4382e-010,299.789,-9408.1,-4435.37,
1.4384e-010,301.223,-9426.88,-4430.37,
1.4386e-010,297.08,-9369.4,-4441.61,
1.4388e-010,298.841,-9392.85,-4435.85,
1.439e-010,299.512,-9430.87,-4462.72,
1.4392e-010,301.499,-9463.56,-4462.47,
1.4394e-010,300.635,-9433.38,-4446.61,
1.4396e-010,295.325,-9348.47,-4449.79,
1.4398e-010,303.596,-9516.05,-4480.17,
1.44e-010,302.836,-9438.78,-4415.51,
1.4402e-010,298.166,-9386.19,-4440.37,
1.4404e-010,301.198,-9402.93,-4406.83,
1.4406e-010,303.04,-9429.38,-4402.72,
1.4408e-010,304.156,-9415.18,-4370.01,
1.441e-010,303.642,-9427.54,-4390.91,
1.4412e-010,299.343,-9387.02,-4421.69,
1.4414e-010,304.567,-9492.09,-4440.1,
1.4416e-010,296.191,-9290.2,-4377.16,
1.4418e-010,305.717,-9535.71,-4464.65,
1.442e-010,302.856,-9461.64,-4438.03,
1.4422e-010,299.645,-9390.76,-4420.41,
1.4424e-010,301.1,-9430.59,-4436.11,
1.4426e-010,306.096,-9581.65,-4504.29,
1.4428e-010,296.997,-9367.25,-4440.83,
1.443e-010,294.244,-9313.37,-4432.62,
1.4432e-010,292.083,-9240.65,-4395.74,
1.4434e-010,304.213,-9520.78,-4474.66,
1.4436e-010,289.098,-9168.65,-4373.25,
1.4438e-010,302.323,-9462.12,-4447.36,
1.444e-010,311.217,-9647.48,-4485.17,
1.4442e-010,304.629,-9489.72,-4436.7,
1.4444e-010,296.883,-9356.15,-4431.62,
1.4446e-010,305.334,-9558.68,-4493.97,
1.4448e-010,296.432,-9351.01,-4433.97,
1.445e-010,294.907,-9339.9,-4448.14,
1.4452e-010,302.995,-9455.78,-4429.86,
1.4454e-010,300.377,-9456.19,-4473.71,
1.4456e-010,303.11,-9471.28,-4443.47,
1.4458e-010,297.27,-9390.07,-4459.12,
1.446e-010,302.849,-9530.26,-4506.77,
1.4462e-010,303.262,-9587.92,-4557.57,
1.4464e-010,290.432,-9300.66,-4483.13,
1.4466e-010,299.13,-9524.4,-4562.59,
1.4468e-010,297.105,-9446.36,-4518.15,
1.447e-010,302.375,-9501.57,-4485.94,
1.4472e-010,304.102,-9547.12,-4502.85,
1.4474e-010,301.775,-9525.68,-4520,
1.4476e-010,301.551,-9499.2,-4497.25,
1.4478e-010,296.68,-9388.69,-4467.53,
1.448e-010,300.656,-9472.75,-4485.63,
1.4482e-010,306.248,-9581.53,-4501.66,
1.4484e-010,294.849,-9279.06,-4388.27,
1.4486e-010,302.985,-9441.27,-4415.53,
1.4488e-010,300.653,-9423.62,-4436.56,
1.449e-010,294.783,-9312.81,-4423.11,
1.4492e-010,295.6,-9275.07,-4371.82,
1.4494e-010,296.6,-9329.38,-4409.54,
1.4496e-010,302.811,-9437.58,-4414.71,
1.4498e-010,306.863,-9523.11,-4433.03,
1.45e-010,299.137,-9364.29,-4402.37,
1.4502e-010,306.008,-9569.47,-4493.59,
1.4504e-010,306.933,-9597.09,-4505.85,
1.4506e-010,294.426,-9398.69,-4514.91,
1.4508e-010,295.994,-9408.11,-4498.32,
1.451e-010,303.913,-9609.63,-4568.49,
1.4512e-010,296.656,-9429.82,-4509.06,
1.4514e-010,299.629,-9492.29,-4522.2,
1.4516e-010,299.463,-9507.06,-4539.73,
1.4518e-010,304.399,-9632.34,-4583.13,
1.452e-010,300.297,-9503.68,-4522.52,
1.4522e-010,297.918,-9441.46,-4499.76,
1.4524e-010,299.284,-9489.12,-4524.77,
1.4526e-010,303.097,-9570.68,-4543.08,
1.4528e-010,308.544,-9634.74,-4516.78,
1.453e-010,298.681,-9510.04,-4555.68,
1.4532e-010,295.775,-9469.74,-4563.6,
1.4534e-010,299.363,-9504.69,-4539.02,
1.4536e-010,297.56,-9444.53,-4508.76,
1.4538e-010,300.121,-9495.13,-4516.89,
1.454e-010,295.064,-9371.22,-4476.87,
1.4542e-010,302.444,-9475.25,-4458.48,
1.4544e-010,297.454,-9384.5,-4450.49,
1.4546e-010,305.153,-9536.88,-4475.17,
1.4548e-010,303.936,-9513.5,-4471.98,
1.455e-010,295.571,-9337.65,-4434.88,
1.4552e-010,308.921,-9623.97,-4499.76,
1.4554e-010,294.191,-9345.27,-4465.4,
1.4556e-010,301.136,-9454.68,-4459.61,
1.4558e-010,303.445,-9521.62,-4488.24,
1.456e-010,305.042,-9553.18,-4493.32,
1.4562e-010,303.475,-9543,-4509.13,
1.4564e-010,293.617,-9367.94,-4497.58,
1.4566e-010,299.734,-9463.37,-4491.54,
1.4568e-010,303.462,-9570.53,-4536.88,
1.457e-010,295.71,-9358.21,-4453.14,
1.4572e-010,301.977,-9543.71,-4534.69,
1.4574e-010,299.615,-9489.98,-4520.13,
1.4576e-010,297.69,-9437.99,-4500.08,
1.4578e-010,300.125,-9460.68,-4482.37,
1.458e-010,297.439,-9435.94,-4502.18,
1.4582e-010,308.631,-9635.15,-4515.74,
1.4584e-010,298.129,-9443.66,-4498.46,
1.4586e-010,298.79,-9429.84,-4473.68,
1.4588e-010,304.606,-9603.95,-4551.31,
1.459e-010,304.021,-9556.82,-4513.89,
1.4592e-010,305.268,-9604.99,-4541.37,
1.4594e-010,304.366,-9621.42,-4572.76,
1.4596e-010,297.286,-9521.69,-4590.48,
1.4598e-010,299.539,-9471.29,-4502.7,
1.46e-010,306.977,-9642.72,-4550.76,
1.4602e-010,303.523,-9591.99,-4557.32,
1.4604e-010,296.946,-9492.51,-4566.93,
1.4606e-010,294.803,-9379.85,-4489.82,
1.4608e-010,290.748,-9372.79,-4550.02,
1.461e-010,298.263,-9486.08,-4538.66,
1.4612e-010,300.407,-9546.68,-4563.7,
1.4614e-010,300.58,-9522.59,-4536.73,
1.4616e-010,297.324,-9507.15,-4575.31,
1.4618e-010,306.175,-9593.04,-4514.38,
1.462e-010,300.902,-9508.16,-4516.96,
1.4622e-010,296.734,-9429.63,-4507.58,
1.4624e-010,299.323,-9463.95,-4498.94,
1.4626e-010,301.462,-9493,-4492.51,
1.4628e-010,304.604,-9547.43,-4494.83,
1.463e-010,302.924,-9531.31,-4506.56,
1.4632e-010,289.379,-9278.94,-4478.87,
1.4634e-010,297.005,-9415.22,-4488.66,
1.4636e-010,301.535,-9524.18,-4522.48,
1.4638e-010,297.621,-9409.79,-4473.03,
1.464e-010,303.853,-9579.73,-4539.59,
1.4642e-010,302.649,-9560.62,-4540.44,
1.4644e-010,298.101,-9457.03,-4512.3,
1.4646e-010,304.79,-9608.09,-4552.41,
1.4648e-010,302.042,-9539.68,-4529.58,
1.465e-010,300.977,-9496.67,-4504.22,
1.4652e-010,291.599,-9321,-4484.12,
1.4654e-010,296.244,-9394.43,-4480.49,
1.4656e-010,299.596,-9455.73,-4486.19,
1.4658e-010,297.555,-9365.72,-4430.04,
1.466e-010,292.473,-9274.09,-4422.7,
1.4662e-010,301.001,-9466.84,-4474,
1.4664e-010,302.453,-9455.94,-4439.01,
1.4666e-010,301.704,-9439.49,-4435,
1.4668e-010,307.294,-9575.23,-4478.01,
1.467e-010,304.177,-9558.82,-4513.31,
1.4672e-010,291.088,-9259.13,-4430.72,
1.4674e-010,297.534,-9364.43,-4429.09,
1.4676e-010,302.976,-9468.56,-4442.96,
1.4678e-010,300.051,-9394.19,-4417.11,
1.468e-010,307.574,-9511.04,-4409.17,
1.4682e-010,307.017,-9574.85,-4482.21,
1.4684e-010,297.213,-9396.87,-4466.87,
1.4686e-010,302.358,-9477.9,-4462.55,
1.4688e-010,294.207,-9300.41,-4420.26,
1.469e-010,299.275,-9430.26,-4466.06,
1.4692e-010,296.006,-9323.7,-4413.72,
1.4694e-010,292.091,-9241.81,-4396.77,
1.4696e-010,300.552,-9366.1,-4380.72,
1.4698e-010,304.853,-9508.88,-4452.15,
1.47e-010,301.043,-9407.78,-4414.24,
1.4702e-010,303.421,-9481.91,-4448.93,
1.4704e-010,297.647,-9408.82,-4471.62,
1.4706e-010,303.303,-9521.32,-4490.29,
1.4708e-010,300.911,-9440.67,-4449.33,
1.471e-010,309.41,-9695.84,-4563.51,
1.4712e-010,302.783,-9510.32,-4487.92,
1.4714e-010,298.859,-9448.4,-4491.09,
1.4716e-010,300.055,-9455.16,-4478.01,
1.4718e-010,293.085,-9342.72,-4481.2,
1.472e-010,302.854,-9477.99,-4454.42,
1.4722e-010,300.871,-9455.66,-4464.97,
1.4724e-010,299.299,-9447.46,-4482.84,
1.4726e-010,304.069,-9535.38,-4491.65,
1.4728e-010,291.781,-9271.16,-4431.26,
1.473e-010,299.319,-9379.1,-4414.17,
1.4732e-010,296.92,-9352.32,-4427.18,
1.4734e-010,303.565,-9484.25,-4448.88,
1.4736e-010,294.444,-9265.56,-4381.49,
1.4738e-010,301.167,-9409.6,-4414.01,
1.474e-010,297.714,-9329.54,-4391.23,
1.4742e-010,302.776,-9450.75,-4428.47,
1.4744e-010,296.389,-9318.71,-4402.37,
1.4746e-010,294.742,-9303.95,-4414.92,
1.4748e-010,299.327,-9374.88,-4409.82,
1.475e-010,303.896,-9483.42,-4442.56,
1.4752e-010,299.545,-9403.1,-4434.41,
1.4754e-010,303.12,-9495.16,-4467.18,
1.4756e-010,303.654,-9496.98,-4460.14,
1.4758e-010,297.3,-9377.28,-4445.82,
1.476e-010,294.603,-9300.21,-4413.5,
1.4762e-010,302.054,-9448.49,-4438.18,
1.4764e-010,307.306,-9521.03,-4423.6,
1.4766e-010,301.011,-9399.93,-4406.93,
1.4768e-010,294.13,-9331.08,-4452.21,
1.477e-010,297.505,-9375.26,-4440.41,
1.4772e-010,295.161,-9315.85,-4419.88,
1.4774e-010,291.962,-9254.24,-4411.33,
1.4776e-010,303.87,-9524.48,-4484.05,
1.4778e-010,297.961,-9380.19,-4437.77,
1.478e-010,305.369,-9523.85,-4458.56,
1.4782e-010,307.33,-9590,-4492.19,
1.4784e-010,300.795,-9503.89,-4514.46,
1.4786e-010,302.277,-9459.9,-4445.9,
1.4788e-010,302.955,-9512.86,-4487.6,
1.479e-010,301.848,-9521.24,-4514.35,
1.4792e-010,296.628,-9419.04,-4498.73,
1.4794e-010,298.537,-9393.31,-4441.35,
1.4796e-010,309.629,-9673.4,-4537.44,
1.4798e-010,301.227,-9522.84,-4526.26,
1.48e-010,301.586,-9488.53,-4485.99,
1.4802e-010,298.731,-9425.97,-4470.8,
1.4804e-010,304.227,-9573.71,-4527.35,
1.4806e-010,301.159,-9477.72,-4482.27,
1.4808e-010,301.195,-9481.47,-4485.41,
1.481e-010,302.059,-9493.39,-4482.99,
1.4812e-010,301.426,-9493.13,-4493.24,
1.4814e-010,303.851,-9498.59,-4458.48,
1.4816e-010,311.123,-9692.33,-4531.59,
1.4818e-010,297.493,-9432.14,-4497.5,
1.482e-010,297.257,-9422.9,-4492.16,
1.4822e-010,294.822,-9335.89,-4445.55,
1.4824e-010,303.434,-9538,-4504.8,
1.4826e-010,295.911,-9354.52,-4446.12,
1.4828e-010,300.718,-9439.9,-4451.75,
1.483e-010,303.769,-9470.63,-4431.88,
1.4832e-010,297.399,-9343.41,-4410.32,
1.4834e-010,297.532,-9320.08,-4384.79,
1.4836e-010,296.122,-9320.15,-4408.24,
1.4838e-010,297.072,-9306.35,-4378.68,
1.484e-010,300.982,-9354.37,-4361.84,
1.4842e-010,297.803,-9313.45,-4373.65,
1.4844e-010,307.932,-9538.21,-4430.4,
1.4846e-010,305.668,-9495.62,-4425.37,
1.4848e-010,307.358,-9565.7,-4467.43,
1.485e-010,302.575,-9509.56,-4490.62,
1.4852e-010,296.914,-9405.56,-4480.52,
1.4854e-010,298.391,-9453.9,-4504.35,
1.4856e-010,303.936,-9558.22,-4516.69,
1.4858e-010,294.016,-9325.8,-4448.82,
1.486e-010,307.542,-9591.08,-4489.74,
1.4862e-010,294.466,-9327.93,-4443.48,
1.4864e-010,295.717,-9336.23,-4431.04,
1.4866e-010,296.745,-9351.25,-4429,
1.4868e-010,300.106,-9411.58,-4433.59,
1.487e-010,300.019,-9369.68,-4393.13,
1.4872e-010,298.268,-9310.36,-4362.85,
1.4874e-010,299.983,-9367.7,-4391.75,
1.4876e-010,301.719,-9397.07,-4392.32,
1.4878e-010,304.097,-9445.33,-4401.13,
1.488e-010,307.802,-9580.56,-4474.91,
1.4882e-010,300.21,-9477.87,-4498.14,
1.4884e-010,295.605,-9364.01,-4460.68,
1.4886e-010,300.684,-9446.91,-4459.32,
1.4888e-010,290.871,-9248.47,-4423.67,
1.489e-010,299.208,-9454.62,-4491.53,
1.4892e-010,296.109,-9340.23,-4428.53,
1.4894e-010,295.411,-9349.42,-4449.32,
1.4896e-010,299.849,-9418.88,-4445.14,
1.4898e-010,296.405,-9307.57,-4390.97,
1.49e-010,294.65,-9244.43,-4356.93,
1.4902e-010,296.979,-9291.23,-4365.11,
1.4904e-010,300.29,-9363.53,-4382.49,
1.4906e-010,297.181,-9292.86,-4363.38,
1.4908e-010,301.772,-9358.45,-4352.82,
1.491e-010,297.028,-9327.15,-4400.21,
1.4912e-010,298.651,-9301.94,-4348.08,
1.4914e-010,292.482,-9209.67,-4358.13,
1.4916e-010,302.552,-9360.27,-4341.7,
1.4918e-010,300.486,-9373.12,-4388.82,
1.492e-010,296.03,-9296.15,-4385.76,
1.4922e-010,300.35,-9343.21,-4361.17,
1.4924e-010,297.12,-9296.71,-4368.26,
1.4926e-010,298.906,-9324.3,-4366.21,
1.4928e-010,294.974,-9195.86,-4302.99,
1.493e-010,302.015,-9362.87,-4353.22,
1.4932e-010,303.312,-9356.61,-4325.44,
1.4934e-010,297.059,-9234.51,-4307.05,
1.4936e-010,303.819,-9436.11,-4396.52,
1.4938e-010,300.374,-9375.18,-4392.74,
1.494e-010,296.072,-9301.09,-4390.01,
1.4942e-010,304.16,-9449.78,-4404.53,
1.4944e-010,296.014,-9302.12,-4392,
1.4946e-010,297.24,-9354.84,-4424.39,
1.4948e-010,293.694,-9235.17,-4363.53,
1.495e-010,295.716,-9326.71,-4421.55,
1.4952e-010,299.887,-9406.31,-4431.95,
1.4954e-010,290.673,-9171.44,-4349.91,
1.4956e-010,303.068,-9439.59,-4412.46,
1.4958e-010,297.182,-9349.53,-4420.05,
1.496e-010,303.734,-9426.22,-4388.05,
1.4962e-010,307.723,-9552.33,-4447.98,
1.4964e-010,299.053,-9390.26,-4429.74,
1.4966e-010,299.396,-9427.95,-4461.73,
1.4968e-010,296.186,-9338.55,-4425.58,
1.497e-010,297.462,-9349.45,-4415.32,
1.4972e-010,301.722,-9445.7,-4440.9,
1.4974e-010,300.953,-9433.02,-4440.98,
1.4976e-010,300.204,-9431.95,-4452.33,
1.4978e-010,298.598,-9437.18,-4484.2,
1.498e-010,298.489,-9423.04,-4471.86,
1.4982e-010,300.371,-9467.47,-4485.07,
1.4984e-010,300.488,-9411.13,-4426.8,
1.4986e-010,304.59,-9528.22,-4475.85,
1.4988e-010,297.501,-9384.95,-4450.16,
1.499e-010,306.685,-9564.43,-4477.3,
1.4992e-010,297.262,-9387.75,-4456.94,
1.4994e-010,298.481,-9413.6,-4462.57,
1.4996e-010,303.625,-9458.9,-4422.53,
1.4998e-010,305.627,-9542.51,-4472.94,
1.5e-010,308.214,-9586.11,-4473.64,
1.5002e-010,302.356,-9507.92,-4492.6,
1.5004e-010,302.425,-9476.11,-4459.64,
1.5006e-010,297.507,-9426.34,-4491.46,
1.5008e-010,298.421,-9357.89,-4407.84,
1.501e-010,303.273,-9519.35,-4488.82,
1.5012e-010,298.783,-9408.56,-4452.52,
1.5014e-010,301.563,-9474.19,-4472.02,
1.5016e-010,298.041,-9386.4,-4442.66,
1.5018e-010,303.925,-9522.78,-4481.44,
1.502e-010,292.379,-9263.85,-4414.03,
1.5022e-010,299.949,-9363.92,-4388.52,
1.5024e-010,290.78,-9196.32,-4373.02,
1.5026e-010,299.413,-9383.37,-4416.87,
1.5028e-010,297.137,-9288.73,-4359.98,
1.503e-010,304.798,-9447.33,-4391.52,
1.5032e-010,298.201,-9311.01,-4364.62,
1.5034e-010,295.553,-9314.01,-4411.54,
1.5036e-010,296.257,-9272.19,-4358.05,
1.5038e-010,292.957,-9202.05,-4342.64,
1.504e-010,294.492,-9184.59,-4299.71,
1.5042e-010,301.101,-9303.68,-4309.18,
1.5044e-010,303.905,-9341.7,-4300.69,
1.5046e-010,308.645,-9484.66,-4365.03,
1.5048e-010,296.304,-9264.75,-4349.81,
1.505e-010,306.366,-9481.64,-4399.81,
1.5052e-010,299.995,-9332.03,-4355.88,
1.5054e-010,296.417,-9285.94,-4369.14,
1.5056e-010,303.655,-9449.24,-4412.38,
1.5058e-010,299.463,-9346.42,-4379.11,
1.506e-010,297.694,-9261.89,-4323.91,
1.5062e-010,296.069,-9318.6,-4407.56,
1.5064e-010,309.269,-9514.91,-4384.92,
1.5066e-010,303.569,-9481.43,-4445.99,
1.5068e-010,306.208,-9478.74,-4399.53,
1.507e-010,299.422,-9388.92,-4422.29,
1.5072e-010,303.169,-9449.59,-4420.79,
1.5074e-010,301.715,-9391.33,-4386.64,
1.5076e-010,303.224,-9425.98,-4396.28,
1.5078e-010,311.604,-9605.42,-4436.71,
1.508e-010,299.908,-9353.23,-4378.52,
1.5082e-010,306.48,-9506.22,-4422.49,
1.5084e-010,296.721,-9322.13,-4400.29,
1.5086e-010,296.692,-9312.06,-4390.7,
1.5088e-010,297.225,-9311.34,-4381.13,
1.509e-010,298.715,-9320.31,-4365.4,
1.5092e-010,303.213,-9404.09,-4374.57,
1.5094e-010,299.707,-9366.44,-4395.08,
1.5096e-010,308.066,-9534.63,-4424.6,
1.5098e-010,295.295,-9311.97,-4413.78,
1.51e-010,298.599,-9389.36,-4436.37,
1.5102e-010,296.058,-9349.75,-4438.9,
1.5104e-010,306.796,-9510.38,-4421.41,
1.5106e-010,305.451,-9520.64,-4453.99,
1.5108e-010,307.711,-9578.64,-4474.5,
1.511e-010,292.882,-9285.66,-4427.49,
1.5112e-010,297.4,-9371.55,-4438.45,
1.5114e-010,299.756,-9414.56,-4442.37,
1.5116e-010,295.671,-9296.56,-4392.13,
1.5118e-010,297.794,-9306.15,-4366.52,
1.512e-010,297.394,-9314.4,-4381.39,
1.5122e-010,298.055,-9310.11,-4366.13,
1.5124e-010,300.145,-9321.75,-4343.11,
1.5126e-010,299.121,-9319.29,-4357.64,
1.5128e-010,306.578,-9442.32,-4356.97,
1.513e-010,302.466,-9400.87,-4383.73,
1.5132e-010,297.528,-9321.38,-4386.15,
1.5134e-010,301.736,-9406.4,-4401.37,
1.5136e-010,296.092,-9203.77,-4292.35,
1.5138e-010,307.972,-9458.56,-4350.08,
1.514e-010,292.341,-9164.62,-4315.44,
1.5142e-010,307.652,-9450.3,-4347.13,
1.5144e-010,300.974,-9293.6,-4301.2,
1.5146e-010,301.211,-9334.72,-4338.4,
1.5148e-010,297.632,-9260.2,-4323.25,
1.515e-010,290.683,-9124.86,-4303.18,
1.5152e-010,293.2,-9180.17,-4316.73,
1.5154e-010,296.298,-9268.09,-4353.26,
1.5156e-010,297.616,-9253.6,-4316.9,
1.5158e-010,300.805,-9315.6,-4326.02,
1.516e-010,299.341,-9299.94,-4334.64,
1.5162e-010,297.738,-9300.38,-4361.67,
1.5164e-010,292.233,-9173.25,-4325.84,
1.5166e-010,293.802,-9190.48,-4317.06,
1.5168e-010,305.231,-9422.34,-4359.33,
1.517e-010,302.498,-9391.07,-4373.4,
1.5172e-010,297.534,-9274,-4338.66,
1.5174e-010,300.797,-9350.3,-4360.85,
1.5176e-010,308.15,-9485.42,-4374.01,
1.5178e-010,306.219,-9430.53,-4351.14,
1.518e-010,301.051,-9310.64,-4316.98,
1.5182e-010,295.375,-9229.22,-4329.71,
1.5184e-010,295.475,-9207.5,-4306.33,
1.5186e-010,302.427,-9311.4,-4294.91,
1.5188e-010,294.276,-9163.26,-4281.97,
1.519e-010,304.862,-9394.25,-4337.36,
1.5192e-010,302.752,-9345.09,-4323.21,
1.5194e-010,300.868,-9265.5,-4274.87,
1.5196e-010,305.702,-9412.52,-4341.71,
1.5198e-010,301.46,-9348.32,-4347.87,
1.52e-010,295.465,-9195.02,-4294.01,
1.5202e-010,296.014,-9211.24,-4301.13,
1.5204e-010,303.33,-9352.02,-4320.55,
1.5206e-010,304.034,-9381.58,-4338.43,
1.5208e-010,296.253,-9220.17,-4306.09,
1.521e-010,308.929,-9482.04,-4357.71,
1.5212e-010,308.076,-9483.44,-4373.25,
1.5214e-010,300.13,-9347.44,-4369.04,
1.5216e-010,305.366,-9444.73,-4379.49,
1.5218e-010,305.929,-9479.26,-4404.69,
1.522e-010,307.262,-9523.21,-4426.52,
1.5222e-010,297.644,-9344.99,-4407.83,
1.5224e-010,306.065,-9481.99,-4405.15,
1.5226e-010,304.614,-9477.08,-4424.31,
1.5228e-010,297.097,-9381.37,-4453.3,
1.523e-010,294.927,-9295.3,-4403.21,
1.5232e-010,296.431,-9360.87,-4443.84,
1.5234e-010,293.216,-9275.47,-4411.75,
1.5236e-010,299.752,-9360.86,-4388.74,
1.5238e-010,293.618,-9223.94,-4353.57,
1.524e-010,295.425,-9273.56,-4373.21,
1.5242e-010,299.214,-9339.94,-4376.74,
1.5244e-010,296.024,-9259.74,-4349.46,
1.5246e-010,302.779,-9410.47,-4388.14,
1.5248e-010,298.371,-9331.72,-4382.51,
1.525e-010,299.434,-9332.45,-4365.6,
1.5252e-010,292.144,-9193.82,-4347.9,
1.5254e-010,295.408,-9257.46,-4357.4,
1.5256e-010,303.344,-9379.66,-4347.97,
1.5258e-010,299.022,-9299.83,-4339.82,
1.526e-010,301.766,-9368.74,-4363.21,
1.5262e-010,301.713,-9366.26,-4361.61,
1.5264e-010,300.151,-9366.28,-4387.55,
1.5266e-010,301.673,-9397.37,-4393.39,
1.5268e-010,300.869,-9391.68,-4401.04,
1.527e-010,292.495,-9249.52,-4397.77,
1.5272e-010,304.852,-9450.42,-4393.71,
1.5274e-010,292.585,-9247.17,-4393.94,
1.5276e-010,304.675,-9431.14,-4377.36,
1.5278e-010,298.652,-9343.18,-4389.31,
1.528e-010,302.979,-9439.46,-4413.81,
1.5282e-010,301.315,-9397.13,-4399.09,
1.5284e-010,291.932,-9200.64,-4358.22,
1.5286e-010,311.565,-9555.38,-4387.31,
1.5288e-010,300.257,-9374.96,-4394.46,
1.529e-010,299.431,-9339.01,-4372.2,
1.5292e-010,292.609,-9205.49,-4351.86,
1.5294e-010,291.34,-9199.8,-4367.22,
1.5296e-010,300.275,-9342.53,-4361.73,
1.5298e-010,299.425,-9327.05,-4360.36,
1.53e-010,297.003,-9263.17,-4336.64,
1.5302e-010,299.023,-9332.08,-4372.04,
1.5304e-010,299.658,-9342.61,-4372.05,
1.5306e-010,297.201,-9285.63,-4355.82,
1.5308e-010,301.237,-9402.5,-4405.75,
1.531e-010,301.016,-9362.78,-4369.69,
1.5312e-010,300.122,-9336.84,-4358.58,
1.5314e-010,292.337,-9214.02,-4364.89,
1.5316e-010,296.428,-9238.02,-4321.04,
1.5318e-010,294.768,-9205.72,-4316.27,
1.532e-010,301.733,-9306.33,-4301.35,
1.5322e-010,307.629,-9460.92,-4358.14,
1.5324e-010,304.987,-9433.61,-4374.66,
1.5326e-010,302.96,-9390.56,-4365.22,
1.5328e-010,296.535,-9316.38,-4397.63,
1.533e-010,311.597,-9580.59,-4412,
1.5332e-010,296.996,-9299.14,-4372.74,
1.5334e-010,302.914,-9431.25,-4406.68,
1.5336e-010,296.648,-9329.12,-4408.48,
1.5338e-010,301.98,-9463.03,-4453.95,
1.534e-010,297.742,-9375.98,-4437.21,
1.5342e-010,301.354,-9436.62,-4437.94,
1.5344e-010,302.751,-9478.84,-4456.98,
1.5346e-010,294.695,-9264.74,-4376.5,
1.5348e-010,303.568,-9419.61,-4384.19,
1.535e-010,306.323,-9533.24,-4452.11,
1.5352e-010,300.348,-9413.04,-4431.04,
1.5354e-010,304.14,-9500.76,-4455.86,
1.5356e-010,290.597,-9249.79,-4429.54,
1.5358e-010,306.237,-9580.58,-4500.89,
1.536e-010,291.226,-9249.88,-4419.18,
1.5362e-010,294.565,-9326.49,-4440.4,
1.5364e-010,307.94,-9604.83,-4496.9,
1.5366e-010,296.856,-9375.53,-4451.44,
1.5368e-010,288.156,-9232.73,-4452.96,
1.537e-010,295.777,-9372.41,-4466.22,
1.5372e-010,302.525,-9464.69,-4446.58,
1.5374e-010,304.146,-9510.4,-4465.4,
1.5376e-010,292.862,-9310.59,-4452.76,
1.5378e-010,301.246,-9490.72,-4493.81,
1.538e-010,300.6,-9458.99,-4472.79,
1.5382e-010,301.074,-9459.15,-4465.1,
1.5384e-010,302.783,-9521.35,-4498.95,
1.5386e-010,298.245,-9400.95,-4453.82,
1.5388e-010,307.479,-9564.89,-4464.59,
1.539e-010,300.991,-9537.11,-4544.45,
1.5392e-010,303.586,-9528.48,-4492.76,
1.5394e-010,302.756,-9579.18,-4557.22,
1.5396e-010,298.509,-9506.96,-4555.47,
1.5398e-010,301.458,-9540.84,-4540.41,
1.54e-010,303.171,-9578.69,-4549.85,
1.5402e-010,302.764,-9584.13,-4562.05,
1.5404e-010,298.27,-9507.77,-4560.24,
1.5406e-010,298.438,-9475.52,-4525.19,
1.5408e-010,303.617,-9571.38,-4535.15,
1.541e-010,303.72,-9601.64,-4563.71,
1.5412e-010,297.773,-9477.98,-4538.68,
1.5414e-010,297.641,-9429.58,-4492.48,
1.5416e-010,291.091,-9306.03,-4477.58,
1.5418e-010,296.943,-9396.71,-4471.18,
1.542e-010,291.864,-9316.22,-4474.95,
1.5422e-010,299.343,-9410.03,-4444.7,
1.5424e-010,299.203,-9424.82,-4461.81,
1.5426e-010,308.071,-9606.28,-4496.16,
1.5428e-010,294.224,-9335.64,-4455.22,
1.543e-010,295.547,-9338.43,-4436.07,
1.5432e-010,291.23,-9273.75,-4442.98,
1.5434e-010,295.636,-9321.62,-4417.77,
1.5436e-010,298.098,-9341.31,-4396.62,
1.5438e-010,296.805,-9327.09,-4403.85,
1.544e-010,305.289,-9511.28,-4447.32,
