step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
5480	248.078	-2458.99	-2288.82	-2458.92	0	0	-1	0	0	
5490	263.998	-2470.4	-2289.31	-2470.36	0	0	-1	0	0	
5500	295.997	-2493.17	-2290.13	-2493.13	0	0	-1	0	0	
5510	292.141	-2490.67	-2290.28	-2490.64	0	0	-1	0	0	
5520	275.369	-2479.28	-2290.39	-2479.25	0	0	-1	0	0	
5530	242.041	-2456.55	-2290.53	-2456.54	0	0	-1	0	0	
5540	261.504	-2469.98	-2290.6	-2469.98	0	0	-1	0	0	
5550	298.563	-2495.15	-2290.35	-2495.19	0	0	-1	0	0	
5560	299.532	-2495.4	-2289.94	-2495.46	0	0	-1	0	0	
5570	285.22	-2485.55	-2289.9	-2485.65	0	0	-1	0	0	
5580	280.661	-2482.48	-2289.96	-2482.55	0	0	-1	0	0	
5590	274.479	-2478.82	-2290.54	-2479.18	0	0	-1	0	0	
5600	266.528	-2473.18	-2290.36	-2473.51	0	0	-1	0	0	
5610	239.509	-2455.2	-2290.91	-2455.44	0	0	-1	0	0	
5620	246.328	-2459.68	-2290.71	-2459.73	0	0	-1	0	0	
5630	257.934	-2468.33	-2291.4	-2468.35	0	0	-1	0	-1	
5640	257.471	-2467.99	-2291.38	-2468.28	0	0	-1	0	0	
5650	281.276	-2484.21	-
