step,T,r,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
0,0.0065354,1.03181,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.000135752,0.0554689,-0.0485024,0.636614,0.501609,1
10,0.858038,1.03179,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.000137047,0.055453,-0.0484813,0.636614,0.501609,1
20,0.964313,1.03167,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,8.67035e-005,0.0553964,-0.0483649,0.636614,0.501609,1
30,1.31292,1.03148,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,1.6643e-005,0.05532,-0.0481727,0.636614,0.501609,1
40,1.67945,1.03133,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-1.4681e-005,0.055286,-0.0480317,0.636614,0.501609,1
50,1.87665,1.03125,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,1.05421e-005,0.0553256,-0.0479493,0.636614,0.501609,1
60,2.00309,1.03109,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-6.69072e-006,0.0553809,-0.0477856,0.636614,0.501609,1
70,2.17845,1.03083,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-5.53518e-005,0.0554007,-0.0475199,0.636614,0.501609,1
80,2.16276,1.0306,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-7.22902e-005,0.0553929,-0.0472879,0.636614,0.501609,1
90,2.18977,1.03046,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-4.76571e-005,0.0553813,-0.0471545,0.636614,0.501609,1
100,2.10844,1.03033,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-4.60983e-005,0.0553683,-0.0470238,0.636614,0.501609,1
110,11.3725,1.02998,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-6.76723e-005,0.0553557,-0.04667,0.636614,0.501609,1
120,18.4528,1.02943,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-7.71633e-005,0.0553597,-0.0461247,0.636614,0.501609,1
130,23.1836,1.02886,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-8.85099e-005,0.055369,-0.0455545,0.636614,0.501609,1
140,26.0876,1.02828,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000147783,0.0553584,-0.0449659,0.636637,0.501612,1
150,27.7955,1.02765,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00020002,0.0553316,-0.0443388,0.636647,0.501613,1
160,28.5792,1.02704,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000234168,0.0553023,-0.0437287,0.636821,0.50161,1
170,28.8826,1.02645,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00030805,0.0552763,-0.0431471,0.636863,0.501605,1
180,28.7166,1.02583,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000430085,0.0552534,-0.0425209,0.636992,0.50158,1
190,28.38,1.02518,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000512913,0.0552302,-0.0418714,0.6371,0.501547,1
200,28.0102,1.02462,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000531985,0.0552121,-0.0413175,0.637281,0.501482,1
210,36.8648,1.02412,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000560842,0.0551817,-0.0408181,0.637436,0.501416,1
220,42.7587,1.02352,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000616975,0.0551068,-0.040215,0.637587,0.501341,1
230,46.5396,1.02278,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000631903,0.0550011,-0.0394808,0.63779,0.501236,1
240,48.7537,1.02206,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000618587,0.0549233,-0.0387647,0.63802,0.501115,1
250,49.8554,1.02146,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00068625,0.0548729,-0.0381664,0.63826,0.500986,1
260,50.2127,1.02091,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.0007926,0.0548255,-0.0376178,0.638534,0.500834,1
270,49.9166,1.02035,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000832092,0.0547845,-0.0370582,0.638836,0.500664,1
280,49.387,1.01984,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000819955,0.054759,-0.0365466,0.639164,0.500477,1
290,48.8037,1.01939,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000850298,0.054725,-0.0361063,0.639462,0.500306,1
300,48.4742,1.01894,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000888449,0.0546696,-0.0356577,0.639729,0.500153,1
310,56.9736,1.01844,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000929345,0.0545731,-0.0351599,0.639989,0.500004,1
320,62.7251,1.018,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00100067,0.0544642,-0.0347197,0.640289,0.499833,1
330,65.9888,1.01764,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00111217,0.0543909,-0.0343665,0.640576,0.499671,1
340,67.9193,1.01725,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00119093,0.0543599,-0.0339739,0.640887,0.499499,1
350,69.3479,1.01674,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00124174,0.0543443,-0.0334715,0.641162,0.499353,1
360,70.128,1.01621,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.0012577,0.0543439,-0.0329339,0.641349,0.49926,1
370,71.0686,1.01564,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00126592,0.0542604,-0.0323722,0.641473,0.499202,1
380,72.1161,1.015,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00124139,0.0540452,-0.0317384,0.641647,0.499127,1
390,73.3566,1.01431,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00118611,0.053878,-0.0310593,0.641789,0.499071,1
400,74.7555,1.01369,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00110129,0.0539076,-0.0304321,0.641892,0.499035,1
410,85.5968,1.01301,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.00102628,0.0539692,-0.0297517,0.641909,0.499031,1
420,92.7884,1.01212,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000889466,0.0539425,-0.028864,0.641974,0.499019,1
430,97.7442,1.01108,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000710931,0.0539638,-0.0278226,0.641994,0.499016,1
440,100.28,1.01013,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000575523,0.0541104,-0.0268592,0.642063,0.499009,1
450,101.186,1.00924,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000511523,0.0542969,-0.0259602,0.642107,0.499009,1
460,100.989,1.00825,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000371172,0.0544969,-0.024958,0.642127,0.499006,1
470,99.9367,1.00713,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,-0.000151597,0.0547299,-0.0238232,0.642174,0.498995,1
480,98.3512,1.00605,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,4.44609e-005,0.054906,-0.022728,0.642226,0.498981,1
490,96.9706,1.005,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.000173612,0.0549689,-0.0216772,0.642288,0.498963,1
500,95.7159,1.00393,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.000391958,0.0549716,-0.0206036,0.642425,0.498925,1
510,104.292,1.00282,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.0007088,0.0550473,-0.0194868,0.642627,0.498868,1
520,110.571,1.00172,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.0009595,0.0551464,-0.0183843,0.642788,0.498825,1
530,115.604,1.00055,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00111989,0.0551603,-0.0172145,0.642926,0.49879,1
540,119.741,0.999322,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.0014378,0.0551001,-0.0159828,0.643107,0.498747,1
550,123.404,0.998191,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00186163,0.05512,-0.0148476,0.643269,0.498712,1
560,125.408,0.997257,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00213882,0.0550882,-0.0139138,0.643389,0.498687,1
570,126.814,0.996387,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.0023205,0.0549266,-0.0130512,0.643582,0.49865,1
580,127.06,0.995533,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00263053,0.0547847,-0.0122027,0.643864,0.498597,1
590,128.15,0.994843,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00294814,0.0548074,-0.0115092,0.644112,0.498554,1
600,129.995,0.994451,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00311082,0.0547867,-0.011118,0.644256,0.49853,1
610,144.165,0.994272,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00322521,0.0546882,-0.0109431,0.644412,0.498507,1
620,156.607,0.994186,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00341615,0.0546608,-0.0108582,0.64457,0.498483,1
630,168.967,0.994299,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00361145,0.0548409,-0.0109603,0.644704,0.498465,1
640,179.551,0.994758,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00376706,0.0551326,-0.0114037,0.644774,0.498456,1
650,188.059,0.99555,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00391351,0.0554113,-0.0121807,0.644788,0.498454,1
660,192.632,0.996556,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00407189,0.0554749,-0.0131843,0.644926,0.498438,1
670,196.413,0.997758,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00420105,0.055317,-0.0143964,0.645067,0.498423,1
680,198.003,0.999066,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00422978,0.0550854,-0.0157194,0.645099,0.49842,1
690,201.002,1.00042,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00414489,0.0549047,-0.0170814,0.64511,0.498419,1
700,204.924,1.00184,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00397307,0.0546846,-0.0185215,0.645127,0.498418,1
710,219.027,1.00352,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00373945,0.054316,-0.020226,0.645127,0.498418,1
720,230.144,1.00537,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00352589,0.0538063,-0.0221007,0.645127,0.498418,1
730,237.212,1.00718,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00345865,0.0533042,-0.0239437,0.645127,0.498418,1
740,238.925,1.0089,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00348504,0.0529601,-0.025681,0.645127,0.498418,1
750,236.107,1.01074,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00344473,0.0528089,-0.0275397,0.645127,0.498418,1
760,227.92,1.01272,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00329764,0.0528633,-0.0295155,0.645127,0.498418,1
770,217.047,1.01463,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00310333,0.0530684,-0.0314187,0.645127,0.498418,1
780,204.945,1.01626,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00286138,0.0533252,-0.0330399,0.645127,0.498418,1
790,194.609,1.01773,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00256145,0.0535873,-0.0344961,0.645127,0.498418,1
800,184.352,1.01907,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00223847,0.0539869,-0.0358138,0.645127,0.498418,1
810,186.189,1.02027,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00192945,0.0545112,-0.0369964,0.645127,0.498418,1
820,184.44,1.02126,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00164968,0.0550527,-0.0379578,0.645127,0.498418,1
830,182.713,1.02208,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00141489,0.0555596,-0.0387485,0.645127,0.498418,1
840,181.411,1.02263,0,0,0,-2.22163e-008,1.05663e-008,0.981818,0,0,0,0.00130199,0.0561505,-0.0392646,0.645127,0.498418,1
