step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2]
650,151.679,0,0,0,0,0,0.5,0.000495781,0.0686554,0.0030786
660,174.196,0,0,0,0,0,0.5,0.000488197,0.0691567,0.0027192
670,172.046,0,0,0,0,0,0.5,4.51695e-005,0.0699937,0.00224566
680,158.798,0,0,0,0,0,0.5,-0.000551683,0.0702343,0.00205148
690,191.773,0,0,0,0,0,0.5,-0.000817813,0.0695749,0.00163246
700,171.171,0,0,0,0,0,0.5,-0.000748777,0.0685794,0.00107482
710,187.168,0,0,0,0,0,0.5,-0.000990094,0.0683127,0.000544579
720,180.511,0,0,0,0,0,0.5,-0.00108692,0.0687398,0.000421192
730,149.076,0,0,0,0,0,0.5,-0.000749298,0.0694864,0.000357883
740,214.079,0,0,0,0,0,0.5,-0.000528976,0.0697249,0.000661481
750,168.632,0,0,0,0,0,0.5,-0.000864528,0.0694718,0.00145489
760,201.058,0,0,0,0,0,0.5,-0.00110506,0.0688239,0.00274188
770,227.56,0,0,0,0,0,0.5,-0.000832058,0.0683588,0.00361277
780,195.284,0,0,0,0,0,0.5,0.000188192,0.0680967,0.00399357
790,205.284,0,0,0,0,0,0.5,0.00112491,0.0682753,0.00405022
800,208.45,0,0,0,0,0,0.5,0.0010919,0.0687783,0.00398244
810,207.803,0,0,0,0,0,0.5,0.000498766,0.0696328,0.00335595
820,191.889,0,0,0,0,0,0.5,0.000249452,0.070247,0.00242881
830,193.175,0,0,0,0,0,0.5,-0.000226434,0.0702951,0.00174929
840,251.846,0,0,0,0,0,0.5,-0.000718619,0.069602,0.00163339
850,220.208,0,0,0,0,0,0.5,-0.000621345,0.0689107,0.00161295
860,231.269,0,0,0,0,0,0.5,-0.000880014,0.068624,0.00126567
870,250.531,0,0,0,0,0,0.5,-0.00185594,0.0689718,0.00107568
880,219.972,0,0,0,0,0,0.5,-0.00195173,0.0696686,0.00145305
890,225.437,0,0,0,0,0,0.5,-0.00114528,0.0699223,0.0024026
900,246.474,0,0,0,0,0,0.5,-0.000660004,0.0690457,0.00334453
910,229.952,0,0,0,0,0,0.5,-0.000420118,0.0677939,0.00449118
920,262.559,0,0,0,0,0,0.5,-5.31486e-005,0.0670036,0.00521659
930,240.845,0,0,0,0,0,0.5,0.000114557,0.0670274,0.00506996
940,227.431,0,0,0,0,0,0.5,0.00059453,0.0674888,0.00424378
950,302.665,0,0,0,0,0,0.5,0.00114459,0.067871,0.004106
960,262.244,0,0,0,0,0,0.5,0.000764759,0.0676895,0.00473076
970,218.083,0,0,0,0,0,0.5,0.00017773,0.0672753,0.00554145
980,275.578,0,0,0,0,0,0.5,0.000290366,0.0671618,0.00521651
990,278.506,0,0,0,0,0,0.5,0.00014236,0.0669901,0.00403158
1000,239.571,0,0,0,0,0,0.5,-0.000436129,0.0665812,0.00294867
1010,270.04,0,0,0,0,0,0.5,-0.000405918,0.0664454,0.00337043
1020,306.5,0,0,0,0,0,0.5,-5.51712e-005,0.0670686,0.00453748
1030,261.909,0,0,0,0,0,0.5,-1.98737e-005,0.0679664,0.00591967
1040,276.674,0,0,0,0,0,0.5,-8.99064e-005,0.0684066,0.00648272
1050,293.433,0,0,0,0,0,0.5,-0.000177158,0.067698,0.00622456
1060,240.097,0,0,0,0,0,0.5,-0.000361455,0.0663215,0.0053382
1070,303.636,0,0,0,0,0,0.5,-0.00022891,0.0652142,0.00516389
1080,256.349,0,0,0,0,0,0.5,0.000187238,0.0652276,0.00547708
1090,255.592,0,0,0,0,0,0.5,0.000522766,0.0660592,0.00580171
1100,338.345,0,0,0,0,0,0.5,0.000465864,0.0666504,0.00539065
1110,252.21,0,0,0,0,0,0.5,0.000147693,0.0658891,0.00478567
1120,285.951,0,0,0,0,0,0.5,-0.000100163,0.0646923,0.00417391
1130,334.329,0,0,0,0,0,0.5,0.000463065,0.064273,0.00402433
1140,230.185,0,0,0,0,0,0.5,0.00115687,0.0645708,0.00356712
1150,289.999,0,0,0,0,0,0.5,0.00103099,0.0644994,0.00284491
1160,294.641,0,0,0,0,0,0.5,0.000587151,0.0642334,0.00230783
1170,285.994,0,0,0,0,0,0.5,0.00102569,0.0643663,0.00280982
1180,323.796,0,0,0,0,0,0.5,0.00135017,0.0652099,0.00391712
1190,259.093,0,0,0,0,0,0.5,0.000606574,0.0659827,0.00515463
1200,280.455,0,0,0,0,0,0.5,-0.000624847,0.0657184,0.00572725
1210,292.29,0,0,0,0,0,0.5,-0.00132436,0.0644263,0.00559437
1220,280.037,0,0,0,0,0,0.5,-0.00174313,0.0634998,0.00507187
1230,283.047,0,0,0,0,0,0.5,-0.0016115,0.0635058,0.00491075
1240,304.214,0,0,0,0,0,0.5,-0.00084933,0.0638459,0.00508103
1250,324.282,0,0,0,0,0,0.5,0.00010014,0.0640206,0.00543936
1260,260.747,0,0,0,0,0,0.5,0.000838758,0.0641707,0.00511436
1270,283.164,0,0,0,0,0,0.5,0.00212851,0.0643897,0.00383067
1280,298.082,0,0,0,0,0,0.5,0.00328278,0.0644134,0.00217276
1290,233.076,0,0,0,0,0,0.5,0.00295154,0.0640803,0.00145318
1300,278.322,0,0,0,0,0,0.5,0.0013483,0.0636316,0.00194181
1310,333.526,0,0,0,0,0,0.5,0.000250063,0.0635747,0.00281722
1320,288.09,0,0,0,0,0,0.5,-5.49347e-005,0.0638168,0.00324042
1330,271.817,0,0,0,0,0,0.5,-0.00035642,0.0639922,0.00303274
1340,314.077,0,0,0,0,0,0.5,-0.000889756,0.0640644,0.00265233
1350,231.06,0,0,0,0,0,0.5,-0.000951945,0.0642724,0.00242966
1360,257.909,0,0,0,0,0,0.5,-0.000272972,0.0641393,0.00232908
1370,294.574,0,0,0,0,0,0.5,0.00035988,0.0640358,0.00214674
1380,214.366,0,0,0,0,0,0.5,0.00058147,0.0643129,0.00196426
1390,342.655,0,0,0,0,0,0.5,0.0007485,0.0646303,0.00148608
1400,304.352,0,0,0,0,0,0.5,0.000950057,0.0644708,0.000667148
1410,229.457,0,0,0,0,0,0.5,0.000780132,0.064383,-0.000188941
1420,341.491,0,0,0,0,0,0.5,0.000602084,0.0643264,-0.000785269
1430,202.975,0,0,0,0,0,0.5,0.000898965,0.0643113,-0.00118501
1440,251.697,0,0,0,0,0,0.5,0.00144926,0.0644103,-0.00120375
1450,302.411,0,0,0,0,0,0.5,0.00128811,0.0647588,-0.000353529
1460,260.617,0,0,0,0,0,0.5,0.000460969,0.0650571,0.0017159
1470,322.098,0,0,0,0,0,0.5,-0.000646357,0.0655359,0.00387545
1480,301.627,0,0,0,0,0,0.5,-0.000914839,0.0658827,0.00526111
1490,325.705,0,0,0,0,0,0.5,-0.000484175,0.0657976,0.00548396
1500,294.769,0,0,0,0,0,0.5,-0.000244679,0.0657723,0.00532963
1510,259.958,0,0,0,0,0,0.5,-0.000935636,0.0662407,0.00525744
1520,278.58,0,0,0,0,0,0.5,-0.00130273,0.0663268,0.00548705
1530,276.948,0,0,0,0,0,0.5,-0.000986663,0.0655091,0.00539036
1540,280.643,0,0,0,0,0,0.5,-0.000631268,0.064602,0.00473312
1550,304.545,0,0,0,0,0,0.5,-0.00088586,0.0648071,0.00328134
1560,318.451,0,0,0,0,0,0.5,-0.00044117,0.0658401,0.00182693
1570,330.355,0,0,0,0,0,0.5,0.000672598,0.0662175,0.001194
1580,318.033,0,0,0,0,0,0.5,0.00100153,0.0655141,0.00221624
1590,313.364,0,0,0,0,0,0.5,5.95152e-005,0.0651386,0.00376923
1600,285.734,0,0,0,0,0,0.5,-0.000602127,0.0659492,0.00461478
1610,310.955,0,0,0,0,0,0.5,-0.000884366,0.0667976,0.00414502
1620,272.414,0,0,0,0,0,0.5,-0.00150273,0.0672895,0.00327075
1630,301.55,0,0,0,0,0,0.5,-0.00202768,0.0676757,0.0025694
1640,346.455,0,0,0,0,0,0.5,-0.00144434,0.0680801,0.00285414
1650,285.259,0,0,0,0,0,0.5,-0.00038081,0.0682717,0.00399389
1660,306.398,0,0,0,0,0,0.5,9.47147e-006,0.0689585,0.00528645
1670,297.709,0,0,0,0,0,0.5,-0.000432465,0.0696248,0.00564155
1680,297.475,0,0,0,0,0,0.5,-0.00116589,0.0692302,0.00502432
1690,307.032,0,0,0,0,0,0.5,-0.00194223,0.0679782,0.00438512
1700,294.753,0,0,0,0,0,0.5,-0.00237759,0.0679102,0.00486338
1710,349.401,0,0,0,0,0,0.5,-0.00209914,0.0691717,0.00637812
1720,276.173,0,0,0,0,0,0.5,-0.00128636,0.0701011,0.00794251
1730,284.212,0,0,0,0,0,0.5,-0.000667962,0.0694008,0.00879689
1740,306.391,0,0,0,0,0,0.5,-0.000706059,0.0684229,0.00897843
1750,248.843,0,0,0,0,0,0.5,-0.000925186,0.0683738,0.00888494
1760,298.736,0,0,0,0,0,0.5,-0.000680033,0.069078,0.00885519
1770,301.294,0,0,0,0,0,0.5,-0.000291895,0.0692043,0.00929725
1780,296.042,0,0,0,0,0,0.5,-0.00090657,0.0689059,0.00980041
1790,292.36,0,0,0,0,0,0.5,-0.00189344,0.068888,0.00986047
1800,277.956,0,0,0,0,0,0.5,-0.00187584,0.0695864,0.00910996
1810,290.532,0,0,0,0,0,0.5,-0.00120853,0.0703332,0.00859994
1820,273.369,0,0,0,0,0,0.5,-0.00168915,0.0706244,0.00850798
1830,242.085,0,0,0,0,0,0.5,-0.0029129,0.0699345,0.00890188
1840,269.193,0,0,0,0,0,0.5,-0.00306561,0.0692332,0.00847683
1850,302.791,0,0,0,0,0,0.5,-0.00201961,0.0693809,0.00736885
1860,297.479,0,0,0,0,0,0.5,-0.0015419,0.0702729,0.00564546
1870,274.078,0,0,0,0,0,0.5,-0.00181447,0.0710109,0.00460283
1880,344.469,0,0,0,0,0,0.5,-0.0014462,0.0711119,0.00409937
1890,257.69,0,0,0,0,0,0.5,-0.000413391,0.0703424,0.00442973
1900,269.649,0,0,0,0,0,0.5,-0.000471921,0.0695656,0.004905
1910,294.934,0,0,0,0,0,0.5,-0.0011624,0.0699094,0.00543442
1920,282.913,0,0,0,0,0,0.5,-0.000701475,0.0706449,0.00562414
1930,294.023,0,0,0,0,0,0.5,-2.44347e-005,0.0705257,0.00624445
1940,278.009,0,0,0,0,0,0.5,-0.00137725,0.0700361,0.00730144
1950,341.329,0,0,0,0,0,0.5,-0.00291384,0.0705657,0.00841432
1960,312.239,0,0,0,0,0,0.5,-0.00231148,0.071742,0.00861168
1970,271.906,0,0,0,0,0,0.5,-0.00124674,0.0722377,0.00818582
1980,332.045,0,0,0,0,0,0.5,-0.00183832,0.0714294,0.00752468
1990,279.199,0,0,0,0,0,0.5,-0.00242655,0.0702353,0.00712637
2000,6213.3,-1.82941e-007,6.56229e-007,-19.9523,-0.00196277,0.0693949,0.49,-0.00187446,0.0693244,0.00649095
2010,5895.44,-7.05047e-006,2.23406e-005,-19.4824,-0.00196278,0.069395,0.391301,-0.00114215,0.0688947,0.00560781
2020,5623.79,-3.31597e-005,8.82058e-005,-19.0253,-0.00196287,0.0693952,0.294923,-0.000920269,0.068706,0.00483692
2030,5427.31,-9.74783e-005,0.000234715,-18.5808,-0.00196318,0.069396,0.200801,-0.000565958,0.0689341,0.00475166
2040,5114.23,-0.000184887,0.000449002,-18.1486,-0.00196391,0.0693977,0.108873,6.92074e-005,0.0688199,0.00496196
2050,4891.74,0.000328431,-0.000199087,-17.7262,-0.00196414,0.0693992,0.0190837,0.00103024,0.0683495,0.00529048
2060,4723.12,0.00305329,-0.0040261,-17.312,-0.00195673,0.0693902,-0.068611,0.0016602,0.0680302,0.00550084
2070,4453.87,0.00617983,-0.00867648,-16.9097,-0.00193278,0.0693574,-0.15426,0.00127527,0.0683268,0.0051855
2080,4265.31,0.00692366,-0.0101532,-16.5178,-0.00189919,0.069309,-0.237923,0.000138102,0.0685479,0.00412306
2090,4090.23,0.00681133,-0.0101251,-16.1351,-0.00186475,0.0692581,-0.319646,-0.000772181,0.0688964,0.00351371
2100,3926.33,0.00666177,-0.00992385,-15.7626,-0.00183103,0.0692079,-0.399479,-0.00172153,0.0694924,0.00420978
2110,3714.12,0.00651876,-0.00971889,-15.4008,-0.00179804,0.0691587,-0.477473,-0.00239269,0.0700828,0.00541886
2120,3595.96,0.00637697,-0.00951167,-15.0494,-0.00176576,0.0691106,-0.553682,-0.00181368,0.0700202,0.00533858
2130,3428.28,0.00623523,-0.00930339,-14.7073,-0.0017342,0.0690635,-0.628155,-0.000611261,0.0694633,0.00358062
2140,3225.81,0.0060955,-0.00909704,-14.375,-0.00170334,0.0690175,-0.70094,-0.000428243,0.0684118,0.00151196
2150,3122.89,0.00595892,-0.00889431,-14.0518,-0.00167317,0.0689724,-0.772084,-0.000711002,0.0677845,0.000464323
2160,2970.4,0.00582568,-0.00869608,-13.7373,-0.00164367,0.0689284,-0.841632,-0.000272758,0.0681583,0.000367589
2170,2857.1,0.00569593,-0.00850248,-13.4313,-0.00161484,0.0688854,-0.909626,0.000256696,0.0689314,0.000565955
2180,2752.63,0.00556963,-0.00831396,-13.1335,-0.00158665,0.0688433,-0.97611,-0.000155829,0.0688732,0.000801249
2190,2609.61,0.00544687,-0.00813071,-12.844,-0.00155907,0.0688021,0.958877,-0.000718738,0.0682803,0.000882908
2200,2522.15,0.00532743,-0.00795241,-12.5624,-0.00153211,0.0687619,0.895294,-0.0003808,0.0675968,0.000702899
2210,2425.11,0.00521118,-0.00777889,-12.2883,-0.00150574,0.0687225,0.833102,0.000436355,0.0670661,0.0008475
2220,2299.28,0.00509831,-0.00761034,-12.0221,-0.00147994,0.068684,0.772263,0.000356305,0.0666221,0.00194986
2230,2185.54,0.00498877,-0.00744656,-11.7635,-0.00145469,0.0686463,0.712737,-0.000538223,0.0665544,0.0036646
2240,2136.39,0.00488311,-0.00728671,-11.512,-0.00142999,0.0686094,0.654488,-0.000602181,0.0669859,0.00464396
2250,2043.08,0.00478209,-0.00713094,-11.2674,-0.0014058,0.0685734,0.597482,0.000194694,0.0674156,0.00469587
2260,1924.74,0.00468568,-0.00698048,-11.0301,-0.00138211,0.068538,0.541682,0.000317399,0.0673785,0.00480862
2270,1904.42,0.00459274,-0.00683546,-10.7996,-0.00135889,0.0685035,0.487052,0.000320736,0.0671154,0.00545827
2280,1825.44,0.0045035,-0.00669554,-10.5753,-0.00133613,0.0684696,0.433561,0.0013452,0.0670494,0.00563681
2290,1710.78,0.0044224,-0.00657599,-10.3579,-0.00131379,0.0684364,0.381177,0.00203979,0.0671419,0.00493528
2300,1698.05,0.00435177,-0.00648004,-10.1472,-0.00129184,0.0684037,0.329863,0.000952781,0.0675122,0.00396968
2310,1603.83,0.00430149,-0.00641265,-9.94278,-0.0012702,0.0683715,0.279589,-0.000506948,0.0681789,0.00362041
2320,1523.51,0.00428677,-0.00634101,-9.74491,-0.00124872,0.0683396,0.230323,-0.00103728,0.0686293,0.00373549
2330,1488.88,0.00431563,-0.0062919,-9.55382,-0.00122721,0.068308,0.18203,-0.000828727,0.0682178,0.00384392
2340,1418.5,0.00435438,-0.00629355,-9.36846,-0.0012055,0.0682764,0.13468,-0.000320165,0.0674431,0.00357984
2350,1386.02,0.00419716,-0.00621952,-9.18735,-0.00118393,0.0682451,0.0882461,-3.44709e-005,0.0665558,0.00327724
2360,1340.72,0.00328809,-0.00603824,-9.01106,-0.0011647,0.0682143,0.0427069,-0.000177082,0.0656874,0.00304827
2370,1279.22,0.000764253,-0.00551906,-8.83818,-0.00115372,0.0681852,-0.00195763,0.000114735,0.0651205,0.0032294
2380,1247.13,-0.00349026,-0.00427764,-8.66849,-0.00116003,0.0681603,-0.0457647,0.000950808,0.0652987,0.00424815
2390,1205.83,-0.00776848,-0.00216729,-8.50456,-0.00118873,0.0681439,-0.0887357,0.00124182,0.0657069,0.00608589
2400,1140.46,-0.0101029,9.67628e-005,-8.34683,-0.00123442,0.0681389,-0.1309,0.00104515,0.0661158,0.00726482
2410,1103.85,-0.0105951,0.00159305,-8.19461,-0.00128675,0.0681435,-0.17229,0.00119764,0.066172,0.00700675
2420,1084.38,-0.0103742,0.00221931,-8.04628,-0.00133934,0.0681534,-0.212929,0.00118954,0.0658202,0.00600444
2430,1031.08,-0.0100893,0.00236705,-7.90138,-0.00139051,0.068165,-0.252832,0.00064859,0.0654259,0.00543134
2440,995.382,-0.00989398,0.00236421,-7.76047,-0.00144048,0.0681768,-0.292019,0.000352315,0.0659103,0.00537991
2450,988.732,-0.00974203,0.00233966,-7.62385,-0.00148961,0.0681886,-0.330513,0.000262845,0.0669358,0.00536676
2460,934.679,-0.00959303,0.00232564,-7.49131,-0.00153799,0.0682003,-0.36833,-0.000605022,0.0676488,0.00490667
2470,893.042,-0.00944486,0.00231272,-7.36409,-0.00158562,0.0682119,-0.405498,-0.00166621,0.0675543,0.00437377
2480,885.534,-0.00930157,0.00229105,-7.24184,-0.00163252,0.0682234,-0.442042,-0.00147246,0.0671684,0.00402533
2490,839.524,-0.00916031,0.00227037,-7.12337,-0.00167871,0.0682348,-0.477982,-0.000114639,0.0668037,0.00382612
2500,825.645,-0.00902076,0.00224946,-7.00862,-0.0017242,0.0682461,-0.513339,0.000917198,0.0665994,0.00378504
2510,814.029,-0.00888556,0.00222705,-6.89811,-0.001769,0.0682573,-0.548133,0.000995261,0.0664077,0.0045254
2520,769.403,-0.00875354,0.00220294,-6.79095,-0.00181313,0.0682684,-0.582379,0.00067575,0.0663672,0.00583153
2530,766.958,-0.00862459,0.00217712,-6.68729,-0.00185661,0.0682794,-0.6161,0.000578514,0.0664116,0.00701648
2540,740.367,-0.00849872,0.00214933,-6.58741,-0.00189945,0.0682902,-0.64931,0.000513741,0.0665108,0.00783643
2550,696.243,-0.00837749,0.00212184,-6.4919,-0.00194167,0.0683009,-0.68203,0.000139191,0.0665184,0.0084648
2560,704.182,-0.0082592,0.00209446,-6.39908,-0.00198329,0.0683114,-0.71428,-0.000326186,0.0662567,0.00881238
2570,672.872,-0.00814469,0.00206724,-6.30964,-0.00202433,0.0683218,-0.746072,-0.000514144,0.0655384,0.00878744
2580,649.231,-0.00803473,0.00204081,-6.22388,-0.0020648,0.0683321,-0.777426,-0.000365669,0.0650373,0.00867834
2590,652.474,-0.0079272,0.00201467,-6.14012,-0.00210473,0.0683423,-0.808356,6.48859e-005,0.0653335,0.00879226
2600,635.989,-0.00782248,0.00198874,-6.05868,-0.00214413,0.0683523,-0.838873,0.000490839,0.0659602,0.00910314
2610,610.677,-0.007722,0.00196344,-5.98072,-0.00218301,0.0683622,-0.868989,0.00034679,0.0661736,0.00895335
2620,601.881,-0.00762438,0.00193862,-5.90512,-0.0022214,0.0683719,-0.898721,-0.000281089,0.066295,0.00818595
2630,586.452,-0.00753116,0.00191492,-5.83292,-0.00225931,0.0683816,-0.928083,-0.000492675,0.0667437,0.00741512
2640,563.222,-0.00744187,0.00189221,-5.76376,-0.00229677,0.0683911,-0.95709,-5.84445e-005,0.0671677,0.00718711
2650,559.88,-0.00735507,0.00187014,-5.69653,-0.00233378,0.0684005,-0.985757,0.000255431,0.0671539,0.00725444
2660,557.023,-0.00727103,0.00184877,-5.63144,-0.00237037,0.0684098,0.985907,0.000178242,0.066838,0.00746757
2670,531.493,-0.00719033,0.00182825,-5.56894,-0.00240654,0.068419,0.957892,1.61474e-005,0.066634,0.00776959
2680,537.353,-0.00711066,0.001808,-5.50724,-0.00244231,0.0684281,0.930186,-0.000165297,0.0667433,0.00804024
2690,526.271,-0.00703528,0.00178883,-5.44886,-0.00247769,0.0684371,0.902782,-0.00019899,0.067,0.0080106
2700,507.763,-0.00696108,0.00176996,-5.39138,-0.0025127,0.068446,0.875669,0.000149801,0.0670793,0.0079046
2710,498.104,-0.00689079,0.00175209,-5.33694,-0.00254735,0.0684548,0.848835,0.00055658,0.0668378,0.0079135
2720,487.618,-0.00682564,0.00173552,-5.28648,-0.00258165,0.0684635,0.822264,0.00065898,0.0662533,0.00802918
2730,474.823,-0.00676065,0.00171897,-5.23614,-0.00261563,0.0684722,0.795947,0.000565914,0.0657654,0.00775902
2740,487.608,-0.00669726,0.00170283,-5.18705,-0.00264929,0.0684807,0.769875,0.00027515,0.0659115,0.00707582
2750,475.941,-0.0066355,0.00168708,-5.13924,-0.00268264,0.0684892,0.744049,-0.000201781,0.0666108,0.00636323
2760,455.923,-0.0065752,0.00167171,-5.09259,-0.00271568,0.0684976,0.718459,-0.000540241,0.0670334,0.00596161
2770,456.647,-0.0065201,0.00165753,-5.05007,-0.00274843,0.0685059,0.693091,-0.000638939,0.0669506,0.00560555
2780,442.948,-0.00646606,0.00164337,-5.00859,-0.00278091,0.0685142,0.667936,-0.000670017,0.066834,0.00528849
2790,435.793,-0.00641315,0.00162954,-4.96808,-0.00281312,0.0685224,0.642985,-0.000520223,0.0671457,0.00518795
2800,437.184,-0.00636393,0.00161595,-4.93056,-0.00284508,0.0685305,0.618228,-0.000114702,0.0675236,0.00539762
2810,428.467,-0.00631354,0.00160183,-4.89265,-0.00287678,0.0685385,0.593662,0.000273617,0.0675383,0.00563154
2820,424.394,-0.00626456,0.00158794,-4.85613,-0.00290824,0.0685465,0.569281,0.000353611,0.0672714,0.00591267
2830,422.852,-0.00621853,0.00157477,-4.82219,-0.00293946,0.0685544,0.545077,0.000128928,0.0674972,0.0063832
2840,417.336,-0.00617069,0.00156135,-4.78722,-0.00297044,0.0685623,0.521045,-0.000118678,0.0679815,0.00705866
2850,412.878,-0.00612525,0.00154933,-4.75463,-0.00300119,0.06857,0.497182,-0.0002036,0.0679837,0.00751267
2860,397.058,-0.00608393,0.00153895,-4.72506,-0.00303172,0.0685778,0.473477,-0.000322333,0.0674494,0.00759496
2870,395.839,-0.00604298,0.00152639,-4.69605,-0.00306205,0.0685854,0.449917,-0.000452064,0.0672295,0.00750686
2880,390.033,-0.00600517,0.00152042,-4.66964,-0.00309218,0.068593,0.426497,-0.00039548,0.0671463,0.00743482
2890,381.986,-0.0059685,0.0015189,-4.64441,-0.00312212,0.0686006,0.403206,-0.000403926,0.0669041,0.00731544
2900,382.137,-0.00593516,0.0015217,-4.61963,-0.00315188,0.0686082,0.38004,-0.000495352,0.0667442,0.00719122
2910,382.231,-0.00590682,0.00152971,-4.59697,-0.00318149,0.0686159,0.356992,-0.000185279,0.0669905,0.00712478
2920,383.064,-0.00587924,0.0015414,-4.57243,-0.00321097,0.0686235,0.334063,0.000279818,0.0669553,0.0068465
2930,382.02,-0.0058532,0.00155315,-4.54885,-0.00324031,0.0686313,0.311253,0.000159973,0.0664795,0.00610316
