step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2]
3410,226.696,0,0,0,0,0,0.5,-0.00123392,0.0691729,0.012726
3420,195.46,0,0,0,0,0,0.5,-0.00216315,0.0687659,0.0131124
3430,204.107,0,0,0,0,0,0.5,-0.00234747,0.0685025,0.0130593
3440,230.636,0,0,0,0,0,0.5,-0.00249863,0.0685421,0.0121523
3450,177.936,0,0,0,0,0,0.5,-0.00262781,0.068753,0.0112023
3460,211.487,0,0,0,0,0,0.5,-0.00229739,0.0689617,0.0112928
3470,226.628,0,0,0,0,0,0.5,-0.00129297,0.0681552,0.0127465
3480,190.126,0,0,0,0,0,0.5,-0.000177046,0.0670407,0.0143767
3490,216.855,0,0,0,0,0,0.5,0.00016066,0.0662769,0.0152686
3500,207.311,0,0,0,0,0,0.5,-0.000802208,0.0665582,0.015247
3510,199.686,0,0,0,0,0,0.5,-0.00153344,0.0671301,0.0150286
3520,209.48,0,0,0,0,0,0.5,-0.00144358,0.0677959,0.0151722
3530,208.328,0,0,0,0,0,0.5,-0.0014649,0.06818,0.0158535
3540,221.176,0,0,0,0,0,0.5,-0.00158919,0.0684382,0.0163299
3550,204.663,0,0,0,0,0,0.5,-0.000827169,0.0678915,0.016114
3560,231.171,0,0,0,0,0,0.5,-0.000401205,0.0668027,0.0153671
3570,208.09,0,0,0,0,0,0.5,-0.00103697,0.0657306,0.0152937
3580,208.543,0,0,0,0,0,0.5,-0.00160952,0.0653636,0.0162999
3590,217.107,0,0,0,0,0,0.5,-0.00131724,0.0651637,0.0178822
3600,210.251,0,0,0,0,0,0.5,-0.000988713,0.0650277,0.0186166
3610,193.245,0,0,0,0,0,0.5,-0.000621292,0.064879,0.0183548
3620,218.792,0,0,0,0,0,0.5,-2.74982e-005,0.0647707,0.0176017
3630,216.847,0,0,0,0,0,0.5,0.000519461,0.0639976,0.0172895
3640,188.714,0,0,0,0,0,0.5,0.000743157,0.0626345,0.01704
3650,235.004,0,0,0,0,0,0.5,0.000859759,0.061758,0.0166283
3660,210.885,0,0,0,0,0,0.5,0.000695449,0.0625834,0.0157697
3670,211.381,0,0,0,0,0,0.5,0.000159444,0.0640941,0.0149993
3680,256.741,0,0,0,0,0,0.5,-0.000130682,0.0649178,0.0141262
3690,181.616,0,0,0,0,0,0.5,0.000279903,0.0652319,0.0135378
3700,203.441,0,0,0,0,0,0.5,0.00102607,0.0656952,0.0128684
3710,215.544,0,0,0,0,0,0.5,0.0014869,0.0656573,0.0121371
3720,165.207,0,0,0,0,0,0.5,0.00142476,0.0646162,0.0110225
3730,225.548,0,0,0,0,0,0.5,0.000574106,0.063653,0.0105059
3740,206.826,0,0,0,0,0,0.5,-0.000502982,0.0637143,0.0110651
3750,208.231,0,0,0,0,0,0.5,-0.000589024,0.0642934,0.0124468
3760,236.542,0,0,0,0,0,0.5,0.000544276,0.0642591,0.0131096
3770,201.027,0,0,0,0,0,0.5,0.00142399,0.0636775,0.0130153
3780,215.84,0,0,0,0,0,0.5,0.0018277,0.0630861,0.0127443
3790,189.663,0,0,0,0,0,0.5,0.00197157,0.0625786,0.013238
3800,213.759,0,0,0,0,0,0.5,0.00194498,0.0619014,0.0136784
3810,210.402,0,0,0,0,0,0.5,0.00141358,0.0619845,0.0140321
3820,223.055,0,0,0,0,0,0.5,0.00101621,0.0630151,0.0145356
3830,215.935,0,0,0,0,0,0.5,0.00098663,0.0641178,0.0154692
3840,200.804,0,0,0,0,0,0.5,0.00173996,0.0644016,0.0155842
3850,228.638,0,0,0,0,0,0.5,0.00199195,0.0647808,0.0149077
3860,209.87,0,0,0,0,0,0.5,0.00129436,0.0653536,0.0142803
3870,208.926,0,0,0,0,0,0.5,0.000645844,0.0655442,0.0148087
3880,226.783,0,0,0,0,0,0.5,0.00119349,0.0652413,0.0160017
3890,219.625,0,0,0,0,0,0.5,0.00146695,0.0658415,0.0172805
3900,231.342,0,0,0,0,0,0.5,0.00175161,0.0671388,0.0179384
3910,213.063,0,0,0,0,0,0.5,0.00243781,0.0681301,0.0181505
3920,226.898,0,0,0,0,0,0.5,0.00301608,0.0678554,0.0180293
3930,235.466,0,0,0,0,0,0.5,0.00264185,0.0668563,0.0179749
3940,228.051,0,0,0,0,0,0.5,0.0025057,0.0657058,0.0180797
3950,266.092,0,0,0,0,0,0.5,0.0022051,0.0652869,0.0183047
3960,255.691,0,0,0,0,0,0.5,0.00143418,0.0650805,0.0181823
3970,224.968,0,0,0,0,0,0.5,0.000777653,0.0650279,0.0174583
3980,256.139,0,0,0,0,0,0.5,0.00115606,0.0652797,0.0165799
3990,228.008,0,0,0,0,0,0.5,0.00156539,0.0660556,0.0160142
4000,243.777,0,0,0,0,0,0.5,0.0020397,0.0667227,0.0156968
4010,247.432,0,0,0,0,0,0.5,0.00267632,0.067392,0.0153935
4020,240.593,0,0,0,0,0,0.5,0.00318549,0.0681091,0.0156591
4030,269.518,0,0,0,0,0,0.5,0.00253931,0.0688619,0.0167962
4040,254.974,0,0,0,0,0,0.5,0.00121465,0.0694841,0.0184977
4050,240.587,0,0,0,0,0,0.5,0.000115983,0.0701149,0.0195787
4060,276.399,0,0,0,0,0,0.5,-5.65292e-005,0.0705373,0.0199178
4070,246.497,0,0,0,0,0,0.5,0.000110366,0.0704537,0.0198907
4080,216.639,0,0,0,0,0,0.5,0.000475295,0.0699232,0.0203309
4090,261.449,0,0,0,0,0,0.5,0.00106537,0.0695973,0.0212091
4100,261.037,0,0,0,0,0,0.5,0.00150366,0.0702739,0.0223908
4110,247.164,0,0,0,0,0,0.5,0.00130079,0.0710642,0.0233177
4120,257.003,0,0,0,0,0,0.5,0.000885622,0.0708323,0.0235399
4130,228.414,0,0,0,0,0,0.5,0.000773365,0.0699708,0.0228375
4140,249.814,0,0,0,0,0,0.5,0.000825826,0.0698399,0.0223422
4150,251.842,0,0,0,0,0,0.5,0.000557716,0.0699988,0.02302
4160,231.807,0,0,0,0,0,0.5,-1.28145e-005,0.0700406,0.0248755
4170,254.186,0,0,0,0,0,0.5,-0.00047265,0.0700798,0.0263833
4180,230.257,0,0,0,0,0,0.5,-0.000644922,0.0705213,0.0267691
4190,241.307,0,0,0,0,0,0.5,-0.000527748,0.0707055,0.0264117
4200,237.971,0,0,0,0,0,0.5,-0.000578212,0.071158,0.0264312
4210,215.534,0,0,0,0,0,0.5,-0.000947736,0.0721725,0.0271636
4220,256.657,0,0,0,0,0,0.5,-0.00126726,0.0739645,0.0279676
4230,230.461,0,0,0,0,0,0.5,-0.000774646,0.0748114,0.0277273
4240,244.626,0,0,0,0,0,0.5,-0.000249803,0.0743623,0.0261084
4250,251.041,0,0,0,0,0,0.5,-0.000604806,0.0734706,0.023951
4260,242.337,0,0,0,0,0,0.5,-0.00156233,0.0738661,0.0225116
4270,262.651,0,0,0,0,0,0.5,-0.00205968,0.0740241,0.0223749
4280,238.501,0,0,0,0,0,0.5,-0.00220848,0.0730337,0.0227126
4290,236.201,0,0,0,0,0,0.5,-0.00185906,0.071416,0.0223516
4300,245.177,0,0,0,0,0,0.5,-0.00123262,0.071157,0.0209274
4310,231.054,0,0,0,0,0,0.5,-0.00118981,0.0714507,0.0197577
4320,228.686,0,0,0,0,0,0.5,-0.0022953,0.0715602,0.0198934
4330,236.805,0,0,0,0,0,0.5,-0.00322281,0.0708696,0.021164
4340,251.098,0,0,0,0,0,0.5,-0.00328818,0.0705005,0.0219455
4350,246.144,0,0,0,0,0,0.5,-0.00301685,0.0704385,0.0218385
4360,257.764,0,0,0,0,0,0.5,-0.0030501,0.0710917,0.0209693
4370,247.703,0,0,0,0,0,0.5,-0.0025955,0.0720634,0.0206816
4380,245.544,0,0,0,0,0,0.5,-0.00185393,0.0732403,0.0210493
4390,251.946,0,0,0,0,0,0.5,-0.00175423,0.073478,0.0218085
4400,234.509,0,0,0,0,0,0.5,-0.00243461,0.0729657,0.0217125
4410,263.55,0,0,0,0,0,0.5,-0.00269979,0.072716,0.0210203
4420,266.991,0,0,0,0,0,0.5,-0.00290562,0.0737817,0.0203081
4430,248.467,0,0,0,0,0,0.5,-0.00366911,0.0747955,0.0207183
4440,285.908,0,0,0,0,0,0.5,-0.00445336,0.0744629,0.0220849
4450,242.415,0,0,0,0,0,0.5,-0.00423681,0.0729661,0.0238669
4460,245.485,0,0,0,0,0,0.5,-0.00358444,0.0719692,0.0243898
4470,245.413,0,0,0,0,0,0.5,-0.00330497,0.071769,0.0235293
4480,246.28,0,0,0,0,0,0.5,-0.00347746,0.071141,0.0224111
4490,286.925,0,0,0,0,0,0.5,-0.00380655,0.0695959,0.0229443
4500,280.563,0,0,0,0,0,0.5,-0.0039403,0.0682145,0.0250059
4510,250.093,0,0,0,0,0,0.5,-0.00378526,0.0680502,0.0266847
4520,272.029,0,0,0,0,0,0.5,-0.00326023,0.0685036,0.026397
4530,291.044,0,0,0,0,0,0.5,-0.00251498,0.0688264,0.0252022
4540,265.488,0,0,0,0,0,0.5,-0.00187574,0.0685664,0.0246465
4550,298.016,0,0,0,0,0,0.5,-0.0020231,0.0683158,0.0248785
4560,284.458,0,0,0,0,0,0.5,-0.0026738,0.0682114,0.0246235
4570,280.965,0,0,0,0,0,0.5,-0.00337023,0.0690402,0.023537
4580,288.362,0,0,0,0,0,0.5,-0.00361783,0.0702615,0.0219049
4590,281.996,0,0,0,0,0,0.5,-0.0033776,0.0713062,0.0205785
4600,282.158,0,0,0,0,0,0.5,-0.00256498,0.0708529,0.0200318
4610,291.018,0,0,0,0,0,0.5,-0.00237227,0.0700429,0.0206325
4620,281.025,0,0,0,0,0,0.5,-0.00240566,0.0693721,0.021613
4630,283.158,0,0,0,0,0,0.5,-0.00201029,0.069087,0.0219833
4640,294.825,0,0,0,0,0,0.5,-0.00143753,0.0679551,0.0211437
4650,281.726,0,0,0,0,0,0.5,-0.00150001,0.0668036,0.0204749
4660,283.913,0,0,0,0,0,0.5,-0.000902671,0.0660403,0.0212517
4670,245.052,0,0,0,0,0,0.5,0.000147911,0.0664088,0.0231109
4680,292.511,0,0,0,0,0,0.5,0.000651098,0.0668482,0.0240262
4690,272.978,0,0,0,0,0,0.5,0.000299629,0.0669978,0.0239005
4700,256.761,0,0,0,0,0,0.5,-4.4011e-005,0.0662502,0.0238592
4710,297.576,0,0,0,0,0,0.5,-0.000850423,0.0658232,0.0249245
4720,261.806,0,0,0,0,0,0.5,-0.00120816,0.0659953,0.0264284
4730,316.086,0,0,0,0,0,0.5,-0.000519253,0.066679,0.0278759
4740,299.718,0,0,0,0,0,0.5,0.000722128,0.0669039,0.0286457
4750,265.529,0,0,0,0,0,0.5,0.00144421,0.0675261,0.0290164
4760,279.038,0,0,0,0,0,0.5,0.00207879,0.0680796,0.029148
4770,239.178,0,0,0,0,0,0.5,0.00228235,0.068025,0.0298861
4780,264.783,0,0,0,0,0,0.5,0.00208824,0.0669463,0.0314121
4790,320.062,0,0,0,0,0,0.5,0.00137123,0.0662758,0.0330561
4800,268.908,0,0,0,0,0,0.5,0.000281352,0.0660709,0.033286
4810,289.465,0,0,0,0,0,0.5,-0.000382313,0.0661159,0.0325258
4820,283.469,0,0,0,0,0,0.5,0.000557519,0.0659548,0.0321854
4830,264.704,0,0,0,0,0,0.5,0.00206906,0.06608,0.0328819
4840,278.131,0,0,0,0,0,0.5,0.00270515,0.0656976,0.0335153
4850,257.46,0,0,0,0,0,0.5,0.00249185,0.0645563,0.0333922
4860,271.241,0,0,0,0,0,0.5,0.00214426,0.0634731,0.0326368
4870,279.41,0,0,0,0,0,0.5,0.00194088,0.0640051,0.0320714
4880,281.608,0,0,0,0,0,0.5,0.00219105,0.0651893,0.0316581
4890,275.483,0,0,0,0,0,0.5,0.00274294,0.0657127,0.0310039
4900,270.26,0,0,0,0,0,0.5,0.00279278,0.065801,0.0301559
4910,288.492,0,0,0,0,0,0.5,0.00224418,0.0667759,0.0295486
4920,255.287,0,0,0,0,0,0.5,0.00163567,0.0676945,0.0290832
4930,234.47,0,0,0,0,0,0.5,0.00120236,0.0677379,0.0286182
4940,284.217,0,0,0,0,0,0.5,0.000925618,0.0675892,0.0289888
4950,270.914,0,0,0,0,0,0.5,0.00111436,0.0679684,0.0306607
4960,270.554,0,0,0,0,0,0.5,0.0012716,0.0678654,0.0331122
4970,319.202,0,0,0,0,0,0.5,0.00162619,0.0672599,0.035087
4980,262.022,0,0,0,0,0,0.5,0.00277,0.0666682,0.0362041
4990,259.382,0,0,0,0,0,0.5,0.00429625,0.0661632,0.0367129
5000,294.099,0,0,0,0,0,0.5,0.00441055,0.0659277,0.0366827
5010,258.983,0,0,0,0,0,0.5,0.00344147,0.0667565,0.0357374
5020,298.982,0,0,0,0,0,0.5,0.00265419,0.068084,0.0346333
5030,325.638,0,0,0,0,0,0.5,0.00223616,0.0689732,0.0341913
5040,308.889,0,0,0,0,0,0.5,0.0015799,0.0692749,0.0344008
5050,288.256,0,0,0,0,0,0.5,0.00145736,0.0691411,0.0345576
5060,339.19,0,0,0,0,0,0.5,0.00165426,0.0685854,0.0348731
5070,311.894,0,0,0,0,0,0.5,0.00158971,0.0680393,0.035439
5080,320.209,0,0,0,0,0,0.5,0.00146904,0.0679817,0.0364452
5090,353.943,0,0,0,0,0,0.5,0.00183447,0.0681506,0.0372999
5100,312.981,0,0,0,0,0,0.5,0.00176019,0.0684542,0.0382622
5110,335.515,0,0,0,0,0,0.5,0.0012239,0.0688875,0.0391555
5120,351.254,0,0,0,0,0,0.5,0.00102175,0.0697214,0.0400638
5130,342.482,0,0,0,0,0,0.5,0.00191476,0.0699711,0.0403155
5140,340.833,0,0,0,0,0,0.5,0.00301744,0.0690995,0.0401898
5150,341.57,0,0,0,0,0,0.5,0.00312951,0.0679605,0.0395881
5160,339.517,0,0,0,0,0,0.5,0.00183579,0.0685253,0.0385801
5170,369.514,0,0,0,0,0,0.5,0.000548908,0.0696427,0.0369644
5180,394.047,0,0,0,0,0,0.5,-0.000341418,0.070054,0.0354788
5190,350.7,0,0,0,0,0,0.5,-0.00103022,0.0701808,0.0343651
5200,340.817,0,0,0,0,0,0.5,-0.0012241,0.0710562,0.0339458
5210,363.836,0,0,0,0,0,0.5,-0.000324377,0.0713492,0.0340389
5220,328.107,0,0,0,0,0,0.5,0.000275211,0.0712923,0.0343932
5230,326.644,0,0,0,0,0,0.5,9.0877e-005,0.0716594,0.0346098
5240,337.18,0,0,0,0,0,0.5,1.60788e-005,0.0723872,0.0349513
5250,327.974,0,0,0,0,0,0.5,0.000180458,0.072538,0.035212
5260,320.204,0,0,0,0,0,0.5,-0.000864549,0.0729122,0.0350478
5270,323.617,0,0,0,0,0,0.5,-0.00225841,0.073243,0.0343736
5280,333.03,0,0,0,0,0,0.5,-0.00238832,0.072907,0.0338714
5290,315.422,0,0,0,0,0,0.5,-0.00123826,0.0718795,0.0340679
5300,339.002,0,0,0,0,0,0.5,-0.000420275,0.0711682,0.0346657
5310,277.851,0,0,0,0,0,0.5,-0.000498981,0.0708311,0.0345634
5320,314.749,0,0,0,0,0,0.5,-0.00159834,0.070606,0.0333683
5330,344.806,0,0,0,0,0,0.5,-0.00306087,0.0704865,0.0319897
5340,292.966,0,0,0,0,0,0.5,-0.0037755,0.070776,0.0313688
5350,339.681,0,0,0,0,0,0.5,-0.0029219,0.0714562,0.0314204
5360,307.395,0,0,0,0,0,0.5,-0.00149391,0.0718843,0.0319748
5370,307.326,0,0,0,0,0,0.5,-0.000973582,0.0723087,0.0328761
5380,324.612,0,0,0,0,0,0.5,-0.00156788,0.0727518,0.0338607
5390,253.171,0,0,0,0,0,0.5,-0.00242497,0.0728743,0.0345916
5400,312.754,0,0,0,0,0,0.5,-0.00319647,0.0726488,0.0354935
5410,305.876,0,0,0,0,0,0.5,-0.00396314,0.0734321,0.0370581
5420,248.143,0,0,0,0,0,0.5,-0.00464264,0.0742043,0.0391449
5430,301.681,0,0,0,0,0,0.5,-0.00528546,0.0737492,0.0406852
5440,258.093,0,0,0,0,0,0.5,-0.00500437,0.0725296,0.0410175
5450,246.437,0,0,0,0,0,0.5,-0.00336196,0.0721827,0.0405496
5460,302.678,0,0,0,0,0,0.5,-0.00154932,0.0717415,0.0403113
5470,277.187,0,0,0,0,0,0.5,-0.0014776,0.0710643,0.0402485
5480,311.659,0,0,0,0,0,0.5,-0.00254413,0.0707801,0.0396024
5490,311.048,0,0,0,0,0,0.5,-0.00332503,0.0715446,0.0382929
5500,259.545,0,0,0,0,0,0.5,-0.00353163,0.0718673,0.0370288
5510,288.552,0,0,0,0,0,0.5,-0.00371249,0.0718273,0.0364281
5520,287.835,0,0,0,0,0,0.5,-0.00369678,0.0716823,0.0366881
5530,279.715,0,0,0,0,0,0.5,-0.00357769,0.0718867,0.037602
5540,326.518,0,0,0,0,0,0.5,-0.00302237,0.0715068,0.0386967
5550,332.2,0,0,0,0,0,0.5,-0.00234,0.0713064,0.0394104
5560,331.556,0,0,0,0,0,0.5,-0.00225752,0.0718084,0.0398958
5570,325.95,0,0,0,0,0,0.5,-0.00298645,0.0728888,0.0405745
5580,305.656,0,0,0,0,0,0.5,-0.00345649,0.0731064,0.0415982
5590,305.24,0,0,0,0,0,0.5,-0.00317177,0.0731256,0.0421551
5600,339.566,0,0,0,0,0,0.5,-0.0022536,0.0728789,0.0418525
5610,311.252,0,0,0,0,0,0.5,-0.00150023,0.0718387,0.041419
5620,342.896,0,0,0,0,0,0.5,-0.00154444,0.0704965,0.0414617
5630,346.614,0,0,0,0,0,0.5,-0.00202923,0.070351,0.0418778
5640,299.196,0,0,0,0,0,0.5,-0.00214414,0.0703439,0.0421815
5650,327.895,0,0,0,0,0,0.5,-0.00168313,0.0698921,0.0423803
5660,301.562,0,0,0,0,0,0.5,-0.000872555,0.0695991,0.0427944
5670,336.803,0,0,0,0,0,0.5,0.000143179,0.0693157,0.0436766
5680,329.977,0,0,0,0,0,0.5,0.000617431,0.0683343,0.045224
5690,314.51,0,0,0,0,0,0.5,0.000536565,0.0683647,0.0475143
5700,316.787,0,0,0,0,0,0.5,0.000682045,0.0701495,0.0498124
5710,283.13,0,0,0,0,0,0.5,0.00117753,0.0713777,0.050975
5720,313.739,0,0,0,0,0,0.5,0.000977856,0.0708326,0.0508982
5730,277.809,0,0,0,0,0,0.5,0.000280827,0.0705773,0.0504764
5740,286.931,0,0,0,0,0,0.5,-0.000194735,0.0716699,0.050702
5750,310.942,0,0,0,0,0,0.5,1.02665e-005,0.0721495,0.0511871
5760,279.715,0,0,0,0,0,0.5,0.000670728,0.0711746,0.0512819
5770,299.065,0,0,0,0,0,0.5,0.00199163,0.0706111,0.0504571
5780,283.302,0,0,0,0,0,0.5,0.0028425,0.0713193,0.0495246
5790,293.981,0,0,0,0,0,0.5,0.0025051,0.0714579,0.0492632
5800,298.674,0,0,0,0,0,0.5,0.00177168,0.0706663,0.0500981
5810,294.845,0,0,0,0,0,0.5,0.00217208,0.0702358,0.0511649
5820,296.251,0,0,0,0,0,0.5,0.00252511,0.0697964,0.0514388
5830,283.544,0,0,0,0,0,0.5,0.00199725,0.0681078,0.0503596
5840,294.392,0,0,0,0,0,0.5,0.00134573,0.0669387,0.0490459
5850,301.248,0,0,0,0,0,0.5,0.00131245,0.0678891,0.0490241
5860,319.058,0,0,0,0,0,0.5,0.00109863,0.0693646,0.050633
5870,292.566,0,0,0,0,0,0.5,0.000739723,0.0695557,0.0522422
5880,299.805,0,0,0,0,0,0.5,0.000261135,0.0693036,0.0527582
5890,294.239,0,0,0,0,0,0.5,-2.58448e-005,0.0690698,0.0523835
5900,306.597,0,0,0,0,0,0.5,0.000445772,0.0687294,0.0521355
5910,328.873,0,0,0,0,0,0.5,0.00159062,0.0685749,0.0520948
5920,289.345,0,0,0,0,0,0.5,0.00213035,0.0692564,0.0520378
5930,307.344,0,0,0,0,0,0.5,0.00228526,0.070364,0.0514597
5940,331.388,0,0,0,0,0,0.5,0.00237545,0.0716573,0.0503812
5950,302.196,0,0,0,0,0,0.5,0.00175348,0.0722096,0.0491875
5960,305.002,0,0,0,0,0,0.5,0.000398396,0.0713765,0.0485656
5970,310.49,0,0,0,0,0,0.5,-9.33655e-006,0.0695805,0.0489443
5980,272.256,0,0,0,0,0,0.5,0.000625494,0.0682895,0.0501099
5990,319.821,0,0,0,0,0,0.5,0.00177828,0.067816,0.0507251
6000,317.43,0,0,0,0,0,0.5,0.00240937,0.0678086,0.0502443
6010,291.582,0,0,0,0,0,0.5,0.00195799,0.0680068,0.0495901
6020,337.334,0,0,0,0,0,0.5,0.000821824,0.0687112,0.0501114
6030,310.613,0,0,0,0,0,0.5,0.00056505,0.0695087,0.0513898
6040,272.2,0,0,0,0,0,0.5,0.00074397,0.0697557,0.0523262
6050,335.132,0,0,0,0,0,0.5,0.000882872,0.0694933,0.0521351
6060,313.064,0,0,0,0,0,0.5,0.00122255,0.0693231,0.0512563
6070,290.43,0,0,0,0,0,0.5,0.0016614,0.0690986,0.0501356
6080,317.429,0,0,0,0,0,0.5,0.0013049,0.069214,0.0492904
6090,289.1,0,0,0,0,0,0.5,0.000738958,0.0705854,0.0487243
6100,288.308,0,0,0,0,0,0.5,0.000235848,0.0723287,0.0485293
6110,276.432,0,0,0,0,0,0.5,-0.000159352,0.0724681,0.0483058
6120,278.863,0,0,0,0,0,0.5,-7.00263e-005,0.0711796,0.0480544
6130,287.747,0,0,0,0,0,0.5,0.000453515,0.0702524,0.0483232
6140,278.827,0,0,0,0,0,0.5,0.000204095,0.0695736,0.0495693
6150,308.33,0,0,0,0,0,0.5,-0.000200286,0.0689965,0.0511658
6160,311.849,0,0,0,0,0,0.5,0.000138274,0.0694195,0.0523776
6170,280.612,0,0,0,0,0,0.5,0.000269915,0.0708955,0.0525034
6180,283.634,0,0,0,0,0,0.5,-0.000565629,0.0712393,0.0518935
6190,294.883,0,0,0,0,0,0.5,-0.000833791,0.0703906,0.0510683
6200,280.101,0,0,0,0,0,0.5,-0.000276093,0.0694817,0.0505108
6210,295.959,0,0,0,0,0,0.5,-0.000233674,0.0691861,0.0499959
6220,245.577,0,0,0,0,0,0.5,-0.00038866,0.0687755,0.049864
6230,293.717,0,0,0,0,0,0.5,-7.72522e-005,0.0687285,0.0502291
6240,292.392,0,0,0,0,0,0.5,-0.000474689,0.0692793,0.0507458
6250,267.093,0,0,0,0,0,0.5,-0.00187215,0.0702928,0.0509535
6260,344.441,0,0,0,0,0,0.5,-0.00218037,0.070705,0.0510616
6270,297.438,0,0,0,0,0,0.5,-0.00137447,0.0710326,0.0511096
6280,310.789,0,0,0,0,0,0.5,-0.000850028,0.0715269,0.0511679
6290,319.191,0,0,0,0,0,0.5,-0.000737519,0.0723003,0.0514421
6300,267.589,0,0,0,0,0,0.5,-0.000315689,0.0723903,0.0522436
6310,335.804,0,0,0,0,0,0.5,-0.000619365,0.0724684,0.0534053
6320,337.364,0,0,0,0,0,0.5,-0.00145977,0.0725562,0.0544921
6330,318.064,0,0,0,0,0,0.5,-0.00182182,0.0726698,0.0548514
6340,350.608,0,0,0,0,0,0.5,-0.00139432,0.072131,0.0548197
6350,311.34,0,0,0,0,0,0.5,-0.00132194,0.0715436,0.0547485
6360,308.458,0,0,0,0,0,0.5,-0.00163787,0.0711099,0.0548689
6370,338.957,0,0,0,0,0,0.5,-0.00207975,0.0715304,0.0551766
6380,318.15,0,0,0,0,0,0.5,-0.00170443,0.0723685,0.055902
6390,333.648,0,0,0,0,0,0.5,-0.00132696,0.0727717,0.0568155
6400,348.375,0,0,0,0,0,0.5,-0.00191086,0.072148,0.0574249
6410,313.153,0,0,0,0,0,0.5,-0.00265323,0.0718078,0.0576816
6420,312.63,0,0,0,0,0,0.5,-0.00221955,0.0722872,0.0581111
6430,322.466,0,0,0,0,0,0.5,-0.00183272,0.072836,0.0589033
6440,299.889,0,0,0,0,0,0.5,-0.001744,0.0729455,0.0598175
6450,321.204,0,0,0,0,0,0.5,-0.0011311,0.0731494,0.0601888
6460,317.564,0,0,0,0,0,0.5,-0.000311553,0.0732983,0.0600568
6470,274.496,0,0,0,0,0,0.5,-0.000180912,0.0730741,0.0597868
6480,290.836,0,0,0,0,0,0.5,-0.00033644,0.0729091,0.0599173
6490,332.216,0,0,0,0,0,0.5,-0.00117068,0.0731432,0.0606208
6500,274.909,0,0,0,0,0,0.5,-0.00263174,0.0732575,0.0618643
6510,297.874,0,0,0,0,0,0.5,-0.00332227,0.0728829,0.0629482
6520,282.959,0,0,0,0,0,0.5,-0.0028148,0.0729165,0.0633696
6530,267.825,0,0,0,0,0,0.5,-0.00287247,0.0736401,0.0626977
6540,302.365,0,0,0,0,0,0.5,-0.00322894,0.0738821,0.0615588
6550,266.758,0,0,0,0,0,0.5,-0.00250901,0.0728241,0.0608427
6560,276.8,0,0,0,0,0,0.5,-0.00117775,0.0718069,0.060882
6570,311.747,0,0,0,0,0,0.5,-0.000256897,0.0718754,0.06091
6580,307.205,0,0,0,0,0,0.5,0.000295135,0.0726065,0.0604923
6590,287.576,0,0,0,0,0,0.5,0.000473356,0.0729082,0.0602194
6600,256.301,0,0,0,0,0,0.5,-0.00017872,0.073153,0.0609646
6610,263.417,0,0,0,0,0,0.5,-0.0010836,0.0737776,0.0625508
6620,273.885,0,0,0,0,0,0.5,-0.00133118,0.0747512,0.063786
6630,298.734,0,0,0,0,0,0.5,-0.000829203,0.0751824,0.063981
6640,293.98,0,0,0,0,0,0.5,-0.000767287,0.0749847,0.0633843
6650,296.579,0,0,0,0,0,0.5,-0.00113873,0.0744236,0.0625917
6660,296.574,0,0,0,0,0,0.5,-0.00105539,0.0738134,0.0620357
6670,267.124,0,0,0,0,0,0.5,-0.000503312,0.0733822,0.0627125
6680,305.886,0,0,0,0,0,0.5,7.75761e-005,0.0737147,0.0647357
6690,259.587,0,0,0,0,0,0.5,0.00115346,0.0743434,0.0664723
6700,263.103,0,0,0,0,0,0.5,0.0023107,0.0744822,0.0663324
6710,310.181,0,0,0,0,0,0.5,0.00239465,0.073883,0.0650354
6720,284.299,0,0,0,0,0,0.5,0.00174698,0.0732472,0.0647599
6730,307.627,0,0,0,0,0,0.5,0.00166345,0.0730082,0.0660564
6740,299.791,0,0,0,0,0,0.5,0.00153992,0.0732385,0.0675398
6750,309.838,0,0,0,0,0,0.5,0.000330084,0.0731783,0.0678518
6760,289.619,0,0,0,0,0,0.5,-0.00135871,0.0725897,0.0675822
6770,302.453,0,0,0,0,0,0.5,-0.0018554,0.0725117,0.0676882
6780,345.867,0,0,0,0,0,0.5,-0.00104566,0.0733687,0.0681471
6790,278.901,0,0,0,0,0,0.5,6.82927e-005,0.073629,0.0680118
6800,309.759,0,0,0,0,0,0.5,0.0011623,0.0726048,0.0671157
6810,318.774,0,0,0,0,0,0.5,0.00230602,0.0720069,0.0660413
6820,259.391,0,0,0,0,0,0.5,0.0023611,0.0723811,0.0652784
6830,331.956,0,0,0,0,0,0.5,0.00107439,0.0726885,0.0647893
6840,336.449,0,0,0,0,0,0.5,-0.000122275,0.0729418,0.0646507
6850,312.876,0,0,0,0,0,0.5,-0.000419428,0.073841,0.064852
6860,367.871,0,0,0,0,0,0.5,-0.000846313,0.0741952,0.0651754
6870,317.312,0,0,0,0,0,0.5,-0.00127523,0.073282,0.0656366
6880,304.651,0,0,0,0,0,0.5,-0.00109164,0.0721043,0.0664609
6890,355.278,0,0,0,0,0,0.5,-0.000721385,0.0718793,0.0674246
6900,301.526,0,0,0,0,0,0.5,-0.000320996,0.0717495,0.0673964
6910,328.889,0,0,0,0,0,0.5,0.000722737,0.0712379,0.0661411
6920,328.473,0,0,0,0,0,0.5,0.00156526,0.0711572,0.0647249
6930,300.165,0,0,0,0,0,0.5,0.00124238,0.0726452,0.0647731
