step,T,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],target_crd[0],target_crd[1],target_crd[2]
1990,106.368,-0.000240126,-0.0198685,-0.230183,-5.75386e-005,-0.00622258,0.422796,-0.00248504,0.071464,0.00605493
2000,109.496,-0.000259939,-0.0200763,-0.232647,-5.87888e-005,-0.00632244,0.421639,-0.00219484,0.0713393,0.00608334
2010,107.667,-0.000285473,-0.0207638,-0.240658,-6.01504e-005,-0.00642437,0.420458,-0.00195219,0.0712502,0.00628683
2020,115.062,-0.000305238,-0.0210263,-0.243754,-6.16268e-005,-0.00652884,0.419247,-0.00175425,0.0712029,0.00642237
2030,130.911,-0.000318959,-0.0208621,-0.241907,-6.31917e-005,-0.00663385,0.418029,-0.00131346,0.0712941,0.00658739
2040,108.511,-0.000341253,-0.0212032,-0.245918,-6.48352e-005,-0.00673861,0.416815,-0.00106497,0.0711071,0.00664524
2050,107.756,-0.000364176,-0.0215319,-0.249779,-6.65962e-005,-0.0068453,0.415577,-0.000841206,0.0707305,0.00687761
2060,126.213,-0.000384885,-0.0217108,-0.251897,-6.84746e-005,-0.00695374,0.414319,-0.000374746,0.0706317,0.00691199
2070,108.304,-0.000407186,-0.0220501,-0.255863,-7.04486e-005,-0.00706275,0.413054,-0.000100247,0.071101,0.00641362
2080,104.922,-0.000426628,-0.0223666,-0.259552,-7.25308e-005,-0.00717361,0.411768,-0.000488076,0.0715733,0.00539916
2090,113.207,-0.000452177,-0.0231514,-0.268656,-7.47309e-005,-0.0072875,0.410446,-0.00109161,0.0720117,0.00485353
2100,123.834,-0.000462762,-0.0232644,-0.269929,-7.70199e-005,-0.00740359,0.409099,-0.00166878,0.0724566,0.00506473
2110,104.782,-0.000474785,-0.0235697,-0.27339,-7.93556e-005,-0.00752021,0.407746,-0.00197892,0.072896,0.00539911
2120,137.253,-0.000491136,-0.0242377,-0.281021,-8.1784e-005,-0.00764033,0.406353,-0.00173568,0.0728022,0.00494727
2130,132.76,-0.000482121,-0.0238205,-0.276017,-8.42174e-005,-0.00776043,0.404961,-0.00130808,0.0723495,0.00391745
2140,114.793,-0.00048405,-0.0240308,-0.27823,-8.66271e-005,-0.00787975,0.403579,-0.00118198,0.0717558,0.00291268
2150,126.212,-0.00048784,-0.0244272,-0.282533,-8.90615e-005,-0.00800108,0.402175,-0.000807254,0.071591,0.002241
2160,107.353,-0.0004917,-0.024926,-0.28796,-9.15007e-005,-0.00812393,0.400755,-0.000173373,0.0717248,0.00187034
2170,124.568,-0.00049217,-0.0254178,-0.293262,-9.3967e-005,-0.00825004,0.399299,-0.000189312,0.071831,0.00183459
2180,123.043,-0.000482195,-0.0255694,-0.294617,-9.64038e-005,-0.00837746,0.39783,-0.000863462,0.071339,0.00201508
2190,114.612,-0.000475624,-0.0261252,-0.300625,-9.87944e-005,-0.00850641,0.396345,-0.00119421,0.070621,0.00188488
2200,136.106,-0.000458733,-0.0262021,-0.301126,-0.000101136,-0.00863753,0.394837,-0.000956307,0.0699374,0.00143368
2210,127.811,-0.000441024,-0.0262323,-0.301089,-0.000103382,-0.00876848,0.393333,-0.000532634,0.0696676,0.00138615
2220,124.52,-0.000434512,-0.0267512,-0.30665,-0.000105568,-0.00890082,0.391815,-0.000315149,0.0695266,0.00219679
2230,120.323,-0.000431313,-0.0272435,-0.311874,-0.000107727,-0.00903556,0.390271,-0.000385899,0.0695506,0.00310253
2240,143.24,-0.000424007,-0.0273009,-0.312078,-0.000109872,-0.00917236,0.388707,-0.000118674,0.069498,0.00332646
2250,143.79,-0.000412328,-0.0271163,-0.309451,-0.000111964,-0.00930849,0.387152,0.000484243,0.0693768,0.00314829
2260,119.542,-0.000405495,-0.0272632,-0.310518,-0.000114001,-0.00944394,0.385608,0.000550473,0.0690283,0.00354742
2270,154.841,-0.000394072,-0.0271824,-0.308904,-0.000116011,-0.00958075,0.384051,0.000434286,0.0689292,0.00432989
2280,147.148,-0.000377505,-0.0268758,-0.304639,-0.000117941,-0.0097159,0.382517,0.00115866,0.0691348,0.0047134
2290,122.312,-0.000361251,-0.0267851,-0.302752,-0.000119783,-0.00984962,0.381003,0.00167843,0.0695775,0.00449519
2300,158.238,-0.000342143,-0.0267434,-0.301357,-0.000121553,-0.00998414,0.379485,0.000909524,0.0700136,0.00431805
2310,128.468,-0.000323752,-0.027005,-0.303281,-0.000123211,-0.010118,0.37798,-8.93859e-005,0.0705572,0.00433904
2320,120.632,-0.000306687,-0.0274005,-0.306599,-0.000124784,-0.0102537,0.376458,-0.000406042,0.0706715,0.00454606
2330,141.704,-0.000290707,-0.0281464,-0.313742,-0.000126285,-0.010393,0.374902,-0.000474921,0.0699552,0.00478157
2340,131.262,-0.000266568,-0.0286963,-0.318601,-0.000127677,-0.0105348,0.373325,-0.000224765,0.0686873,0.00495419
2350,149.895,-0.000232762,-0.0283345,-0.313302,-0.000128928,-0.0106777,0.371741,0.000248603,0.067614,0.00463611
2360,150.352,-0.00020644,-0.02854,-0.314211,-0.000130025,-0.0108201,0.370171,0.000399502,0.0668567,0.00400241
2370,139.848,-0.000182825,-0.0284645,-0.311949,-0.000130995,-0.0109624,0.368607,0.000444419,0.0663833,0.00371359
2380,138.627,-0.000164432,-0.0284297,-0.310056,-0.000131861,-0.0111047,0.367052,0.00103549,0.0660906,0.00454883
2390,141.054,-0.00015369,-0.0289755,-0.314407,-0.000132656,-0.0112483,0.365489,0.00153782,0.0658466,0.00582537
2400,129.054,-0.000142846,-0.0292714,-0.315908,-0.000133396,-0.0113936,0.363917,0.00155964,0.0653576,0.00638103
2410,138.809,-0.000131821,-0.0298924,-0.320802,-0.000134084,-0.0115416,0.362324,0.00139842,0.0647383,0.00590836
2420,146.099,-0.000116261,-0.0303249,-0.323514,-0.000134707,-0.0116923,0.360712,0.00134832,0.0643228,0.00555266
2430,133.406,-9.59557e-005,-0.0308431,-0.326968,-0.000135239,-0.0118449,0.359089,0.00129372,0.0644312,0.00574252
2440,135.491,-6.7113e-005,-0.0314558,-0.331209,-0.000135651,-0.0120006,0.357444,0.00139236,0.0650697,0.00632173
2450,163.009,-2.60745e-005,-0.0316751,-0.331119,-0.00013589,-0.012159,0.355782,0.00118047,0.0659856,0.00672871
2460,137.101,2.67467e-005,-0.0318139,-0.329987,-0.000135893,-0.0123172,0.354134,0.000446854,0.0665389,0.00681937
2470,130.273,8.86305e-005,-0.0325619,-0.335002,-0.000135608,-0.0124779,0.352474,-0.000337403,0.0662521,0.00645907
2480,153.324,0.000152723,-0.0331567,-0.338229,-0.000135002,-0.0126428,0.350785,-0.000440917,0.0653669,0.00597724
2490,126.354,0.000215854,-0.0339476,-0.343234,-0.000134084,-0.0128098,0.349089,-6.64938e-006,0.0647137,0.00554854
2500,128.224,0.000274827,-0.0348421,-0.34914,-0.000132856,-0.0129815,0.34736,0.000691034,0.0646678,0.0055213
2510,154.105,0.00033167,-0.0361995,-0.359581,-0.000131332,-0.0131597,0.345583,0.00119504,0.0647909,0.00591484
2520,139.22,0.000376261,-0.0366973,-0.361335,-0.000129566,-0.0133414,0.343786,0.00110108,0.0647319,0.00651754
2530,148.302,0.000418816,-0.0371386,-0.362436,-0.000127577,-0.0135262,0.341974,0.000755318,0.0647132,0.00705913
2540,142.216,0.000473373,-0.0383918,-0.371313,-0.00012535,-0.0137149,0.340142,0.000959085,0.0647947,0.00785005
2550,128.796,0.000527087,-0.0395223,-0.378811,-0.000122857,-0.0139089,0.338273,0.00133765,0.064554,0.00876222
2560,146.359,0.000574175,-0.0405184,-0.384849,-0.000120096,-0.0141094,0.33636,0.00113263,0.0635828,0.00961129
2570,139.662,0.000618393,-0.0418094,-0.393456,-0.000117117,-0.0143149,0.334418,0.000624693,0.0622966,0.0102036
2580,129.096,0.000664394,-0.0432418,-0.403159,-0.000113923,-0.0145268,0.332433,0.000630791,0.0616029,0.0108502
2590,159.144,0.000708735,-0.0440497,-0.406849,-0.000110483,-0.0147458,0.330401,0.00108598,0.0618384,0.0112997
2600,147.316,0.000759691,-0.0446276,-0.408231,-0.000106821,-0.0149671,0.328366,0.001328,0.0623775,0.0115634
2610,139.105,0.000831267,-0.0462287,-0.418744,-0.000102854,-0.0151936,0.326304,0.000928178,0.062683,0.0114581
2620,158.384,0.000889691,-0.0470528,-0.421992,-9.85452e-005,-0.0154272,0.324199,0.000238286,0.0628822,0.0112249
2630,157.52,0.000949755,-0.0477783,-0.424122,-9.39488e-005,-0.0156643,0.322083,-3.38712e-005,0.0631479,0.0109142
2640,129.486,0.00104026,-0.0496213,-0.435873,-8.90039e-005,-0.0159065,0.319945,-9.36011e-005,0.063485,0.0108277
2650,137.182,0.00113845,-0.0515729,-0.44824,-8.35609e-005,-0.0161594,0.317735,-0.000511315,0.063779,0.011001
2660,153.091,0.00124251,-0.0537245,-0.462013,-7.7599e-005,-0.016423,0.315456,-0.000711508,0.0638108,0.0116016
2670,145.215,0.00132256,-0.0550502,-0.468379,-7.11984e-005,-0.0166943,0.313135,-0.000141969,0.0634968,0.0121932
2680,161.072,0.00136922,-0.0554728,-0.466916,-6.44491e-005,-0.0169712,0.310792,0.000156518,0.0634945,0.0125181
2690,166.021,0.00142292,-0.0569031,-0.473738,-5.74546e-005,-0.0172524,0.308439,8.65935e-005,0.0641287,0.0126913
2700,149.136,0.00142886,-0.0572351,-0.471239,-5.03344e-005,-0.0175369,0.306083,0.000588778,0.0646692,0.0129961
2710,151.839,0.00144044,-0.0587839,-0.478652,-4.31472e-005,-0.0178271,0.303707,0.00144795,0.0640942,0.0131576
2720,151.337,0.00146353,-0.0618601,-0.498384,-3.58844e-005,-0.0181284,0.301267,0.00139919,0.0627965,0.0128792
2730,145.391,0.00141161,-0.0629115,-0.501791,-2.87012e-005,-0.0184397,0.298772,0.000847722,0.0622397,0.0122186
2740,175.569,0.00134379,-0.0641724,-0.507046,-2.17758e-005,-0.0187587,0.296239,0.000318338,0.0632033,0.011368
2750,163.153,0.00125314,-0.0651511,-0.510117,-1.52881e-005,-0.0190815,0.2937,-0.000149363,0.0645342,0.0105694
2760,160.73,0.00113031,-0.0651438,-0.50553,-9.32341e-006,-0.0194072,0.291162,-0.000613142,0.0652302,0.00989284
2770,166.055,0.00101395,-0.0665802,-0.512115,-3.94716e-006,-0.019737,0.288614,-0.000629146,0.0654511,0.00952042
2780,146.078,0.000879394,-0.0683142,-0.520924,7.80887e-007,-0.020073,0.28604,-0.000487216,0.0656984,0.00934376
2790,165.671,0.000704033,-0.068892,-0.5209,4.75841e-006,-0.0204168,0.28343,-0.000460259,0.0657353,0.00934435
2800,170.446,0.000515193,-0.0702241,-0.526531,7.81532e-006,-0.0207648,0.28081,-0.000803357,0.0655796,0.00936722
2810,171.898,0.00031422,-0.0704037,-0.523386,9.88339e-006,-0.0211163,0.278185,-0.000869774,0.0653393,0.00977429
2820,176.134,0.000135436,-0.0706826,-0.520934,1.09981e-005,-0.0214694,0.275571,-0.000331259,0.0652697,0.0103771
2830,180.125,-1.47541e-005,-0.0715068,-0.522388,1.12866e-005,-0.0218252,0.272961,0.000351826,0.0656571,0.0110992
2840,188.31,-0.000133942,-0.0706769,-0.511654,1.09023e-005,-0.0221811,0.270372,0.000385714,0.0664633,0.0116406
2850,176.862,-0.000226744,-0.0708223,-0.507781,9.98796e-006,-0.0225349,0.267823,0.000288635,0.0670032,0.0122339
2860,163.521,-0.000293962,-0.0720633,-0.511645,8.67571e-006,-0.0228916,0.265278,0.000261375,0.0670097,0.0125324
2870,173.745,-0.00032448,-0.0725594,-0.510173,7.11204e-006,-0.0232536,0.262721,-5.39231e-005,0.0667328,0.0123449
2880,164.797,-0.000328895,-0.0739603,-0.515034,5.47015e-006,-0.0236197,0.260159,-0.000882753,0.0662765,0.0115056
2890,161.002,-0.000315467,-0.0754269,-0.520223,3.85477e-006,-0.0239928,0.257574,-0.00159051,0.0660598,0.0109351
2900,183.277,-0.000287078,-0.0759759,-0.519036,2.34051e-006,-0.0243722,0.254969,-0.00135761,0.0664522,0.0110684
2910,169.91,-0.000250664,-0.0771327,-0.521875,9.94595e-007,-0.0247544,0.252371,-0.00018847,0.0670344,0.0117987
2920,176.067,-0.00020755,-0.0781624,-0.523774,-1.55455e-007,-0.0251429,0.249755,0.000685427,0.0669736,0.0118545
2930,177.628,-0.000150207,-0.0789465,-0.523939,-1.05654e-006,-0.0255359,0.247134,0.000630404,0.0666162,0.0112111
2940,167.166,-7.74233e-005,-0.0806762,-0.530241,-1.63442e-006,-0.0259343,0.244503,0.000299317,0.0667768,0.0102049
2950,185.124,1.96192e-005,-0.0812119,-0.528533,-1.78731e-006,-0.0263398,0.241851,-7.84207e-005,0.0677864,0.00985746
2960,177.805,0.000131102,-0.0820568,-0.52876,-1.41661e-006,-0.0267479,0.239208,-0.000828442,0.0686518,0.0101369
2970,165.244,0.000256951,-0.0832708,-0.531355,-4.51098e-007,-0.0271606,0.236562,-0.00143914,0.0690196,0.0108524
2980,171.139,0.00038903,-0.0852685,-0.538934,1.16235e-006,-0.0275821,0.233885,-0.00135073,0.0692979,0.0109537
2990,175.893,0.000512305,-0.0863635,-0.540761,3.42356e-006,-0.0280113,0.231185,-0.000758049,0.0700638,0.0103332
3000,168.203,0.000613377,-0.0876112,-0.543567,6.24641e-006,-0.0284458,0.228477,-8.69671e-005,0.070452,0.00920445
3010,166.197,0.000705522,-0.0904702,-0.55639,9.54526e-006,-0.0288905,0.22573,0.00025329,0.0705716,0.00869731
3020,175.603,0.000779277,-0.0923313,-0.563139,1.32613e-005,-0.0293477,0.22293,0.000554983,0.0708488,0.00912062
3030,177.538,0.000839382,-0.0935059,-0.565815,1.73161e-005,-0.0298123,0.220107,0.00120347,0.0712688,0.0100776
3040,156.155,0.000893505,-0.0968366,-0.581636,2.16449e-005,-0.0302865,0.217249,0.00153236,0.0711041,0.0104755
3050,176.078,0.000906176,-0.098793,-0.589295,2.6162e-005,-0.0307762,0.214318,0.000490746,0.0711447,0.0101479
3060,175.076,0.000883454,-0.100648,-0.596557,3.06524e-005,-0.0312747,0.211354,-0.000610398,0.0715509,0.00963124
3070,172.65,0.000841239,-0.102582,-0.604489,3.49619e-005,-0.0317822,0.208355,-0.00064168,0.0718582,0.00962526
3080,184.434,0.000762412,-0.102899,-0.603244,3.89844e-005,-0.0322965,0.205332,-0.000375464,0.0714641,0.0102062
3090,179.1,0.000715494,-0.104483,-0.609519,4.26666e-005,-0.0328147,0.202302,-0.000972834,0.0712226,0.0108998
3100,171.799,0.00063039,-0.105663,-0.613762,4.60512e-005,-0.0333392,0.199249,-0.00167868,0.0713261,0.0110776
3110,183.392,0.000567415,-0.107156,-0.619694,4.90209e-005,-0.0338717,0.196162,-0.00180476,0.071666,0.0104936
3120,177.829,0.000531539,-0.109412,-0.629927,5.17626e-005,-0.0344126,0.193042,-0.00116657,0.0717014,0.00981697
3130,176.189,0.000504575,-0.111225,-0.637488,5.4361e-005,-0.0349635,0.189877,-0.000463756,0.0716736,0.00993239
3140,197.877,0.000374392,-0.111518,-0.636997,5.66135e-005,-0.0355217,0.186683,-0.000262655,0.0718461,0.0109639
3150,171.797,0.000211992,-0.113101,-0.644538,5.80754e-005,-0.0360817,0.183489,-0.000263313,0.0723762,0.0118513
3160,177.032,3.77773e-006,-0.114971,-0.654836,5.86412e-005,-0.0366517,0.180242,0.000180984,0.0726846,0.0119609
3170,186.488,-0.000219914,-0.11537,-0.656695,5.81069e-005,-0.0372281,0.17696,0.000248271,0.0726729,0.0116175
3180,174.995,-0.000517434,-0.117688,-0.669893,5.62931e-005,-0.0378097,0.173649,-0.000431368,0.0725824,0.0118034
3190,182.342,-0.000815911,-0.118387,-0.673912,5.29714e-005,-0.0384,0.17029,-0.00109471,0.0727181,0.0124806
3200,178.811,-0.00120011,-0.119034,-0.678723,4.79664e-005,-0.0389933,0.16691,-0.00149937,0.0730488,0.0129639
3210,190.295,-0.00163698,-0.121749,-0.695771,4.08963e-005,-0.0395955,0.163472,-0.00235475,0.073388,0.0126852
3220,201.718,-0.00211159,-0.11969,-0.686922,3.15299e-005,-0.0401997,0.160012,-0.00290915,0.0735953,0.0121813
3230,183.814,-0.00254383,-0.120049,-0.691592,1.9847e-005,-0.0407984,0.15657,-0.00216714,0.0735902,0.0118362
3240,175.069,-0.00278887,-0.122213,-0.708061,6.40289e-006,-0.0414031,0.153077,-0.00100333,0.0735249,0.0119869
3250,178.377,-0.00270328,-0.12241,-0.714991,-7.44863e-006,-0.0420147,0.149521,-0.000753768,0.0733272,0.012742
3260,178.338,-0.00242796,-0.1233,-0.729798,-2.02957e-005,-0.0426289,0.14591,-0.00091388,0.0732162,0.0137229
3270,182.394,-0.0019979,-0.123853,-0.743239,-3.15189e-005,-0.0432466,0.142229,-0.000835906,0.0728469,0.0140109
3280,198.995,-0.00115298,-0.120957,-0.737699,-3.94402e-005,-0.0438595,0.138521,-0.000895524,0.0724204,0.0134633
3290,189.515,-0.000344388,-0.119955,-0.742748,-4.32318e-005,-0.0444616,0.134822,-0.00129996,0.0723177,0.0129703
3300,189.487,0.000565939,-0.117494,-0.741847,-4.26597e-005,-0.0450551,0.131112,-0.00172242,0.0730944,0.0134452
3310,191.581,0.00183968,-0.115473,-0.747813,-3.70665e-005,-0.0456383,0.127387,-0.00200772,0.0737195,0.0147422
3320,175.525,0.00403533,-0.112483,-0.756807,-2.25463e-005,-0.0462072,0.123634,-0.00193018,0.0737037,0.0158896
3330,195.965,0.00649123,-0.108265,-0.765621,3.59121e-006,-0.0467611,0.11982,-0.00159264,0.0730719,0.0163051
3340,185.878,0.00893424,-0.101166,-0.767841,4.2359e-005,-0.0472841,0.115992,-0.00168154,0.0728069,0.0164552
3350,185.245,0.0111133,-0.0935082,-0.770134,9.23909e-005,-0.0477713,0.112149,-0.00188602,0.0726439,0.016838
3360,228.627,0.0128095,-0.0847443,-0.76393,0.000152834,-0.0482181,0.108297,-0.00166326,0.0728014,0.0171945
3370,190.741,0.0134168,-0.0750665,-0.750729,0.000218765,-0.0486175,0.104521,-0.00159939,0.0730325,0.0171788
3380,203.054,0.0134415,-0.0641015,-0.740679,0.000285762,-0.0489663,0.100786,-0.00184006,0.0733318,0.016639
3390,213.807,0.0135778,-0.0512689,-0.736187,0.000353993,-0.049257,0.0970874,-0.00128518,0.0725906,0.0157591
3400,177.747,0.0128988,-0.0354876,-0.723804,0.000419638,-0.049473,0.0934522,-0.000723362,0.0712231,0.0150774
3410,222.672,0.0111809,-0.0185576,-0.711779,0.000481498,-0.0496102,0.0898447,-0.00129758,0.0699393,0.015063
3420,191.858,0.00900611,0.000538934,-0.707049,0.000530815,-0.0496557,0.0863083,-0.00222303,0.069572,0.0154364
3430,201.256,0.00623339,0.0253636,-0.681074,0.000570153,-0.0495952,0.0828341,-0.00241329,0.0693189,0.0153813
3440,225.517,0.00725138,0.0571194,-0.64819,0.000599751,-0.0493904,0.0794978,-0.00253495,0.0693461,0.0145201
3450,174.902,0.0150322,0.102264,-0.622925,0.00065325,-0.0490018,0.0763337,-0.00263357,0.0695581,0.0136337
3460,206.801,0.0364278,0.157512,-0.569987,0.000772871,-0.048355,0.0733401,-0.00231252,0.0697485,0.0137827
3470,221.265,0.0770633,0.226084,-0.506241,0.0010492,-0.0473998,0.0706386,-0.00133109,0.0688889,0.0152861
3480,184.933,0.141294,0.305919,-0.432727,0.00158343,-0.0460792,0.068296,-0.000204901,0.0677169,0.016982
3490,212.171,0.217805,0.394011,-0.346941,0.00247973,-0.04433,0.0663396,0.000127417,0.0669248,0.0179562
3500,204.418,0.304337,0.492257,-0.262941,0.00378256,-0.0421167,0.0648172,-0.000892247,0.0671432,0.0179597
3510,200.698,0.384569,0.587857,-0.18393,0.00550757,-0.039418,0.0637055,-0.00169443,0.0676252,0.0177199
3520,213.047,0.451819,0.674394,-0.117786,0.00760747,-0.0362539,0.0629567,-0.00164067,0.068217,0.0178159
3530,214.816,0.498287,0.74585,-0.0662435,0.00999097,-0.0326968,0.0625031,-0.00170572,0.068569,0.0184602
3540,228.456,0.523323,0.791589,-0.0284326,0.0125548,-0.0288408,0.0622718,-0.00188795,0.0687458,0.0188225
3550,212.251,0.54007,0.831861,-0.00266984,0.0152144,-0.0247819,0.0621983,-0.00118363,0.0680955,0.0184514
3560,237.402,0.539821,0.844329,0.0150304,0.0179236,-0.0205758,0.0622321,-0.000807478,0.0669193,0.0175074
3570,213.358,0.543657,0.862498,0.0278926,0.0206307,-0.016311,0.0623409,-0.00150797,0.0658249,0.0172522
3580,212.47,0.54312,0.87419,0.0378873,0.023348,-0.0119696,0.0625061,-0.00211717,0.0654379,0.0180403
3590,221.109,0.533628,0.874024,0.045884,0.0260447,-0.00759221,0.0627163,-0.0018154,0.0653098,0.0194391
3600,213.773,0.536654,0.896872,0.0545808,0.0287192,-0.00316816,0.0629674,-0.00149429,0.0652201,0.0199641
3610,198.184,0.529217,0.904856,0.0623121,0.0313785,0.00132605,0.0632589,-0.00120011,0.0650488,0.0194546
3620,224.836,0.525464,0.921413,0.0708687,0.0340234,0.00590481,0.0635926,-0.00072166,0.0648373,0.018368
3630,220.72,0.521299,0.940614,0.0802364,0.0366392,0.0105564,0.0639698,-0.000320044,0.0640152,0.0177792
3640,192.563,0.508332,0.947788,0.0894697,0.0392064,0.0152629,0.0643923,-0.000274586,0.0625795,0.0173946
3650,236.945,0.505132,0.977222,0.1019,0.0417528,0.0200978,0.0648724,-0.000317945,0.061606,0.0169883
3660,214.294,0.49208,0.99257,0.114152,0.0442409,0.0250107,0.0654108,-0.000601523,0.0622664,0.016003
3670,212.539,0.4748,1.00385,0.126908,0.0466584,0.0300001,0.0660129,-0.00121193,0.0636117,0.0149648
3680,253.4,0.459641,1.02445,0.141817,0.0490051,0.0350918,0.066687,-0.0015692,0.0641676,0.0138374
3690,184.931,0.445499,1.05308,0.158981,0.0512544,0.0402524,0.0674338,-0.00120729,0.0641176,0.0131066
3700,207.072,0.437287,1.09831,0.178907,0.0534646,0.0456381,0.0682797,-0.000507955,0.0641773,0.0123721
3710,216.214,0.430266,1.14584,0.198699,0.0556348,0.0512531,0.0692249,-6.38419e-005,0.0638539,0.0116718
3720,169.464,0.434525,1.22098,0.222435,0.0577801,0.0571259,0.0702703,-0.000207912,0.0624996,0.0105739
3730,227.145,0.428864,1.26168,0.238422,0.059948,0.0633633,0.0714289,-0.00117516,0.0612891,0.00996131
3740,211.058,0.426564,1.30318,0.252717,0.0620828,0.0697685,0.0726562,-0.00233409,0.0613078,0.0103925
3750,208.628,0.424548,1.33529,0.263469,0.0642072,0.0763582,0.073946,-0.00240385,0.0620161,0.0116632
3760,235.933,0.415529,1.3372,0.267159,0.0663124,0.0830582,0.0752766,-0.00133019,0.0619176,0.012276
3770,207.619,0.416468,1.36627,0.275908,0.0683873,0.089802,0.0766313,-0.000574965,0.0611013,0.012166
3780,221.62,0.411651,1.37305,0.280398,0.0704592,0.0966567,0.0780231,-0.000333957,0.0601944,0.011895
3790,192.606,0.410347,1.38947,0.288014,0.0725086,0.103545,0.0794397,-0.00023091,0.0595187,0.0123646
3800,217.296,0.414788,1.42538,0.302249,0.0745754,0.110595,0.0809165,-0.000227221,0.0588193,0.0129156
3810,216.918,0.407589,1.42076,0.312594,0.07663,0.117706,0.0824503,-0.000738318,0.0589959,0.0132864
3820,224.648,0.397773,1.40587,0.328214,0.078646,0.124782,0.0840504,-0.00125647,0.0599748,0.0135539
3830,215.798,0.388691,1.39394,0.356454,0.080612,0.131781,0.0857556,-0.0014396,0.0608341,0.0140784
3840,204.326,0.375936,1.37216,0.399907,0.0825219,0.138688,0.0876354,-0.000987026,0.0605201,0.0139601
3850,229.792,0.352102,1.31374,0.456232,0.0843483,0.145424,0.0897712,-0.00111995,0.060138,0.0131644
3860,210.851,0.32396,1.24342,0.539158,0.0860385,0.151816,0.0922446,-0.00204682,0.0601293,0.0125136
3870,203.264,0.289412,1.15384,0.649579,0.0875726,0.157808,0.0952004,-0.00261982,0.0601773,0.0129548
3880,223.027,0.243735,1.02706,0.77029,0.0889097,0.163275,0.0987489,-0.00197698,0.0598519,0.0140208
3890,216.313,0.196493,0.899707,0.906942,0.0900097,0.168088,0.102936,-0.00157639,0.0603404,0.0150179
3900,225.189,0.145893,0.757806,1.02434,0.0908651,0.172229,0.107767,-0.00110235,0.0614413,0.0153999
3910,209.891,0.0965655,0.624459,1.1401,0.091471,0.17568,0.113175,-0.000347896,0.0621978,0.0153241
3920,221.639,0.0481237,0.501474,1.25945,0.0918322,0.178492,0.11918,-2.27983e-005,0.0615655,0.0151202
3930,229.001,0.00109176,0.377038,1.32523,0.091953,0.180679,0.125647,-0.000737817,0.060267,0.015025
3940,230.011,-0.0402366,0.27656,1.38903,0.0918536,0.182307,0.132437,-0.00113032,0.0591258,0.015102
3950,266.092,-0.0817623,0.172415,1.42152,0.0915494,0.183436,0.139484,-0.00156487,0.0589329,0.015053
3960,247.251,-0.122972,0.064071,1.43137,0.0910371,0.184025,0.146614,-0.00229186,0.0588283,0.014596
3970,224.711,-0.163798,-0.0332848,1.47537,0.0903176,0.184093,0.153871,-0.00273971,0.0586757,0.0134997
3980,267.67,-0.188895,-0.0978777,1.48783,0.0894277,0.18375,0.161307,-0.00222814,0.0587756,0.0123965
3990,234.037,-0.204807,-0.140088,1.4887,0.0884424,0.183149,0.168736,-0.00187153,0.0593256,0.0115483
4000,251.146,-0.214772,-0.165207,1.48842,0.0873899,0.182379,0.176191,-0.00147318,0.0595848,0.0109465
4010,255.914,-0.221951,-0.182796,1.48823,0.0862962,0.181506,0.183639,-0.000878556,0.0597739,0.0102948
4020,242.955,-0.226315,-0.195219,1.48343,0.085176,0.180561,0.191061,-0.000459166,0.0602583,0.010216
4030,264.05,-0.228126,-0.203804,1.46884,0.0840368,0.179559,0.198458,-0.0011259,0.0609213,0.0107542
4040,254.709,-0.229452,-0.209249,1.46089,0.0828923,0.178525,0.205783,-0.00227548,0.0613296,0.0116974
4050,235.626,-0.22948,-0.211963,1.45091,0.0817461,0.177473,0.213052,-0.0032313,0.0615644,0.0120064
4060,264.962,-0.228577,-0.212804,1.43952,0.0805977,0.176407,0.220299,-0.00341415,0.0617858,0.0117206
4070,240.889,-0.22825,-0.213648,1.43387,0.079457,0.175342,0.227472,-0.00326582,0.0616321,0.0110386
4080,221.383,-0.228264,-0.214242,1.43287,0.0783176,0.174274,0.234626,-0.00291056,0.0608972,0.01092
4090,259.667,-0.230085,-0.216221,1.44427,0.0771678,0.173194,0.241843,-0.00253262,0.0601855,0.0113644
4100,253.176,-0.22639,-0.212826,1.42164,0.076027,0.172122,0.249005,-0.00220438,0.0606994,0.0123117
4110,237.043,-0.225258,-0.211763,1.41522,0.0748988,0.171061,0.256092,-0.00213185,0.0616424,0.0128826
4120,256.019,-0.226859,-0.21313,1.42626,0.0737666,0.169997,0.263208,-0.00207645,0.0618372,0.012548
4130,226.709,-0.226006,-0.212077,1.42182,0.0726373,0.168937,0.27031,-0.00206788,0.0614306,0.011161
4140,247.256,-0.227509,-0.213161,1.43207,0.0715014,0.167872,0.277458,-0.00223148,0.0614552,0.0102667
4150,251.025,-0.227893,-0.213162,1.43505,0.0703627,0.166806,0.284627,-0.00278416,0.0612386,0.0107867
4160,238.855,-0.225498,-0.210558,1.42037,0.0692301,0.165747,0.29176,-0.00351746,0.0607466,0.0125674
4170,257.257,-0.226964,-0.211537,1.42978,0.0680968,0.16469,0.298899,-0.00394296,0.0607313,0.0138059
4180,237.127,-0.225668,-0.209917,1.42157,0.066967,0.163638,0.306016,-0.00374148,0.0616312,0.0138696
4190,248.167,-0.225257,-0.209111,1.4187,0.0658384,0.162589,0.313126,-0.00322094,0.062274,0.0130791
