"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-48.800000	4616.198348	1577.178263	3039.020086	1481.135324	653.185180	-557.142241	0.000000	3125.552049	-86.531963	0.000000	0.000000
-48.600000	4613.580895	1575.427268	3038.153627	1481.135321	651.469689	-557.177742	0.000000	3124.671949	-86.518322	0.000000	0.000000
-48.400000	4610.982473	1573.680156	3037.302317	1481.135322	649.758902	-557.214067	0.000000	3123.807101	-86.504785	0.000000	0.000000
-48.200000	4608.402848	1571.936919	3036.465929	1481.135332	648.052798	-557.251210	0.000000	3122.957278	-86.491349	0.000000	0.000000
-48.000000	4605.842019	1570.197720	3035.644298	1481.135330	646.351550	-557.289159	0.000000	3122.122318	-86.478020	0.000000	0.000000
-47.800000	4603.299687	1568.462505	3034.837182	1481.135326	644.655087	-557.327909	0.000000	3121.301977	-86.464794	0.000000	0.000000
-47.600000	4600.775562	1566.731221	3034.044341	1481.135330	642.963343	-557.367453	0.000000	3120.496013	-86.451671	0.000000	0.000000
-47.400000	4598.269497	1565.003924	3033.265574	1481.135332	641.276374	-557.407782	0.000000	3119.704226	-86.438652	0.000000	0.000000
-47.200000	4595.781486	1563.280764	3032.500722	1481.135326	639.594325	-557.448886	0.000000	3118.926460	-86.425738	0.000000	0.000000
-47.000000	4593.311110	1561.561595	3031.749514	1481.135326	637.917031	-557.490761	0.000000	3118.162440	-86.412926	0.000000	0.000000
-46.800000	4590.858422	1559.846611	3031.011811	1481.135320	636.244684	-557.533393	0.000000	3117.412029	-86.400218	0.000000	0.000000
-46.600000	4588.423013	1558.135667	3030.287346	1481.135325	634.577121	-557.576779	0.000000	3116.674958	-86.387613	0.000000	0.000000
-46.400000	4586.004810	1556.428871	3029.575939	1481.135321	632.914458	-557.620908	0.000000	3115.951051	-86.375111	0.000000	0.000000
-46.200000	4583.603681	1554.726268	3028.877413	1481.135328	631.256711	-557.665771	0.000000	3115.240125	-86.362712	0.000000	0.000000
-46.000000	4581.219351	1553.027821	3028.191530	1481.135327	629.603854	-557.711360	0.000000	3114.541946	-86.350416	0.000000	0.000000
-45.800000	4578.851681	1551.333575	3027.518106	1481.135319	627.955922	-557.757666	0.000000	3113.856329	-86.338224	0.000000	0.000000
-45.600000	4576.500553	1549.643588	3026.856965	1481.135322	626.312946	-557.804680	0.000000	3113.183098	-86.326133	0.000000	0.000000
-45.400000	4574.165761	1547.957862	3026.207899	1481.135318	624.674937	-557.852392	0.000000	3112.522044	-86.314146	0.000000	0.000000
-45.200000	4571.847184	1546.276449	3025.570734	1481.135328	623.041915	-557.900794	0.000000	3111.872994	-86.302260	0.000000	0.000000
-45.000000	4569.544558	1544.599308	3024.945249	1481.135331	621.413855	-557.949878	0.000000	3111.235725	-86.290476	0.000000	0.000000
-44.800000	4567.257816	1542.926531	3024.331285	1481.135334	619.790829	-557.999632	0.000000	3110.610080	-86.278794	0.000000	0.000000
-44.600000	4564.986785	1541.258137	3023.728649	1481.135327	618.172857	-558.050046	0.000000	3109.995864	-86.267216	0.000000	0.000000
-44.400000	4562.731215	1539.594078	3023.137138	1481.135325	616.559869	-558.101116	0.000000	3109.392875	-86.255738	0.000000	0.000000
-44.200000	4560.491110	1537.934499	3022.556610	1481.135320	614.952005	-558.152825	0.000000	3108.800972	-86.244362	0.000000	0.000000
-44.000000	4558.266237	1536.279369	3021.986868	1481.135317	613.349220	-558.205168	0.000000	3108.219955	-86.233087	0.000000	0.000000
-43.800000	4556.056422	1534.628691	3021.427731	1481.135330	611.751496	-558.258136	0.000000	3107.649643	-86.221912	0.000000	0.000000
-43.600000	4553.861527	1532.982508	3020.879020	1481.135322	610.158901	-558.311716	0.000000	3107.089858	-86.210839	0.000000	0.000000
-43.400000	4551.681474	1531.340890	3020.340584	1481.135328	608.571462	-558.365899	0.000000	3106.540449	-86.199865	0.000000	0.000000
-43.200000	4549.516015	1529.703790	3019.812225	1481.135330	606.989138	-558.420678	0.000000	3106.001217	-86.188992	0.000000	0.000000
-43.000000	4547.365153	1528.071344	3019.293809	1481.135324	605.412057	-558.476037	0.000000	3105.472030	-86.178220	0.000000	0.000000
-42.800000	4545.228577	1526.443446	3018.785131	1481.135329	603.840090	-558.531973	0.000000	3104.952677	-86.167547	0.000000	0.000000
-42.600000	4543.106333	1524.820267	3018.286066	1481.135324	602.273412	-558.588469	0.000000	3104.443040	-86.156974	0.000000	0.000000
-42.400000	4540.998096	1523.201688	3017.796408	1481.135315	600.711894	-558.645521	0.000000	3103.942909	-86.146500	0.000000	0.000000
-42.200000	4538.903838	1521.587811	3017.316027	1481.135324	599.155603	-558.703117	0.000000	3103.452151	-86.136124	0.000000	0.000000
-42.000000	4536.823454	1519.978690	3016.844764	1481.135329	597.604605	-558.761244	0.000000	3102.970611	-86.125847	0.000000	0.000000
-41.800000	4534.756779	1518.374323	3016.382455	1481.135325	596.058892	-558.819894	0.000000	3102.498124	-86.115669	0.000000	0.000000
-41.600000	4532.703729	1516.774772	3015.928957	1481.135319	594.518508	-558.879055	0.000000	3102.034547	-86.105590	0.000000	0.000000
-41.400000	4530.664109	1515.180005	3015.484104	1481.135321	592.983404	-558.938720	0.000000	3101.579711	-86.095607	0.000000	0.000000
-41.200000	4528.637882	1513.590121	3015.047761	1481.135319	591.453675	-558.998874	0.000000	3101.133483	-86.085722	0.000000	0.000000
-41.000000	4526.624789	1512.005036	3014.619752	1481.135317	589.929231	-559.059512	0.000000	3100.695687	-86.075934	0.000000	0.000000
-40.800000	4524.624936	1510.424956	3014.199981	1481.135331	588.410242	-559.120617	0.000000	3100.266224	-86.066243	0.000000	0.000000
-40.600000	4522.638034	1508.849771	3013.788262	1481.135327	586.896628	-559.182184	0.000000	3099.844911	-86.056649	0.000000	0.000000
-40.400000	4520.664021	1507.279553	3013.384468	1481.135322	585.388430	-559.244199	0.000000	3099.431619	-86.047151	0.000000	0.000000
-40.200000	4518.702831	1505.714364	3012.988468	1481.135324	583.885692	-559.306652	0.000000	3099.026216	-86.037749	0.000000	0.000000
-40.000000	4516.754265	1504.154160	3012.600105	1481.135329	582.388366	-559.369535	0.000000	3098.628546	-86.028441	0.000000	0.000000
-39.800000	4514.818246	1502.598997	3012.219249	1481.135317	580.896516	-559.432836	0.000000	3098.238479	-86.019230	0.000000	0.000000
-39.600000	4512.894776	1501.048986	3011.845790	1481.135331	579.410196	-559.496541	0.000000	3097.855902	-86.010112	0.000000	0.000000
-39.400000	4510.983592	1499.504031	3011.479560	1481.135319	577.929357	-559.560645	0.000000	3097.480651	-86.001091	0.000000	0.000000
-39.200000	4509.084818	1497.964340	3011.120478	1481.135329	576.454141	-559.625130	0.000000	3097.112640	-85.992162	0.000000	0.000000
-39.000000	4507.197983	1496.429642	3010.768340	1481.135317	574.984322	-559.689996	0.000000	3096.751668	-85.983328	0.000000	0.000000
-38.800000	4505.323477	1494.900361	3010.423116	1481.135324	573.520256	-559.755219	0.000000	3096.397703	-85.974587	0.000000	0.000000
-38.600000	4503.460854	1493.376240	3010.084614	1481.135332	572.061707	-559.820799	0.000000	3096.050552	-85.965938	0.000000	0.000000
-38.400000	4501.610031	1491.857318	3009.752713	1481.135320	570.608722	-559.886724	0.000000	3095.710096	-85.957384	0.000000	0.000000
-38.200000	4499.771146	1490.343810	3009.427336	1481.135324	569.161463	-559.952976	0.000000	3095.376256	-85.948920	0.000000	0.000000
-38.000000	4497.944013	1488.835668	3009.108346	1481.135329	567.719888	-560.019549	0.000000	3095.048895	-85.940549	0.000000	0.000000
-37.800000	4496.128415	1487.332813	3008.795603	1481.135326	566.283922	-560.086435	0.000000	3094.727872	-85.932269	0.000000	0.000000
-37.600000	4494.324361	1485.835352	3008.489009	1481.135319	564.853654	-560.153621	0.000000	3094.413090	-85.924081	0.000000	0.000000
-37.400000	4492.531855	1484.343389	3008.188467	1481.135322	563.429161	-560.221094	0.000000	3094.104450	-85.915983	0.000000	0.000000
-37.200000	4490.750688	1482.856845	3007.893842	1481.135326	562.010366	-560.288847	0.000000	3093.801818	-85.907975	0.000000	0.000000
-37.000000	4488.980858	1481.375819	3007.605040	1481.135326	560.597359	-560.356866	0.000000	3093.505098	-85.900058	0.000000	0.000000
-36.800000	4487.222268	1479.900321	3007.321947	1481.135328	559.190136	-560.425143	0.000000	3093.214177	-85.892230	0.000000	0.000000
-36.600000	4485.474871	1478.430407	3007.044464	1481.135328	557.788743	-560.493664	0.000000	3092.928956	-85.884491	0.000000	0.000000
-36.400000	4483.738526	1476.966050	3006.772475	1481.135325	556.393148	-560.562423	0.000000	3092.649317	-85.876842	0.000000	0.000000
-36.200000	4482.013235	1475.507345	3006.505890	1481.135322	555.003428	-560.631405	0.000000	3092.375170	-85.869280	0.000000	0.000000
-36.000000	4480.298863	1474.054266	3006.244597	1481.135319	553.619550	-560.700603	0.000000	3092.106404	-85.861807	0.000000	0.000000
-35.800000	4478.595414	1472.606906	3005.988508	1481.135314	552.241595	-560.770003	0.000000	3091.842929	-85.854421	0.000000	0.000000
