step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.738722,-3382.05,0,0.664813,9.57559,10,-4200.73,818.516,638.923,1143.81,-6433.7,450.24,1086.09,-267.575
1,0.737251,-3384.13,-2.0854,0.663485,10.1108,10,-4200.32,815.834,636.285,1145.08,-6433.05,451.356,1084.48,-268.641
2,0.735707,-3388.29,-6.24209,0.662156,10.6896,10,-4198.02,809.878,638.058,1146.08,-6432.96,450.8,1083.26,-273.382
3,0.734678,-3392.39,-10.3466,0.660828,11.5302,10,-4203.14,810.961,642.223,1140.59,-6434.86,448.901,1089.39,-278.43
4,0.732989,-3393.8,-11.753,0.6595,12.4051,10,-4198.31,804.373,646.558,1139.42,-6433.23,448.944,1082.66,-278.284
5,0.731806,-3393.84,-11.7941,0.658172,13.1412,10,-4199.66,805.821,645.867,1139.05,-6433.58,449.003,1084.21,-278.393
6,0.730508,-3393.85,-11.8006,0.656843,13.8262,10,-4199.37,805.454,646.758,1138.59,-6433.51,448.796,1083.82,-278.362
7,0.729173,-3393.7,-11.6585,0.655515,14.5199,10,-4199.2,805.497,646.416,1138.9,-6433.44,448.926,1083.56,-278.061
8,0.727848,-3393.61,-11.5603,0.654187,15.1442,10,-4199.17,805.564,646.414,1138.88,-6433.41,448.951,1083.65,-278.086
9,0.726518,-3393.69,-11.6446,0.652858,15.944,10,-4199.49,805.803,646.136,1138.91,-6433.49,448.943,1083.87,-278.065
10,0.725193,-3393.87,-11.8273,0.65153,16.5236,10,-4199.55,805.682,645.994,1139.01,-6433.52,448.953,1083.83,-278.15
11,0.723867,-3393.86,-11.8155,0.650202,17.2086,10,-4199.61,805.745,645.719,1139.13,-6433.51,449.051,1083.89,-278.142
12,0.722535,-3393.83,-11.7857,0.648873,17.8743,10,-4199.62,805.789,645.768,1139.09,-6433.49,449.006,1083.95,-278.16
13,0.721209,-3393.77,-11.7254,0.647545,18.4897,10,-4199.72,805.954,645.602,1139.22,-6433.54,448.99,1084.09,-278.133
14,0.719875,-3393.75,-11.7024,0.646217,19.1483,10,-4199.56,805.809,645.676,1139.16,-6433.47,449.075,1083.87,-278.063
15,0.718555,-3393.72,-11.6767,0.644889,19.7657,10,-4199.62,805.902,645.668,1139.15,-6433.49,449.043,1083.97,-278.073
16,0.717222,-3393.69,-11.6422,0.64356,20.3774,10,-4199.63,805.942,645.657,1139.14,-6433.49,449.059,1084.02,-278.079
17,0.715894,-3393.67,-11.6225,0.642232,20.9855,10,-4199.58,805.912,645.67,1139.17,-6433.48,449.059,1083.98,-278.071
18,0.714566,-3393.64,-11.5944,0.640904,21.5776,10,-4199.61,805.972,645.661,1139.14,-6433.48,449.063,1084.05,-278.078
19,0.713238,-3393.61,-11.5653,0.639575,22.1553,10,-4199.62,806.011,645.65,1139.13,-6433.47,449.07,1084.08,-278.07
20,0.711908,-3393.58,-11.5354,0.638247,22.7286,10,-4199.6,806.023,645.618,1139.16,-6433.45,449.071,1084.09,-278.068
21,0.710579,-3392.45,-10.4089,0.636919,15.8181,10,-4199.45,806.992,645.805,1139.1,-6433.41,449.058,1085.06,-278.068
22,0.709253,-3390.79,-8.74778,0.63559,5.2317,10,-4199.44,808.651,645.848,1139.03,-6433.41,449.09,1086.72,-278.07
23,0.707924,-3390.79,-8.74053,0.634262,5.91909,10,-4199.5,808.717,645.727,1139.06,-6433.42,449.132,1086.78,-278.067
24,0.706592,-3390.78,-8.73231,0.632934,6.60018,10,-4199.5,808.722,645.67,1139.12,-6433.43,449.14,1086.78,-278.056
25,0.705261,-3390.77,-8.72311,0.631606,7.25778,10,-4199.49,808.725,645.61,1139.17,-6433.42,449.149,1086.78,-278.055
26,0.70393,-3390.76,-8.71301,0.630277,7.89071,10,-4199.44,808.683,645.692,1139.15,-6433.43,449.142,1086.74,-278.059
27,0.702601,-3390.75,-8.70275,0.628949,8.50413,10,-4199.52,808.771,645.711,1139.09,-6433.43,449.108,1086.85,-278.081
28,0.701275,-3390.74,-8.69105,0.627621,9.10885,10,-4199.53,808.795,645.704,1139.07,-6433.42,449.117,1086.86,-278.067
29,0.699944,-3390.72,-8.67061,0.626292,9.71713,10,-4199.47,808.754,645.729,1139.06,-6433.4,449.143,1086.82,-278.062
30,0.698615,-3390.71,-8.66517,0.624964,10.281,10,-4199.57,808.86,645.659,1139.07,-6433.43,449.126,1086.94,-278.084
