step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
38,-0.540598,-3391.29,-9.1489,-0.614287,-2.51072,0.125925,10,-4199.59,808.301,645.755,1139.43,-6433.68,448.907,1086.36,-278.056
39,-0.539268,-3391.29,-9.15179,-0.612958,-1.84514,0.123029,10,-4199.58,808.287,645.782,1139.42,-6433.68,448.898,1086.34,-278.058
40,-0.537938,-3391.29,-9.1538,-0.611628,-1.18764,0.121013,10,-4199.58,808.29,645.783,1139.42,-6433.68,448.899,1086.35,-278.057
41,-0.536608,-3391.29,-9.15495,-0.610298,-0.546379,0.11986,10,-4199.58,808.285,645.786,1139.42,-6433.68,448.893,1086.34,-278.055
42,-0.535278,-3391.29,-9.15525,-0.608969,0.0799588,0.11955,10,-4199.57,808.274,645.795,1139.42,-6433.68,448.898,1086.33,-278.053
43,-0.533948,-3391.29,-9.15472,-0.607639,0.69681,0.120066,10,-4199.59,808.296,645.775,1139.43,-6433.69,448.89,1086.35,-278.054
44,-0.532619,-3391.28,-9.1455,-0.606309,1.29587,0.121391,10,-4199.57,808.29,645.786,1139.44,-6433.69,448.892,1086.34,-278.053
45,-0.531288,-3391.28,-9.14339,-0.60498,1.89027,0.123509,10,-4199.57,808.29,645.792,1139.44,-6433.69,448.89,1086.34,-278.053
46,-0.529958,-3391.29,-9.14837,-0.60365,2.46267,0.126403,10,-4199.57,808.284,645.807,1139.44,-6433.69,448.879,1086.34,-278.056
47,-0.528629,-3391.28,-9.14472,-0.602321,3.02279,0.13005,10,-4199.58,808.293,645.785,1139.45,-6433.69,448.882,1086.35,-278.054
48,-0.527299,-3391.28,-9.14033,-0.600991,3.57276,0.134435,10,-4199.56,808.283,645.799,1139.45,-6433.69,448.885,1086.34,-278.053
49,-0.525968,-3391.27,-9.13522,-0.599661,4.10625,0.13954,10,-4199.56,808.291,645.802,1139.45,-6433.69,448.882,1086.34,-278.052
50,-0.524638,-3391.27,-9.12941,-0.598332,4.62357,0.145343,10,-4199.56,808.297,645.795,1139.46,-6433.7,448.874,1086.35,-278.053
51,-0.523309,-3391.26,-9.12291,-0.597002,5.13383,0.15183,10,-4199.56,808.295,645.836,1139.43,-6433.7,448.88,1086.35,-278.053
52,-0.52198,-3391.25,-9.11575,-0.595672,5.63025,0.158986,10,-4199.58,808.323,645.776,1139.48,-6433.71,448.874,1086.38,-278.053
53,-0.52065,-3391.25,-9.10794,-0.594343,6.10726,0.16679,10,-4199.59,808.339,645.797,1139.46,-6433.72,448.876,1086.4,-278.059
54,-0.519321,-3391.24,-9.09952,-0.593013,6.58001,0.175224,10,-4199.57,808.332,645.804,1139.47,-6433.71,448.868,1086.39,-278.055
55,-0.51799,-3391.23,-9.09046,-0.591684,7.0344,0.184275,10,-4199.55,808.326,645.825,1139.46,-6433.71,448.867,1086.38,-278.052
56,-0.51666,-3391.22,-9.08081,-0.590354,7.47499,0.193921,10,-4199.56,808.345,645.807,1139.47,-6433.71,448.867,1086.39,-278.049
57,-0.51533,-3391.21,-9.07058,-0.589024,7.9048,0.204146,10,-4199.54,808.335,645.829,1139.47,-6433.71,448.866,1086.38,-278.048
58,-0.514,-3391.2,-9.05979,-0.587695,8.3237,0.214935,10,-4199.57,808.368,645.819,1139.46,-6433.71,448.869,1086.42,-278.049
59,-0.51267,-3391.19,-9.04844,-0.586365,8.72652,0.22627,10,-4199.54,808.353,645.848,1139.47,-6433.71,448.852,1086.41,-278.053
60,-0.51134,-3391.17,-9.03657,-0.585035,9.12206,0.238136,10,-4199.56,808.389,645.814,1139.49,-6433.72,448.857,1086.44,-278.049
61,-0.510011,-3391.15,-9.01629,-0.583706,9.50461,0.250519,10,-4199.52,808.37,645.83,1139.5,-6433.72,448.865,1086.42,-278.046
62,-0.508682,-3391.14,-9.0034,-0.582376,9.87248,0.263401,10,-4199.56,808.415,645.816,1139.49,-6433.72,448.856,1086.46,-278.044
63,-0.507352,-3391.13,-8.99004,-0.581047,10.236,0.27677,10,-4199.54,808.414,645.842,1139.48,-6433.72,448.855,1086.46,-278.045
64,-0.506022,-3391.12,-8.98407,-0.579717,10.5851,0.290612,10,-4199.54,808.422,645.846,1139.48,-6433.72,448.853,1086.47,-278.048
