step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,0.882204,0.499179,0.499179,-1647.07,1.01846e-007,-5.98318e-008,-0.14917,0.044475,2.10091e-006,0.491587,0.00162276,-0.000956596,-2.72888,0.0444765,2.04728e-006,-0.0075923,0.622683,0.640195,1
20,0.885687,0.498432,0.498432,-1647.07,1.98173e-007,-1.16937e-007,-0.149334,0.044475,2.10047e-006,0.49084,0.00160529,-0.000957625,-2.74614,0.0444799,1.85471e-006,-0.00759158,0.622683,0.640195,1
30,0.887804,0.497687,0.497687,-1647.07,2.93466e-007,-1.74187e-007,-0.149498,0.044475,2.09974e-006,0.490093,0.00158972,-0.000962554,-2.76366,0.04448,1.66291e-006,-0.00759315,0.622683,0.640195,1
40,0.890983,0.496942,0.496942,-1647.07,3.87941e-007,-2.31952e-007,-0.149664,0.044475,2.09872e-006,0.489345,0.00157751,-0.000974675,-2.7814,0.0444799,1.61488e-006,-0.00759617,0.622683,0.640195,1
50,0.893923,0.496196,0.496196,-1647.08,4.81717e-007,-2.90498e-007,-0.14983,0.044475,2.09742e-006,0.488597,0.00156518,-0.000986627,-2.79925,0.0444803,1.86937e-006,-0.00759943,0.622683,0.640195,1
60,0.89705,0.495454,0.495454,-1647.08,5.74619e-007,-3.49436e-007,-0.149998,0.044475,2.09582e-006,0.487847,0.00154842,-0.000986474,-2.81709,0.0444831,2.29064e-006,-0.0076072,0.622683,0.640195,1
70,0.900783,0.49472,0.49472,-1647.09,6.6641e-007,-4.07959e-007,-0.150166,0.044475,2.09392e-006,0.487097,0.0015269,-0.000973859,-2.83488,0.0444846,2.74386e-006,-0.00762305,0.622683,0.640195,1
80,0.904181,0.493989,0.493989,-1647.09,7.56554e-007,-4.65599e-007,-0.150336,0.044475,2.09174e-006,0.486346,0.0014921,-0.000958431,-2.85273,0.0444853,3.05478e-006,-0.00764303,0.622683,0.640195,1
90,0.907764,0.493253,0.493253,-1647.09,8.44079e-007,-5.22323e-007,-0.150507,0.044475,2.08927e-006,0.485593,0.00143794,-0.000942135,-2.87072,0.0444834,3.2164e-006,-0.00765979,0.622683,0.640195,1
100,0.911108,0.492514,0.492514,-1647.1,9.27738e-007,-5.77796e-007,-0.150678,0.044475,2.08652e-006,0.48484,0.00136399,-0.0009146,-2.88882,0.0444809,3.35001e-006,-0.00767345,0.622665,0.640177,1
110,0.914927,0.491776,0.491776,-1647.1,1.00667e-006,-6.31118e-007,-0.150851,0.044475,2.08349e-006,0.484087,0.00128129,-0.000870255,-2.90703,0.0444789,3.78011e-006,-0.00768912,0.622665,0.640177,1
120,0.917214,0.491041,0.491041,-1647.1,1.08072e-006,-6.81448e-007,-0.151025,0.044475,2.08021e-006,0.483332,0.00120309,-0.000816083,-2.92538,0.0444792,4.45142e-006,-0.00770882,0.622665,0.640177,1
130,0.920668,0.490305,0.490305,-1647.11,1.15061e-006,-7.28469e-007,-0.1512,0.044475,2.07669e-006,0.482576,0.00114274,-0.000759877,-2.94396,0.0444779,4.83408e-006,-0.00772884,0.622665,0.640177,1
140,0.92455,0.489566,0.489566,-1647.11,1.21734e-006,-7.72079e-007,-0.151377,0.044475,2.07293e-006,0.48182,0.00109424,-0.000701279,-2.96281,0.0444744,4.42822e-006,-0.0077456,0.622665,0.640177,1
150,0.927559,0.488822,0.488822,-1647.11,1.28081e-006,-8.12052e-007,-0.151554,0.044475,2.06897e-006,0.481063,0.00102644,-0.000637657,-2.98187,0.0444713,3.47262e-006,-0.00775931,0.622665,0.640177,1
160,0.929534,0.488077,0.488077,-1647.12,1.33886e-006,-8.48055e-007,-0.151732,0.044475,2.06482e-006,0.480304,0.000912393,-0.000568164,-3.00101,0.0444725,2.5866e-006,-0.00777293,0.622665,0.640177,1
170,0.932834,0.487334,0.487334,-1647.12,1.38913e-006,-8.79727e-007,-0.151912,0.0444751,2.0605e-006,0.479545,0.000771483,-0.00049255,-3.02012,0.0444758,2.07705e-006,-0.00778878,0.622665,0.640177,1
180,0.935452,0.486593,0.486593,-1647.12,1.43128e-006,-9.06788e-007,-0.152093,0.0444751,2.05603e-006,0.478785,0.000646714,-0.00041505,-3.03921,0.0444771,1.75286e-006,-0.00780823,0.622665,0.640177,1
190,0.937082,0.485855,0.485855,-1647.12,1.46685e-006,-9.2944e-007,-0.152275,0.0444751,2.05144e-006,0.478024,0.000548152,-0.000346606,-3.05835,0.0444765,1.38439e-006,-0.00783115,0.622665,0.640177,1
200,0.938778,0.485117,0.485117,-1647.13,1.4967e-006,-9.48443e-007,-0.152458,0.0444751,2.04674e-006,0.477263,0.000450527,-0.000292261,-3.07763,0.0444763,9.84926e-007,-0.00785414,0.622665,0.640177,1
210,0.940973,0.484373,0.484373,-1647.13,1.52035e-006,-9.64393e-007,-0.152642,0.0444751,2.04196e-006,0.4765,0.000340835,-0.000241777,-3.09712,0.0444778,6.8129e-007,-0.00787333,0.622665,0.640177,1
220,0.942531,0.483626,0.483626,-1647.13,1.53735e-006,-9.77164e-007,-0.152827,0.0444751,2.0371e-006,0.475736,0.000229625,-0.000185506,-3.1168,0.0444786,5.94983e-007,-0.00788958,0.622665,0.640177,1
230,0.944108,0.482878,0.482878,-1647.13,1.54768e-006,-9.86586e-007,-0.153014,0.0444751,2.03219e-006,0.474971,0.00011429,-0.000132285,-3.13654,0.0444779,7.34379e-007,-0.00790667,0.622665,0.640177,1
240,0.945351,0.48213,0.48213,-1647.13,1.55055e-006,-9.9332e-007,-0.153202,0.0444751,2.02724e-006,0.474206,-2.23877e-005,-9.68325e-005,-3.15633,0.0444748,1.00775e-006,-0.00792452,0.622665,0.640177,1
250,0.94558,0.48138,0.48138,-1647.13,1.54451e-006,-9.98434e-007,-0.153391,0.0444751,2.02226e-006,0.473439,-0.00018303,-7.55051e-005,-3.1763,0.0444718,1.24374e-006,-0.00794038,0.622665,0.640177,1
260,0.94683,0.480625,0.480625,-1647.13,1.52858e-006,-1.00227e-006,-0.153581,0.0444751,2.01726e-006,0.472672,-0.000351034,-5.13782e-005,-3.19654,0.0444699,1.52534e-006,-0.00795267,0.622665,0.640177,1
270,0.948503,0.479865,0.479865,-1647.14,1.50266e-006,-1.00435e-006,-0.153772,0.0444751,2.01224e-006,0.471904,-0.000517031,-1.70273e-005,-3.21712,0.0444715,2.00289e-006,-0.00796141,0.622665,0.640177,1
280,0.949688,0.4791,0.4791,-1647.14,1.46718e-006,-1.00421e-006,-0.153965,0.0444751,2.00722e-006,0.471134,-0.000667725,2.16744e-005,-3.23799,0.0444726,2.62767e-006,-0.00796588,0.622665,0.640177,1
290,0.951442,0.478331,0.478331,-1647.14,1.42364e-006,-1.00177e-006,-0.154158,0.0444751,2.0022e-006,0.470364,-0.000786021,6.00904e-005,-3.25905,0.0444724,3.00849e-006,-0.00796687,0.622665,0.640177,1
300,0.952899,0.47756,0.47756,-1647.14,1.37385e-006,-9.97037e-007,-0.154354,0.0444751,1.9972e-006,0.469593,-0.000883262,9.88334e-005,-3.28022,0.0444712,3.06849e-006,-0.00796745,0.622665,0.640177,1
310,0.954172,0.476791,0.476791,-1647.14,1.31759e-006,-9.89936e-007,-0.15455,0.0444752,1.99224e-006,0.46882,-0.00101146,0.000139763,-3.30148,0.0444736,3.12488e-006,-0.00797087,0.622665,0.640177,1
320,0.955765,0.476021,0.476021,-1647.14,1.25217e-006,-9.80246e-007,-0.154748,0.0444752,1.98731e-006,0.468047,-0.00118612,0.000186473,-3.32288,0.0444771,3.628e-006,-0.00797401,0.622665,0.640177,1
330,0.957306,0.475243,0.475243,-1647.15,1.17615e-006,-9.6747e-007,-0.154946,0.0444752,1.98244e-006,0.467273,-0.00135542,0.000243481,-3.34456,0.0444799,4.4605e-006,-0.00796963,0.622665,0.640177,1
340,0.95905,0.474453,0.474453,-1647.15,1.09157e-006,-9.51068e-007,-0.155147,0.0444752,1.97764e-006,0.466498,-0.00147125,0.000306364,-3.36651,0.0444786,5.15322e-006,-0.00795536,0.622665,0.640177,1
350,0.961435,0.47366,0.47366,-1647.15,1.00106e-006,-9.31008e-007,-0.155348,0.0444752,1.97293e-006,0.465722,-0.00156332,0.000364835,-3.3886,0.0444771,5.19973e-006,-0.00793868,0.622665,0.640177,1
360,0.964138,0.47287,0.47287,-1647.15,9.04643e-007,-9.07608e-007,-0.155551,0.0444752,1.96834e-006,0.464944,-0.00167156,0.000420082,-3.41068,0.0444751,4.68834e-006,-0.00792596,0.622665,0.640177,1
370,0.966295,0.472082,0.472082,-1647.15,8.01627e-007,-8.80644e-007,-0.155755,0.0444752,1.96386e-006,0.464166,-0.00177676,0.00048658,-3.43273,0.0444747,4.03445e-006,-0.00791597,0.622665,0.640177,1
380,0.968814,0.471291,0.471291,-1647.16,6.93492e-007,-8.49241e-007,-0.155961,0.0444752,1.95954e-006,0.463387,-0.00184143,0.000567424,-3.45481,0.0444733,3.6976e-006,-0.00790416,0.622665,0.640177,1
390,0.971607,0.470496,0.470496,-1647.16,5.8216e-007,-8.12977e-007,-0.156167,0.0444752,1.95538e-006,0.462606,-0.00189278,0.000646184,-3.477,0.0444718,3.55778e-006,-0.00789004,0.622665,0.640177,1
400,0.974373,0.469699,0.469699,-1647.16,4.66967e-007,-7.72431e-007,-0.156376,0.0444752,1.95141e-006,0.461825,-0.00197494,0.000710905,-3.49939,0.0444682,3.24945e-006,-0.00787433,0.622665,0.640177,1
410,0.977347,0.468899,0.468899,-1647.17,3.4604e-007,-7.28219e-007,-0.156585,0.0444752,1.94766e-006,0.461043,-0.00207762,0.000771985,-3.52202,0.0444662,2.50328e-006,-0.00785643,0.622665,0.640177,1
420,0.980521,0.468094,0.468094,-1647.17,2.19649e-007,-6.80079e-007,-0.156796,0.0444752,1.94414e-006,0.460259,-0.00215174,0.000843874,-3.54484,0.0444653,1.64665e-006,-0.00783456,0.622665,0.640177,1
430,0.984149,0.467285,0.467285,-1647.17,9.01229e-008,-6.27334e-007,-0.157008,0.0444752,1.94087e-006,0.459475,-0.00218413,0.000924487,-3.56793,0.0444668,1.07863e-006,-0.00781036,0.622665,0.640177,1
440,0.987854,0.466476,0.466476,-1647.18,-4.05618e-008,-5.69866e-007,-0.157222,0.0444752,1.93787e-006,0.458689,-0.00219559,0.000999961,-3.59134,0.0444672,9.81066e-007,-0.00778669,0.622665,0.640177,1
450,0.990396,0.465665,0.465665,-1647.18,-1.72019e-007,-5.08303e-007,-0.157437,0.0444752,1.93518e-006,0.457902,-0.00221334,0.00106093,-3.61506,0.0444688,1.07004e-006,-0.00776299,0.622665,0.640177,1
460,0.992706,0.46485,0.46485,-1647.18,-3.05113e-007,-4.43568e-007,-0.157653,0.0444752,1.93279e-006,0.457115,-0.00225235,0.00110699,-3.63894,0.0444712,1.11023e-006,-0.00773534,0.622665,0.640177,1
470,0.996314,0.464031,0.464031,-1647.19,-4.41234e-007,-3.76342e-007,-0.157871,0.0444752,1.93074e-006,0.456326,-0.00231189,0.00114627,-3.6628,0.0444749,1.01933e-006,-0.00770515,0.622665,0.640177,1
480,1.00025,0.463214,0.463214,-1647.19,-5.80814e-007,-3.06676e-007,-0.15809,0.0444752,1.92904e-006,0.455536,-0.00236266,0.00119052,-3.68657,0.0444762,9.81942e-007,-0.00767831,0.622665,0.640177,1
490,1.00365,0.462403,0.462403,-1647.19,-7.22475e-007,-2.34102e-007,-0.158311,0.0444752,1.92768e-006,0.454745,-0.00237987,0.00124284,-3.71037,0.044476,1.01082e-006,-0.00765764,0.622665,0.640177,1
500,1.00683,0.461593,0.461593,-1647.2,-8.64405e-007,-1.5843e-007,-0.158533,0.0444752,1.9267e-006,0.453953,-0.00237785,0.0012921,-3.7343,0.0444742,9.50186e-007,-0.00763986,0.622665,0.640177,1
510,1.00961,0.460781,0.460781,-1647.2,-1.00652e-006,-8.01312e-008,-0.158756,0.0444752,1.9261e-006,0.45316,-0.00238818,0.00133125,-3.75847,0.0444733,5.8346e-007,-0.00762163,0.622665,0.640177,1
520,1.01278,0.459968,0.459968,-1647.2,-1.14936e-006,4.65565e-010,-0.158981,0.0444752,1.9259e-006,0.452365,-0.00239561,0.00137232,-3.78294,0.0444728,5.46755e-008,-0.00760256,0.622665,0.640177,1
530,1.0157,0.459154,0.459154,-1647.21,-1.2914e-006,8.39767e-008,-0.159208,0.0444752,1.92611e-006,0.45157,-0.00235554,0.00142985,-3.80774,0.0444733,-3.30036e-007,-0.00758415,0.622665,0.640177,1
540,1.01917,0.45834,0.45834,-1647.21,-1.42946e-006,1.71293e-007,-0.159436,0.0444752,1.92675e-006,0.450773,-0.00226799,0.00149701,-3.83281,0.0444729,-4.2814e-007,-0.00756626,0.622665,0.640177,1
550,1.0222,0.457523,0.457523,-1647.21,-1.56212e-006,2.62439e-007,-0.159665,0.0444752,1.92783e-006,0.449976,-0.0021827,0.00155587,-3.85812,0.0444717,-4.81629e-007,-0.00754754,0.622665,0.640177,1
560,1.0263,0.456705,0.456705,-1647.22,-1.69049e-006,3.56698e-007,-0.159896,0.0444751,1.92938e-006,0.449177,-0.00212363,0.00160224,-3.88366,0.044471,-7.2904e-007,-0.00752883,0.622665,0.640177,1
570,1.02914,0.45589,0.45589,-1647.22,-1.81548e-006,4.53552e-007,-0.160129,0.0444751,1.9314e-006,0.448377,-0.00206139,0.00164399,-3.90939,0.0444723,-1.10042e-006,-0.00751309,0.622665,0.640177,1
580,1.03083,0.455076,0.455076,-1647.22,-1.93545e-006,5.52813e-007,-0.160363,0.0444751,1.93392e-006,0.447575,-0.00194858,0.00168218,-3.93527,0.044475,-1.2885e-006,-0.00750072,0.622665,0.640177,1
590,1.03387,0.454262,0.454262,-1647.23,-2.04639e-006,6.54069e-007,-0.160598,0.0444751,1.93693e-006,0.446773,-0.00175663,0.00170948,-3.96129,0.044477,-1.1e-006,-0.00748894,0.622665,0.640177,1
600,1.03771,0.453445,0.453445,-1647.23,-2.14393e-006,7.56473e-007,-0.160835,0.0444751,1.94046e-006,0.445969,-0.00150953,0.00172005,-3.98743,0.0444777,-6.3068e-007,-0.00747578,0.622665,0.640177,1
610,1.04087,0.452627,0.452627,-1647.23,-2.22706e-006,8.58911e-007,-0.161074,0.0444751,1.9445e-006,0.445165,-0.00128863,0.00170991,-4.01368,0.0444771,-1.19992e-007,-0.00746196,0.622665,0.640177,1
620,1.04462,0.451809,0.451809,-1647.24,-2.29943e-006,9.60061e-007,-0.161314,0.0444751,1.94905e-006,0.444359,-0.0011499,0.00167721,-4.04003,0.0444762,2.34938e-007,-0.00745032,0.622665,0.640177,1
630,1.04798,0.450994,0.450994,-1647.24,-2.36483e-006,1.05874e-006,-0.161556,0.0444751,1.95409e-006,0.443551,-0.00103678,0.00162886,-4.0665,0.0444743,4.76017e-007,-0.00744211,0.622665,0.640177,1
640,1.05086,0.450179,0.450179,-1647.24,-2.42155e-006,1.15431e-006,-0.1618,0.0444751,1.95963e-006,0.442743,-0.00084762,0.00157349,-4.09317,0.044473,7.18971e-007,-0.00743547,0.622665,0.640177,1
650,1.05413,0.449362,0.449362,-1647.25,-2.46441e-006,1.24619e-006,-0.162045,0.0444751,1.96563e-006,0.441933,-0.00058434,0.0015016,-4.12012,0.044471,1.04636e-006,-0.00742815,0.622665,0.640177,1
660,1.05775,0.448544,0.448544,-1647.25,-2.49201e-006,1.33274e-006,-0.162291,0.044475,1.97208e-006,0.441123,-0.000354742,0.00139274,-4.14741,0.044469,1.36386e-006,-0.00742128,0.622665,0.640177,1
670,1.06056,0.447726,0.447726,-1647.25,-2.50847e-006,1.41165e-006,-0.16254,0.044475,1.97895e-006,0.440311,-0.000206544,0.00124844,-4.17501,0.0444672,1.66431e-006,-0.00741586,0.622665,0.640177,1
680,1.06396,0.446909,0.446909,-1647.29,-2.5164e-006,6.69523e-007,-0.162792,0.044475,1.98537e-006,0.439497,-3.97998e-005,0.00101292,-4.37446,0.0444687,1.97569e-006,-0.00741164,0.622665,0.640177,1
690,1.06815,0.446091,0.446091,-1647.3,-2.51263e-006,7.25295e-007,-0.163053,0.044475,1.98886e-006,0.438683,0.000177753,0.000857446,-4.40292,0.0444716,2.4054e-006,-0.00740886,0.622665,0.640177,1
700,1.07083,0.445277,0.445277,-1647.3,-2.49484e-006,7.71798e-007,-0.163317,0.044475,1.99261e-006,0.437867,0.000411746,0.000699632,-4.43145,0.0444753,2.86299e-006,-0.00741013,0.622665,0.640177,1
710,1.07318,0.444466,0.444466,-1647.3,-2.46515e-006,8.08527e-007,-0.163582,0.044475,1.99657e-006,0.437049,0.000566907,0.000529882,-4.46003,0.0444767,3.28639e-006,-0.00741631,0.622665,0.640177,1
720,1.07649,0.443656,0.443656,-1647.3,-2.42871e-006,8.35029e-007,-0.163849,0.044475,2.00068e-006,0.436231,0.00064893,0.000360405,-4.48872,0.0444772,3.64028e-006,-0.00742519,0.622665,0.640177,1
730,1.07914,0.442844,0.442844,-1647.31,-2.38748e-006,8.51968e-007,-0.164118,0.044475,2.0049e-006,0.435411,0.000741644,0.0002122,-4.51761,0.0444758,4.13768e-006,-0.00743285,0.622665,0.640177,1
740,1.08232,0.442029,0.442029,-1647.31,-2.33877e-006,8.60994e-007,-0.164388,0.0444749,2.00918e-006,0.43459,0.000903595,9.57149e-005,-4.54689,0.0444761,4.84256e-006,-0.00743938,0.622665,0.640177,1
750,1.08591,0.441214,0.441214,-1647.31,-2.27854e-006,8.64002e-007,-0.164661,0.0444749,2.0135e-006,0.433767,0.00111886,9.82724e-006,-4.57654,0.0444771,5.64906e-006,-0.00744729,0.622665,0.640177,1
760,1.08855,0.4404,0.4404,-1647.32,-2.20575e-006,8.6268e-007,-0.164934,0.0444749,2.01782e-006,0.432943,0.0013089,-5.05225e-005,-4.60652,0.04448,6.13246e-006,-0.00745705,0.622665,0.640177,1
770,1.09176,0.439583,0.439583,-1647.32,-2.12441e-006,8.58329e-007,-0.16521,0.0444749,2.02212e-006,0.432118,0.00139945,-9.29046e-005,-4.63676,0.0444804,6.10182e-006,-0.00746547,0.622665,0.640177,1
780,1.09589,0.438763,0.438763,-1647.32,-2.0403e-006,8.51879e-007,-0.165488,0.0444749,2.0264e-006,0.431291,0.00141607,-0.000120676,-4.66729,0.04448,5.64948e-006,-0.00747193,0.622665,0.640177,1
790,1.09811,0.437941,0.437941,-1647.33,-1.95464e-006,8.44317e-007,-0.165767,0.0444749,2.03064e-006,0.430463,0.00147077,-0.00012909,-4.69809,0.0444779,5.18201e-006,-0.00747827,0.622665,0.640177,1
800,1.1008,0.43712,0.43712,-1647.33,-1.86255e-006,8.36896e-007,-0.166048,0.0444749,2.03484e-006,0.429633,0.00163253,-0.000117236,-4.72916,0.0444775,4.80645e-006,-0.00748661,0.622665,0.640177,1
