step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,1.51222,0.499287,-0.499287,-1640.73,-2.34983e-007,8.59148e-008,0.140181,0.0442949,1.33636e-006,-0.509276,-0.00374599,0.00137579,2.90231,0.0442987,1.34625e-006,-0.00998889,0.61984,0.638971,1
20,2.53049,0.498714,-0.498714,-1641.83,-4.57131e-007,1.68126e-007,0.140355,0.0442949,1.337e-006,-0.508575,-0.00369039,0.00137868,2.91512,0.0443124,1.19783e-006,-0.00986137,0.619891,0.638952,1
30,3.45418,0.498157,-0.498157,-1642.82,-6.74009e-007,2.50331e-007,0.140529,0.0442949,1.33804e-006,-0.507873,-0.00356825,0.00137656,2.92666,0.0443297,1.02701e-006,-0.00971588,0.619944,0.638941,1
40,4.51385,0.497566,-0.497566,-1643.97,-8.81774e-007,3.3239e-007,0.140704,0.0442949,1.3395e-006,-0.50717,-0.00338834,0.00137381,2.93887,0.0443416,1.10793e-006,-0.00960353,0.620012,0.638934,1
50,5.36211,0.496947,-0.496947,-1644.9,-1.07783e-006,4.14161e-007,0.14088,0.0442949,1.34137e-006,-0.506466,-0.00318307,0.00136572,2.95211,0.0443407,1.5184e-006,-0.00951816,0.620101,0.638932,1
60,5.73805,0.496331,-0.496331,-1645.35,-1.26187e-006,4.95199e-007,0.141056,0.0442948,1.34364e-006,-0.505761,-0.00298977,0.00134973,2.9654,0.0443352,1.87914e-006,-0.00942936,0.620224,0.638936,1
70,5.94914,0.495783,-0.495783,-1645.87,-1.43552e-006,5.75151e-007,0.141234,0.0442948,1.34632e-006,-0.505055,-0.00284542,0.00132968,2.9771,0.0443315,2.11102e-006,-0.00927169,0.620249,0.638938,1
80,5.90219,0.49534,-0.49534,-1645.84,-1.60415e-006,6.53763e-007,0.141412,0.0442948,1.34939e-006,-0.504348,-0.00283348,0.00130427,2.98595,0.0443348,2.26852e-006,-0.00900897,0.620491,0.638964,1
90,5.49899,0.494978,-0.494978,-1645.71,-1.77639e-006,7.30683e-007,0.14159,0.0442948,1.35285e-006,-0.503641,-0.00295843,0.00127361,2.99279,0.0443427,2.47329e-006,-0.00866278,0.620621,0.638984,1
100,4.82333,0.494608,-0.494608,-1645.09,-1.95941e-006,8.05716e-007,0.141769,0.0442948,1.35669e-006,-0.502933,-0.00319441,0.00124106,3.00036,0.0443533,2.61159e-006,-0.00832487,0.620837,0.639017,1
110,4.56854,0.494181,-0.494181,-1645.09,-2.15891e-006,8.7864e-007,0.141948,0.0442948,1.36091e-006,-0.502223,-0.00349011,0.00120157,3.00988,0.0443617,2.64373e-006,-0.00804253,0.621063,0.639047,1
