step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,0.845357,0.499196,0.499196,-1647.19,7.527e-008,-5.28574e-008,-0.146171,0.0444634,-3.24242e-008,0.491791,0.00120242,-0.000844943,-2.7394,0.0444625,-1.90457e-008,-0.00740482,0.622384,0.63945,1
20,0.847573,0.498462,0.498462,-1647.19,1.46955e-007,-1.03244e-007,-0.146335,0.0444634,-3.28145e-008,0.49106,0.00119985,-0.000843178,-2.75634,0.0444597,5.09077e-008,-0.00740216,0.622384,0.63945,1
30,0.850043,0.497727,0.497727,-1647.2,2.18405e-007,-1.53337e-007,-0.1465,0.0444634,-3.34562e-008,0.490328,0.00119501,-0.000834371,-2.77342,0.0444573,2.1081e-007,-0.00739933,0.622384,0.63945,1
40,0.852774,0.496995,0.496995,-1647.2,2.89557e-007,-2.02567e-007,-0.146666,0.0444634,-3.43465e-008,0.489595,0.00119016,-0.000813517,-2.79067,0.0444561,4.18379e-007,-0.00740006,0.622384,0.63945,1
50,0.855227,0.496267,0.496267,-1647.2,3.60511e-007,-2.50158e-007,-0.146833,0.0444634,-3.54791e-008,0.488861,0.00118961,-0.000780045,-2.8081,0.0444565,6.16433e-007,-0.00740573,0.622384,0.63945,1
60,0.857503,0.495539,0.495539,-1647.2,4.31743e-007,-2.95534e-007,-0.147001,0.0444634,-3.68443e-008,0.488126,0.00119995,-0.00074071,-2.82569,0.0444563,7.7749e-007,-0.00741233,0.622384,0.63945,1
70,0.859764,0.494807,0.494807,-1647.21,5.03849e-007,-3.38567e-007,-0.14717,0.0444635,-3.84306e-008,0.487391,0.00121723,-0.000702155,-2.84338,0.0444557,8.90035e-007,-0.00741576,0.622384,0.63945,1
80,0.862008,0.494072,0.494072,-1647.21,5.7684e-007,-3.79378e-007,-0.14734,0.0444635,-4.02264e-008,0.486655,0.00122673,-0.000666336,-2.86115,0.0444545,9.11198e-007,-0.00741699,0.622384,0.63945,1
90,0.864049,0.493338,0.493338,-1647.21,6.49833e-007,-4.18172e-007,-0.147512,0.0444635,-4.2221e-008,0.485917,0.00121663,-0.000635082,-2.879,0.0444541,7.87757e-007,-0.00742089,0.622384,0.63945,1
100,0.866156,0.49261,0.49261,-1647.21,7.21661e-007,-4.55325e-007,-0.147684,0.0444635,-4.44054e-008,0.485179,0.00118849,-0.000611744,-2.89688,0.044454,5.26577e-007,-0.00743005,0.622384,0.63945,1
110,0.868498,0.491883,0.491883,-1647.21,7.91398e-007,-4.91317e-007,-0.147857,0.0444635,-4.67724e-008,0.484441,0.00114718,-0.000595442,-2.9148,0.0444546,2.51259e-007,-0.00744277,0.622384,0.63945,1
120,0.870566,0.491156,0.491156,-1647.22,8.583e-007,-5.26409e-007,-0.148032,0.0444635,-4.93171e-008,0.483701,0.00109306,-0.000580735,-2.93282,0.0444551,1.22073e-007,-0.00745559,0.622384,0.63945,1
130,0.872778,0.490427,0.490427,-1647.22,9.21589e-007,-5.60602e-007,-0.148207,0.0444635,-5.2035e-008,0.48296,0.00102682,-0.000565503,-2.95094,0.0444551,1.92309e-007,-0.00746633,0.622384,0.63945,1
140,0.875063,0.489694,0.489694,-1647.22,9.80674e-007,-5.93938e-007,-0.148384,0.0444635,-5.49217e-008,0.482219,0.00095241,-0.00055248,-2.96914,0.0444537,3.56649e-007,-0.00747481,0.622384,0.63945,1
150,0.877433,0.488959,0.488959,-1647.22,1.03504e-006,-6.26579e-007,-0.148562,0.0444635,-5.79732e-008,0.481476,0.000867747,-0.000541694,-2.98741,0.0444523,4.69745e-007,-0.00748298,0.622384,0.63945,1
160,0.879703,0.488226,0.488226,-1647.23,1.08386e-006,-6.58536e-007,-0.14874,0.0444635,-6.11863e-008,0.480733,0.000765207,-0.000528817,-3.00577,0.0444519,5.29492e-007,-0.00749325,0.622384,0.63945,1
170,0.882188,0.487495,0.487495,-1647.23,1.12604e-006,-6.896e-007,-0.14892,0.0444635,-6.45571e-008,0.479989,0.000647387,-0.00051189,-3.02427,0.0444529,6.91302e-007,-0.00750598,0.622384,0.63945,1
180,0.884474,0.486763,0.486763,-1647.23,1.16112e-006,-7.19568e-007,-0.149101,0.0444635,-6.80805e-008,0.479244,0.000529667,-0.000492228,-3.04294,0.0444545,1.05915e-006,-0.00751919,0.622384,0.63945,1
190,0.88676,0.486029,0.486029,-1647.23,1.18949e-006,-7.48269e-007,-0.149283,0.0444635,-7.17507e-008,0.478498,0.00042368,-0.000469022,-3.06182,0.0444563,1.5156e-006,-0.0075305,0.622384,0.63945,1
200,0.888957,0.48529,0.48529,-1647.24,1.21186e-006,-7.75422e-007,-0.149467,0.0444635,-7.55607e-008,0.477751,0.000326793,-0.000440227,-3.08091,0.0444574,1.84154e-006,-0.00753888,0.622384,0.63945,1
210,0.890812,0.484549,0.484549,-1647.24,1.22855e-006,-8.00721e-007,-0.149651,0.0444635,-7.95019e-008,0.477003,0.000232926,-0.000407369,-3.10017,0.0444574,1.91884e-006,-0.00754534,0.622384,0.63945,1
220,0.89277,0.483807,0.483807,-1647.24,1.23964e-006,-8.23987e-007,-0.149837,0.0444635,-8.35645e-008,0.476255,0.000138377,-0.000371903,-3.11953,0.0444571,1.80905e-006,-0.00755253,0.622384,0.63945,1
230,0.894301,0.483067,0.483067,-1647.24,1.24493e-006,-8.44963e-007,-0.150023,0.0444635,-8.7738e-008,0.475505,3.70932e-005,-0.000329521,-3.13905,0.0444574,1.67186e-006,-0.00756212,0.622384,0.63945,1
240,0.896082,0.482327,0.482327,-1647.24,1.24372e-006,-8.63065e-007,-0.150211,0.0444635,-9.20094e-008,0.474754,-8.09287e-005,-0.000275235,-3.15879,0.0444581,1.63373e-006,-0.00757294,0.622384,0.63945,1
250,0.897929,0.481585,0.481585,-1647.25,1.235e-006,-8.77614e-007,-0.1504,0.0444635,-9.63627e-008,0.474003,-0.00021213,-0.000211399,-3.17873,0.0444573,1.63036e-006,-0.00758215,0.622384,0.63945,1
260,0.899835,0.480839,0.480839,-1647.25,1.21856e-006,-8.88213e-007,-0.150591,0.0444635,-1.00779e-007,0.47325,-0.000335655,-0.000143402,-3.19878,0.0444555,1.45437e-006,-0.00758908,0.622384,0.63945,1
270,0.901864,0.480093,0.480093,-1647.25,1.19554e-006,-8.94654e-007,-0.150782,0.0444636,-1.05238e-007,0.472497,-0.000430408,-7.1672e-005,-3.2189,0.0444533,9.88639e-007,-0.00759566,0.622384,0.63945,1
280,0.904031,0.479346,0.479346,-1647.25,1.1678e-006,-8.96665e-007,-0.150975,0.0444636,-1.09718e-007,0.471743,-0.00049513,4.83768e-006,-3.23913,0.0444522,4.14549e-007,-0.00760323,0.622384,0.63945,1
290,0.906264,0.478597,0.478597,-1647.25,1.13685e-006,-8.9408e-007,-0.151169,0.0444636,-1.14197e-007,0.470987,-0.000540131,8.10634e-005,-3.2595,0.0444513,4.41958e-008,-0.00760991,0.622384,0.63945,1
300,0.908361,0.477845,0.477845,-1647.26,1.10346e-006,-8.87144e-007,-0.151364,0.0444636,-1.18652e-007,0.470231,-0.000579238,0.000149867,-3.28005,0.0444511,-1.00862e-008,-0.00761385,0.622384,0.63945,1
310,0.910591,0.477089,0.477089,-1647.26,1.06757e-006,-8.76378e-007,-0.15156,0.0444636,-1.23062e-007,0.469474,-0.000626573,0.000209748,-3.30083,0.0444507,5.04743e-008,-0.00761558,0.622384,0.63945,1
320,0.913078,0.476331,0.476331,-1647.26,1.02823e-006,-8.62244e-007,-0.151758,0.0444636,-1.2741e-007,0.468715,-0.000696319,0.0002631,-3.32183,0.0444502,2.29802e-008,-0.00761602,0.622384,0.63945,1
330,0.915259,0.47557,0.47557,-1647.26,9.83987e-007,-8.45082e-007,-0.151956,0.0444636,-1.3168e-007,0.467956,-0.000790366,0.000311501,-3.34296,0.0444492,-5.65727e-008,-0.00761382,0.622384,0.63945,1
340,0.917935,0.474804,0.474804,-1647.27,9.33601e-007,-8.25107e-007,-0.152156,0.0444636,-1.35856e-007,0.467196,-0.000899879,0.000358215,-3.36419,0.0444495,1.47719e-008,-0.00760778,0.622384,0.63945,1
350,0.92053,0.474033,0.474033,-1647.27,8.76577e-007,-8.02264e-007,-0.152358,0.0444636,-1.39926e-007,0.466434,-0.00101104,0.000408314,-3.38561,0.0444508,3.4003e-007,-0.00759835,0.622384,0.63945,1
360,0.923098,0.473259,0.473259,-1647.27,8.13079e-007,-7.76313e-007,-0.15256,0.0444636,-1.43874e-007,0.465672,-0.00111588,0.000461629,-3.40728,0.0444526,8.31387e-007,-0.00758678,0.622384,0.63945,1
370,0.925716,0.472482,0.472482,-1647.28,7.43622e-007,-7.47253e-007,-0.152764,0.0444636,-1.47684e-007,0.464909,-0.00121078,0.000511284,-3.42916,0.0444528,1.24597e-006,-0.00757316,0.622384,0.63945,1
380,0.928454,0.471702,0.471702,-1647.28,6.68757e-007,-7.15462e-007,-0.15297,0.0444636,-1.51342e-007,0.464145,-0.00129743,0.000553122,-3.45117,0.0444524,1.37894e-006,-0.0075574,0.622384,0.63945,1
390,0.93095,0.470919,0.470919,-1647.28,5.88907e-007,-6.81357e-007,-0.153176,0.0444636,-1.54835e-007,0.463379,-0.0013789,0.000589463,-3.47328,0.0444513,1.223e-006,-0.0075398,0.622384,0.63945,1
400,0.933593,0.470134,0.470134,-1647.28,5.04182e-007,-6.45186e-007,-0.153384,0.0444636,-1.58152e-007,0.462613,-0.00146148,0.00062235,-3.49551,0.0444511,9.69575e-007,-0.0075212,0.622384,0.63945,1
410,0.936322,0.469347,0.469347,-1647.29,4.14456e-007,-6.07179e-007,-0.153593,0.0444636,-1.61284e-007,0.461845,-0.0015464,0.000651017,-3.51783,0.0444516,7.66777e-007,-0.00750165,0.622384,0.63945,1
420,0.939048,0.468558,0.468558,-1647.29,3.19714e-007,-5.67524e-007,-0.153804,0.0444636,-1.64221e-007,0.461077,-0.00162767,0.000678628,-3.54027,0.0444533,5.89951e-007,-0.00748134,0.622384,0.63945,1
430,0.941558,0.467769,0.467769,-1647.29,2.20551e-007,-5.26071e-007,-0.154016,0.0444636,-1.66956e-007,0.460307,-0.00169282,0.000712366,-3.56285,0.0444543,3.35718e-007,-0.0074614,0.622384,0.63945,1
440,0.944351,0.46698,0.46698,-1647.3,1.18209e-007,-4.82336e-007,-0.154229,0.0444636,-1.69478e-007,0.459537,-0.00173308,0.000754821,-3.58558,0.0444543,1.63106e-008,-0.00744343,0.622384,0.63945,1
450,0.947059,0.466193,0.466193,-1647.3,1.42379e-008,-4.35897e-007,-0.154444,0.0444636,-1.71775e-007,0.458765,-0.00174904,0.000802396,-3.60839,0.0444529,-2.83144e-007,-0.00742776,0.622384,0.63945,1
460,0.949547,0.465406,0.465406,-1647.3,-9.03171e-008,-3.86517e-007,-0.15466,0.0444636,-1.73832e-007,0.457992,-0.00175548,0.000853507,-3.63132,0.0444522,-5.54645e-007,-0.00741382,0.622384,0.63945,1
470,0.952347,0.464618,0.464618,-1647.3,-1.95372e-007,-3.33935e-007,-0.154877,0.0444636,-1.75635e-007,0.457218,-0.00176766,0.000910076,-3.65441,0.0444524,-8.84984e-007,-0.00739983,0.622384,0.63945,1
480,0.955232,0.463827,0.463827,-1647.31,-3.01369e-007,-2.77816e-007,-0.155096,0.0444636,-1.77166e-007,0.456443,-0.00178482,0.000971531,-3.67773,0.0444534,-1.29649e-006,-0.00738387,0.622384,0.63945,1
