step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,0.8858,0.499195,-0.499195,-1646.6,-1.53539e-007,7.84443e-008,0.148178,0.0445186,-8.67182e-008,-0.506904,-0.00245331,0.00125604,2.84996,0.0445126,-4.74771e-009,-0.00770819,0.623019,0.639774,1
20,0.891545,0.498477,-0.498477,-1646.6,-3.00216e-007,1.53539e-007,0.148349,0.0445186,-8.61384e-008,-0.506162,-0.00246505,0.00126062,2.86788,0.0445045,3.30003e-007,-0.00768507,0.623019,0.639774,1
30,0.909216,0.497761,-0.497761,-1646.62,-4.47782e-007,2.28804e-007,0.14852,0.0445186,-8.51826e-008,-0.50542,-0.0024821,0.00126146,2.88618,0.0444971,6.64548e-007,-0.00765893,0.623019,0.639774,1
40,0.913114,0.497044,-0.497044,-1646.62,-5.96366e-007,3.03952e-007,0.148693,0.0445186,-8.38505e-008,-0.504677,-0.00249556,0.0012565,2.90484,0.0444988,9.89489e-007,-0.00763354,0.622996,0.639764,1
50,0.922521,0.496322,-0.496322,-1646.64,-7.45162e-007,3.78625e-007,0.148867,0.0445186,-8.21438e-008,-0.503933,-0.0024893,0.00124552,2.92364,0.0445004,1.23904e-006,-0.00761106,0.622973,0.639754,1
60,0.916886,0.495595,-0.495595,-1646.63,-8.92748e-007,4.52456e-007,0.149042,0.0445186,-8.00657e-008,-0.503188,-0.00244744,0.00122827,2.94245,0.0444999,1.68818e-006,-0.00759328,0.622951,0.639743,1
70,0.921326,0.494862,-0.494862,-1646.64,-1.036e-006,5.25081e-007,0.149218,0.0445186,-7.76212e-008,-0.502443,-0.00234965,0.00120527,2.96117,0.0444931,2.21173e-006,-0.00758052,0.622928,0.639732,1
80,0.91415,0.494129,-0.494129,-1646.64,-1.17329e-006,5.96205e-007,0.149395,0.0445186,-7.48174e-008,-0.501696,-0.00225655,0.00117835,2.97969,0.0444884,2.71315e-006,-0.00756762,0.622906,0.639722,1
90,0.918813,0.493392,-0.493392,-1646.65,-1.30577e-006,6.65636e-007,0.149574,0.0445186,-7.1662e-008,-0.500949,-0.00218695,0.00114825,2.99815,0.0444849,2.92275e-006,-0.00755727,0.622883,0.639711,1
100,0.913686,0.492639,-0.492639,-1646.65,-1.43401e-006,7.33116e-007,0.149753,0.0445185,-6.81642e-008,-0.500201,-0.00210449,0.00111272,3.01693,0.044486,2.98643e-006,-0.00756114,0.622861,0.6397,1
110,0.921623,0.491866,-0.491866,-1646.66,-1.55615e-006,7.98305e-007,0.149934,0.0445185,-6.43346e-008,-0.499451,-0.0019872,0.00107155,3.03615,0.0444866,3.00507e-006,-0.00758575,0.622838,0.639689,1
120,0.920019,0.491083,-0.491083,-1646.66,-1.67082e-006,8.60899e-007,0.150115,0.0445185,-6.01854e-008,-0.498701,-0.0018519,0.00102602,3.05569,0.0444877,3.05557e-006,-0.00761869,0.622816,0.639678,1
130,0.921392,0.490306,-0.490306,-1646.66,-1.77677e-006,9.20672e-007,0.150298,0.0445185,-5.57303e-008,-0.49795,-0.00170025,0.000976977,3.07544,0.0444857,2.89324e-006,-0.00764385,0.622816,0.639678,1
