step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,0.799514,0.499218,-0.499218,-1646.86,-1.19074e-007,6.0492e-008,0.142179,0.0444798,7.77502e-007,-0.506686,-0.00189978,0.000968771,2.85951,0.0444805,7.61166e-007,-0.00746833,0.622732,0.63943,1
20,0.80161,0.498503,-0.498503,-1646.86,-2.32077e-007,1.18437e-007,0.14235,0.0444798,7.77949e-007,-0.505975,-0.00188659,0.000973259,2.87662,0.0444828,6.95676e-007,-0.00747241,0.622732,0.63943,1
30,0.803918,0.497782,-0.497782,-1646.87,-3.4404e-007,1.76605e-007,0.142522,0.0444798,7.78687e-007,-0.505263,-0.00186485,0.00097638,2.89383,0.0444852,6.37972e-007,-0.00748098,0.622732,0.63943,1
40,0.806267,0.497061,-0.497061,-1646.87,-4.54438e-007,2.34937e-007,0.142695,0.0444798,7.79716e-007,-0.50455,-0.00183486,0.000978687,2.91116,0.0444857,5.69908e-007,-0.00748857,0.622732,0.63943,1
50,0.808571,0.496344,-0.496344,-1646.87,-5.63004e-007,2.93336e-007,0.142869,0.0444798,7.81036e-007,-0.503836,-0.0018048,0.000978066,2.92862,0.0444845,5.28738e-007,-0.00749131,0.622732,0.63943,1
60,0.810776,0.495627,-0.495627,-1646.87,-6.69769e-007,3.51518e-007,0.143045,0.0444798,7.82649e-007,-0.503121,-0.00177225,0.000970854,2.94627,0.0444839,4.63816e-007,-0.00749439,0.622732,0.63943,1
70,0.813002,0.494901,-0.494901,-1646.88,-7.74189e-007,4.09024e-007,0.143221,0.0444798,7.8455e-007,-0.502405,-0.00172573,0.000955534,2.96416,0.0444846,3.64974e-007,-0.00750434,0.622732,0.63943,1
80,0.815101,0.494171,-0.494171,-1646.88,-8.75636e-007,4.65427e-007,0.143398,0.0444798,7.86737e-007,-0.501689,-0.00167588,0.000934403,2.98223,0.0444848,2.02395e-007,-0.00751756,0.622732,0.63943,1
90,0.817207,0.493445,-0.493445,-1646.88,-9.74352e-007,5.20471e-007,0.143577,0.0444798,7.89202e-007,-0.500971,-0.00163373,0.000910305,3.0004,0.0444838,7.56675e-008,-0.00752606,0.622732,0.63943,1
100,0.819156,0.492723,-0.492723,-1646.88,-1.07045e-006,5.74001e-007,0.143756,0.0444797,7.91939e-007,-0.500253,-0.00158489,0.000883382,3.01872,0.0444829,5.43585e-008,-0.00753014,0.622732,0.63943,1
110,0.821358,0.491997,-0.491997,-1646.89,-1.16311e-006,6.25787e-007,0.143937,0.0444797,7.9494e-007,-0.499534,-0.00151842,0.000851589,3.0372,0.0444819,1.99724e-007,-0.00753693,0.622732,0.63943,1
120,0.82354,0.491266,-0.491266,-1646.89,-1.25138e-006,6.75527e-007,0.144119,0.0444797,7.98194e-007,-0.498814,-0.00143811,0.000815119,3.05582,0.04448,4.78326e-007,-0.00754795,0.622732,0.63943,1
130,0.825706,0.490535,-0.490535,-1646.89,-1.33448e-006,7.23028e-007,0.144302,0.0444797,8.01691e-007,-0.498093,-0.001346,0.000777171,3.07452,0.0444787,8.52125e-007,-0.00755793,0.622732,0.63943,1
140,0.8281,0.489806,-0.489806,-1646.89,-1.41188e-006,7.68278e-007,0.144486,0.0444797,8.0542e-007,-0.497371,-0.00124782,0.000739547,3.0933,0.0444797,1.19363e-006,-0.00756507,0.622732,0.63943,1
150,0.830456,0.489074,-0.489074,-1646.9,-1.48328e-006,8.11246e-007,0.144671,0.0444797,8.0937e-007,-0.496648,-0.00114362,0.000700252,3.11221,0.0444819,1.40027e-006,-0.00757409,0.622732,0.63943,1
160,0.832768,0.488337,-0.488337,-1646.9,-1.54794e-006,8.51766e-007,0.144857,0.0444797,8.13529e-007,-0.495924,-0.00101988,0.000657403,3.13131,0.0444832,1.48192e-006,-0.00758675,0.622732,0.63943,1
170,0.835123,0.487601,-0.487601,-1646.9,-1.6047e-006,8.89643e-007,0.145044,0.0444797,8.17883e-007,-0.495199,-0.000882394,0.000611975,3.15058,0.0444833,1.57453e-006,-0.00759822,0.622732,0.63943,1
180,0.837392,0.486868,-0.486868,-1646.9,-1.65343e-006,9.2478e-007,0.145233,0.0444797,8.22421e-007,-0.494473,-0.000753407,0.000565772,3.16998,0.0444828,1.70458e-006,-0.0076058,0.622732,0.63943,1
190,0.839565,0.486133,-0.486133,-1646.9,-1.69475e-006,9.57144e-007,0.145423,0.0444797,8.27127e-007,-0.493747,-0.000631264,0.000518864,3.18952,0.0444816,1.71906e-006,-0.00761407,0.622732,0.63943,1
200,0.841709,0.485393,-0.485393,-1646.91,-1.72869e-006,9.86649e-007,0.145614,0.0444797,8.31987e-007,-0.493019,-0.00050603,0.000469538,3.20924,0.0444805,1.48701e-006,-0.00762671,0.622732,0.63943,1
210,0.843707,0.48465,-0.48465,-1646.91,-1.75516e-006,1.01309e-006,0.145806,0.0444797,8.36988e-007,-0.492291,-0.000381606,0.000415916,3.22914,0.0444808,1.07779e-006,-0.00764045,0.622732,0.63943,1
220,0.845751,0.48391,-0.48391,-1646.91,-1.77414e-006,1.03619e-006,0.145999,0.0444797,8.42113e-007,-0.491561,-0.000252916,0.000357722,3.2492,0.0444816,7.09791e-007,-0.00765151,0.622732,0.63943,1
230,0.847575,0.483169,-0.483169,-1646.91,-1.7851e-006,1.05571e-006,0.146193,0.0444796,8.47344e-007,-0.490831,-0.000113236,0.000296332,3.26937,0.0444807,5.2334e-007,-0.00766161,0.622732,0.63943,1
240,0.849574,0.482426,-0.482426,-1646.92,-1.7876e-006,1.07151e-006,0.146389,0.0444796,8.52664e-007,-0.490099,2.98266e-005,0.000232938,3.28962,0.0444789,5.43704e-007,-0.00767293,0.622732,0.63943,1
250,0.851636,0.481684,-0.481684,-1646.92,-1.78139e-006,1.08347e-006,0.146586,0.0444796,8.58053e-007,-0.489367,0.00018083,0.000167729,3.30996,0.0444788,6.61007e-007,-0.00768291,0.622732,0.63943,1
260,0.853757,0.480944,-0.480944,-1646.92,-1.7656e-006,1.09147e-006,0.146784,0.0444796,8.63492e-007,-0.488633,0.000351746,9.95476e-005,3.33043,0.0444802,7.65076e-007,-0.00768947,0.622732,0.63943,1
270,0.855957,0.480203,-0.480203,-1646.92,-1.73923e-006,1.09526e-006,0.146983,0.0444796,8.68961e-007,-0.487899,0.000532097,2.67818e-005,3.35106,0.0444806,7.54199e-007,-0.00769601,0.622732,0.63943,1
