step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,0.710373,-8913.51,0,0.639916,-0.0853376,101,-9534.52,621.012,92.3826,201.891,-10267.5,438.68,471.569,149.442
1,0.703973,-8913.48,0.023203,0.633517,0.0527012,101,-9534.52,621.035,92.3826,201.891,-10267.5,438.68,471.593,149.442
2,0.697574,-8913.48,0.0245911,0.627118,0.379699,101,-9534.52,621.036,92.3826,201.891,-10267.5,438.68,471.594,149.442
3,0.691175,-8913.53,-0.0196747,0.620719,0.322252,101,-9534.52,620.992,92.3826,201.891,-10267.5,438.68,471.55,149.442
4,0.684776,-8913.62,-0.113368,0.614319,0.133938,101,-9534.52,620.898,92.3826,201.891,-10267.5,438.68,471.456,149.442
5,0.678377,-8913.62,-0.111702,0.60792,0.383108,101,-9534.52,620.9,92.3826,201.891,-10267.5,438.68,471.458,149.442
6,0.671978,-8913.61,-0.108517,0.601521,0.607829,101,-9534.52,620.903,92.3826,201.891,-10267.5,438.68,471.461,149.442
7,0.665578,-8913.61,-0.10398,0.595122,0.805588,101,-9534.52,620.908,92.3826,201.891,-10267.5,438.68,471.465,149.442
8,0.659179,-8913.6,-0.0982679,0.588723,0.974877,101,-9534.52,620.913,92.3826,201.891,-10267.5,438.68,471.471,149.442
9,0.65278,-8913.57,-0.0678787,0.582324,1.06567,101,-9534.52,620.944,92.3826,201.891,-10267.5,438.68,471.502,149.442
10,0.646381,-8913.54,-0.0369664,0.575924,1.12401,101,-9534.52,620.975,92.3826,201.891,-10267.5,438.68,471.532,149.442
11,0.639982,-8913.49,0.016746,0.569525,0.887352,101,-9534.52,621.028,92.3826,201.891,-10267.5,438.68,471.586,149.442
12,0.633583,-8913.58,-0.0739688,0.563126,0.235832,101,-9534.52,620.938,92.3826,201.891,-10267.5,438.68,471.495,149.442
13,0.627184,-8913.58,-0.0724011,0.556727,0.250718,101,-9534.52,620.939,92.3826,201.891,-10267.5,438.68,471.497,149.442
14,0.620784,-8913.58,-0.0742139,0.550328,0.2146,101,-9534.52,620.937,92.3826,201.891,-10267.5,438.68,471.495,149.442
15,0.614385,-8913.58,-0.0728955,0.543929,0.195645,101,-9534.52,620.939,92.3826,201.891,-10267.5,438.68,471.497,149.442
16,0.607986,-8913.53,-0.0258397,0.537529,-0.117939,101,-9534.52,620.986,92.3826,201.891,-10267.5,438.68,471.544,149.442
17,0.601587,-8913.51,-0.00290468,0.53113,-0.234668,101,-9534.52,621.009,92.3826,201.891,-10267.5,438.68,471.566,149.442
18,0.595188,-8913.53,-0.0286722,0.524731,-0.706307,101,-9534.52,620.983,92.3826,201.891,-10267.5,438.68,471.541,149.442
19,0.588789,-8913.54,-0.0332727,0.518332,-0.729783,101,-9534.52,620.978,92.3826,201.891,-10267.5,438.68,471.536,149.442
