step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
0,-0.569459,-8913.51,0,-0.639916,0.0853373,101,-9534.52,621.012,92.3826,201.891,-10267.5,438.68,471.569,149.442
1,-0.56306,-8913.48,0.0244788,-0.633517,0.221453,101,-9534.52,621.036,92.3826,201.891,-10267.5,438.68,471.594,149.442
2,-0.556661,-8913.48,0.0269469,-0.627118,0.548463,101,-9534.52,621.039,92.3826,201.891,-10267.5,438.68,471.596,149.442
3,-0.550262,-8913.47,0.031474,-0.620719,0.864144,101,-9534.52,621.043,92.3826,201.891,-10267.5,438.68,471.601,149.442
4,-0.543863,-8913.54,-0.0359104,-0.614319,0.671075,101,-9534.52,620.976,92.3826,201.891,-10267.5,438.68,471.533,149.442
5,-0.537464,-8913.66,-0.15159,-0.60792,0.125003,101,-9534.52,620.86,92.3826,201.891,-10267.5,438.68,471.418,149.442
6,-0.531064,-8913.66,-0.153702,-0.601521,0.284845,101,-9534.52,620.858,92.3826,201.891,-10267.5,438.68,471.416,149.442
7,-0.524665,-8913.66,-0.151344,-0.595122,0.447,101,-9534.52,620.86,92.3826,201.891,-10267.5,438.68,471.418,149.442
8,-0.518266,-8913.65,-0.148048,-0.588723,0.577743,101,-9534.52,620.864,92.3826,201.891,-10267.5,438.68,471.421,149.442
9,-0.511867,-8913.65,-0.144018,-0.582324,0.676366,101,-9534.52,620.868,92.3826,201.891,-10267.5,438.68,471.425,149.442
10,-0.505468,-8913.62,-0.115846,-0.575924,0.6913,101,-9534.52,620.896,92.3826,201.891,-10267.5,438.68,471.454,149.442
11,-0.499069,-8913.55,-0.0408561,-0.569525,0.34729,101,-9534.52,620.971,92.3826,201.891,-10267.5,438.68,471.529,149.442
12,-0.492669,-8913.7,-0.196684,-0.563126,-0.857159,101,-9534.52,620.815,92.3826,201.891,-10267.5,438.68,471.373,149.442
13,-0.48627,-8913.71,-0.202382,-0.556727,-0.928217,101,-9534.52,620.809,92.3826,201.891,-10267.5,438.68,471.367,149.442
14,-0.479871,-8913.71,-0.208616,-0.550328,-1.02386,101,-9534.52,620.803,92.3826,201.891,-10267.5,438.68,471.361,149.442
15,-0.473472,-8913.72,-0.215529,-0.543929,-1.13964,101,-9534.52,620.796,92.3826,201.891,-10267.5,438.68,471.354,149.442
16,-0.467073,-8913.68,-0.176494,-0.537529,-1.5643,101,-9534.52,620.835,92.3826,201.891,-10267.5,438.68,471.393,149.442
17,-0.460674,-8913.69,-0.186918,-0.53113,-1.69491,101,-9534.52,620.825,92.3826,201.891,-10267.5,438.68,471.382,149.442
18,-0.454275,-8913.73,-0.222422,-0.524731,-2.28466,101,-9534.52,620.789,92.3826,201.891,-10267.5,438.68,471.347,149.442
19,-0.447875,-8913.72,-0.214254,-0.518332,-2.53704,101,-9534.52,620.797,92.3826,201.891,-10267.5,438.68,471.355,149.442
20,-0.441476,-8913.72,-0.209086,-0.511933,-3.206,101,-9534.52,620.803,92.3826,201.891,-10267.5,438.68,471.36,149.442
21,-0.435077,-8913.76,-0.254881,-0.505534,-3.50417,101,-9534.52,620.757,92.3826,201.891,-10267.5,438.68,471.315,149.442
22,-0.428678,-8913.78,-0.277707,-0.499134,-3.62802,101,-9534.52,620.734,92.3826,201.891,-10267.5,438.68,471.292,149.442
23,-0.422279,-8913.78,-0.278158,-0.492735,-3.92644,101,-9534.52,620.733,92.3826,201.891,-10267.5,438.68,471.291,149.442
24,-0.41588,-8913.81,-0.303561,-0.486336,-4.01031,101,-9534.52,620.708,92.3826,201.891,-10267.5,438.68,471.266,149.442
25,-0.40948,-8913.84,-0.329448,-0.479937,-4.07757,101,-9534.52,620.682,92.3826,201.891,-10267.5,438.68,471.24,149.442
26,-0.403081,-8913.86,-0.355711,-0.473538,-4.12789,101,-9534.52,620.656,92.3826,201.891,-10267.5,438.68,471.214,149.442
27,-0.396682,-8913.89,-0.384095,-0.467139,-4.77416,101,-9534.52,620.627,92.3826,201.891,-10267.5,438.68,471.185,149.442
28,-0.390283,-8913.92,-0.414683,-0.46074,-4.78349,101,-9534.52,620.597,92.3826,201.891,-10267.5,438.68,471.155,149.442
29,-0.383884,-8913.95,-0.445291,-0.45434,-4.78125,101,-9534.52,620.566,92.3826,201.891,-10267.5,438.68,471.124,149.442
30,-0.377485,-8914.03,-0.524821,-0.447941,-5.07545,101,-9534.52,620.487,92.3826,201.891,-10267.5,438.68,471.045,149.442
31,-0.371085,-8914.06,-0.557444,-0.441542,-5.18165,101,-9534.52,620.454,92.3826,201.891,-10267.5,438.68,471.012,149.442
32,-0.364686,-8914.07,-0.566834,-0.435143,-5.22874,101,-9534.52,620.445,92.3826,201.891,-10267.5,438.68,471.003,149.442
33,-0.358287,-8914.08,-0.577121,-0.428744,-5.66478,101,-9534.52,620.434,92.3826,201.891,-10267.5,438.68,470.992,149.442
34,-0.351888,-8914.14,-0.637142,-0.422345,-5.84137,101,-9534.52,620.374,92.3826,201.891,-10267.5,438.68,470.932,149.442
35,-0.345489,-8914.21,-0.699569,-0.415945,-6.04997,101,-9534.52,620.312,92.3826,201.891,-10267.5,438.68,470.87,149.442
36,-0.33909,-8914.24,-0.738375,-0.409546,-6.08102,101,-9534.52,620.273,92.3826,201.891,-10267.5,438.68,470.831,149.442
37,-0.33269,-8914.28,-0.777427,-0.403147,-6.12693,101,-9534.52,620.234,92.3826,201.891,-10267.5,438.68,470.792,149.442
38,-0.326291,-8914.28,-0.770094,-0.396748,-6.47947,101,-9534.52,620.241,92.3826,201.891,-10267.5,438.68,470.799,149.442
39,-0.319892,-8914.32,-0.811743,-0.390349,-6.53893,101,-9534.52,620.2,92.3826,201.891,-10267.5,438.68,470.758,149.442
40,-0.313493,-8914.36,-0.85379,-0.38395,-6.60256,101,-9534.52,620.158,92.3826,201.891,-10267.5,438.68,470.716,149.442
41,-0.307094,-8914.41,-0.899555,-0.37755,-7.28329,101,-9534.52,620.112,92.3826,201.891,-10267.5,438.68,470.67,149.442
42,-0.300695,-8914.45,-0.946336,-0.371151,-7.33301,101,-9534.52,620.065,92.3826,201.891,-10267.5,438.68,470.623,149.442
43,-0.294296,-8914.5,-0.993324,-0.364752,-7.34441,101,-9534.52,620.018,92.3826,201.891,-10267.5,438.68,470.576,149.442
44,-0.287896,-8914.55,-1.0402,-0.358353,-7.29223,101,-9534.52,619.971,92.3826,201.891,-10267.5,438.68,470.529,149.442
45,-0.281497,-8914.62,-1.11112,-0.351954,-7.34579,101,-9534.52,619.9,92.3826,201.891,-10267.5,438.68,470.458,149.442
46,-0.275098,-8914.66,-1.15733,-0.345555,-7.07221,101,-9534.52,619.854,92.3826,201.891,-10267.5,438.68,470.412,149.442
47,-0.268699,-8914.74,-1.2323,-0.339155,-6.72418,101,-9534.52,619.779,92.3826,201.891,-10267.5,438.68,470.337,149.442
48,-0.2623,-8914.88,-1.37766,-0.332756,-6.6107,101,-9534.52,619.634,92.3826,201.891,-10267.5,438.68,470.192,149.442
49,-0.255901,-8914.9,-1.3939,-0.326357,-6.04576,101,-9534.52,619.618,92.3826,201.891,-10267.5,438.68,470.176,149.442
50,-0.249501,-8914.93,-1.42817,-0.319958,-4.5856,101,-9534.52,619.583,92.3826,201.891,-10267.5,438.68,470.141,149.442
51,-0.243102,-8914.98,-1.47558,-0.313559,-2.65215,101,-9534.52,619.536,92.3826,201.891,-10267.5,438.68,470.094,149.442
52,-0.236703,-8915.04,-1.53347,-0.30716,-0.27276,101,-9534.52,619.478,92.3826,201.891,-10267.5,438.68,470.036,149.442
53,-0.230304,-8915.05,-1.54836,-0.300761,3.19774,101,-9534.52,619.463,92.3826,201.891,-10267.5,438.68,470.021,149.442
54,-0.223905,-8915.02,-1.51381,-0.294361,7.79959,101,-9534.52,619.498,92.3826,201.891,-10267.5,438.68,470.056,149.442
55,-0.217506,-8914.88,-1.37451,-0.287962,13.1768,101,-9534.52,619.637,92.3826,201.891,-10267.5,438.68,470.195,149.442
56,-0.211106,-8914.75,-1.24403,-0.281563,20.6,101,-9534.52,619.768,92.3826,201.891,-10267.5,438.68,470.325,149.442
57,-0.204707,-8914.64,-1.13216,-0.275164,29.8435,101,-9534.52,619.879,92.3826,201.891,-10267.5,438.68,470.437,149.442
58,-0.198308,-8914.41,-0.904198,-0.268765,41.8528,101,-9534.52,620.107,92.3826,201.891,-10267.5,438.68,470.665,149.442
59,-0.191909,-8915.04,-1.53372,-0.262366,26.2281,101,-9534.32,619.279,92.5418,201.644,-10267.3,438.754,469.755,149.524
60,-0.185518,-8914,-0.490914,-0.255966,68.1824,101,-9534.32,620.321,92.5419,201.644,-10267.3,438.754,470.798,149.524
61,-0.179119,-8913.5,0.0105961,-0.249567,89.2893,101,-9534.32,620.823,92.5419,201.644,-10267.3,438.754,471.299,149.524
62,-0.17272,-8912.82,0.685562,-0.243168,115.092,101,-9534.32,621.498,92.5419,201.644,-10267.3,438.754,471.974,149.524
63,-0.166321,-8911.92,1.58975,-0.236769,146.36,101,-9534.32,622.402,92.5419,201.644,-10267.3,438.754,472.879,149.524
64,-0.159921,-8910.81,2.69219,-0.23037,184.393,101,-9534.32,623.505,92.5419,201.644,-10267.3,438.754,473.981,149.524
65,-0.153522,-8914.45,-0.945493,-0.223971,29.9776,110,-9534.66,620.204,92.8117,201.687,-10267.7,438.566,470.646,149.558
66,-0.147085,-8914.71,-1.2046,-0.217571,29.8535,102,-9534.28,619.565,92.7368,201.767,-10266.9,438.103,469.914,149.651
67,-0.140709,-8914.42,-0.910573,-0.211172,32.9863,101,-9534.57,620.151,93.0673,201.152,-10266.9,438.101,470.534,149.617
68,-0.134323,-8914.5,-0.995377,-0.204773,26.775,102,-9534.22,619.716,93.3624,201.664,-10267.3,438.018,469.975,149.74
69,-0.127909,-8914.28,-0.770603,-0.198374,30.2613,101,-9534.17,619.892,93.5533,201.495,-10266.9,437.72,470.124,149.768
70,-0.1215,-8913.96,-0.453188,-0.191975,32.9319,101,-9534.39,620.43,93.4762,201.451,-10266.9,437.623,470.553,149.876
71,-0.115116,-8913.73,-0.227235,-0.185576,34.4659,101,-9534.95,621.213,93.237,201.326,-10266.7,437.196,471.182,150.032
72,-0.108733,-8913.39,0.117617,-0.179176,38.6799,101,-9534.95,621.565,93.367,201.129,-10266.9,437.452,471.455,150.11
73,-0.10234,-8913.14,0.36305,-0.172777,36.7735,101,-9534.51,621.367,93.7423,200.92,-10266.8,437.61,471.196,150.17
