step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,2.10124,0.498729,0.498729,-1646.77,7.76962e-008,-4.96392e-008,-0.230171,0.0444935,-1.31757e-007,0.491169,0.0012333,-0.000795767,-2.73926,0.0444931,-9.04927e-008,-0.00755945,0.622879,0.639826,1
20,2.10759,0.497561,0.497561,-1646.78,1.50132e-007,-9.72554e-008,-0.230335,0.0444935,-1.32124e-007,0.490018,0.00119023,-0.000799753,-2.76644,0.0444937,2.03351e-008,-0.00754257,0.622879,0.639826,1
30,2.11545,0.496387,0.496387,-1646.79,2.19433e-007,-1.44981e-007,-0.230501,0.0444935,-1.32729e-007,0.488866,0.001132,-0.000799004,-2.79407,0.0444922,6.71218e-008,-0.00752128,0.622879,0.639826,1
40,2.1218,0.49522,0.49522,-1646.8,2.85419e-007,-1.92457e-007,-0.230668,0.0444935,-1.33573e-007,0.487713,0.00108475,-0.000791087,-2.822,0.0444934,2.25846e-007,-0.00750679,0.622879,0.639826,1
50,2.12511,0.494066,0.494066,-1646.8,3.49742e-007,-2.39242e-007,-0.230838,0.0444935,-1.34653e-007,0.486559,0.00107918,-0.00077632,-2.8503,0.0444935,4.42356e-007,-0.0075069,0.622856,0.639815,1
60,2.12703,0.492917,0.492917,-1646.8,4.15125e-007,-2.85044e-007,-0.231009,0.0444935,-1.35964e-007,0.485405,0.00111965,-0.000758809,-2.87888,0.0444925,6.63608e-007,-0.00751223,0.622856,0.639815,1
70,2.1295,0.49176,0.49176,-1646.81,4.83927e-007,-3.29788e-007,-0.231181,0.0444935,-1.37502e-007,0.484249,0.00118764,-0.000741018,-2.90762,0.0444884,8.325e-007,-0.00751096,0.622835,0.639802,1
80,2.13122,0.490597,0.490597,-1646.81,5.56623e-007,-3.73459e-007,-0.231356,0.0444935,-1.3926e-007,0.483093,0.00124556,-0.000722642,-2.93639,0.0444871,1.15329e-006,-0.00750376,0.622813,0.63979,1
90,2.13746,0.489443,0.489443,-1646.82,6.31969e-007,-4.16009e-007,-0.231532,0.0444935,-1.41234e-007,0.481936,0.00127395,-0.000703721,-2.96519,0.0444852,1.46795e-006,-0.00750769,0.622791,0.639777,1
100,2.14106,0.48831,0.48831,-1646.82,7.07965e-007,-4.57462e-007,-0.231709,0.0444935,-1.43418e-007,0.480778,0.00126922,-0.000686035,-2.99394,0.044482,1.57322e-006,-0.00753204,0.62277,0.639765,1
110,2.14574,0.487186,0.487186,-1646.83,7.82992e-007,-4.9789e-007,-0.231889,0.0444935,-1.45807e-007,0.479619,0.00124202,-0.000669009,-3.0228,0.0444771,1.4244e-006,-0.0075676,0.62277,0.639765,1
120,2.14752,0.486055,0.486055,-1646.83,8.5577e-007,-5.37257e-007,-0.23207,0.0444936,-1.48396e-007,0.478459,0.00119445,-0.00065011,-3.05207,0.044475,1.2605e-006,-0.00759618,0.622748,0.639752,1
130,2.15019,0.484911,0.484911,-1646.83,9.24988e-007,-5.75422e-007,-0.232253,0.0444936,-1.51178e-007,0.477298,0.00111923,-0.00062904,-3.08196,0.0444728,1.063e-006,-0.0076128,0.622748,0.639752,1
140,2.15254,0.483761,0.483761,-1646.84,9.88469e-007,-6.12328e-007,-0.232438,0.0444936,-1.54148e-007,0.476136,0.00100215,-0.000608141,-3.1123,0.0444707,8.31134e-007,-0.00762475,0.622748,0.639752,1
150,2.15403,0.482614,0.482614,-1646.84,1.04394e-006,-6.47991e-007,-0.232624,0.0444936,-1.57299e-007,0.474974,0.000853674,-0.00058703,-3.14287,0.044471,6.79307e-007,-0.00764044,0.622748,0.639752,1
160,2.15821,0.481471,0.481471,-1646.84,1.09031e-006,-6.8231e-007,-0.232813,0.0444936,-1.60625e-007,0.47381,0.00070345,-0.000562544,-3.17358,0.0444755,7.21603e-007,-0.00766115,0.622748,0.639752,1
170,2.16277,0.480331,0.480331,-1646.85,1.12818e-006,-7.15025e-007,-0.233003,0.0444936,-1.6412e-007,0.472645,0.000567087,-0.000533389,-3.20455,0.0444798,8.02207e-007,-0.00768519,0.622748,0.639752,1
180,2.16612,0.479191,0.479191,-1646.85,1.15803e-006,-7.45884e-007,-0.233195,0.0444936,-1.67773e-007,0.47148,0.000433607,-0.000500315,-3.23587,0.0444821,8.41558e-007,-0.00771061,0.622748,0.639752,1
190,2.17204,0.478047,0.478047,-1646.86,1.18007e-006,-7.74637e-007,-0.233389,0.0444936,-1.71575e-007,0.470313,0.000308374,-0.00046267,-3.26754,0.0444848,9.86142e-007,-0.00773399,0.622748,0.639752,1
