step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
870	5.46536	-1648.38	-1642.58	-1648.37	0	0	0	0	0	
880	5.48629	-1648.4	-1642.58	-1648.39	0	0	0	0	0	
890	5.50805	-1648.42	-1642.58	-1648.42	0	0	0	0	0	
900	5.53043	-1648.45	-1642.58	-1648.44	0	0	0	0	0	
910	5.55281	-1648.47	-1642.58	-1648.46	0	0	0	0	0	
920	5.57603	-1648.49	-1642.58	-1648.49	0	0	0	0	0	
930	5.59699	-1648.52	-1642.58	-1648.51	0	0	0	0	0	
940	5.62041	-1648.54	-1642.58	-1648.53	0	0	0	0	0	
950	5.64291	-1648.57	-1642.58	-1648.56	0	0	0	0	0	
960	5.66549	-1648.59	-1642.58	-1648.58	0	0	0	0	0	
970	5.68831	-1648.61	-1642.58	-1648.61	0	0	0	0	0	
980	5.71391	-1648.64	-1642.58	-1648.63	0	0	0	0	0	
990	5.73737	-1648.67	-1642.58	-1648.66	0	0	0	0	0	
1000	5.76146	-1648.7	-1642.59	-1648.69	0	0	0	0	0	
1010	5.78843	-1648.72	-1642.59	-1648.72	0	0	0	0	0	
1020	5.81314	-1648.75	-1642.59	-1648.75	0	0	0	0	0	
1030	5.83929	-1648.78	-1642.59	-1648.77	0	0	0	0	0	
1040	5.86595	-1648.81	-1642.59	-1648.8	0	0	0	0	0	
1050	5.89366	-1648.84	-1642.59	-1648.83	0	0	0	0	0	
1060	5.92087	-1648.87	-1642.59	-1648.86	0	0	0	0	0	
1070	5.94892	-1648.9	-1642.59	-1648.89	0	0	0	0	0	
1080	5.9768	-1648.93	-1642.59	-1648.92	0	0	0	0	0	
1090	6.00319	-1648.96	-1642.59	-1648.95	0	0	0	0	0	
1100	6.03125	-1648.99	-1642.59	-1648.98	0	0	0	0	0	
1110	6.06049	-1649.02	-1642.59	-1649.01	0	0	0	0	0	
1120	6.08728	-1649.05	-1642.59	-1649.04	0	0	0	0	0	
1130	6.11602	-1649.08	-1642.59	-1649.07	0	0	0	0	0	
1140	6.14542	-1649.11	-1642.59	-1649.1	0	0	0	0	0	
1150	6.17475	-1649.14	-1642.59	-1649.13	0	0	0	0	0	
1160	6.20533	-1649.17	-1642.59	-1649.16	0	0	0	0	0	
1170	6.23517	-1649.2	-1642.59	-1649.2	0	0	0	0	0	
1180	6.26538	-1649.23	-1642.59	-1649.23	0	0	0	0	0	
1190	6.29783	-1649.27	-1642.59	-1649.26	0	0	0	0	0	
1200	6.33021	-1649.3	-1642.59	-1649.3	0	0	0	0	0	
1210	6.36276	-1649.34	-1642.59	-1649.33	0	0	0	0	0	
1220	6.39689	-1649.37	-1642.59	-1649.37	0	0	0	0	0	
1230	6.43007	-1649.41	-1642.59	-1649.4	0	0	0	0	0	
1240	6.46335	-1649.44	-1642.59	-1649.44	0	0	0	0	0	
1250	6.49832	-1649.48	-1642.59	-1649.48	0	0	0	0	0	
1260	6.53187	-1649.52	-1642.59	-1649.51	0	0	0	0	0	
1270	6.56621	-1649.55	-1642.59	-1649.55	0	0	0	0	0	
1280	6.60221	-1649.59	-1642.59	-1649.59	0	0	0	0	0	
1290	6.63765	-1649.63	-1642.59	-1649.62	0	0	0	0	0	
1300	6.6734	-1649.67	-1642.59	-1649.66	0	0	0	0	0	
1310	6.71132	-1649.71	-1642.59	-1649.7	0	0	0	0	0	
1320	6.74867	-1649.75	-1642.59	-1649.74	0	0	0	0	0	
1330	6.78571	-1649.79	-1642.59	-1649.78	0	0	0	0	0	
1340	6.82485	-1649.83	-1642.59	-1649.82	0	0	0	0	0	
1350	6.86431	-1649.87	-1642.59	-1649.87	0	0	0	0	0	
1360	6.9029	-1649.91	-1642.59	-1649.91	0	0	0	0	0	
1370	6.94405	-1649.95	-1642.59	-1649.95	0	0	0	0	0	
1380	6.98331	-1650	-1642.59	-1649.99	0	0	0	0	0	
1390	7.02269	-1650.04	-1642.59	-1650.03	0	0	0	0	0	
1400	7.06252	-1650.14	-1642.66	-1650.14	0	0	0	0	0	
1410	7.10316	-1650.19	-1642.66	-1650.18	0	0	0	0	0	
1420	7.14317	-1650.23	-1642.66	-1650.22	0	0	0	0	0	
1430	7.1844	-1650.27	-1642.66	-1650.27	0	0	0	0	0	
1440	7.22641	-1650.32	-1642.66	-1650.31	0	0	0	0	0	
1450	7.26669	-1650.36	-1642.66	-1650.36	0	0	0	0	0	
1460	7.31149	-1650.47	-1642.72	-1650.47	0	0	0	0	0	
1470	7.35495	-1650.52	-1642.72	-1650.51	0	0	0	0	0	
1480	7.39908	-1650.63	-1642.79	-1650.63	0	0	0	0	0	
1490	7.4436	-1650.68	-1642.79	-1650.67	0	0	0	0	0	
1500	7.48864	-1650.73	-1642.79	-1650.72	0	0	0	0	0	
1510	7.5325	-1650.77	-1642.79	-1650.77	0	0	0	0	0	
1520	7.57817	-1650.82	-1642.79	-1650.82	0	0	0	0	0	
1530	7.62245	-1650.87	-1642.79	-1650.86	0	0	0	0	0	
1540	7.66685	-1650.92	-1642.79	-1650.91	0	0	0	0	0	
1550	7.71187	-1650.96	-1642.79	-1650.96	0	0	0	0	0	
1560	7.75684	-1651.01	-1642.79	-1651.01	0	0	0	0	0	
1570	7.80131	-1651.06	-1642.79	-1651.05	0	0	0	0	0	
1580	7.84697	-1651.11	-1642.79	-1651.1	0	0	0	0	0	
1590	7.89116	-1651.15	-1642.79	-1651.15	0	0	0	0	0	
1600	7.93503	-1651.2	-1642.79	-1651.2	0	0	0	0	0	
1610	7.98171	-1651.25	-1642.79	-1651.25	0	0	0	0	0	
1620	8.02571	-1651.33	-1642.82	-1651.32	0	0	0	0	0	
1630	8.06953	-1651.38	-1642.82	-1651.37	0	0	0	0	0	
1640	8.11366	-1651.42	-1642.82	-1651.42	0	0	0	0	0	
1650	8.15617	-1651.47	-1642.82	-1651.46	0	0	0	0	0	
1660	8.19734	-1651.51	-1642.82	-1651.51	0	0	0	0	0	
1670	8.23831	-1651.55	-1642.82	-1651.55	0	0	0	0	0	
1680	8.2775	-1651.6	-1642.82	-1651.59	0	0	0	0	-1	
1690	8.31512	-1651.64	-1642.82	-1651.63	0	0	0	0	0	
1700	8.35336	-1651.68	-1642.82	-1651.67	0	0	0	0	0	
1710	8.3892	-1651.71	-1642.82	-1651.71	0	0	0	0	0	
1720	8.42415	-1651.75	-1642.82	-1651.75	0	0	0	0	0	
1730	8.45756	-1651.79	-1642.82	-1651.78	0	0	0	0	0	
1740	8.49039	-1651.82	-1642.82	-1651.81	0	0	0	0	0	
1750	8.51995	-1651.85	-1642.82	-1651.85	0	0	0	0	0	
1760	8.54701	-1651.88	-1642.82	-1651.88	0	0	0	0	0	
1770	8.57331	-1651.91	-1642.82	-1651.9	0	0	0	0	0	
1780	8.5964	-1651.93	-1642.82	-1651.93	0	0	0	0	0	
1790	8.61694	-1651.96	-1642.82	-1651.95	0	0	0	0	0	
1800	8.63564	-1652.04	-1642.89	-1652.04	0	0	0	0	0	
1810	8.65072	-1652.06	-1642.89	-1652.05	0	0	0	0	0	
1820	8.66404	-1652.07	-1642.89	-1652.07	0	0	0	0	0	
1830	8.67284	-1652.08	-1642.89	-1652.08	0	0	0	0	0	
1840	8.67831	-1652.09	-1642.89	-1652.08	0	0	0	0	0	
1850	8.68109	-1652.09	-1642.89	-1652.08	0	0	0	0	0	
1860	8.67777	-1652.09	-1642.89	-1652.08	0	0	0	0	0	
1870	8.67299	-1652.08	-1642.89	-1652.07	0	0	0	0	0	
1880	8.66412	-1652.07	-1642.89	-1652.07	0	0	0	0	0	
1890	8.65153	-1652.06	-1642.89	-1652.05	0	0	0	0	0	
1900	8.63293	-1652.04	-1642.89	-1652.03	0	0	0	0	0	
1910	8.61199	-1652.02	-1642.89	-1652.01	0	0	0	0	0	
1920	8.58496	-1651.99	-1642.89	-1651.98	0	0	0	0	0	
1930	8.55314	-1651.95	-1642.89	-1651.95	0	0	0	0	0	
1940	8.51676	-1651.92	-1642.89	-1651.91	0	0	0	0	0	
