step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,3.33011,0.498404,-0.498404,-1647.15,-1.1532e-007,6.11016e-008,0.290179,0.0444792,4.17392e-007,-0.50604,-0.00185144,0.000982269,2.86813,0.0444786,4.2684e-007,-0.00763603,0.622644,0.64035,1
20,3.33558,0.49695,-0.49695,-1647.16,-2.26344e-007,1.20043e-007,0.290351,0.0444792,4.17845e-007,-0.504589,-0.00187044,0.00099297,2.90335,0.0444772,4.12544e-007,-0.0076388,0.622644,0.64035,1
30,3.34165,0.495492,-0.495492,-1647.17,-3.3851e-007,1.79542e-007,0.290525,0.0444792,4.18593e-007,-0.503136,-0.00188828,0.00100104,2.93909,0.0444751,3.23496e-007,-0.00764399,0.622644,0.64035,1
40,3.34752,0.494036,-0.494036,-1647.17,-4.51476e-007,2.39454e-007,0.290701,0.0444792,4.19641e-007,-0.501683,-0.00189684,0.00100679,2.97532,0.0444731,2.70757e-007,-0.00764766,0.622644,0.64035,1
50,3.35324,0.492581,-0.492581,-1647.18,-5.64781e-007,2.99616e-007,0.29088,0.0444792,4.20988e-007,-0.500229,-0.00190096,0.00100909,3.01201,0.0444722,3.02726e-007,-0.00764831,0.622644,0.64035,1
60,3.35814,0.491123,-0.491123,-1647.18,-6.78173e-007,3.5976e-007,0.291061,0.0444792,4.22637e-007,-0.498775,-0.00189688,0.00100588,3.04916,0.0444732,3.81384e-007,-0.00765132,0.622644,0.64035,1
70,3.36336,0.489655,-0.489655,-1647.19,-7.90599e-007,4.19523e-007,0.291244,0.0444792,4.24585e-007,-0.497319,-0.00186693,0.000996398,3.08679,0.0444748,4.45502e-007,-0.00766336,0.622644,0.64035,1
80,3.36852,0.48818,-0.48818,-1647.19,-9.0055e-007,4.78557e-007,0.291429,0.0444792,4.26831e-007,-0.495862,-0.00181675,0.00098169,3.12483,0.0444752,5.29573e-007,-0.00768244,0.622627,0.640331,1
90,3.37469,0.486703,-0.486703,-1647.2,-1.00721e-006,5.36596e-007,0.291617,0.0444792,4.29369e-007,-0.494405,-0.00175626,0.000963207,3.16327,0.0444745,6.08112e-007,-0.007702,0.622627,0.640331,1
100,3.37845,0.485225,-0.485225,-1647.2,-1.1096e-006,5.9342e-007,0.291807,0.0444792,4.32195e-007,-0.492946,-0.00167055,0.000940771,3.20228,0.044474,6.63909e-007,-0.00772059,0.622611,0.640312,1
110,3.38337,0.483744,-0.483744,-1647.21,-1.20621e-006,6.48753e-007,0.291999,0.0444792,4.35301e-007,-0.491486,-0.00156808,0.000913043,3.24202,0.0444737,7.45523e-007,-0.00774215,0.622611,0.640312,1
120,3.38714,0.48226,-0.48226,-1647.21,-1.29696e-006,7.0227e-007,0.292194,0.0444792,4.38679e-007,-0.490026,-0.00147602,0.000880186,3.28251,0.0444727,9.39641e-007,-0.00776607,0.622594,0.640294,1
130,3.39242,0.480777,-0.480777,-1647.22,-1.3825e-006,7.53731e-007,0.292391,0.0444792,4.4232e-007,-0.488565,-0.00139224,0.000844482,3.32369,0.0444708,1.16653e-006,-0.00778706,0.622594,0.640294,1
140,3.39738,0.479298,-0.479298,-1647.23,-1.46323e-006,8.03011e-007,0.29259,0.0444792,4.46213e-007,-0.487102,-0.00131541,0.00080702,3.3655,0.0444688,1.29394e-006,-0.00780414,0.622594,0.640294,1
150,3.40219,0.477816,-0.477816,-1647.23,-1.53967e-006,8.49969e-007,0.292792,0.0444791,4.50347e-007,-0.485639,-0.00124718,0.000766286,3.4079,0.0444669,1.31131e-006,-0.00782291,0.622594,0.640294,1
160,3.40645,0.476329,-0.476329,-1647.24,-1.6119e-006,8.94352e-007,0.292997,0.0444791,4.54709e-007,-0.484174,-0.00117099,0.00072059,3.45081,0.0444656,1.32749e-006,-0.00784494,0.622594,0.640294,1
