step,T,r,rz,Epot,sn_vel[0],sn_vel[1],sn_vel[2],sn_crd[0],sn_crd[1],sn_crd[2],sn_f[0],sn_f[1],sn_f[2],target_crd[0],target_crd[1],target_crd[2],boundary[0],boundary[1],boundary[2]
10,2.5006,0.498627,0.498627,-1646.56,1.01041e-007,-6.15653e-008,-0.250172,0.0444923,1.8302e-006,0.491274,0.00161968,-0.000986754,-2.75653,0.0444934,1.77611e-006,-0.00735208,0.622739,0.638934,1
20,2.50116,0.497381,0.497381,-1646.56,1.98402e-007,-1.206e-007,-0.250337,0.0444923,1.82974e-006,0.490023,0.00165063,-0.000991957,-2.7852,0.0444937,1.59868e-006,-0.00735742,0.622739,0.638934,1
30,2.50614,0.496133,0.496133,-1646.57,2.99166e-007,-1.7998e-007,-0.250504,0.0444923,1.82899e-006,0.488771,0.0017367,-0.000999183,-2.81394,0.0444874,1.46279e-006,-0.00736172,0.622715,0.638925,1
40,2.51427,0.494878,0.494878,-1646.58,4.06214e-007,-2.39921e-007,-0.250673,0.0444923,1.82794e-006,0.487518,0.00184805,-0.00101045,-2.84272,0.0444753,1.45034e-006,-0.00735996,0.622715,0.638925,1
50,2.51986,0.493617,0.493617,-1646.58,5.18077e-007,-3.00513e-007,-0.250843,0.0444923,1.82659e-006,0.486264,0.00188026,-0.00101928,-2.87157,0.044468,1.70031e-006,-0.0073524,0.622715,0.638925,1
60,2.51775,0.492355,0.492355,-1646.58,6.27866e-007,-3.6131e-007,-0.251016,0.0444923,1.82494e-006,0.48501,0.00178176,-0.00101637,-2.9008,0.0444737,2.06722e-006,-0.00734501,0.62269,0.638926,1
70,2.52379,0.491094,0.491094,-1646.59,7.29725e-007,-4.2158e-007,-0.25119,0.0444923,1.82298e-006,0.483754,0.0016353,-0.00100286,-2.93063,0.0444855,2.42005e-006,-0.00733972,0.622665,0.638928,1
80,2.52406,0.489832,0.489832,-1646.59,8.24233e-007,-4.80961e-007,-0.251365,0.0444923,1.82072e-006,0.482498,0.00154626,-0.000987983,-2.9611,0.0444903,2.5839e-006,-0.00733454,0.622615,0.638939,1
90,2.53272,0.488567,0.488567,-1646.6,9.15737e-007,-5.39501e-007,-0.251543,0.0444923,1.81817e-006,0.481241,0.00153064,-0.000973764,-2.99222,0.0444839,2.60857e-006,-0.00732681,0.62259,0.638944,1
100,2.53424,0.487297,0.487297,-1646.61,1.00787e-006,-5.96988e-007,-0.251722,0.0444923,1.81533e-006,0.479982,0.00156578,-0.000951026,-3.02415,0.044473,2.63144e-006,-0.00731436,0.622566,0.638949,1
